Unix	jday	U.component_of_wind
757382400	1	3.82428473717603
757386000	1	3.79513581613734
757389600	1	4.09310759164905
757393200	1	4.60274428305735
757396800	1	4.80974272862994
757400400	1	4.88490101695826
757404000	1	4.79968211201095
757407600	1	5.30899156714036
757411200	1	5.04341771914541
757414800	1	4.10636979950025
757418400	1	3.44928452491265
757422000	1	2.92871349248284
757425600	1	2.1893432055353
757429200	1	1.4863963077686
757432800	1	0.80270539174421
757436400	1	0.458982358540393
757440000	1	1.78624378529784
757443600	1	3.19344349112894
757447200	1	4.5317640800394
757450800	1	5.81226261117628
757454400	1	6.43872115148629
757458000	1	7.32961621869542
757461600	1	8.07876519111137
757465200	1	8.21237929898932
757468800	2	7.44974012345843
757472400	2	6.90747665887329
757476000	2	6.85780211848089
757479600	2	6.83800133249802
757483200	2	6.32505610825147
757486800	2	5.73634535539872
757490400	2	6.81761517281664
757494000	2	5.73297569338792
757497600	2	5.53009303556869
757501200	2	5.24143333587009
757504800	2	4.72837274502745
757508400	2	4.20777235493053
757512000	2	5.46873799526666
757515600	2	4.24470053813281
757519200	2	4.24766837742542
757522800	2	4.29755304690151
757526400	2	4.21936198478084
757530000	2	3.94563340047956
757533600	2	4.44323519164718
757537200	2	3.48557048193885
757540800	2	3.05085425464198
757544400	2	2.88287016689133
757548000	2	2.38258106828548
757551600	2	1.66995405945205
757555200	3	1.61300004872211
757558800	3	0.728499590830417
757562400	3	1.48484640138349
757566000	3	2.17750525847502
757569600	3	1.97909536783202
757573200	3	1.4208629914468
757576800	3	2.96359106496449
757580400	3	0.684282353988808
757584000	3	-1.74039883477844
757587600	3	-2.85370266184811
757591200	3	-1.96649107629834
757594800	3	0.180395617136491
757598400	3	1.52596097405983
757602000	3	2.84365832670583
757605600	3	3.72131079226319
757609200	3	3.67644803938201
757612800	3	3.68180610539627
757616400	3	3.60201008183803
757620000	3	2.9798065849144
757623600	3	3.43187023724207
757627200	3	3.42066008315537
757630800	3	3.62455575454546
757634400	3	5.30607788038425
757638000	3	6.06353936963538
757641600	4	5.97937665355456
757645200	4	7.33096695870164
757648800	4	7.28238259369565
757652400	4	3.9896842869902
757656000	4	1.56792363537466
757659600	4	-0.271057342939481
757663200	4	-1.82423233776081
757666800	4	-1.35486834970637
757670400	4	-0.32313904687535
757674000	4	-1.22976172579878
757677600	4	-3.98279573227948
757681200	4	-5.03606790073837
757684800	4	-0.0713239966644913
757688400	4	7.41292713909824
757692000	4	8.68625226979211
757695600	4	8.22374004548959
757699200	4	7.91532926982291
757702800	4	8.24157645086222
757706400	4	7.62264001649758
757710000	4	8.34922524083544
757713600	4	8.3752947231655
757717200	4	7.89736722017944
757720800	4	7.39525711961162
757724400	4	6.94916586902514
757728000	5	4.43837338578603
757731600	5	4.51167541290723
757735200	5	4.64247632210853
757738800	5	5.36068300489235
757742400	5	5.20315736179121
757746000	5	4.77681687616262
757749600	5	4.12430470421896
757753200	5	2.91627489670979
757756800	5	1.18277014967458
757760400	5	-0.474353252401242
757764000	5	-1.63638610017577
757767600	5	-2.43475964887141
757771200	5	-3.81928030782624
757774800	5	-2.94565280400946
757778400	5	-2.4883227349615
757782000	5	-2.00665964324654
757785600	5	-1.87783682944811
757789200	5	-1.84881371332681
757792800	5	-1.2675646747288
757796400	5	-1.6558131625423
757800000	5	-1.09230708347181
757803600	5	-0.33915641839139
757807200	5	0.60550751433222
757810800	5	1.45701967430415
757814400	6	2.04478675419493
757818000	6	2.56197233663566
757821600	6	2.55084630574662
757825200	6	2.19095113295417
757828800	6	2.00824266460419
757832400	6	1.7137358258518
757836000	6	0.429774449990707
757839600	6	-0.00755724543441737
757843200	6	-0.757386465605135
757846800	6	-1.74784108409896
757850400	6	-2.63968022116237
757854000	6	-3.26824095956142
757857600	6	-3.43943211285246
757861200	6	-4.51789388648341
757864800	6	-5.24673059164389
757868400	6	-5.60144373551391
757872000	6	-4.84486085012216
757875600	6	-3.94691582655828
757879200	6	-0.563078300901154
757882800	6	0.488941680572147
757886400	6	1.96286984762023
757890000	6	2.65910306350857
757893600	6	2.47986894892007
757897200	6	2.52793519594049
757900800	7	3.54972916326936
757904400	7	2.45383259795296
757908000	7	2.28021391362167
757911600	7	2.07710620899488
757915200	7	1.77430914661604
757918800	7	1.41027166482178
757922400	7	2.60897762209031
757926000	7	1.43944982040497
757929600	7	0.870095272683122
757933200	7	0.0977822236213446
757936800	7	-0.593582580299369
757940400	7	-1.39178008169962
757944000	7	-0.408870388023812
757947600	7	-1.56607938479218
757951200	7	-2.11014130562187
757954800	7	-2.49723061988158
757958400	7	-2.20420017510931
757962000	7	-1.94666996761866
757965600	7	-1.28853976436645
757969200	7	-1.99557370930168
757972800	7	-2.49353163978724
757976400	7	-2.55214978016363
757980000	7	-2.03029355592107
757983600	7	-1.2353444838516
757987200	8	-1.16419182235288
757990800	8	-1.24930929319279
757994400	8	-1.99712623252469
757998000	8	-2.38156416976074
758001600	8	-3.21643971497783
758005200	8	-3.41503852818156
758008800	8	-2.20315558576958
758012400	8	-2.27137120256639
758016000	8	-2.12876512434191
758019600	8	-2.19092018544528
758023200	8	-2.33597871905978
758026800	8	-2.53666068892073
758030400	8	-2.48959581279731
758034000	8	-3.58892268710224
758037600	8	-3.92373051604943
758041200	8	-3.99978854252277
758044800	8	-3.58891842180448
758048400	8	-3.00819137087035
758052000	8	-1.33321174090365
758055600	8	-1.57818168726782
758059200	8	-0.688958895003315
758062800	8	-0.231475382704311
758066400	8	-0.944172594316998
758070000	8	-1.31555983370652
758073600	9	-2.05465073600141
758077200	9	-1.62153243914646
758080800	9	-1.41521992207992
758084400	9	-1.34218978785622
758088000	9	-0.518492048656596
758091600	9	1.13885507723112
758095200	9	5.74156038421611
758098800	9	6.30134628044183
758102400	9	5.48899523092031
758106000	9	3.25798722104206
758109600	9	2.46927836508986
758113200	9	1.00867052937191
758116800	9	-0.130914347428306
758120400	9	-0.70248003957063
758124000	9	0.353882877683049
758127600	9	1.32415959474563
758131200	9	1.83058988611093
758134800	9	2.10442363216794
758138400	9	4.09774417903621
758142000	9	3.37312444382596
758145600	9	3.21140397698574
758149200	9	2.80256900982071
758152800	9	2.86928339564322
758156400	9	2.98027647368175
758160000	10	3.64908210399158
758163600	10	3.84679683994532
758167200	10	3.2318897266883
758170800	10	2.63944722034783
758174400	10	2.80485604358766
758178000	10	3.09337155594328
758181600	10	5.08323669998992
758185200	10	4.57089407189864
758188800	10	3.95042208816178
758192400	10	3.09508682184157
758196000	10	2.56920130289073
758199600	10	2.04359089615574
758203200	10	1.75687197781429
758206800	10	1.33931485742357
758210400	10	1.18128676520771
758214000	10	1.43091456333937
758217600	10	1.93862260872013
758221200	10	2.18303922127141
758224800	10	2.25787917597693
758228400	10	1.75576938323109
758232000	10	2.30751202033438
758235600	10	3.10918786857155
758239200	10	4.29220092886344
758242800	10	5.23736356268339
758246400	11	5.88132044945166
758250000	11	6.49629235021124
758253600	11	6.47611439200911
758257200	11	6.28368101438676
758260800	11	6.09474854825835
758264400	11	5.91644587685761
758268000	11	5.24951298043798
758271600	11	4.92308899430261
758275200	11	3.76841916345732
758278800	11	2.25054735913403
758282400	11	1.06016028701658
758286000	11	0.0572078762161629
758289600	11	-0.125780728234752
758293200	11	-1.19650694558726
758296800	11	-2.28139570300484
758300400	11	-2.97919157918614
758304000	11	-3.2168364429217
758307600	11	-3.3536309331128
758311200	11	-3.05390995226861
758314800	11	-2.9007558530082
758318400	11	-1.78107366069224
758322000	11	-0.350653078269584
758325600	11	0.890700415280332
758329200	11	1.84453587455246
758332800	12	3.05553673438234
758336400	12	3.62908416984523
758340000	12	3.91301069630552
758343600	12	3.95781949027891
758347200	12	3.6299021127071
758350800	12	3.22479743559613
758354400	12	2.40183012417291
758358000	12	2.1906667676733
758361600	12	1.69762520059971
758365200	12	1.22371696473623
758368800	12	0.465152657947251
758372400	12	-0.352977924658784
758376000	12	-0.0738684931744047
758379600	12	-1.28111594403039
758383200	12	-2.11425152207571
758386800	12	-2.43858163084537
758390400	12	-2.40362629932009
758394000	12	-2.22782693266215
758397600	12	-2.5994134845744
758401200	12	-1.5184930197288
758404800	12	-0.442549615053577
758408400	12	1.02054393161258
758412000	12	1.97050919923367
758415600	12	2.66075460237653
758419200	13	3.72953250789082
758422800	13	4.17108872536073
758426400	13	4.66767416002241
758430000	13	5.0183967799855
758433600	13	4.9304806916339
758437200	13	4.79007293674081
758440800	13	3.48570288533775
758444400	13	3.57372756985284
758448000	13	2.96185302198136
758451600	13	2.02606916573458
758455200	13	1.24549312431256
758458800	13	0.51601101179075
758462400	13	1.0223116348809
758466000	13	0.784719896809498
758469600	13	0.358789477334472
758473200	13	0.0135662008571063
758476800	13	-0.0766930173916819
758480400	13	-0.191725383178836
758484000	13	-1.0266405375865
758487600	13	-0.514226179736685
758491200	13	0.5171840476889
758494800	13	1.5750262560142
758498400	13	2.57207493663424
758502000	13	3.28062697077061
758505600	14	3.83913311877011
758509200	14	4.36234315335173
758512800	14	4.46375903341289
758516400	14	4.31562864737562
758520000	14	3.90697841600771
758523600	14	3.54373908775797
758527200	14	3.23341437422463
758530800	14	2.76360963353358
758534400	14	2.13298167106127
758538000	14	1.57539680301669
758541600	14	1.08285409853921
758545200	14	0.591330803868699
758548800	14	-0.0438587404638298
758552400	14	-0.228232650049175
758556000	14	-0.0671836089333861
758559600	14	0.295984724495837
758563200	14	0.694058047966389
758566800	14	0.640453515295306
758570400	14	0.902881925707748
758574000	14	0.22434947967018
758577600	14	-0.0319283528356506
758581200	14	-0.352279066780487
758584800	14	0.0764761696603524
758588400	14	0.481175375897267
758592000	15	4.30100559639789
758595600	15	6.63140594150589
758599200	15	7.31912925459415
758602800	15	7.39763344394309
758606400	15	6.43523369831819
758610000	15	6.48813600683975
758613600	15	5.06160475979434
758617200	15	6.54371227796679
758620800	15	6.92905942647412
758624400	15	6.57920971187457
758628000	15	5.60807233508102
758631600	15	4.88228075145347
758635200	15	5.29366451575097
758638800	15	4.17304942257641
758642400	15	3.66826490644403
758646000	15	3.44280106815234
758649600	15	3.20426898901137
758653200	15	3.04290769327726
758656800	15	3.16995489553265
758660400	15	3.90287971771965
758664000	15	4.68260014925082
758667600	15	5.13513148007157
758671200	15	5.05877751060387
758674800	15	5.22597861088848
758678400	16	4.76751453225102
758682000	16	5.96964642692748
758685600	16	6.72383335966088
758689200	16	7.25410493868976
758692800	16	7.2277217655643
758696400	16	7.06039491962091
758700000	16	5.89289721447171
758703600	16	5.83208368946309
758707200	16	4.48282547035968
758710800	16	3.75917803510969
758714400	16	3.15256142861729
758718000	16	2.53320946658987
758721600	16	2.3709080866836
758725200	16	1.27011235410175
758728800	16	0.35173523035945
758732400	16	-0.0935863315154823
758736000	16	-0.031463576518108
758739600	16	0.0724003397700579
758743200	16	0.655606483459046
758746800	16	0.839001103031057
758750400	16	1.21541641648479
758754000	16	1.61537648413172
758757600	16	2.47253795305119
758761200	16	3.15079879052181
758764800	17	3.07628168194449
758768400	17	4.24551755141351
758772000	17	4.83006017135593
758775600	17	4.86038649975287
758779200	17	4.32694242005862
758782800	17	3.86695710652121
758786400	17	3.68210080871863
758790000	17	2.49519712298769
758793600	17	0.918957088608496
758797200	17	-0.738873317478895
758800800	17	-1.53970017996872
758804400	17	-1.90604093118614
758808000	17	-1.67333139344236
758811600	17	-0.633221981472587
758815200	17	-0.136262649086359
758818800	17	-0.369689325114831
758822400	17	-0.736662633317222
758826000	17	-0.950333186131674
758829600	17	-0.44204586991811
758833200	17	-0.650871162564629
758836800	17	-0.611700977877644
758840400	17	-0.899582493708131
758844000	17	-0.588440142163215
758847600	17	-0.443765018930803
758851200	18	-0.258721989002044
758854800	18	-0.492738229762222
758858400	18	-0.295846375108639
758862000	18	-0.287585901816571
758865600	18	-0.189211868457097
758869200	18	0.119639459246653
758872800	18	1.94799654707481
758876400	18	3.65022997727368
758880000	18	3.84684430807868
758883600	18	3.8334771623236
758887200	18	4.95574038113149
758890800	18	5.51515480492472
758894400	18	5.24319979703208
758898000	18	5.52396687588021
758901600	18	5.24296902981588
758905200	18	4.46047442114501
758908800	18	3.61500558065851
758912400	18	2.75026195483006
758916000	18	3.1224560716711
758919600	18	1.90884432107462
758923200	18	1.42783417446354
758926800	18	1.72470591425647
758930400	18	1.64182143540942
758934000	18	1.04888843568836
758937600	19	1.48603885769168
758941200	19	3.73079151638761
758944800	19	5.5746788795032
758948400	19	5.75181751099013
758952000	19	5.17823646544552
758955600	19	5.13931063893189
758959200	19	4.20574297716606
758962800	19	4.42907955851751
758966400	19	3.85340172993171
758970000	19	3.3079952498231
758973600	19	2.8306282345635
758977200	19	2.23086925072075
758980800	19	2.02014561434945
758984400	19	1.76249909579443
758988000	19	1.17411262900045
758991600	19	0.800827072213442
758995200	19	1.164320352632
758998800	19	1.45675693672656
759002400	19	2.79974713487506
759006000	19	2.64283656900198
759009600	19	2.15512087933884
759013200	19	1.54564673284949
759016800	19	0.958034100923794
759020400	19	0.0848797043440549
759024000	20	1.07633726513168
759027600	20	0.698665106940171
759031200	20	0.912342677256808
759034800	20	1.13733272374816
759038400	20	1.31731955010699
759042000	20	1.44253330238416
759045600	20	3.11349241803108
759049200	20	1.2664782196995
759052800	20	-0.613548958198235
759056400	20	-2.33009885389588
759060000	20	-3.23131934133533
759063600	20	-3.70046648231007
759067200	20	-2.25130987753428
759070800	20	-2.00026580189372
759074400	20	-1.61778228669292
759078000	20	-1.30299974233986
759081600	20	-0.849622457508119
759085200	20	-0.5581259407131
759088800	20	0.762574380709561
759092400	20	0.790304053485596
759096000	20	1.08830422145802
759099600	20	1.14488486442119
759103200	20	0.787091907912586
