Unix	jday	U.component_of_wind
694224000	1	-2.59529052892267
694227600	1	-2.12703344371412
694231200	1	-1.14354177012261
694234800	1	-0.538528404817736
694238400	1	-0.479758793603536
694242000	1	-0.693521574639972
694245600	1	-0.551753622393685
694249200	1	-1.20521210868777
694252800	1	-2.24609066169858
694256400	1	-3.52851442721304
694260000	1	-4.29658006885446
694263600	1	-4.79321155364698
694267200	1	-5.27589223402167
694270800	1	-4.90865740301494
694274400	1	-4.57454007394236
694278000	1	-4.33290298673599
694281600	1	-4.20215503720032
694285200	1	-4.06767848428988
694288800	1	-2.5482976536391
694292400	1	-3.63061785047773
694296000	1	-3.18669150426697
694299600	1	-2.26807421362539
694303200	1	-0.769349145237248
694306800	1	1.07379673530496
694310400	2	2.47250418717077
694314000	2	4.22613499300287
694317600	2	5.31004341431453
694321200	2	5.77328012057681
694324800	2	5.97891304590082
694328400	2	6.11462317099048
694332000	2	6.4699201371253
694335600	2	5.64076607607093
694339200	2	4.91764642273714
694342800	2	4.17006770987747
694346400	2	3.47270434226099
694350000	2	2.69007520206382
694353600	2	1.02238793821198
694357200	2	0.502248527637863
694360800	2	-0.0870459079293211
694364400	2	-0.496188632121735
694368000	2	-0.70090273481562
694371600	2	-0.822448640419503
694375200	2	0.875664753006646
694378800	2	0.159392481729293
694382400	2	0.471666365262435
694386000	2	1.20316809610498
694389600	2	2.13578508727821
694393200	2	2.91854198070633
694396800	3	-1.38111943154618
694400400	3	1.95691174085233
694404000	3	3.12599223326889
694407600	3	3.61514806166259
694411200	3	3.17664343034101
694414800	3	2.86045347039821
694418400	3	3.15568156458971
694422000	3	2.37638169522354
694425600	3	2.02688692103966
694429200	3	1.72358975425058
694432800	3	1.59771943863172
694436400	3	1.39375669971388
694440000	3	1.40142885329158
694443600	3	1.43669552177557
694447200	3	1.37225197426873
694450800	3	1.08628773012143
694454400	3	0.59790553261875
694458000	3	0.0261711648067799
694461600	3	-0.451506519663427
694465200	3	-1.01757400151379
694468800	3	-1.03600914844185
694472400	3	-0.499516645846158
694476000	3	1.17408262514186
694479600	3	2.34994897703598
694483200	4	2.4232066104734
694486800	4	3.30180301242371
694490400	4	3.88024505355986
694494000	4	4.12187260212019
694497600	4	3.90367529293485
694501200	4	3.60494452712245
694504800	4	3.3568002578653
694508400	4	2.54740924968103
694512000	4	1.66427933303043
694515600	4	1.00154659640011
694519200	4	0.414972466753059
694522800	4	-0.166255966822153
694526400	4	-1.56562202361099
694530000	4	-1.54220658029443
694533600	4	-1.86974019968782
694537200	4	-2.17174157192422
694540800	4	-2.43754275666257
694544400	4	-2.55729562240631
694548000	4	-1.5701922299048
694551600	4	-2.0446094718753
694555200	4	-1.582731996837
694558800	4	-1.05698339088502
694562400	4	-0.403357227232151
694566000	4	0.25447313461022
694569600	5	0.158556877620519
694573200	5	1.11830982804514
694576800	5	1.81373029380204
694580400	5	2.14588089999372
694584000	5	1.86561971453732
694587600	5	1.51425850801148
694591200	5	2.4835791370046
694594800	5	0.480682503056574
694598400	5	-0.362281015050557
694602000	5	-0.751495965184194
694605600	5	-1.28153671630389
694609200	5	-1.81789826055074
694612800	5	-2.14005199797343
694616400	5	-2.9635836040628
694620000	5	-3.48722986965741
694623600	5	-3.63171761102161
694627200	5	-3.07193717663229
694630800	5	-3.21571528327865
694634400	5	-5.14057353693547
694638000	5	-4.82137470842503
694641600	5	-4.81577934587049
694645200	5	-4.36210297438407
694648800	5	-3.64449139871402
694652400	5	-3.1394355049568
694656000	6	-3.29886885658575
694659600	6	-3.24292651076221
694663200	6	-3.56713312281327
694666800	6	-5.2703011367649
694670400	6	-5.3849137581766
694674000	6	-5.08339986835021
694677600	6	-3.93629216645497
694681200	6	-2.53902952784245
694684800	6	-1.57772785923357
694688400	6	-1.94549210789325
694692000	6	-1.52202936177476
