Unix	jday	Temperature
757382400	1	287.684344642006
757386000	1	287.723298611322
757389600	1	287.867118420207
757393200	1	287.789540788092
757396800	1	287.519755374046
757400400	1	287.328702083715
757404000	1	287.03421525463
757407600	1	286.882390432794
757411200	1	286.596690169417
757414800	1	286.295302690706
757418400	1	286.10519027867
757422000	1	285.947702033769
757425600	1	286.165419988024
757429200	1	286.200248968997
757432800	1	286.196420774983
757436400	1	286.161767335627
757440000	1	286.33640207551
757443600	1	286.54781973615
757447200	1	286.369848478349
757450800	1	286.478880046718
757454400	1	286.594358315979
757458000	1	286.637407982846
757461600	1	286.507803099297
757465200	1	286.372268023505
757468800	2	286.709802820243
757472400	2	286.551758248429
757476000	2	286.143225114059
757479600	2	285.956510821345
757483200	2	285.776874826222
757486800	2	285.592483005145
757490400	2	286.064003694913
757494000	2	286.022754397325
757497600	2	285.844967051097
757501200	2	285.720404665011
757504800	2	285.604637597641
757508400	2	285.546929297828
757512000	2	285.835756717486
757515600	2	285.895887554226
757519200	2	285.879420710301
757522800	2	285.804457235779
757526400	2	285.688260204729
757530000	2	285.592382276006
757533600	2	285.805893217988
757537200	2	286.01766152109
757540800	2	286.306405642315
757544400	2	286.37365288309
757548000	2	286.516821323474
757551600	2	286.648859863127
757555200	3	286.881440997083
757558800	3	287.002995106491
757562400	3	286.88406112119
757566000	3	286.89473443446
757569600	3	287.07057252482
757573200	3	287.146053511661
757576800	3	287.116512536873
757580400	3	287.011927658001
757584000	3	286.678392723293
757587600	3	286.549370927771
757591200	3	287.113606005199
757594800	3	287.927204143526
757598400	3	289.146220698269
757602000	3	289.478165525153
757605600	3	289.560419565395
757609200	3	289.582202356548
757612800	3	289.499329548422
757616400	3	289.433499582291
757620000	3	289.459895450056
757623600	3	289.451337264322
757627200	3	289.420756248794
757630800	3	289.435439513617
757634400	3	289.51512076434
757638000	3	289.648540819149
757641600	4	289.964038574333
757645200	4	289.632627996299
757648800	4	289.195961553407
757652400	4	288.867872337521
757656000	4	288.713495129585
757659600	4	288.594585987963
757663200	4	288.322537405656
757666800	4	288.332681302897
757670400	4	288.311366606765
757674000	4	288.193035825481
757677600	4	288.143855445698
757681200	4	288.358779795328
757684800	4	289.456913509184
