Unix	jday	Temperature
1199145600	1	292.111071483826
1199149200	1	292.362414787519
1199152800	1	292.428685008507
1199156400	1	292.167868368159
1199160000	1	291.670983296794
1199163600	1	291.059070386935
1199167200	1	290.060247409932
1199170800	1	288.99738119625
1199174400	1	287.437856885889
1199178000	1	286.369219509166
1199181600	1	286.00637975905
1199185200	1	285.713076467538
1199188800	1	285.544760461589
1199192400	1	285.267126622927
1199196000	1	285.279233411158
1199199600	1	285.386389107707
1199203200	1	285.356556732992
1199206800	1	285.478010221837
1199210400	1	286.660617143196
1199214000	1	287.967570139749
1199217600	1	289.020754597036
1199221200	1	289.909397615625
1199224800	1	290.560660654371
1199228400	1	291.128381830076
1199232000	2	292.007863427373
1199235600	2	292.38284133934
1199239200	2	292.612885898489
1199242800	2	292.534685591609
1199246400	2	292.148671782717
1199250000	2	291.656493639894
1199253600	2	290.383422398798
1199257200	2	289.701619280576
1199260800	2	288.393578276147
1199264400	2	287.377788760557
1199268000	2	287.35547100939
1199271600	2	287.388694012932
1199275200	2	288.316473414278
1199278800	2	288.763981810467
1199282400	2	288.909308736777
1199286000	2	288.927374337142
1199289600	2	288.822654927321
1199293200	2	288.720576175099
1199296800	2	289.179416061463
1199300400	2	289.330690976451
1199304000	2	289.579788044754
1199307600	2	289.640959581364
1199311200	2	289.535803039568
1199314800	2	289.427820301266
1199318400	3	289.536564135381
1199322000	3	289.673653975825
1199325600	3	289.855832770146
1199329200	3	290.146904844653
1199332800	3	290.23580329603
1199336400	3	290.17588663769
1199340000	3	289.784281382569
1199343600	3	289.45780015449
1199347200	3	289.023909648342
1199350800	3	288.575123577277
1199354400	3	287.872430319691
1199358000	3	287.146443520212
1199361600	3	286.714017499574
1199365200	3	286.637444018561
1199368800	3	286.452727867746
1199372400	3	286.050709782117
1199376000	3	285.480729774965
1199379600	3	285.009074356856
1199383200	3	286.309909287478
1199386800	3	287.023104668325
1199390400	3	289.067314079903
1199394000	3	291.6645581764
1199397600	3	293.109939886694
1199401200	3	293.172997579009
1199404800	4	293.574896369987
1199408400	4	293.661004746005
1199412000	4	293.375544916366
1199415600	4	292.765425198524
1199419200	4	292.037518638807
1199422800	4	291.266839813548
1199426400	4	290.5810315162
1199430000	4	289.644755563375
1199433600	4	288.002419799472
1199437200	4	286.740299886396
1199440800	4	286.292862589279
1199444400	4	286.129817913936
1199448000	4	285.206183858551
1199451600	4	285.010339682283
1199455200	4	285.208145805347
1199458800	4	285.717423815982
1199462400	4	286.245506647969
1199466000	4	286.451578469034
1199469600	4	287.397633478296
1199473200	4	288.611589153268
1199476800	4	290.736019180465
1199480400	4	292.353874422129
1199484000	4	292.802138364517
1199487600	4	293.200570724115
1199491200	5	293.984894908375
1199494800	5	293.625973311626
1199498400	5	293.6667027411
1199502000	5	293.463174762363
1199505600	5	293.161009334626
1199509200	5	292.535898780448
1199512800	5	291.638796592184
1199516400	5	290.93485775467
1199520000	5	288.403636106128
1199523600	5	286.765691506661
1199527200	5	286.875260827862
1199530800	5	287.438252111224
1199534400	5	287.40875061741
1199538000	5	286.691711655594
1199541600	5	287.053829659237
1199545200	5	287.643142589866
1199548800	5	287.862083474505
1199552400	5	287.795223934303
1199556000	5	288.451046990148
1199559600	5	289.131304339384
1199563200	5	290.203955784459
1199566800	5	291.400566888973
1199570400	5	292.747374502471
1199574000	5	293.481077299316
1199577600	6	294.437610152239
1199581200	6	293.929323618335
1199584800	6	294.12444345512
1199588400	6	294.044429637397
1199592000	6	292.855970611723
1199595600	6	291.664975699259
1199599200	6	290.688252294209
1199602800	6	290.287639000871
1199606400	6	289.481410746112
1199610000	6	289.196387997245
1199613600	6	289.381697308372
1199617200	6	289.48886115521
1199620800	6	289.452791779322
1199624400	6	289.820499416278
1199628000	6	290.080651044785
