Unix	jday	U-component_of_wind
999302400	244	-0.450241688051646
999306000	244	-0.400816160514778
999309600	244	-0.0478219058214125
999313200	244	0.213583894914612
999316800	244	0.128566280046331
999320400	244	-0.114404131562681
999324000	244	-1.15116178462422
999327600	244	-1.98459446024659
999331200	244	-2.48357978743967
999334800	244	-2.86854397347174
999338400	244	-3.04433821091822
999342000	244	-3.15534296185886
999345600	244	-0.118025485690683
999349200	244	-2.08101500211538
999352800	244	-2.43120167632122
999356400	244	-2.60793581209336
999360000	244	-2.77866388196463
999363600	244	-2.92549585751332
999367200	244	-4.08724200025001
999370800	244	-3.46514005233172
999374400	244	-3.41639019989298
999378000	244	-3.31305106623716
999381600	244	-2.97898227288966
999385200	244	-2.57269420490167
999388800	245	-1.6173224362872
999392400	245	-1.38096286465841
999396000	245	-0.466315112561435
999399600	245	0.53398211165796
999403200	245	1.02088455053212
999406800	245	1.05185554643802
999410400	245	-3.2819902356831
999414000	245	-2.41178837377251
999417600	245	-2.8172254060323
999421200	245	-3.30937368744991
999424800	245	-4.17669267906169
999428400	245	-4.66430739543909
999432000	245	-3.52466028335662
999435600	245	-4.47720125655889
999439200	245	-4.44403756865124
999442800	245	-4.5555351882198
999446400	245	-4.55914326569467
999450000	245	-4.62673080947325
999453600	245	-3.71715706338251
999457200	245	-4.66583147857496
999460800	245	-5.02544666741853
999464400	245	-5.00423710470029
999468000	245	-4.51964331804564
999471600	245	-4.14578336158341
999475200	246	-2.26613762509398
999478800	246	-2.86780888582543
999482400	246	-2.63765942207291
999486000	246	-2.08338491936062
999489600	246	-2.18057599966
999493200	246	-2.33351005785578
999496800	246	-3.1360353702281
999500400	246	-3.8481704414738
999504000	246	-4.35030554668263
999507600	246	-4.84780713374241
999511200	246	-5.18673232279812
999514800	246	-5.44839879993726
999518400	246	-4.48083273812434
999522000	246	-5.16906826748953
999525600	246	-5.23005767215342
999529200	246	-5.15338109323245
999532800	246	-5.20038092517933
999536400	246	-5.28377900750655
999540000	246	-4.83213452527125
999543600	246	-5.59403694688031
999547200	246	-5.69111086198796
999550800	246	-5.7704532128298
999554400	246	-5.83161575961353
999558000	246	-5.95364416147589
999561600	247	-4.95304595479262
999565200	247	-5.084984298988
999568800	247	-5.55531520360002
999572400	247	-6.05395152429314
999576000	247	-6.3393474182943
999579600	247	-6.41534370672936
999583200	247	-7.9926248985883
999586800	247	-6.53902119034229
999590400	247	-6.09383768777952
999594000	247	-6.14300199833734
999597600	247	-6.17462153524712
999601200	247	-6.08620210954956
999604800	247	-5.40437224187275
999608400	247	-5.75017603068428
999612000	247	-5.86879837993707
999615600	247	-5.64036596466553
999619200	247	-5.65499871098168
999622800	247	-5.58442107388656
999626400	247	-5.73466819668502
999630000	247	-5.00743920688875
999633600	247	-4.49316039080722
999637200	247	-4.36306953265023
999640800	247	-4.68662377928725
999644400	247	-4.96335686688547
999648000	248	-5.09336152594943
999651600	248	-4.14554616777938
999655200	248	-3.38871077738708
999658800	248	-2.63618225919118
999662400	248	-2.25678142064463
999666000	248	-2.10534942753372
999669600	248	-2.53252386809854
999673200	248	-2.4153015327187
999676800	248	-2.57948884939043
999680400	248	-2.63946963602541
999684000	248	-2.31413244471345
999687600	248	-1.92606695609791
999691200	248	-0.571322346460531
999694800	248	0.188001179739902
999698400	248	1.17721685030931
999702000	248	1.98363562172761
999705600	248	2.11248088140023
999709200	248	2.13615830359158
999712800	248	1.97146831403587
999716400	248	1.08078739711716
999720000	248	0.75615662360239
999723600	248	0.785964081705897
999727200	248	0.82932843805042
999730800	248	0.904338423656689
999734400	249	1.76594735537005
999738000	249	1.42642888949185
999741600	249	1.39109886210985
999745200	249	1.3821252418373
999748800	249	1.3240112105532
999752400	249	1.18204803315612
999756000	249	-0.196669337506194
999759600	249	-0.64316441090808
999763200	249	-0.800435094666002
999766800	249	-0.596068769694985
999770400	249	-0.586706417117662
999774000	249	-0.675971661942398
999777600	249	-1.00236207260675
999781200	249	-1.16629484985984
999784800	249	-1.12145931451457
