Unix	jday	Precipitation_rate
1249084800	213	0
1249088400	213	0
1249092000	213	0
1249095600	213	0
1249099200	213	0
1249102800	213	0
1249106400	213	0
1249110000	213	0
1249113600	213	0
1249117200	213	0
1249120800	213	0
1249124400	213	0
1249128000	213	0
1249131600	213	0
1249135200	213	0
1249138800	213	0
1249142400	213	0
1249146000	213	0
1249149600	213	0
1249153200	213	0
1249156800	213	0
1249160400	213	0
1249164000	213	0
1249167600	213	0
1249171200	214	0
1249174800	214	0
1249178400	214	3.86592613092249e-07
1249182000	214	7.04942088230792e-07
1249185600	214	5.4774025130039e-07
1249189200	214	4.68646125659396e-07
1249192800	214	0
1249196400	214	1.57832069053e-08
1249200000	214	1.08509548595402e-08
1249203600	214	6.90515313321517e-09
1249207200	214	4.93225204575981e-09
1249210800	214	3.94580172632499e-09
1249214400	214	0
1249218000	214	0
1249221600	214	0
1249225200	214	0
1249228800	214	0
1249232400	214	0
1249236000	214	0
1249239600	214	0
1249243200	214	0
1249246800	214	0
1249250400	214	0
1249254000	214	0
1249257600	215	0
1249261200	215	0
1249264800	215	0
1249268400	215	0
1249272000	215	0
1249275600	215	0
1249279200	215	0
1249282800	215	0
1249286400	215	0
1249290000	215	0
1249293600	215	0
1249297200	215	0
1249300800	215	0
1249304400	215	0
1249308000	215	0
1249311600	215	0
1249315200	215	0
1249318800	215	0
1249322400	215	0
1249326000	215	0
1249329600	215	0
1249333200	215	0
1249336800	215	0
1249340400	215	0
1249344000	216	0
1249347600	216	0
1249351200	216	0
1249354800	216	0
1249358400	216	0
1249362000	216	0
1249365600	216	0
1249369200	216	3.87579063411684e-07
1249372800	216	2.49122312540813e-05
1249376400	216	6.20578362793135e-05
1249380000	216	5.73141479742683e-05
1249383600	216	4.79977718778399e-05
1249387200	216	0
1249390800	216	0
1249394400	216	0
1249398000	216	0
1249401600	216	0
1249405200	216	0
1249408800	216	0
1249412400	216	0
1249416000	216	0
1249419600	216	0
1249423200	216	0
1249426800	216	0
1249430400	217	0
1249434000	217	0
1249437600	217	0
1249441200	217	0
1249444800	217	0
1249448400	217	3.94580172632499e-09
1249452000	217	0
1249455600	217	3.34132647421752e-07
1249459200	217	1.70025676014938e-07
1249462800	217	8.7972189414359e-08
1249466400	217	8.50128380074688e-08
1249470000	217	8.30399369200135e-08
1249473600	217	0
1249477200	217	0
1249480800	217	0
1249484400	217	0
1249488000	217	0
1249491600	217	0
1249495200	217	0
1249498800	217	0
1249502400	217	0
1249506000	217	0
1249509600	217	0
1249513200	217	0
1249516800	218	0
1249520400	218	0
1249524000	218	0
1249527600	218	0
1249531200	218	0
1249534800	218	0
1249538400	218	0
1249542000	218	0
1249545600	218	0
1249549200	218	0
1249552800	218	0
1249556400	218	0
1249560000	218	0
1249563600	218	0
1249567200	218	0
1249570800	218	0
1249574400	218	0
1249578000	218	0
1249581600	218	0
1249585200	218	0
1249588800	218	0
1249592400	218	0
1249596000	218	0
1249599600	218	0
1249603200	219	0
1249606800	219	0
1249610400	219	0
1249614000	219	0
1249617600	219	0
1249621200	219	0
1249624800	219	0
1249628400	219	0
1249632000	219	0
1249635600	219	0
1249639200	219	0
1249642800	219	0
1249646400	219	0
1249650000	219	0
1249653600	219	0
1249657200	219	0
1249660800	219	0
1249664400	219	0
1249668000	219	0
1249671600	219	0
1249675200	219	0
1249678800	219	0
1249682400	219	0
1249686000	219	0
1249689600	220	0
1249693200	220	0
1249696800	220	0
1249700400	220	0
1249704000	220	0
1249707600	220	0
1249711200	220	0
1249714800	220	0
1249718400	220	0
1249722000	220	0
1249725600	220	0
1249729200	220	0
1249732800	220	0
1249736400	220	0
1249740000	220	0
1249743600	220	0
1249747200	220	0
1249750800	220	0
1249754400	220	0
1249758000	220	0
1249761600	220	0
1249765200	220	0
1249768800	220	0
1249772400	220	0
1249776000	221	0
1249779600	221	0
1249783200	221	0
1249786800	221	0
1249790400	221	0
1249794000	221	0
1249797600	221	0
1249801200	221	0
1249804800	221	0
1249808400	221	0
1249812000	221	0
1249815600	221	0
1249819200	221	0
1249822800	221	0
1249826400	221	0
1249830000	221	0
1249833600	221	0
1249837200	221	0
1249840800	221	0
1249844400	221	0
1249848000	221	0
1249851600	221	0
1249855200	221	0
1249858800	221	0
1249862400	222	0
1249866000	222	0
1249869600	222	0
1249873200	222	0
1249876800	222	0
1249880400	222	0
1249884000	222	0
1249887600	222	0
1249891200	222	0
1249894800	222	0
1249898400	222	0
1249902000	222	0
1249905600	222	0
1249909200	222	0
1249912800	222	0
1249916400	222	0
1249920000	222	0
1249923600	222	0
1249927200	222	0
1249930800	222	0
1249934400	222	0
1249938000	222	0
1249941600	222	0
1249945200	222	0
1249948800	223	0
1249952400	223	0
1249956000	223	0
1249959600	223	0
1249963200	223	0
1249966800	223	0
1249970400	223	0
1249974000	223	0
1249977600	223	0
1249981200	223	0
1249984800	223	0
1249988400	223	7.61347837867983e-08
1249992000	223	4.57795170463417e-07
1249995600	223	9.17563241789996e-07
1249999200	223	2.59590407276883e-06
1250002800	223	4.1347661906577e-06
1250006400	223	4.44226478018089e-06
1250010000	223	5.35531209335079e-06
1250013600	223	6.99023386314183e-07
1250017200	223	6.26834378735727e-07
1250020800	223	3.17362990645603e-07
1250024400	223	2.36295963468568e-07
1250028000	223	1.58188270387377e-07
1250031600	223	1.57201819619356e-07
1250035200	224	0
1250038800	224	0
1250042400	224	0
1250046000	224	0
1250049600	224	0
1250053200	224	7.61347837867983e-08
1250056800	224	1.06964395422325e-05
1250060400	224	1.54631358248738e-05
1250064000	224	2.20210914528084e-05
1250067600	224	2.09288302201927e-05
1250071200	224	1.70285744150392e-05
1250074800	224	1.60266011749674e-05
1250078400	224	8.67540716779402e-05
1250082000	224	0.000186209094285162
1250085600	224	0.000271525767079102
1250089200	224	0.000319556257009388
1250092800	224	0.000334419585134397
1250096400	224	0.000326817164102865
1250100000	224	0.000236325598425741
1250103600	224	0.000239791838617695
1250107200	224	0.000196827913491303
1250110800	224	0.000176918649298071
1250114400	224	0.000196708570483021
1250118000	224	0.000220944139762645
1250121600	225	0.000231051788487242
1250125200	225	0.00026654779204221
1250128800	225	0.000261662301275978
1250132400	225	0.000218999270431392
1250136000	225	0.000191765902045707
1250139600	225	0.000169212859393139
1250143200	225	4.54247562692543e-05
1250146800	225	4.58341280057675e-05
1250150400	225	3.48705277482996e-05
1250154000	225	3.12045932562305e-05
1250157600	225	3.26919162250774e-05
1250161200	225	3.20122053878534e-05
1250164800	225	1.81784799894198e-05
1250168400	225	1.06008694987704e-05
1250172000	225	6.16372351424386e-06
1250175600	225	4.76532659767856e-06
1250179200	225	3.62288868267338e-06
1250182800	225	3.54379452151313e-06
1250186400	225	2.00098644549421e-06
1250190000	225	2.16801982101687e-06
1250193600	225	2.16900627133631e-06
1250197200	225	1.245141056418e-06
1250200800	225	1.245141056418e-06
1250204400	225	1.15621537531854e-06
1250208000	226	0
1250211600	226	0
1250215200	226	0
1250218800	226	0
1250222400	226	0
1250226000	226	0
1250229600	226	0
1250233200	226	0
1250236800	226	0
1250240400	226	0
1250244000	226	0
1250247600	226	0
1250251200	226	0
1250254800	226	0
1250258400	226	0
1250262000	226	0
1250265600	226	0
1250269200	226	0
1250272800	226	0
1250276400	226	0
1250280000	226	0
1250283600	226	0
1250287200	226	0
1250290800	226	9.23865213688444e-07
1250294400	227	8.70054274115555e-05
1250298000	227	0.000156944726989199
1250301600	227	0.000294976941921261
1250305200	227	0.000399117678269522
1250308800	227	0.000328881133943649
1250312400	227	0.000272275839523499
1250316000	227	4.78476224715386e-06
1250319600	227	7.1644498917945e-06
1250323200	227	1.27827893262048e-05
1250326800	227	1.52974395520749e-05
1250330400	227	1.15524125956216e-05
1250334000	227	9.56520286898306e-06
1250337600	227	9.86450431581248e-10
1250341200	227	0
1250344800	227	0
1250348400	227	9.86450431581248e-10
1250352000	227	9.86450431581248e-10
1250355600	227	9.86450431581248e-10
1250359200	227	0
1250362800	227	0
1250366400	227	0
1250370000	227	0
1250373600	227	0
1250377200	227	0
1250380800	228	5.70823248921593e-08
1250384400	228	5.80687756601798e-08
1250388000	228	1.99520340143648e-07
1250391600	228	2.75655132585969e-07
1250395200	228	3.54637811834157e-06
1250398800	228	1.28210470376198e-05
1250402400	228	8.5242090828314e-05
1250406000	228	8.77392379451426e-05
1250409600	228	8.68806557137119e-05
1250413200	228	8.7155675387124e-05
1250416800	228	8.2914103447124e-05
1250420400	228	7.15314594090433e-05
1250424000	228	4.89926974052237e-06
1250427600	228	9.42040915141484e-06
1250431200	228	1.44837529257605e-05
1250434800	228	1.6087328601638e-05
1250438400	228	1.8702708098333e-05
1250442000	228	2.03072709736155e-05
1250445600	228	2.15026187898179e-05
1250449200	228	2.72958506488802e-05
1250452800	228	2.54628834023971e-05
1250456400	228	2.261712662161e-05
1250460000	228	1.80145357015004e-05
1250463600	228	1.42577042907404e-05
1250467200	229	0
1250470800	229	0
1250474400	229	0
1250478000	229	9.11074308056703e-07
1250481600	229	9.11074308056703e-07
1250485200	229	9.11074308056703e-07
1250488800	229	0
1250492400	229	0
1250496000	229	0
1250499600	229	0
1250503200	229	0
1250506800	229	0
1250510400	229	0
1250514000	229	0
1250517600	229	0
1250521200	229	0
1250524800	229	0
1250528400	229	0
1250532000	229	0
1250535600	229	0
1250539200	229	0
1250542800	229	0
1250546400	229	0
1250550000	229	7.61347837867983e-08
1250553600	230	3.59256147616767e-06
1250557200	230	2.87975949341501e-05
1250560800	230	6.75387037232732e-05
1250564400	230	8.65553768300901e-05
1250568000	230	0.000119404637337234
1250571600	230	0.000156338308602246
1250575200	230	0.000326998424254256
1250578800	230	0.000260227657932996
1250582400	230	0.000165574883456589
1250586000	230	0.000112322272668531
1250589600	230	8.47194715768725e-05
1250593200	230	6.75862809708146e-05
1250596800	230	0
1250600400	230	0
1250604000	230	0
1250607600	230	0
1250611200	230	0
1250614800	230	0
1250618400	230	0
1250622000	230	0
1250625600	230	0
1250629200	230	0
1250632800	230	0
1250636400	230	0
1250640000	231	0
1250643600	231	0
1250647200	231	0
1250650800	231	0
1250654400	231	0
1250658000	231	0
1250661600	231	0
1250665200	231	0
1250668800	231	0
1250672400	231	0
1250676000	231	0
1250679600	231	0
1250683200	231	0
1250686800	231	0
1250690400	231	0
1250694000	231	0
1250697600	231	0
1250701200	231	0
1250704800	231	0
1250708400	231	0
1250712000	231	0
1250715600	231	0
1250719200	231	0
1250722800	231	0
1250726400	232	0
1250730000	232	0
1250733600	232	0
1250737200	232	0
1250740800	232	0
1250744400	232	0
1250748000	232	0
1250751600	232	0
1250755200	232	0
1250758800	232	0
1250762400	232	0
1250766000	232	0
1250769600	232	0
1250773200	232	0
1250776800	232	0
1250780400	232	0
1250784000	232	0
