Unix	jday	Temperature
1238544000	91	284.917290572796
1238547600	91	285.136363240952
1238551200	91	285.510764836296
1238554800	91	285.655420205495
1238558400	91	285.475041559976
1238562000	91	285.079445939287
1238565600	91	281.845459131435
1238569200	91	280.622440162124
1238572800	91	280.265167101531
1238576400	91	280.291973685075
1238580000	91	280.278376435788
1238583600	91	280.337704491781
1238587200	91	281.096434798978
1238590800	91	280.867813388499
1238594400	91	280.423951114848
1238598000	91	280.160453446007
1238601600	91	280.04685555102
1238605200	91	279.899095588155
1238608800	91	279.174194298371
1238612400	91	279.377704045909
1238616000	91	281.79368686712
1238619600	91	283.660330775059
1238623200	91	285.999313421275
1238626800	91	287.729535267937
1238630400	92	288.733217550905
1238634000	92	289.033540331806
1238637600	92	289.207117477658
1238641200	92	288.99609657395
1238644800	92	288.032896962513
1238648400	92	286.895290343256
1238652000	92	284.624658994755
1238655600	92	283.595971714814
1238659200	92	283.191130414245
1238662800	92	282.824810379237
1238666400	92	282.435918794312
1238670000	92	282.134232553106
1238673600	92	281.996704859196
1238677200	92	281.633086464516
1238680800	92	281.149286763963
1238684400	92	281.174308485738
1238688000	92	281.546878706625
1238691600	92	281.815838966942
1238695200	92	282.590853766635
1238698800	92	282.777791147628
1238702400	92	284.080156668467
1238706000	92	285.909954633928
1238709600	92	287.486202595945
1238713200	92	288.811169015179
1238716800	93	288.959074624659
1238720400	93	289.320932819161
1238724000	93	289.843218571437
1238727600	93	290.053053672939
1238731200	93	289.74172571561
1238734800	93	289.095997746928
1238738400	93	286.801333904593
1238742000	93	286.089744213651
1238745600	93	285.839499796648
1238749200	93	285.299112565756
1238752800	93	284.697669616189
1238756400	93	284.240934429087
1238760000	93	284.103579713377
1238763600	93	284.092355351062
1238767200	93	283.648015561604
1238770800	93	283.075698292007
1238774400	93	282.738243392886
1238778000	93	282.497213136289
1238781600	93	282.168578657623
1238785200	93	282.794618221806
1238788800	93	284.782782310271
1238792400	93	286.702845946508
1238796000	93	288.914187641051
1238799600	93	290.779059120285
1238803200	94	292.450625207348
1238806800	94	293.186054371586
1238810400	94	293.754883169207
1238814000	94	294.07600620744
1238817600	94	293.982659881824
1238821200	94	293.261666181559
1238824800	94	290.881776227869
1238828400	94	289.90747534023
1238832000	94	289.526385753602
1238835600	94	288.733681971741
1238839200	94	287.736042565917
1238842800	94	286.878545951468
1238846400	94	286.426903634738
1238850000	94	286.641712195268
1238853600	94	286.726611659279
1238857200	94	286.656314218381
1238860800	94	286.285773785899
1238864400	94	286.01060585778
1238868000	94	287.168036302155
1238871600	94	287.300587357917
1238875200	94	288.82643236028
1238878800	94	290.682543458956
1238882400	94	291.382230200512
1238886000	94	291.928026947975
1238889600	95	293.206501625954
