Unix	jday	hs
1020211200	121	2.86
1020222000	121	3.29
1020232800	121	3.44
1020243600	121	3.73
1020254400	121	3.98
1020265200	121	4.02
1020276000	121	3.92
1020286800	121	3.84
1020297600	122	4.03
1020308400	122	4.34
1020319200	122	4.4
1020330000	122	4.21
1020340800	122	4.15
1020351600	122	4.12
1020362400	122	4.08
1020373200	122	4.09
1020384000	123	4.14
1020394800	123	4.18
1020405600	123	4.22
1020416400	123	4.26
1020427200	123	4.25
1020438000	123	4.12
1020448800	123	3.84
1020459600	123	3.68
1020470400	124	3.55
1020481200	124	3.44
1020492000	124	3.49
1020502800	124	3.64
1020513600	124	3.8
1020524400	124	3.71
1020535200	124	3.52
1020546000	124	3.3
1020556800	125	3.06
1020567600	125	2.83
1020578400	125	2.62
1020589200	125	2.44
1020600000	125	2.28
1020610800	125	2.15
1020621600	125	2.03
1020632400	125	1.94
1020643200	126	1.85
1020654000	126	1.8
1020664800	126	1.78
1020675600	126	1.81
1020686400	126	1.82
1020697200	126	1.89
1020708000	126	2.11
1020718800	126	2.13
1020729600	127	2.09
1020740400	127	2.04
1020751200	127	1.98
1020762000	127	1.91
1020772800	127	1.86
1020783600	127	1.83
1020794400	127	1.83
1020805200	127	1.79
1020816000	128	1.76
1020826800	128	1.76
1020837600	128	1.73
1020848400	128	1.68
1020859200	128	1.67
1020870000	128	1.7
1020880800	128	1.73
1020891600	128	1.73
1020902400	129	1.7
1020913200	129	1.65
1020924000	129	1.59
1020934800	129	1.53
1020945600	129	1.47
1020956400	129	1.42
1020967200	129	1.38
1020978000	129	1.34
1020988800	130	1.31
1020999600	130	1.28
1021010400	130	1.25
1021021200	130	1.25
1021032000	130	1.28
1021042800	130	1.32
1021053600	130	1.37
1021064400	130	1.41
1021075200	131	1.47
1021086000	131	1.54
1021096800	131	1.62
1021107600	131	1.71
1021118400	131	1.79
1021129200	131	1.85
1021140000	131	1.88
1021150800	131	1.95
1021161600	132	1.9
1021172400	132	1.84
1021183200	132	1.79
1021194000	132	1.71
1021204800	132	1.64
1021215600	132	1.56
1021226400	132	1.5
1021237200	132	1.52
1021248000	133	1.42
1021258800	133	1.34
1021269600	133	1.29
1021280400	133	1.26
1021291200	133	1.25
1021302000	133	1.25
1021312800	133	1.27
1021323600	133	1.29
1021334400	134	1.31
1021345200	134	1.36
1021356000	134	1.43
1021366800	134	1.49
1021377600	134	1.56
1021388400	134	1.62
1021399200	134	1.69
1021410000	134	1.75
1021420800	135	1.82
1021431600	135	1.88
1021442400	135	1.93
1021453200	135	1.95
1021464000	135	1.95
1021474800	135	1.94
1021485600	135	1.92
1021496400	135	1.88
1021507200	136	1.84
1021518000	136	1.78
1021528800	136	1.72
1021539600	136	1.64
1021550400	136	1.56
1021561200	136	1.47
1021572000	136	1.39
1021582800	136	1.32
1021593600	137	1.26
1021604400	137	1.2
1021615200	137	1.15
1021626000	137	1.13
1021636800	137	1.16
1021647600	137	1.21
1021658400	137	1.3
1021669200	137	1.37
1021680000	138	1.41
1021690800	138	1.5
1021701600	138	1.63
1021712400	138	1.83
1021723200	138	2.02
1021734000	138	2.21
1021744800	138	2.4
1021755600	138	2.66
1021766400	139	3.06
1021777200	139	3.5
1021788000	139	3.47
1021798800	139	3.19
1021809600	139	2.87
1021820400	139	2.58
1021831200	139	2.34
1021842000	139	2.13
1021852800	140	1.95
1021863600	140	1.81
1021874400	140	1.72
1021885200	140	1.69
1021896000	140	1.76
1021906800	140	2.11
1021917600	140	2.47
1021928400	140	2.88
1021939200	141	3.48
1021950000	141	4.01
1021960800	141	4.18
1021971600	141	4.13
1021982400	141	4.03
1021993200	141	3.96
1022004000	141	3.93
1022014800	141	3.92
1022025600	142	3.88
1022036400	142	3.8
1022047200	142	3.68
1022058000	142	3.5
1022068800	142	3.28
1022079600	142	3.07
1022090400	142	2.99
1022101200	142	3.22
1022112000	143	3.55
1022122800	143	3.91
1022133600	143	4.09
1022144400	143	4.01
1022155200	143	3.89
1022166000	143	3.89
1022176800	143	3.83
1022187600	143	3.64
1022198400	144	3.37
1022209200	144	3.09
1022220000	144	2.9
1022230800	144	2.86
1022241600	144	2.94
1022252400	144	3.07
1022263200	144	3.28
1022274000	144	3.51
1022284800	145	4.12
1022295600	145	4.85
1022306400	145	5.22
1022317200	145	5.16
1022328000	145	5.15
1022338800	145	4.98
1022349600	145	4.81
1022360400	145	4.7
1022371200	146	4.63
1022382000	146	4.59
1022392800	146	4.57
1022403600	146	4.48
1022414400	146	4.6
1022425200	146	4.61
1022436000	146	4.64
1022446800	146	4.65
1022457600	147	4.46
1022468400	147	4.48
1022479200	147	4.82
1022490000	147	5.05
1022500800	147	5.33
1022511600	147	5.28
1022522400	147	4.91
1022533200	147	4.62
1022544000	148	4.53
1022554800	148	4.61
1022565600	148	4.75
1022576400	148	4.71
1022587200	148	4.54
1022598000	148	4.31
1022608800	148	4.06
1022619600	148	3.8
1022630400	149	3.57
1022641200	149	3.4
1022652000	149	3.25
1022662800	149	3.08
1022673600	149	2.92
1022684400	149	2.77
1022695200	149	2.67
1022706000	149	2.58
1022716800	150	2.46
1022727600	150	2.33
1022738400	150	2.23
1022749200	150	2.14
1022760000	150	2.07
1022770800	150	2.05
1022781600	150	2.05
1022792400	150	1.99
1022803200	151	1.89
1022814000	151	1.78
1022824800	151	1.65
1022835600	151	1.51
1022846400	151	1.38
1022857200	151	1.27
1022868000	151	1.19
1022878800	151	1.11
1022889600	152	1.05
