Unix	jday	hs
967766400	245	3.09
967777200	245	3.1
967788000	245	3.16
967798800	245	3.2
967809600	245	3.2
967820400	245	3.16
967831200	245	3.08
967842000	245	2.97
967852800	246	2.83
967863600	246	2.7
967874400	246	2.61
967885200	246	2.51
967896000	246	2.4
967906800	246	2.29
967917600	246	2.19
967928400	246	2
967939200	247	1.81
967950000	247	1.65
967960800	247	1.5
967971600	247	1.38
967982400	247	1.27
967993200	247	1.2
968004000	247	1.16
968014800	247	1.19
968025600	248	1.25
968036400	248	1.34
968047200	248	1.48
968058000	248	1.63
968068800	248	1.74
968079600	248	1.8
968090400	248	1.91
968101200	248	2.16
968112000	249	2.48
968122800	249	2.72
968133600	249	2.88
968144400	249	2.94
968155200	249	2.92
968166000	249	2.83
968176800	249	2.71
968187600	249	2.53
968198400	250	2.38
968209200	250	2.49
968220000	250	2.83
968230800	250	3.23
968241600	250	3.49
968252400	250	3.59
968263200	250	3.62
968274000	250	3.67
968284800	251	3.66
968295600	251	3.71
968306400	251	3.76
968317200	251	3.81
968328000	251	3.91
968338800	251	4.09
968349600	251	4.25
968360400	251	4.35
968371200	252	4.34
968382000	252	4.2
968392800	252	3.98
968403600	252	3.8
968414400	252	3.86
968425200	252	3.93
968436000	252	4.13
968446800	252	4.41
968457600	253	4.55
968468400	253	4.55
968479200	253	4.46
968490000	253	4.27
968500800	253	4.05
968511600	253	3.85
968522400	253	3.69
968533200	253	3.46
968544000	254	3.16
968554800	254	2.87
968565600	254	2.61
968576400	254	2.37
968587200	254	2.16
968598000	254	1.98
968608800	254	2.03
968619600	254	1.8
968630400	255	1.63
968641200	255	1.48
968652000	255	1.36
968662800	255	1.25
968673600	255	1.16
968684400	255	1.08
968695200	255	1.02
968706000	255	0.97
968716800	256	0.93
968727600	256	0.9
968738400	256	0.88
968749200	256	0.87
968760000	256	0.88
968770800	256	0.98
968781600	256	1.24
968792400	256	1.65
968803200	257	2
968814000	257	2.22
968824800	257	2.39
968835600	257	2.57
968846400	257	2.73
968857200	257	2.86
968868000	257	2.94
968878800	257	2.95
968889600	258	2.91
968900400	258	2.82
968911200	258	2.71
968922000	258	2.57
968932800	258	2.44
968943600	258	2.3
968954400	258	2.17
968965200	258	2.04
968976000	259	1.93
968986800	259	1.82
968997600	259	1.73
969008400	259	1.65
969019200	259	1.58
969030000	259	1.53
969040800	259	1.52
969051600	259	1.53
969062400	260	1.58
969073200	260	1.65
969084000	260	1.72
969094800	260	1.78
969105600	260	1.84
969116400	260	1.89
969127200	260	1.95
969138000	260	2
969148800	261	2.04
969159600	261	2.07
969170400	261	2.08
969181200	261	2.07
969192000	261	2.04
969202800	261	2.01
969213600	261	1.97
969224400	261	1.92
969235200	262	1.92
969246000	262	1.94
969256800	262	1.98
969267600	262	2.11
969278400	262	2.44
969289200	262	2.75
969300000	262	2.94
969310800	262	3.05
969321600	263	3.1
969332400	263	3.12
969343200	263	3.12
969354000	263	3.11
969364800	263	3.11
969375600	263	3.09
969386400	263	3.06
969397200	263	3.02
969408000	264	2.97
969418800	264	2.94
969429600	264	2.94
969440400	264	2.98
969451200	264	3.05
969462000	264	3.13
969472800	264	3.15
969483600	264	3.12
969494400	265	3.06
969505200	265	2.99
969516000	265	2.9
969526800	265	2.8
969537600	265	2.68
969548400	265	2.56
969559200	265	2.43
969570000	265	2.31
969580800	266	2.24
969591600	266	2.17
969602400	266	2.09
969613200	266	2.06
969624000	266	2.07
969634800	266	2.12
969645600	266	2.18
969656400	266	2.23
969667200	267	2.24
969678000	267	2.22
969688800	267	2.19
969699600	267	2.17
969710400	267	2.2
969721200	267	2.34
969732000	267	2.58
969742800	267	2.85
969753600	268	3.08
969764400	268	3.22
969775200	268	3.26
969786000	268	3.23
969796800	268	3.15
969807600	268	3.03
969818400	268	2.93
969829200	268	2.91
969840000	269	2.73
969850800	269	2.49
969861600	269	2.34
969872400	269	2.18
969883200	269	2.01
969894000	269	1.87
969904800	269	1.78
969915600	269	1.72
969926400	270	1.66
969937200	270	1.61
969948000	270	1.54
969958800	270	1.46
969969600	270	1.41
969980400	270	1.42
969991200	270	1.45
970002000	270	1.46
970012800	271	1.46
970023600	271	1.45
970034400	271	1.47
970045200	271	1.44
970056000	271	1.41
970066800	271	1.37
970077600	271	1.32
970088400	271	1.27
970099200	272	1.22
970110000	272	1.19
970120800	272	1.21
970131600	272	1.23
970142400	272	1.34
970153200	272	1.72
970164000	272	2.41
970174800	272	3.32
970185600	273	4.12
970196400	273	4.45
970207200	273	4.49
970218000	273	4.35
970228800	273	4.11
970239600	273	3.85
970250400	273	3.57
970261200	273	3.28
970272000	274	3.39
970282800	274	3.75
970293600	274	3.86
970304400	274	3.85
970315200	274	3.76
970326000	274	3.62
970336800	274	3.39
970347600	274	3.17
970358400	275	3.03
