Unix	jday	hs
996624000	213	1.66
996634800	213	1.57
996645600	213	1.48
996656400	213	1.41
996667200	213	1.34
996678000	213	1.31
996688800	213	1.34
996699600	213	1.49
996710400	214	1.79
996721200	214	2.34
996732000	214	2.74
996742800	214	2.85
996753600	214	2.83
996764400	214	2.84
996775200	214	2.91
996786000	214	3.07
996796800	215	3.16
996807600	215	3.13
996818400	215	3.04
996829200	215	2.88
996840000	215	2.71
996850800	215	2.55
996861600	215	2.38
996872400	215	2.24
996883200	216	2.12
996894000	216	2.03
996904800	216	1.98
996915600	216	1.94
996926400	216	1.88
996937200	216	1.84
996948000	216	1.79
996958800	216	1.73
996969600	217	1.67
996980400	217	1.6
996991200	217	1.55
997002000	217	1.51
997012800	217	1.5
997023600	217	1.5
997034400	217	1.51
997045200	217	1.5
997056000	218	1.46
997066800	218	1.41
997077600	218	1.51
997088400	218	1.7
997099200	218	1.99
997110000	218	2.23
997120800	218	2.35
997131600	218	2.45
997142400	219	2.6
997153200	219	2.78
997164000	219	2.87
997174800	219	2.86
997185600	219	2.81
997196400	219	2.77
997207200	219	2.78
997218000	219	2.79
997228800	220	2.77
997239600	220	2.71
997250400	220	2.61
997261200	220	2.5
997272000	220	2.38
997282800	220	2.27
997293600	220	2.16
997304400	220	2.04
997315200	221	1.95
997326000	221	1.9
997336800	221	1.97
997347600	221	2.14
997358400	221	2.31
997369200	221	2.44
997380000	221	2.49
997390800	221	2.49
997401600	222	2.49
997412400	222	2.49
997423200	222	2.53
997434000	222	2.6
997444800	222	2.67
997455600	222	2.67
997466400	222	2.6
997477200	222	2.46
997488000	223	2.29
997498800	223	2.13
997509600	223	2.16
997520400	223	2.05
997531200	223	1.96
997542000	223	1.92
997552800	223	1.91
997563600	223	1.91
997574400	224	1.94
997585200	224	1.98
997596000	224	2.02
997606800	224	2.04
997617600	224	2.05
997628400	224	2.05
997639200	224	2.04
997650000	224	2.03
997660800	225	2.02
997671600	225	2
997682400	225	1.99
997693200	225	2.12
997704000	225	2.46
997714800	225	2.71
997725600	225	2.74
997736400	225	2.62
997747200	226	2.5
997758000	226	2.42
997768800	226	2.35
997779600	226	2.32
997790400	226	2.31
997801200	226	2.39
997812000	226	2.41
997822800	226	2.4
997833600	227	2.29
997844400	227	2.17
997855200	227	2.06
997866000	227	1.96
997876800	227	1.86
997887600	227	1.75
997898400	227	1.63
997909200	227	1.52
997920000	228	1.4
997930800	228	1.29
997941600	228	1.21
997952400	228	1.17
997963200	228	1.18
997974000	228	1.24
997984800	228	1.32
997995600	228	1.4
998006400	229	1.46
998017200	229	1.54
998028000	229	1.71
998038800	229	1.99
998049600	229	2.19
998060400	229	2.44
998071200	229	2.94
998082000	229	3.57
998092800	230	3.97
998103600	230	4.07
998114400	230	4
998125200	230	3.91
998136000	230	4.03
998146800	230	4.16
998157600	230	4.16
998168400	230	3.96
998179200	231	3.72
998190000	231	3.68
998200800	231	3.84
998211600	231	3.88
998222400	231	3.93
998233200	231	4.12
998244000	231	4.37
998254800	231	4.5
998265600	232	4.46
998276400	232	4.29
998287200	232	4.01
998298000	232	3.7
998308800	232	3.47
998319600	232	3.36
998330400	232	3.33
998341200	232	3.32
998352000	233	3.31
998362800	233	3.32
998373600	233	3.37
998384400	233	3.38
998395200	233	3.34
998406000	233	3.32
998416800	233	3.32
998427600	233	3.39
998438400	234	3.49
998449200	234	3.56
998460000	234	3.59
998470800	234	3.58
998481600	234	3.52
998492400	234	3.39
998503200	234	3.22
998514000	234	3.08
998524800	235	2.98
998535600	235	3.12
998546400	235	3.26
998557200	235	3.33
998568000	235	3.42
998578800	235	3.53
998589600	235	3.67
998600400	235	3.88
998611200	236	4.11
998622000	236	4.24
998632800	236	4.27
998643600	236	4.13
998654400	236	3.82
998665200	236	3.46
998676000	236	3.11
998686800	236	2.85
998697600	237	2.69
998708400	237	2.56
998719200	237	2.46
998730000	237	2.36
998740800	237	2.27
998751600	237	2.19
998762400	237	2.1
998773200	237	1.97
998784000	238	1.83
998794800	238	1.7
998805600	238	1.58
998816400	238	1.45
998827200	238	1.33
998838000	238	1.25
998848800	238	1.18
998859600	238	1.15
998870400	239	1.14
998881200	239	1.16
998892000	239	1.19
998902800	239	1.23
998913600	239	1.25
998924400	239	1.27
998935200	239	1.27
998946000	239	1.27
998956800	240	1.26
998967600	240	1.27
998978400	240	1.27
998989200	240	1.27
9.99e+08	240	1.26
999010800	240	1.25
999021600	240	1.25
999032400	240	1.24
999043200	241	1.24
999054000	241	1.23
999064800	241	1.23
999075600	241	1.26
999086400	241	1.34
999097200	241	1.47
999108000	241	1.52
999118800	241	1.57
999129600	242	1.57
999140400	242	1.54
999151200	242	1.49
999162000	242	1.46
999172800	242	1.41
999183600	242	1.38
999194400	242	1.33
999205200	242	1.29
999216000	243	1.24
999226800	243	1.2
999237600	243	1.17
999248400	243	1.14
999259200	243	1.11
999270000	243	1.09
999280800	243	1.08
999291600	243	1.14
999302400	244	1.09
