Unix	jday	hs
891388800	91	5
891399600	91	5.1
891410400	91	4.78
891421200	91	4.64
891432000	91	4.75
891442800	91	4.87
891453600	91	4.85
891464400	91	5.01
891475200	92	5.09
891486000	92	5.06
891496800	92	5.01
891507600	92	4.91
891518400	92	4.75
891529200	92	4.51
891540000	92	4.26
891550800	92	4.02
891561600	93	3.85
891572400	93	3.75
891583200	93	3.71
891594000	93	3.71
891604800	93	3.77
891615600	93	3.85
891626400	93	3.81
891637200	93	3.73
891648000	94	3.63
891658800	94	3.61
891669600	94	3.74
891680400	94	3.88
891691200	94	3.95
891702000	94	3.88
891712800	94	3.74
891723600	94	3.59
891734400	95	3.42
891745200	95	3.28
891756000	95	3.1
891766800	95	2.91
891777600	95	2.72
891788400	95	2.53
891799200	95	2.41
891810000	95	2.4
891820800	96	2.43
891831600	96	2.44
891842400	96	2.43
891853200	96	2.44
891864000	96	2.47
891874800	96	2.54
891885600	96	2.59
891896400	96	2.62
891907200	97	2.62
891918000	97	2.6
891928800	97	2.56
891939600	97	2.5
891950400	97	2.41
891961200	97	2.31
891972000	97	2.2
891982800	97	2.1
891993600	98	2
892004400	98	1.92
892015200	98	1.85
892026000	98	1.77
892036800	98	1.67
892047600	98	1.59
892058400	98	1.51
892069200	98	1.45
892080000	99	1.39
892090800	99	1.33
892101600	99	1.28
892112400	99	1.26
892123200	99	1.22
892134000	99	1.24
892144800	99	1.36
892155600	99	1.49
892166400	100	1.64
892177200	100	1.84
892188000	100	1.95
892198800	100	2.06
892209600	100	2.17
892220400	100	2.26
892231200	100	2.3
892242000	100	2.3
892252800	101	2.28
892263600	101	2.26
892274400	101	2.23
892285200	101	2.19
892296000	101	2.14
892306800	101	2.08
892317600	101	2
892328400	101	1.93
892339200	102	1.85
892350000	102	1.77
892360800	102	1.68
892371600	102	1.61
892382400	102	1.53
892393200	102	1.45
892404000	102	1.37
892414800	102	1.29
892425600	103	1.21
892436400	103	1.14
892447200	103	1.16
892458000	103	1.16
892468800	103	1.21
892479600	103	1.43
892490400	103	1.61
892501200	103	1.84
892512000	104	2.37
892522800	104	2.61
892533600	104	2.57
892544400	104	2.53
892555200	104	2.55
892566000	104	2.85
892576800	104	3.06
892587600	104	3.15
892598400	105	3.16
892609200	105	3.15
892620000	105	3.14
892630800	105	3.09
892641600	105	2.99
892652400	105	2.87
892663200	105	2.72
892674000	105	2.55
892684800	106	2.37
892695600	106	2.22
892706400	106	2.1
892717200	106	2.01
892728000	106	1.98
892738800	106	1.97
892749600	106	1.97
892760400	106	1.97
892771200	107	1.97
892782000	107	1.95
892792800	107	1.93
892803600	107	1.9
892814400	107	1.88
892825200	107	1.95
892836000	107	2.32
892846800	107	2.48
892857600	108	2.48
892868400	108	2.42
892879200	108	2.34
892890000	108	2.28
892900800	108	2.3
892911600	108	2.37
892922400	108	2.44
892933200	108	2.46
892944000	109	2.43
892954800	109	2.41
892965600	109	2.47
892976400	109	2.51
892987200	109	2.5
892998000	109	2.48
893008800	109	2.48
893019600	109	2.5
893030400	110	2.44
893041200	110	2.4
893052000	110	2.35
893062800	110	2.29
893073600	110	2.2
893084400	110	2.1
893095200	110	1.98
893106000	110	1.88
893116800	111	1.78
893127600	111	1.69
893138400	111	1.59
893149200	111	1.49
893160000	111	1.42
893170800	111	1.36
893181600	111	1.29
893192400	111	1.22
893203200	112	1.15
893214000	112	1.07
893224800	112	1.04
893235600	112	1.03
893246400	112	1.01
893257200	112	1.02
893268000	112	1.04
893278800	112	1.15
893289600	113	1.45
893300400	113	1.7
893311200	113	1.78
893322000	113	1.65
893332800	113	1.51
893343600	113	1.47
893354400	113	1.45
893365200	113	1.44
893376000	114	1.48
893386800	114	1.54
893397600	114	1.59
893408400	114	1.6
893419200	114	1.6
893430000	114	1.61
893440800	114	1.58
893451600	114	1.53
893462400	115	1.47
893473200	115	1.39
893484000	115	1.31
893494800	115	1.22
893505600	115	1.14
893516400	115	1.06
893527200	115	0.99
893538000	115	0.94
893548800	116	0.91
893559600	116	0.9
893570400	116	0.9
893581200	116	0.9
893592000	116	0.9
893602800	116	0.89
893613600	116	1.12
893624400	116	1.13
893635200	117	1.23
893646000	117	1.62
893656800	117	2.04
893667600	117	2.13
893678400	117	2.12
893689200	117	2.04
893700000	117	1.94
893710800	117	1.98
893721600	118	2.23
893732400	118	2.57
893743200	118	2.9
893754000	118	3.07
893764800	118	3.06
893775600	118	2.98
893786400	118	2.86
893797200	118	2.7
893808000	119	2.52
893818800	119	2.34
893829600	119	2.14
893840400	119	2
893851200	119	1.96
893862000	119	1.81
893872800	119	1.69
893883600	119	1.59
893894400	120	1.52
893905200	120	1.46
893916000	120	1.41
893926800	120	1.38
893937600	120	1.34
893948400	120	1.31
893959200	120	1.28
893970000	120	1.28
893980800	121	1.32
