Unix	jday	hs
980985600	32	2.33
980996400	32	2.37
981007200	32	2.57
981018000	32	2.6
981028800	32	2.58
981039600	32	2.53
981050400	32	2.48
981061200	32	2.46
981072000	33	2.47
981082800	33	2.48
981093600	33	2.42
981104400	33	2.3
981115200	33	2.15
981126000	33	1.99
981136800	33	1.85
981147600	33	1.73
981158400	34	1.64
981169200	34	1.61
981180000	34	1.58
981190800	34	1.47
981201600	34	1.38
981212400	34	1.31
981223200	34	1.27
981234000	34	1.31
981244800	35	1.44
981255600	35	1.54
981266400	35	1.53
981277200	35	1.53
981288000	35	1.54
981298800	35	1.58
981309600	35	1.63
981320400	35	1.65
981331200	36	1.69
981342000	36	1.77
981352800	36	1.85
981363600	36	1.94
981374400	36	2.14
981385200	36	2.19
981396000	36	2.18
981406800	36	2.28
981417600	37	2.43
981428400	37	2.49
981439200	37	2.38
981450000	37	2.24
981460800	37	2.14
981471600	37	2.05
981482400	37	1.98
981493200	37	1.9
981504000	38	1.84
981514800	38	1.82
981525600	38	1.83
981536400	38	1.82
981547200	38	1.76
981558000	38	1.71
981568800	38	1.7
981579600	38	1.7
981590400	39	1.77
981601200	39	1.82
981612000	39	1.73
981622800	39	1.62
981633600	39	1.53
981644400	39	1.47
981655200	39	1.43
981666000	39	1.4
981676800	40	1.38
981687600	40	1.4
981698400	40	1.36
981709200	40	1.28
981720000	40	1.2
981730800	40	1.12
981741600	40	1.06
981752400	40	0.99
981763200	41	0.95
981774000	41	0.95
981784800	41	0.96
981795600	41	1
981806400	41	1.1
981817200	41	1.23
981828000	41	1.35
981838800	41	1.43
981849600	42	1.47
981860400	42	1.46
981871200	42	1.46
981882000	42	1.49
981892800	42	1.57
981903600	42	1.69
981914400	42	1.85
981925200	42	2.13
981936000	43	2.21
981946800	43	2.27
981957600	43	2.31
981968400	43	2.31
981979200	43	2.26
981990000	43	2.19
982000800	43	2.12
982011600	43	1.99
982022400	44	1.86
982033200	44	1.75
982044000	44	1.66
982054800	44	1.75
982065600	44	1.58
982076400	44	1.43
982087200	44	1.31
982098000	44	1.21
982108800	45	1.13
982119600	45	1.05
982130400	45	0.97
982141200	45	0.88
982152000	45	0.81
982162800	45	0.78
982173600	45	0.84
982184400	45	0.95
982195200	46	1.07
982206000	46	1.21
982216800	46	1.34
982227600	46	1.45
982238400	46	1.58
982249200	46	1.62
982260000	46	1.59
982270800	46	1.55
982281600	47	1.5
982292400	47	1.45
982303200	47	1.46
982314000	47	1.48
982324800	47	1.47
982335600	47	1.47
982346400	47	1.48
982357200	47	1.5
982368000	48	1.52
982378800	48	1.59
982389600	48	1.72
982400400	48	1.75
982411200	48	1.74
982422000	48	1.77
982432800	48	1.81
982443600	48	1.86
982454400	49	1.87
982465200	49	1.86
982476000	49	1.84
982486800	49	1.81
982497600	49	1.78
982508400	49	1.75
982519200	49	1.72
982530000	49	1.64
982540800	50	1.57
982551600	50	1.5
982562400	50	1.44
982573200	50	1.37
982584000	50	1.3
982594800	50	1.23
982605600	50	1.16
982616400	50	1.1
982627200	51	1.06
982638000	51	1.02
982648800	51	0.99
982659600	51	0.94
982670400	51	0.89
982681200	51	0.85
982692000	51	0.81
982702800	51	0.78
982713600	52	0.78
982724400	52	0.79
982735200	52	0.86
982746000	52	0.91
982756800	52	0.89
982767600	52	0.88
982778400	52	0.88
982789200	52	0.89
982800000	53	0.9
982810800	53	0.92
982821600	53	0.92
982832400	53	0.91
982843200	53	0.89
982854000	53	0.87
982864800	53	0.87
982875600	53	0.86
982886400	54	0.86
982897200	54	0.86
982908000	54	0.94
982918800	54	0.97
982929600	54	0.9
982940400	54	0.85
982951200	54	0.81
982962000	54	0.78
982972800	55	0.78
982983600	55	0.91
982994400	55	0.94
983005200	55	0.89
983016000	55	0.88
983026800	55	0.87
983037600	55	0.87
983048400	55	0.87
983059200	56	0.9
983070000	56	0.99
983080800	56	1.05
983091600	56	1.09
983102400	56	1.11
983113200	56	1.12
983124000	56	1.12
983134800	56	1.13
983145600	57	1.13
983156400	57	1.13
983167200	57	1.12
983178000	57	1.1
983188800	57	1.08
983199600	57	1.07
983210400	57	1.06
983221200	57	1.05
983232000	58	1.05
983242800	58	1.05
983253600	58	1.02
983264400	58	0.98
983275200	58	0.93
983286000	58	0.88
983296800	58	0.82
983307600	58	0.77
983318400	59	0.74
983329200	59	0.74
983340000	59	0.75
983350800	59	0.77
983361600	59	0.77
983372400	59	0.77
983383200	59	0.77
983394000	59	0.8
983404800	60	0.92
