Unix	jday	hs
1125532800	244	1.37
1125543600	244	1.46
1125554400	244	1.61
1125565200	244	1.83
1125576000	244	2.1
1125586800	244	2.37
1125597600	244	2.57
1125608400	244	2.67
1125619200	245	2.72
1125630000	245	2.73
1125640800	245	2.74
1125651600	245	2.77
1125662400	245	2.79
1125673200	245	2.78
1125684000	245	2.71
1125694800	245	2.58
1125705600	246	2.42
1125716400	246	2.23
1125727200	246	2.05
1125738000	246	1.88
1125748800	246	1.76
1125759600	246	1.69
1125770400	246	1.68
1125781200	246	1.74
1125792000	247	1.9
1125802800	247	2.18
1125813600	247	2.44
1125824400	247	2.61
1125835200	247	2.68
1125846000	247	2.69
1125856800	247	2.69
1125867600	247	2.66
1125878400	248	2.59
1125889200	248	2.5
1125900000	248	2.43
1125910800	248	2.36
1125921600	248	2.32
1125932400	248	2.34
1125943200	248	2.5
1125954000	248	2.79
1125964800	249	3.19
1125975600	249	3.62
1125986400	249	3.86
1125997200	249	3.87
1126008000	249	3.86
1126018800	249	3.82
1126029600	249	3.65
1126040400	249	3.44
1126051200	250	3.23
1126062000	250	3.04
1126072800	250	2.83
1126083600	250	2.64
1126094400	250	2.45
1126105200	250	2.27
1126116000	250	2.11
1126126800	250	1.96
1126137600	251	1.84
1126148400	251	1.73
1126159200	251	1.64
1126170000	251	1.58
1126180800	251	1.51
1126191600	251	1.46
1126202400	251	1.39
1126213200	251	1.32
1126224000	252	1.24
1126234800	252	1.16
1126245600	252	1.08
1126256400	252	1.01
1126267200	252	0.95
1126278000	252	0.91
1126288800	252	0.89
1126299600	252	0.9
1126310400	253	0.92
1126321200	253	0.98
1126332000	253	1.05
1126342800	253	1.14
1126353600	253	1.21
1126364400	253	1.27
1126375200	253	1.3
1126386000	253	1.31
1126396800	254	1.31
1126407600	254	1.31
1126418400	254	1.31
1126429200	254	1.3
1126440000	254	1.29
1126450800	254	1.27
1126461600	254	1.24
1126472400	254	1.2
1126483200	255	1.16
1126494000	255	1.11
1126504800	255	1.08
1126515600	255	1.06
1126526400	255	1.07
1126537200	255	1.12
1126548000	255	1.19
1126558800	255	1.25
1126569600	256	1.28
1126580400	256	1.31
1126591200	256	1.32
1126602000	256	1.33
1126612800	256	1.34
1126623600	256	1.36
1126634400	256	1.38
1126645200	256	1.39
1126656000	257	1.39
1126666800	257	1.38
1126677600	257	1.38
1126688400	257	1.41
1126699200	257	1.47
1126710000	257	1.54
1126720800	257	1.65
1126731600	257	1.74
1126742400	258	1.77
1126753200	258	1.79
1126764000	258	1.83
1126774800	258	1.88
1126785600	258	1.93
1126796400	258	1.98
1126807200	258	2.01
1126818000	258	2.04
1126828800	259	2.12
1126839600	259	2.25
1126850400	259	2.35
1126861200	259	2.4
1126872000	259	2.41
1126882800	259	2.42
1126893600	259	2.44
1126904400	259	2.55
1126915200	260	2.64
1126926000	260	2.68
1126936800	260	2.66
1126947600	260	2.6
1126958400	260	2.5
1126969200	260	2.37
1126980000	260	2.26
1126990800	260	2.04
1127001600	261	1.9
1127012400	261	1.78
1127023200	261	1.58
1127034000	261	1.64
1127044800	261	2.43
1127055600	261	3.17
1127066400	261	3.59
1127077200	261	3.76
1127088000	262	3.69
1127098800	262	3.53
1127109600	262	3.38
1127120400	262	3.2
1127131200	262	3.02
1127142000	262	2.84
1127152800	262	2.65
1127163600	262	2.44
1127174400	263	2.25
1127185200	263	2.11
1127196000	263	2.05
1127206800	263	1.97
1127217600	263	1.89
1127228400	263	1.8
1127239200	263	1.73
1127250000	263	1.69
1127260800	264	1.7
1127271600	264	1.68
1127282400	264	1.7
1127293200	264	1.7
1127304000	264	1.67
1127314800	264	1.62
1127325600	264	1.56
1127336400	264	1.58
1127347200	265	1.67
1127358000	265	1.75
1127368800	265	1.78
1127379600	265	1.74
1127390400	265	1.69
1127401200	265	1.67
1127412000	265	1.69
1127422800	265	1.72
1127433600	266	1.77
1127444400	266	1.86
1127455200	266	1.95
1127466000	266	1.99
1127476800	266	2.02
1127487600	266	1.97
1127498400	266	1.88
1127509200	266	1.76
1127520000	267	1.65
1127530800	267	1.54
1127541600	267	1.44
1127552400	267	1.35
1127563200	267	1.28
1127574000	267	1.21
1127584800	267	1.19
1127595600	267	1.25
1127606400	268	1.36
1127617200	268	1.47
1127628000	268	1.57
1127638800	268	1.59
1127649600	268	1.57
1127660400	268	1.54
1127671200	268	1.52
1127682000	268	1.51
1127692800	269	1.51
1127703600	269	1.54
1127714400	269	1.56
1127725200	269	1.58
1127736000	269	1.59
1127746800	269	1.61
1127757600	269	1.66
1127768400	269	1.74
1127779200	270	1.88
1127790000	270	2.04
1127800800	270	2.17
1127811600	270	2.23
1127822400	270	2.27
1127833200	270	2.29
1127844000	270	2.29
1127854800	270	2.31
1127865600	271	2.46
1127876400	271	2.55
1127887200	271	2.52
1127898000	271	2.42
1127908800	271	2.31
1127919600	271	2.21
1127930400	271	2.13
1127941200	271	2.07
1127952000	272	2.01
1127962800	272	1.95
1127973600	272	1.88
1127984400	272	1.79
1127995200	272	1.67
1128006000	272	1.7
1128016800	272	1.63
1128027600	272	1.65
1128038400	273	1.81
1128049200	273	2.23
1128060000	273	2.62
1128070800	273	2.86
1128081600	273	2.94
1128092400	273	2.91
1128103200	273	2.94
1128114000	273	3.08
1128124800	274	3.26
