Unix	jday	hs
1120176000	182	2.37
1120186800	182	2.31
1120197600	182	2.23
1120208400	182	2.14
1120219200	182	2.04
1120230000	182	1.94
1120240800	182	1.84
1120251600	182	1.78
1120262400	183	1.86
1120273200	183	1.82
1120284000	183	1.81
1120294800	183	1.79
1120305600	183	1.83
1120316400	183	1.92
1120327200	183	2.03
1120338000	183	2.21
1120348800	184	2.54
1120359600	184	3.03
1120370400	184	3.49
1120381200	184	3.7
1120392000	184	3.72
1120402800	184	3.6
1120413600	184	3.41
1120424400	184	3.31
1120435200	185	3.35
1120446000	185	3.43
1120456800	185	3.45
1120467600	185	3.38
1120478400	185	3.26
1120489200	185	3.13
1120500000	185	3.03
1120510800	185	2.96
1120521600	186	2.89
1120532400	186	2.78
1120543200	186	2.66
1120554000	186	2.54
1120564800	186	2.41
1120575600	186	2.41
1120586400	186	2.2
1120597200	186	2.02
1120608000	187	1.87
1120618800	187	1.74
1120629600	187	1.65
1120640400	187	1.59
1120651200	187	1.54
1120662000	187	1.51
1120672800	187	1.5
1120683600	187	1.51
1120694400	188	1.52
1120705200	188	1.53
1120716000	188	1.56
1120726800	188	1.59
1120737600	188	1.65
1120748400	188	1.7
1120759200	188	1.73
1120770000	188	1.77
1120780800	189	1.84
1120791600	189	1.96
1120802400	189	2.11
1120813200	189	2.22
1120824000	189	2.25
1120834800	189	2.31
1120845600	189	2.37
1120856400	189	2.37
1120867200	190	2.38
1120878000	190	2.4
1120888800	190	2.37
1120899600	190	2.3
1120910400	190	2.23
1120921200	190	2.22
1120932000	190	2.23
1120942800	190	2.2
1120953600	191	2.12
1120964400	191	2
1120975200	191	1.86
1120986000	191	1.7
1120996800	191	1.54
1121007600	191	1.41
1121018400	191	1.29
1121029200	191	1.19
1121040000	192	1.12
1121050800	192	1.06
1121061600	192	1.03
1121072400	192	1.05
1121083200	192	1.28
1121094000	192	1.64
1121104800	192	2.11
1121115600	192	2.43
1121126400	193	2.98
1121137200	193	3.54
1121148000	193	3.86
1121158800	193	3.96
1121169600	193	3.86
1121180400	193	3.67
1121191200	193	3.45
1121202000	193	3.28
1121212800	194	3.13
1121223600	194	3.01
1121234400	194	2.96
1121245200	194	2.94
1121256000	194	2.92
1121266800	194	2.9
1121277600	194	2.92
1121288400	194	2.98
1121299200	195	2.97
1121310000	195	2.87
1121320800	195	2.65
1121331600	195	2.5
1121342400	195	2.26
1121353200	195	2.2
1121364000	195	2.25
1121374800	195	2.26
1121385600	196	2.48
1121396400	196	2.72
1121407200	196	2.82
1121418000	196	2.77
1121428800	196	2.66
1121439600	196	2.52
1121450400	196	2.37
1121461200	196	2.25
1121472000	197	2.17
1121482800	197	2.09
1121493600	197	2.08
1121504400	197	1.94
1121515200	197	1.78
1121526000	197	1.63
1121536800	197	1.5
1121547600	197	1.36
1121558400	198	1.26
1121569200	198	1.19
1121580000	198	1.11
1121590800	198	1.06
1121601600	198	1
1121612400	198	1.01
1121623200	198	1.18
1121634000	198	1.34
1121644800	199	1.47
1121655600	199	1.6
1121666400	199	1.64
1121677200	199	1.62
1121688000	199	1.58
1121698800	199	1.53
1121709600	199	1.65
1121720400	199	1.97
1121731200	200	2.33
1121742000	200	2.59
1121752800	200	2.7
1121763600	200	2.68
1121774400	200	2.58
1121785200	200	2.42
1121796000	200	2.25
1121806800	200	2.08
1121817600	201	1.98
1121828400	201	1.96
1121839200	201	2.05
1121850000	201	2.3
1121860800	201	2.51
1121871600	201	2.58
1121882400	201	2.62
1121893200	201	2.62
1121904000	202	2.63
1121914800	202	2.65
1121925600	202	2.64
1121936400	202	2.61
1121947200	202	2.57
1121958000	202	2.52
1121968800	202	2.48
1121979600	202	2.46
1121990400	203	2.43
1122001200	203	2.36
1122012000	203	2.32
1122022800	203	2.28
1122033600	203	2.21
1122044400	203	2.12
1122055200	203	2.06
1122066000	203	2.03
1122076800	204	2.04
1122087600	204	2.09
1122098400	204	2.21
1122109200	204	2.29
1122120000	204	2.32
1122130800	204	2.32
1122141600	204	2.32
1122152400	204	2.32
1122163200	205	2.38
1122174000	205	2.54
1122184800	205	2.72
1122195600	205	2.86
1122206400	205	2.91
1122217200	205	2.88
1122228000	205	2.82
1122238800	205	2.74
1122249600	206	2.68
1122260400	206	2.64
1122271200	206	2.63
1122282000	206	2.68
1122292800	206	2.74
1122303600	206	2.75
1122314400	206	2.73
1122325200	206	2.7
1122336000	207	2.68
1122346800	207	2.7
1122357600	207	2.76
1122368400	207	2.82
1122379200	207	2.85
1122390000	207	2.84
1122400800	207	2.77
1122411600	207	2.69
1122422400	208	2.78
1122433200	208	3.06
1122444000	208	3.29
1122454800	208	3.45
1122465600	208	3.53
1122476400	208	3.55
1122487200	208	3.53
1122498000	208	3.44
1122508800	209	3.34
1122519600	209	3.21
1122530400	209	3.08
1122541200	209	2.93
1122552000	209	2.77
1122562800	209	2.62
1122573600	209	2.49
1122584400	209	2.37
1122595200	210	2.27
1122606000	210	2.19
1122616800	210	2.09
1122627600	210	1.99
1122638400	210	1.89
1122649200	210	1.81
1122660000	210	1.76
1122670800	210	1.72
1122681600	211	1.69
1122692400	211	1.67
1122703200	211	1.64
1122714000	211	1.61
1122724800	211	1.58
1122735600	211	1.55
1122746400	211	1.53
1122757200	211	1.5
1122768000	212	1.47
1122778800	212	1.46
1122789600	212	1.51
1122800400	212	1.6
1122811200	212	1.71
1122822000	212	1.83
1122832800	212	1.92
1122843600	212	1.97
1122854400	213	1.99
