Unix	jday	hs
962409600	183	1.52
962420400	183	1.42
962431200	183	1.32
962442000	183	1.25
962452800	183	1.19
962463600	183	1.15
962474400	183	1.14
962485200	183	1.14
962496000	184	1.16
962506800	184	1.41
962517600	184	1.48
962528400	184	1.73
962539200	184	1.61
962550000	184	1.47
962560800	184	1.41
962571600	184	1.52
962582400	185	1.62
962593200	185	1.76
962604000	185	1.89
962614800	185	2.12
962625600	185	2.04
962636400	185	2.01
962647200	185	1.92
962658000	185	1.96
962668800	186	1.81
962679600	186	1.67
962690400	186	1.56
962701200	186	1.55
962712000	186	1.44
962722800	186	1.34
962733600	186	1.22
962744400	186	1.15
962755200	187	1.07
962766000	187	1
962776800	187	0.99
962787600	187	1.02
962798400	187	0.98
962809200	187	0.93
962820000	187	0.92
962830800	187	1.03
962841600	188	1.11
962852400	188	1.1
962863200	188	1.08
962874000	188	1.15
962884800	188	1.16
962895600	188	1.13
962906400	188	1.05
962917200	188	1.06
962928000	189	0.96
962938800	189	0.86
962949600	189	0.8
962960400	189	0.84
962971200	189	0.83
962982000	189	0.8
962992800	189	0.73
963003600	189	0.69
963014400	190	0.66
963025200	190	0.64
963036000	190	0.68
963046800	190	0.8
963057600	190	0.78
963068400	190	0.77
963079200	190	0.73
963090000	190	0.76
963100800	191	0.75
963111600	191	0.73
963122400	191	0.72
963133200	191	0.79
963144000	191	0.9
963154800	191	1.11
963165600	191	1.27
963176400	191	1.4
963187200	192	1.46
963198000	192	1.47
963208800	192	1.44
963219600	192	1.41
963230400	192	1.36
963241200	192	1.35
963252000	192	1.36
963262800	192	1.4
963273600	193	1.45
963284400	193	1.46
963295200	193	1.46
963306000	193	1.45
963316800	193	1.43
963327600	193	1.4
963338400	193	1.36
963349200	193	1.33
963360000	194	1.31
963370800	194	1.31
963381600	194	1.34
963392400	194	1.39
963403200	194	1.47
963414000	194	1.58
963424800	194	1.69
963435600	194	1.82
963446400	195	1.96
963457200	195	2.12
963468000	195	2.29
963478800	195	2.43
963489600	195	2.55
963500400	195	2.69
963511200	195	2.85
963522000	195	3.04
963532800	196	3.17
963543600	196	3.19
963554400	196	3.12
963565200	196	2.97
963576000	196	2.76
963586800	196	2.57
963597600	196	2.43
963608400	196	2.34
963619200	197	2.27
963630000	197	2.23
963640800	197	2.2
963651600	197	2.15
963662400	197	2.1
963673200	197	2.17
963684000	197	2.1
963694800	197	2.04
963705600	198	1.93
963716400	198	1.83
963727200	198	1.8
963738000	198	1.85
963748800	198	1.71
963759600	198	1.56
963770400	198	1.42
963781200	198	1.33
963792000	199	1.25
963802800	199	1.18
963813600	199	1.13
963824400	199	1.08
963835200	199	1.03
963846000	199	1.02
963856800	199	1.01
963867600	199	0.98
963878400	200	0.97
963889200	200	0.96
963900000	200	0.95
963910800	200	0.95
963921600	200	0.95
963932400	200	0.97
963943200	200	1.02
963954000	200	1.15
963964800	201	1.27
963975600	201	1.38
963986400	201	1.5
963997200	201	1.62
964008000	201	1.7
964018800	201	1.75
964029600	201	1.81
964040400	201	1.87
964051200	202	1.95
964062000	202	2.1
964072800	202	2.26
964083600	202	2.41
964094400	202	2.53
964105200	202	2.6
964116000	202	2.61
964126800	202	2.56
964137600	203	2.49
964148400	203	2.49
964159200	203	2.37
964170000	203	2.21
964180800	203	2.1
964191600	203	2.07
964202400	203	2.14
964213200	203	2.28
964224000	204	2.3
964234800	204	2.19
964245600	204	2.18
964256400	204	2.27
964267200	204	2.56
964278000	204	3
964288800	204	3.38
964299600	204	3.57
964310400	205	3.65
964321200	205	3.68
964332000	205	3.59
964342800	205	3.44
964353600	205	3.32
964364400	205	3.18
964375200	205	3.04
964386000	205	2.91
964396800	206	2.78
964407600	206	2.64
964418400	206	2.48
964429200	206	2.33
964440000	206	2.18
964450800	206	2.04
964461600	206	1.9
964472400	206	1.78
964483200	207	1.67
964494000	207	1.59
964504800	207	1.56
964515600	207	1.65
964526400	207	1.89
964537200	207	2.15
964548000	207	2.41
964558800	207	2.62
964569600	208	2.75
964580400	208	2.75
964591200	208	2.7
964602000	208	2.73
964612800	208	2.92
964623600	208	3.23
964634400	208	3.65
964645200	208	4.35
964656000	209	4.79
964666800	209	4.89
964677600	209	4.93
964688400	209	4.93
964699200	209	4.9
964710000	209	4.81
964720800	209	4.68
964731600	209	4.54
964742400	210	4.33
964753200	210	4.1
964764000	210	3.88
964774800	210	3.72
964785600	210	3.67
964796400	210	3.61
964807200	210	3.48
964818000	210	3.3
964828800	211	3.11
964839600	211	2.92
964850400	211	2.71
964861200	211	2.49
964872000	211	2.29
964882800	211	2.11
964893600	211	1.96
964904400	211	1.85
964915200	212	1.76
964926000	212	1.7
964936800	212	1.65
964947600	212	1.58
964958400	212	1.54
964969200	212	1.5
964980000	212	1.52
964990800	212	1.63
965001600	213	1.78
965012400	213	1.88
965023200	213	1.97
965034000	213	2.01
965044800	213	2
965055600	213	1.97
965066400	213	1.94
965077200	213	1.9
965088000	214	1.88
