Unix	jday	hs
1012521600	32	1.14
1012532400	32	1.02
1012543200	32	0.92
1012554000	32	0.89
1012564800	32	0.98
1012575600	32	1.15
1012586400	32	1.18
1012597200	32	1.17
1012608000	33	1.15
1012618800	33	1.13
1012629600	33	1.12
1012640400	33	1.29
1012651200	33	1.26
1012662000	33	1.16
1012672800	33	1.08
1012683600	33	1.02
1012694400	34	0.97
1012705200	34	0.93
1012716000	34	0.97
1012726800	34	0.96
1012737600	34	0.96
1012748400	34	1.01
1012759200	34	1.07
1012770000	34	1.23
1012780800	35	1.34
1012791600	35	1.49
1012802400	35	1.71
1012813200	35	1.96
1012824000	35	2.02
1012834800	35	2.07
1012845600	35	2.29
1012856400	35	2.45
1012867200	36	2.55
1012878000	36	2.59
1012888800	36	2.56
1012899600	36	2.45
1012910400	36	2.37
1012921200	36	2.33
1012932000	36	2.29
1012942800	36	2.22
1012953600	37	2.11
1012964400	37	1.98
1012975200	37	1.85
1012986000	37	1.71
1012996800	37	1.58
1013007600	37	1.69
1013018400	37	1.55
1013029200	37	1.37
1013040000	38	1.22
1013050800	38	1.09
1013061600	38	0.99
1013072400	38	0.92
1013083200	38	0.86
1013094000	38	0.81
1013104800	38	0.77
1013115600	38	0.75
1013126400	39	0.73
1013137200	39	0.7
1013148000	39	0.66
1013158800	39	0.63
1013169600	39	0.61
1013180400	39	0.63
1013191200	39	0.64
1013202000	39	0.66
1013212800	40	0.7
1013223600	40	0.75
1013234400	40	0.9
1013245200	40	1.25
1013256000	40	1.58
1013266800	40	1.75
1013277600	40	1.93
1013288400	40	2.2
1013299200	41	2.45
1013310000	41	2.71
1013320800	41	2.93
1013331600	41	3.16
1013342400	41	3.41
1013353200	41	3.5
1013364000	41	3.32
1013374800	41	3.05
1013385600	42	2.78
1013396400	42	2.52
1013407200	42	2.3
1013418000	42	2.14
1013428800	42	2.02
1013439600	42	1.96
1013450400	42	1.91
1013461200	42	1.87
1013472000	43	1.82
1013482800	43	1.77
1013493600	43	1.69
1013504400	43	1.56
1013515200	43	1.62
1013526000	43	1.58
1013536800	43	1.47
1013547600	43	1.48
1013558400	44	1.38
1013569200	44	1.35
1013580000	44	1.33
1013590800	44	1.36
1013601600	44	1.3
1013612400	44	1.26
1013623200	44	1.11
1013634000	44	0.96
1013644800	45	0.84
1013655600	45	0.74
1013666400	45	0.73
1013677200	45	0.78
1013688000	45	0.71
1013698800	45	0.64
1013709600	45	0.59
1013720400	45	0.55
1013731200	46	0.52
1013742000	46	0.5
1013752800	46	0.49
1013763600	46	0.48
1013774400	46	0.48
1013785200	46	0.49
1013796000	46	0.49
1013806800	46	0.49
1013817600	47	0.49
1013828400	47	0.51
1013839200	47	0.66
1013850000	47	0.92
1013860800	47	0.79
1013871600	47	0.69
1013882400	47	0.61
1013893200	47	0.56
1013904000	48	0.54
1013914800	48	0.65
1013925600	48	0.79
1013936400	48	0.86
1013947200	48	0.81
1013958000	48	0.75
1013968800	48	0.71
1013979600	48	0.68
1013990400	49	0.8
1014001200	49	1.05
1014012000	49	1.3
1014022800	49	1.39
1014033600	49	1.33
1014044400	49	1.32
1014055200	49	1.37
1014066000	49	1.46
1014076800	50	1.53
1014087600	50	1.58
1014098400	50	1.64
1014109200	50	1.72
1014120000	50	1.78
1014130800	50	1.83
1014141600	50	1.86
1014152400	50	1.88
1014163200	51	2.04
1014174000	51	1.94
1014184800	51	1.89
1014195600	51	1.83
1014206400	51	1.77
1014217200	51	1.69
1014228000	51	1.62
1014238800	51	1.52
1014249600	52	1.41
1014260400	52	1.31
1014271200	52	1.23
1014282000	52	1.19
1014292800	52	1.11
1014303600	52	1.09
1014314400	52	1.07
1014325200	52	1.15
1014336000	53	1.26
1014346800	53	1.46
1014357600	53	1.77
1014368400	53	2.34
1014379200	53	2.95
1014390000	53	3.25
1014400800	53	3.27
1014411600	53	3.31
1014422400	54	3.33
1014433200	54	3.4
1014444000	54	3.47
1014454800	54	3.49
1014465600	54	3.48
1014476400	54	3.46
1014487200	54	3.58
1014498000	54	3.69
1014508800	55	3.78
1014519600	55	3.83
1014530400	55	3.75
1014541200	55	3.6
1014552000	55	3.42
1014562800	55	3.21
1014573600	55	3.01
1014584400	55	2.81
1014595200	56	2.64
1014606000	56	2.52
1014616800	56	2.39
1014627600	56	2.25
1014638400	56	2.09
1014649200	56	1.92
1014660000	56	1.77
1014670800	56	1.64
1014681600	57	1.55
1014692400	57	1.48
1014703200	57	1.41
1014714000	57	1.35
1014724800	57	1.28
1014735600	57	1.22
1014746400	57	1.16
1014757200	57	1.1
1014768000	58	1.06
1014778800	58	1.04
1014789600	58	1.05
1014800400	58	1.07
1014811200	58	1.06
1014822000	58	1.13
1014832800	58	1.35
1014843600	58	1.77
1014854400	59	2.18
1014865200	59	2.66
1014876000	59	2.79
1014886800	59	2.75
1014897600	59	2.63
1014908400	59	2.47
1014919200	59	2.28
1014930000	59	2.09
1014940800	60	1.92
