Unix	jday	hs
991353600	152	1.14
991364400	152	1.36
991375200	152	1.46
991386000	152	1.5
991396800	152	1.53
991407600	152	1.59
991418400	152	1.68
991429200	152	1.74
991440000	153	1.77
991450800	153	1.77
991461600	153	1.74
991472400	153	1.7
991483200	153	1.66
991494000	153	1.62
991504800	153	1.59
991515600	153	1.53
991526400	154	1.48
991537200	154	1.43
991548000	154	1.39
991558800	154	1.35
991569600	154	1.31
991580400	154	1.26
991591200	154	1.23
991602000	154	1.2
991612800	155	1.17
991623600	155	1.14
991634400	155	1.13
991645200	155	1.1
991656000	155	1.06
991666800	155	1.04
991677600	155	1.03
991688400	155	1.05
991699200	156	1.07
991710000	156	1.1
991720800	156	1.13
991731600	156	1.16
991742400	156	1.17
991753200	156	1.19
991764000	156	1.2
991774800	156	1.24
991785600	157	1.28
991796400	157	1.32
991807200	157	1.36
991818000	157	1.39
991828800	157	1.41
991839600	157	1.42
991850400	157	1.43
991861200	157	1.43
991872000	158	1.42
991882800	158	1.41
991893600	158	1.4
991904400	158	1.42
991915200	158	1.44
991926000	158	1.48
991936800	158	1.51
991947600	158	1.54
991958400	159	1.54
991969200	159	1.52
991980000	159	1.49
991990800	159	1.45
992001600	159	1.4
992012400	159	1.36
992023200	159	1.42
992034000	159	1.82
992044800	160	2.64
992055600	160	3.41
992066400	160	3.85
992077200	160	3.96
992088000	160	3.9
992098800	160	3.92
992109600	160	3.81
992120400	160	3.62
992131200	161	3.38
992142000	161	3.1
992152800	161	2.77
992163600	161	2.47
992174400	161	2.22
992185200	161	2
992196000	161	1.82
992206800	161	1.67
992217600	162	1.55
992228400	162	1.45
992239200	162	1.37
992250000	162	1.31
992260800	162	1.26
992271600	162	1.23
992282400	162	1.2
992293200	162	1.17
992304000	163	1.14
992314800	163	1.1
992325600	163	1.07
992336400	163	1.04
992347200	163	1.02
992358000	163	1
992368800	163	0.98
992379600	163	0.95
992390400	164	0.92
992401200	164	0.9
992412000	164	0.93
992422800	164	1.04
992433600	164	1.24
992444400	164	1.51
992455200	164	1.82
992466000	164	2.15
992476800	165	2.49
992487600	165	2.82
992498400	165	3.1
992509200	165	3.26
992520000	165	3.27
992530800	165	3.16
992541600	165	2.99
992552400	165	2.86
992563200	166	2.76
992574000	166	2.71
992584800	166	2.66
992595600	166	2.64
992606400	166	2.61
992617200	166	2.57
992628000	166	2.53
992638800	166	2.48
992649600	167	2.45
992660400	167	2.4
992671200	167	2.33
992682000	167	2.27
992692800	167	2.21
992703600	167	2.15
992714400	167	2.1
992725200	167	2.05
992736000	168	1.98
992746800	168	1.9
992757600	168	1.79
992768400	168	1.87
992779200	168	1.7
992790000	168	1.58
992800800	168	1.44
992811600	168	1.33
992822400	169	1.27
992833200	169	1.22
992844000	169	1.16
992854800	169	1.11
992865600	169	1.06
992876400	169	1.03
992887200	169	1.01
992898000	169	1.03
992908800	170	1.06
992919600	170	1.09
992930400	170	1.11
992941200	170	1.13
992952000	170	1.16
992962800	170	1.19
992973600	170	1.24
992984400	170	1.3
992995200	171	1.36
993006000	171	1.38
993016800	171	1.37
993027600	171	1.36
993038400	171	1.34
993049200	171	1.32
993060000	171	1.29
993070800	171	1.25
993081600	172	1.21
993092400	172	1.18
993103200	172	1.17
993114000	172	1.2
993124800	172	1.3
993135600	172	1.46
993146400	172	1.68
993157200	172	1.99
993168000	173	2.52
993178800	173	3.11
993189600	173	3.45
993200400	173	3.58
993211200	173	3.55
993222000	173	3.4
993232800	173	3.24
993243600	173	3.08
993254400	174	2.94
993265200	174	2.87
993276000	174	2.86
993286800	174	2.88
993297600	174	2.88
993308400	174	2.86
993319200	174	2.87
993330000	174	2.99
993340800	175	3.13
993351600	175	3.27
993362400	175	3.45
993373200	175	3.68
993384000	175	3.88
993394800	175	3.97
993405600	175	3.96
993416400	175	3.88
993427200	176	3.73
993438000	176	3.54
993448800	176	3.33
993459600	176	3.17
993470400	176	3.05
993481200	176	2.96
993492000	176	2.91
993502800	176	2.89
993513600	177	2.89
993524400	177	2.89
993535200	177	2.91
993546000	177	2.94
993556800	177	3
993567600	177	3.06
993578400	177	3.13
993589200	177	3.22
993600000	178	3.36
993610800	178	3.49
993621600	178	3.51
993632400	178	3.43
993643200	178	3.25
993654000	178	3.15
993664800	178	3.05
993675600	178	2.92
993686400	179	2.82
993697200	179	2.77
993708000	179	2.75
993718800	179	2.76
993729600	179	2.74
993740400	179	2.67
993751200	179	2.61
993762000	179	2.6
993772800	180	2.61
993783600	180	2.61
993794400	180	2.62
993805200	180	2.67
993816000	180	2.76
993826800	180	2.8
993837600	180	2.79
993848400	180	2.74
993859200	181	2.68
993870000	181	2.6
993880800	181	2.49
993891600	181	2.36
993902400	181	2.21
993913200	181	2.06
993924000	181	2.07
993934800	181	1.84
993945600	182	1.63
