Unix	jday	hs
1046476800	60	1.29
1046487600	60	1.29
1046498400	60	1.28
1046509200	60	1.27
1046520000	60	1.26
1046530800	60	1.26
1046541600	60	1.29
1046552400	60	1.4
1046563200	61	1.53
1046574000	61	1.74
1046584800	61	1.92
1046595600	61	2.19
1046606400	61	2.62
1046617200	61	3.6
1046628000	61	3.66
1046638800	61	3.61
1046649600	62	3.53
1046660400	62	3.45
1046671200	62	3.38
1046682000	62	3.29
1046692800	62	3.51
1046703600	62	3.78
1046714400	62	4.04
1046725200	62	4.21
1046736000	63	4.25
1046746800	63	4.17
1046757600	63	4.03
1046768400	63	3.83
1046779200	63	3.59
1046790000	63	3.35
1046800800	63	3.1
1046811600	63	2.86
1046822400	64	2.65
1046833200	64	2.46
1046844000	64	2.29
1046854800	64	2.11
1046865600	64	1.94
1046876400	64	1.79
1046887200	64	1.69
1046898000	64	1.62
1046908800	65	1.59
1046919600	65	1.55
1046930400	65	1.52
1046941200	65	1.47
1046952000	65	1.45
1046962800	65	1.48
1046973600	65	1.52
1046984400	65	1.76
1046995200	66	1.68
1047006000	66	1.61
1047016800	66	1.56
1047027600	66	1.53
1047038400	66	1.49
1047049200	66	1.44
1047060000	66	1.39
1047070800	66	1.33
1047081600	67	1.28
1047092400	67	1.23
1047103200	67	1.18
1047114000	67	1.35
1047124800	67	1.25
1047135600	67	1.11
1047146400	67	1.01
1047157200	67	0.94
1047168000	68	0.89
1047178800	68	0.86
1047189600	68	0.84
1047200400	68	0.81
1047211200	68	0.78
1047222000	68	0.76
1047232800	68	0.75
1047243600	68	1.01
1047254400	69	0.9
1047265200	69	0.77
1047276000	69	0.72
1047286800	69	1
1047297600	69	0.89
1047308400	69	0.79
1047319200	69	0.74
1047330000	69	0.72
1047340800	70	0.7
1047351600	70	0.7
1047362400	70	0.72
1047373200	70	0.78
1047384000	70	1
1047394800	70	0.86
1047405600	70	0.77
1047416400	70	0.7
1047427200	71	0.69
1047438000	71	0.73
1047448800	71	0.81
1047459600	71	0.88
1047470400	71	0.94
1047481200	71	1.01
1047492000	71	1.13
1047502800	71	1.3
1047513600	72	1.4
1047524400	72	1.41
1047535200	72	1.39
1047546000	72	1.3
1047556800	72	1.2
1047567600	72	1.12
1047578400	72	1.09
1047589200	72	1.13
1047600000	73	1.18
1047610800	73	1.28
1047621600	73	1.32
1047632400	73	1.29
1047643200	73	1.27
1047654000	73	1.23
1047664800	73	1.21
1047675600	73	1.23
1047686400	74	1.34
1047697200	74	1.56
1047708000	74	1.79
1047718800	74	1.94
1047729600	74	1.99
1047740400	74	1.97
1047751200	74	1.92
1047762000	74	1.85
1047772800	75	1.8
1047783600	75	1.75
1047794400	75	1.7
1047805200	75	1.63
1047816000	75	1.57
1047826800	75	1.5
1047837600	75	1.44
1047848400	75	1.38
1047859200	76	1.33
1047870000	76	1.28
1047880800	76	1.24
1047891600	76	1.18
1047902400	76	1.12
1047913200	76	1.07
1047924000	76	1.04
1047934800	76	1.06
1047945600	77	1.09
1047956400	77	1.1
1047967200	77	1.11
1047978000	77	1.11
1047988800	77	1.15
1047999600	77	1.16
1048010400	77	1.07
1048021200	77	1
1048032000	78	0.94
1048042800	78	0.89
1048053600	78	0.85
1048064400	78	0.81
1048075200	78	0.77
1048086000	78	0.76
1048096800	78	0.79
1048107600	78	0.86
1048118400	79	0.94
1048129200	79	1.03
1048140000	79	1.11
1048150800	79	1.46
1048161600	79	1.34
1048172400	79	1.28
1048183200	79	1.25
1048194000	79	1.24
1048204800	80	1.24
1048215600	80	1.23
1048226400	80	1.21
1048237200	80	1.18
1048248000	80	1.13
1048258800	80	1.08
1048269600	80	1.03
1048280400	80	0.98
1048291200	81	0.94
1048302000	81	0.9
1048312800	81	0.88
1048323600	81	0.86
1048334400	81	0.86
1048345200	81	0.87
1048356000	81	0.89
1048366800	81	0.91
1048377600	82	0.91
1048388400	82	0.9
1048399200	82	0.87
1048410000	82	0.85
1048420800	82	0.84
1048431600	82	0.83
1048442400	82	0.83
1048453200	82	0.84
1048464000	83	0.85
1048474800	83	0.85
1048485600	83	0.85
1048496400	83	0.84
1048507200	83	0.81
1048518000	83	0.79
1048528800	83	0.76
1048539600	83	0.74
1048550400	84	0.72
1048561200	84	0.71
1048572000	84	0.7
1048582800	84	0.72
1048593600	84	0.74
1048604400	84	0.77
1048615200	84	0.81
1048626000	84	0.85
1048636800	85	0.87
1048647600	85	0.89
1048658400	85	0.9
1048669200	85	0.92
1048680000	85	0.94
1048690800	85	0.96
1048701600	85	0.96
1048712400	85	0.95
1048723200	86	0.93
1048734000	86	0.91
1048744800	86	0.89
1048755600	86	0.9
1048766400	86	0.91
1048777200	86	0.91
1048788000	86	0.92
1048798800	86	1
1048809600	87	1.01
1048820400	87	1.02
1048831200	87	1.11
1048842000	87	1.23
1048852800	87	1.36
1048863600	87	1.57
1048874400	87	1.72
1048885200	87	1.74
1048896000	88	1.64
1048906800	88	1.51
1048917600	88	1.42
1048928400	88	1.4
1048939200	88	1.36
1048950000	88	1.35
1048960800	88	1.36
1048971600	88	1.38
1048982400	89	1.43
1048993200	89	1.64
1049004000	89	1.99
1049014800	89	2.35
1049025600	89	2.53
1049036400	89	2.58
1049047200	89	2.68
1049058000	89	2.71
1049068800	90	2.73
1049079600	90	2.67
1049090400	90	2.64
1049101200	90	2.52
1049112000	90	2.39
1049122800	90	2.21
1049133600	90	2.02
1049144400	90	1.83
1049155200	91	1.82
