Unix	jday	Specific_humidity
973036800	306	0.00739281778656097
973040400	306	0.00744113724334298
973044000	306	0.00750824736039268
973047600	306	0.00745748523268338
973051200	306	0.00741282928022804
973054800	306	0.00727624113746635
973058400	306	0.00718890534302536
973062000	306	0.00719297466002557
973065600	306	0.0070888014053263
973069200	306	0.00698596156314879
973072800	306	0.0068173351175776
973076400	306	0.00659801889666371
973080000	306	0.00662043394645565
973083600	306	0.00665885557719614
973087200	306	0.00661199574376458
973090800	306	0.00655803761061111
973094400	306	0.00644144721141665
973098000	306	0.00631206247734655
973101600	306	0.00635810565728806
973105200	306	0.00632744970653267
973108800	306	0.00636513851237731
973112400	306	0.00626026064322734
973116000	306	0.00641847936360272
973119600	306	0.00648958463953385
973123200	307	0.00697992738958428
973126800	307	0.00694490429472698
973130400	307	0.00687075925217719
973134000	307	0.00683435872009871
973137600	307	0.00675211511693855
973141200	307	0.00660468926139671
973144800	307	0.00637180878935966
973148400	307	0.00608347456997326
973152000	307	0.00566419454272413
973155600	307	0.0053355099772164
973159200	307	0.00511671927800925
973162800	307	0.00486288628481031
973166400	307	0.00461023033645961
973170000	307	0.00449170537526517
973173600	307	0.00435259299743261
973177200	307	0.00424550321888444
973180800	307	0.00420333034070442
973184400	307	0.00415577864653539
973188000	307	0.0041584248584872
973191600	307	0.00419706676801524
973195200	307	0.00432744792228731
973198800	307	0.00451731143481183
973202400	307	0.00442957810640105
973206000	307	0.00441905451305217
973209600	308	0.00457770016876429
973213200	308	0.00460464363477207
973216800	308	0.00497872719774913
973220400	308	0.00526002048419783
973224000	308	0.00546163578288258
973227600	308	0.00562890922047149
973231200	308	0.00582400901042464
973234800	308	0.0056810876421301
973238400	308	0.00546601695223447
973242000	308	0.0053696776418793
973245600	308	0.00523547772243992
973249200	308	0.00510256329917457
973252800	308	0.00504144998023452
973256400	308	0.00494749962575818
973260000	308	0.0047833306581151
973263600	308	0.00458784338181098
973267200	308	0.00444539802732344
973270800	308	0.00433552931937364
973274400	308	0.00438263961767476
