Unix	jday	Specific_humidity
957139200	122	0.008916747152914
957142800	122	0.00889672123265433
957146400	122	0.00892669213081497
957150000	122	0.00890020340376187
957153600	122	0.00880260773697396
957157200	122	0.00873178671189962
957160800	122	0.00861070753563387
957164400	122	0.00856895276935549
957168000	122	0.00852502630980428
957171600	122	0.00853339092283507
957175200	122	0.00857988113987228
957178800	122	0.00864875833643884
957182400	122	0.00910551888941276
957186000	122	0.0091969762423078
957189600	122	0.00923473436606573
957193200	122	0.00922139484778134
957196800	122	0.0091997375657449
957200400	122	0.00919876434374501
957204000	122	0.00944315206047901
957207600	122	0.00940433324968427
957211200	122	0.00937259775464278
957214800	122	0.00937520082856221
957218400	122	0.00941001558047162
957222000	122	0.00940762446827613
957225600	123	0.00933473485952524
957229200	123	0.00929724370149596
957232800	123	0.00924233689648576
957236400	123	0.00932333632593797
957240000	123	0.0094312811520699
957243600	123	0.00948806789130495
957247200	123	0.00937944146016337
957250800	123	0.0095129653699084
957254400	123	0.00951764104099258
957258000	123	0.00949438921442294
957261600	123	0.00946641674254015
957265200	123	0.0094285643531857
957268800	123	0.0091175461452819
957272400	123	0.00896652800684616
957276000	123	0.00879965201701066
957279600	123	0.00865358654923837
957283200	123	0.00846895672818486
957286800	123	0.00827472329188489
957290400	123	0.00807487686701782
957294000	123	0.00795447929636556
957297600	123	0.00788701627180322
957301200	123	0.00786124131834301
957304800	123	0.00785910599807165
957308400	123	0.00783853487582602
957312000	124	0.00803279337260615
957315600	124	0.00791114522607428
957319200	124	0.00781565390459782
957322800	124	0.00780287902013559
957326400	124	0.00788468952576075
957330000	124	0.00794661459142236
957333600	124	0.00778781296256504
957337200	124	0.00775735221784463
957340800	124	0.00779425431567105
957344400	124	0.00781136878569528
957348000	124	0.00769342930140268
957351600	124	0.00753216981455091
957355200	124	0.00710245880300142
957358800	124	0.00687347728487224
957362400	124	0.00678952853676759
957366000	124	0.00678050299239659
957369600	124	0.00671731835986148
957373200	124	0.00666564081751965
957376800	124	0.00720616026317933
957380400	124	0.00743950355410374
957384000	124	0.00745414713499392
957387600	124	0.00749052318104372
957391200	124	0.00764689932900501
957394800	124	0.00773837071285228
957398400	125	0.00789777271169458
957402000	125	0.00804059474960764
957405600	125	0.00809062263733437
957409200	125	0.00807034417516024
957412800	125	0.0080861868563014
957416400	125	0.0082426797148069
957420000	125	0.00799652710464554
957423600	125	0.00798768079119917
957427200	125	0.00802029327368493
957430800	125	0.00808410504243443
957434400	125	0.00815252749485527
957438000	125	0.0082951339722053
957441600	125	0.0089033652184002
957445200	125	0.00908075115663449
957448800	125	0.00928401628698457
957452400	125	0.00944169118591279
957456000	125	0.00948204176754236
957459600	125	0.00948126907479278
957463200	125	0.00906407023122341
957466800	125	0.00886612155704272
957470400	125	0.00863283781440552
957474000	125	0.00863468205650648
957477600	125	0.00868666107608792
957481200	125	0.00864938336275448
957484800	126	0.00828939544358481
957488400	126	0.00824927487079792
957492000	126	0.00824319603696656
957495600	126	0.00826477810575936
957499200	126	0.00827884610144882
957502800	126	0.00831975743958177
957506400	126	0.00832207455971053
957510000	126	0.00835681220932619
957513600	126	0.00843631093162797
957517200	126	0.00846870132308252
957520800	126	0.00850749240271347
957524400	126	0.00851450251326202
957528000	126	0.00874628119831763
957531600	126	0.00870598750349444
957535200	126	0.00864517320269033
957538800	126	0.00856540340716174
957542400	126	0.00849769021705346
957546000	126	0.00842311883269911
957549600	126	0.00816974111451206
957553200	126	0.00812837314408678
957556800	126	0.00820660834092109
957560400	126	0.00832175172685225
957564000	126	0.00847816382384698
957567600	126	0.00857651669244311
957571200	127	0.00872849169633539
957574800	127	0.00900106430297623
957578400	127	0.00907737369579108
957582000	127	0.00909168788011765
957585600	127	0.00906198271710081
957589200	127	0.00901770701526939
957592800	127	0.00880351472913919
957596400	127	0.00870992286288586
957600000	127	0.00853608837752344
957603600	127	0.00836619515752691
957607200	127	0.00827023924491605
957610800	127	0.00823028953192436
957614400	127	0.00870353406228444
957618000	127	0.00884053076547807
957621600	127	0.00899982849228358
957625200	127	0.00920497371427704
957628800	127	0.00934216798323804
957632400	127	0.00943558145560219
957636000	127	0.00982448912661993
957639600	127	0.0099843503624004
957643200	127	0.01028540946846
