Unix	jday	Downward_Short-Wave_Rad_Flux
823132800	32	986.050401259874
823136400	32	986.050401259874
823140000	32	983.425723916225
823143600	32	961.609760225368
823147200	32	920.961619014993
823150800	32	863.606254298619
823154400	32	236.5798933586
823158000	32	236.5798933586
823161600	32	144.239085364496
823165200	32	96.1596284622609
823168800	32	72.1207370215171
823172400	32	57.6903602113966
823176000	32	0
823179600	32	0
823183200	32	0
823186800	32	0
823190400	32	0
823194000	32	0
823197600	32	35.8218342092039
823201200	32	35.8218342092039
823204800	32	45.2612570710318
823208400	32	56.9068167990099
823212000	32	67.9339904015197
823215600	32	74.7359405325327
823219200	33	141.983060838743
823222800	33	141.983060838743
823226400	33	164.744988691199
823230000	33	235.517610699458
823233600	33	288.655202566204
823237200	33	316.299298895117
823240800	33	162.139818838006
823244400	33	162.139818838006
823248000	33	99.6832691629853
823251600	33	66.4521426770314
823255200	33	49.8378562116834
823258800	33	39.8707289761161
823262400	33	0
823266000	33	0
823269600	33	0
823273200	33	0
823276800	33	0
823280400	33	0
823284000	33	80.2452519202518
823287600	33	80.2452519202518
823291200	33	161.363967288277
823294800	33	235.541193709377
823298400	33	300.006203899054
823302000	33	357.24573494885
823305600	34	496.392796763011
823309200	34	496.392796763011
823312800	34	646.502858761253
823316400	34	652.512331383101
823320000	34	622.065280970246
823323600	34	566.363443797501
823327200	34	118.505952851204
823330800	34	118.505952851204
823334400	34	72.6699605327221
823338000	34	48.4407738059209
823341600	34	36.3318720225276
823345200	34	29.0652755721295
823348800	34	0
823352400	34	0
823356000	34	0
823359600	34	0
823363200	34	0
823366800	34	0
823370400	34	62.9456565269527
823374000	34	62.9456565269527
823377600	34	113.396783725199
823381200	34	169.315358385167
823384800	34	238.814362029804
823388400	34	315.82074344961
823392000	35	550.703265638778
823395600	35	550.703265638778
823399200	35	531.721759364758
823402800	35	476.478311587594
823406400	35	443.400265937787
823410000	35	438.752308233151
823413600	35	198.319155100597
823417200	35	198.319155100597
823420800	35	119.897283758379
823424400	35	79.9365159194488
823428000	35	59.9509157693979
823431600	35	47.9578342901386
823435200	35	0
823438800	35	0
823442400	35	0
823446000	35	0
823449600	35	0
823453200	35	0
823456800	35	28.8520145729982
823460400	35	28.8520145729982
823464000	35	126.089758559232
823467600	35	179.425483901585
823471200	35	195.087306937742
823474800	35	202.99578280433
823478400	36	253.949569909797
823482000	36	253.949569909797
823485600	36	234.11487025876
823489200	36	204.151841586325
823492800	36	186.163642652294
823496400	36	170.99129412849
823500000	36	61.7306240222072
823503600	36	61.7306240222072
823507200	36	39.8470496300392
823510800	36	26.5616247911127
823514400	36	19.9268779454215
823518000	36	15.9453891574949
823521600	36	0
823525200	36	0
823528800	36	0
823532400	36	0
823536000	36	0
823539600	36	0
823543200	36	28.0349348928869
823546800	36	28.0349348928869
823550400	36	33.9230165299016
823554000	36	39.1436715723083
823557600	36	48.0841191853651
823561200	36	57.2568001617943
823564800	37	199.676270637187
823568400	37	199.676270637187
823572000	37	151.263219122771
823575600	37	132.804332501905
823579200	37	122.622654667257
823582800	37	112.980261544888
823586400	37	26.6346111573079
823590000	37	26.6346111573079
823593600	37	17.7342449306285
823597200	37	11.826864498673
823600800	37	8.86731819986289
823604400	37	7.09017805172158
823608000	37	0
823611600	37	0
823615200	37	0
823618800	37	0
823622400	37	0
823626000	37	0
823629600	37	6.74406827238098
823633200	37	6.74406827238098
823636800	37	14.2370779607637
823640400	37	15.4064822092029
823644000	37	18.1620368061758
823647600	37	18.6454669855376
823651200	38	170.356298586544
823654800	38	170.356298586544
823658400	38	264.750111142719
823662000	38	320.003634183732
823665600	38	369.345303835161
823669200	38	401.709407404159
823672800	38	210.615602067729
823676400	38	210.615602067729
