Unix	jday	dp	hs	tp
1234861200	48	240.58	1.57	11.08
1234872000	48	240.71	1.52	11.06
1234882800	48	240.58	1.46	11.11
1234893600	48	242.75	1.4	12.75
1234904400	48	240.46	1.36	12.68
1234915200	49	241.22	1.34	12.25
1234926000	49	241.87	1.31	12
1234936800	49	242.28	1.28	11.84
1234947600	49	242.41	1.25	11.75
1234958400	49	242.5	1.22	11.67
1234969200	49	242.63	1.18	11.57
1234980000	49	241.29	1.15	11.06
1234990800	49	241.35	1.13	10.78
1235001600	50	241.22	1.1	10.66
1235012400	50	234.23	1.1	16.22
1235023200	50	233.7	1.1	16.03
1235034000	50	235.23	1.09	15.81
1235044800	50	232.46	1.18	15.19
1235055600	50	232.81	1.38	14.8
1235066400	50	233.35	2.04	14.57
1235077200	50	338.19	2.76	7.43
1235088000	51	330.95	3.09	8.41
1235098800	51	310.56	3.51	9.7
1235109600	51	305.74	4.26	11.15
1235120400	51	307.22	4.76	11.19
1235131200	51	308.84	5.15	10.88
1235142000	51	307.64	5.4	10.38
1235152800	51	305.2	4.98	9.87
1235163600	51	301.56	4.38	9.28
1235174400	52	302.46	3.76	8.98
1235185200	52	301.95	3.19	8.51
1235196000	52	309.48	2.79	8.26
1235206800	52	315.4	2.58	8.08
1235217600	52	302.08	2.51	7.86
1235228400	52	298.56	2.67	7.79
1235239200	52	294.91	3.06	8.34
1235250000	52	284.19	3.38	8.8
1235260800	53	279.07	3.51	8.94
1235271600	53	275.21	3.53	8.87
1235282400	53	270.68	3.41	8.82
1235293200	53	264.99	3.31	8.79
1235304000	53	259.16	3.16	8.82
1235314800	53	254.96	3.04	8.8
1235325600	53	254.31	3.03	8.78
1235336400	53	255.01	3.06	8.72
1235347200	54	259.16	2.98	8.48
1235358000	54	258.61	2.73	8.2
1235368800	54	259.47	2.41	7.91
1235379600	54	266.66	2.15	7.47
1235390400	54	267.21	1.95	7.21
1235401200	54	274.8	1.78	6.9
1235412000	54	274.2	1.59	6.75
1235422800	54	274.26	1.42	6.59
1235433600	55	280.42	1.29	6.35
1235444400	55	281.09	1.19	6.17
1235455200	55	238.49	1.13	11.94
1235466000	55	238.26	1.08	11.89
1235476800	55	238.61	1.02	11.74
1235487600	55	238.6	0.98	11.03
1235498400	55	238.32	0.95	10.89
1235509200	55	238.28	0.92	10.87
1235520000	56	238.5	0.88	10.85
1235530800	56	238.91	0.84	10.82
1235541600	56	239.5	0.79	10.77
1235552400	56	240.25	0.73	10.69
1235563200	56	241.22	0.67	10.56
1235574000	56	238.33	0.62	10.33
1235584800	56	242.58	0.59	12.37
1235595600	56	242.17	0.59	12.15
1235606400	57	241.7	0.63	12.11
1235617200	57	241.38	0.79	12.07
1235628000	57	282.05	0.9	9.2
1235638800	57	281.48	1.03	8.99
1235649600	57	282.02	1.13	8.94
1235660400	57	283.93	1.32	9.05
1235671200	57	285.08	1.58	9.05
1235682000	57	285.08	1.75	9
1235692800	58	284.15	1.78	8.93
1235703600	58	292.92	1.73	8.64
1235714400	58	292.91	1.66	8.55
1235725200	58	292.17	1.59	8.51
1235736000	58	241.11	1.53	10.94
1235746800	58	240.58	1.47	11.22
1235757600	58	235.38	1.41	12.94
1235768400	58	236.65	1.33	12.87
1235779200	59	237.91	1.25	12.68
1235790000	59	237.42	1.16	12.17
1235800800	59	238.79	1.21	11.97
1235811600	59	322.82	1.72	10.61
1235822400	59	342.91	2.09	10.55
1235833200	59	15.22	2.45	9.33
1235844000	59	9.6	2.54	8.78
1235854800	59	10.84	2.18	8.48
1235865600	60	8.81	2.04	8.17
1235876400	60	8.16	1.85	7.85
1235887200	60	6.04	1.77	7.54
1235898000	60	270.97	1.69	5.18
1235908800	60	270.24	1.57	5.28
1235919600	60	265.76	1.46	5.83
1235930400	60	262.13	1.39	5.9
1235941200	60	259.75	1.33	5.97
1235952000	61	242.63	1.27	13.03
1235962800	61	242.54	1.21	12.97
1235973600	61	242.41	1.15	12.43
1235984400	61	242.57	1.08	12.06
1235995200	61	242.03	1.04	11.94
1236006000	61	240.96	1.03	11.71
1236016800	61	243.2	1.07	11.17
1236027600	61	243.54	1.13	11.05
1236038400	62	243.94	1.2	11
1236049200	62	244.11	1.25	10.94
1236060000	62	244.06	1.28	10.79
1236070800	62	243.94	1.3	10.7
1236081600	62	243.76	1.33	10.67
1236092400	62	243.44	1.37	10.59
1236103200	62	243.74	1.41	10.26
1236114000	62	243.12	1.43	10.06
1236124800	63	238.55	1.43	16.05
1236135600	63	239.58	1.4	15.91
1236146400	63	239.25	1.34	15.81
1236157200	63	239.97	1.3	15.67
1236168000	63	237.04	1.23	15.06
1236178800	63	237.45	1.16	14.55
1236189600	63	237.54	1.06	14.44
1236200400	63	237.83	0.97	14.37
1236211200	64	237.72	0.99	14.27
1236222000	64	356.9	1.34	6.78
1236232800	64	354.4	1.76	8.16
1236243600	64	352.74	1.93	8.83
1236254400	64	356.85	1.9	9.23
1236265200	64	3.44	2.87	9.99
1236276000	64	1.69	4.21	11.02
1236286800	64	2.1	4.06	10.97
1236297600	65	6.86	3.45	10.28
1236308400	65	7.15	3.07	9.72
1236319200	65	253.02	3.04	16.23
1236330000	65	253.18	2.95	15.89
1236340800	65	252.71	2.84	15.56
1236351600	65	249.61	2.78	14.79
1236362400	65	249.18	2.75	14.43
1236373200	65	250.23	2.74	14.06
1236384000	66	251.13	2.78	13.25
1236394800	66	252.95	2.84	12.81
1236405600	66	260.02	2.99	12.2
1236416400	66	258.95	3.27	12.08
1236427200	66	258.14	3.44	11.8
1236438000	66	263.1	3.45	11.35
1236448800	66	261.63	3.33	11.07
1236459600	66	259.68	3.14	10.94
1236470400	67	256.83	2.91	10.79
1236481200	67	260.75	2.7	10.28
1236492000	67	258.39	2.61	10.13
1236502800	67	255.3	2.62	10
1236513600	67	260.34	2.59	9.21
1236524400	67	257.73	2.58	8.97
1236535200	67	255.54	2.76	9.03
1236546000	67	254.22	3.06	9.27
1236556800	68	252.33	3.26	9.82
1236567600	68	251.66	3.45	10.35
1236578400	68	249.88	3.7	11.29
1236589200	68	247.8	3.81	11.6
1236600000	68	245.38	3.69	11.83
1236610800	68	243.75	3.53	11.91
1236621600	68	242.96	3.36	11.89
1236632400	68	242.72	3.26	11.78
1236643200	69	242.86	3.37	11.62
1236654000	69	256.26	3.64	8.3
1236664800	69	250.11	4.19	9.08
1236675600	69	243.21	4.74	9.8
1236686400	69	242.19	4.92	10.24
1236697200	69	241.86	5.09	10.82
1236708000	69	242.33	5.16	11.15
1236718800	69	241.38	5.05	11.66
1236729600	70	240.83	4.8	11.85
1236740400	70	240.45	4.52	11.93
1236751200	70	239.88	4.42	11.85
1236762000	70	239.62	4.13	11.7
1236772800	70	239.52	3.72	11.56
1236783600	70	241.83	3.32	11.36
1236794400	70	241.64	2.99	11.21
1236805200	70	241.6	2.8	11.08
1236816000	71	241.31	2.83	10.87
1236826800	71	240.76	2.92	10.66
1236837600	71	242.06	3.14	8.95
1236848400	71	242.27	3.35	8.74
1236859200	71	243.04	3.23	9
1236870000	71	243.18	2.95	9.1
1236880800	71	242.84	2.67	9.21
1236891600	71	242.62	2.51	9.32
1236902400	72	241.75	2.44	9.6
1236913200	72	241.7	2.36	9.73
1236924000	72	241.97	2.21	9.71
1236934800	72	241.98	2.05	9.61
1236945600	72	243.8	1.88	9.51
1236956400	72	235.44	1.76	10.53
1236967200	72	235.07	1.68	10.6
1236978000	72	234.8	1.58	10.67
1236988800	73	234.55	1.47	10.72
1236999600	73	234.21	1.37	10.76
1237010400	73	233.85	1.28	10.77
1237021200	73	233.25	1.21	10.79
1237032000	73	232.45	1.16	10.83
1237042800	73	245.97	1.13	16.98
1237053600	73	243.95	1.12	17.15
1237064400	73	243.74	1.16	16.2
1237075200	74	242.99	1.23	16.06
1237086000	74	243.47	1.28	15.67
1237096800	74	241.42	1.33	14.67
1237107600	74	242.3	1.39	14.58
1237118400	74	242.68	1.39	14.45
1237129200	74	240.98	1.36	13.72
1237140000	74	241.66	1.34	13.43
1237150800	74	242.19	1.36	13.42
1237161600	75	242.71	1.35	13.35
1237172400	75	242.63	1.29	13.23
1237183200	75	241.95	1.23	13.14
1237194000	75	241.15	1.16	13.04
1237204800	75	240.49	1.09	12.76
1237215600	75	241.29	1.09	12.23
1237226400	75	253.53	1.12	16.02
1237237200	75	253.97	1.13	15.78
1237248000	76	250.63	1.12	14.78
1237258800	76	250.41	1.1	14.61
1237269600	76	250	1.06	14.51
1237280400	76	249.43	1.02	14.31
1237291200	76	249.22	0.99	13.69
1237302000	76	248.86	1.02	13.17
1237312800	76	248.02	1.04	12.96
1237323600	76	247.09	1.1	12.9
1237334400	77	246.89	1.48	12.87
1237345200	77	328.41	2.04	6.83
1237356000	77	323.52	2.17	7.35
1237366800	77	326.33	2.09	7.41
1237377600	77	326.35	2.01	7.34
1237388400	77	332.72	2	7.1
1237399200	77	326.6	2	6.88
1237410000	77	306.79	2.18	6.56
1237420800	78	289.26	2.41	6.67
1237431600	78	284.03	2.54	7.27
1237442400	78	278.83	2.56	8.86
1237453200	78	277.44	2.53	8.96
1237464000	78	273.09	2.5	9.16
1237474800	78	267.72	2.5	9.26
1237485600	78	262.38	2.48	9.21
1237496400	78	257.39	2.44	9.16
1237507200	79	252.91	2.44	9.14
1237518000	79	248.91	2.49	9.06
1237528800	79	245.93	2.5	8.87
1237539600	79	244.27	2.45	8.72
1237550400	79	245.64	2.32	8.43
1237561200	79	245.25	2.1	8.1
1237572000	79	245.88	1.85	7.9
1237582800	79	247.24	1.62	7.67
1237593600	80	248.64	1.45	7.11
1237604400	80	251.3	1.38	6.89
1237615200	80	250.14	1.4	6.32
1237626000	80	250.95	1.37	6.27
1237636800	80	250.53	1.28	6.36
1237647600	80	249.55	1.28	6.44
1237658400	80	248.66	1.18	6.52
1237669200	80	242.01	1.11	11.78
1237680000	81	244.93	1.1	11.5
1237690800	81	246.84	1.13	11.08
1237701600	81	248.24	1.14	10.89
1237712400	81	249.07	1.13	10.76
1237723200	81	249.33	1.11	10.7
1237734000	81	240.66	1.1	16.24
1237744800	81	241.57	1.32	16.26
1237755600	81	243.68	1.27	16.19
1237766400	82	243.65	1.39	16.15
1237777200	82	244.64	1.6	16.03
1237788000	82	242.95	1.74	14.85
1237798800	82	243.49	1.84	14.64
1237809600	82	243.67	1.86	14.49
1237820400	82	244.1	1.86	14.28
1237831200	82	243.43	1.84	13.89
1237842000	82	243.56	1.82	13.55
1237852800	83	243.67	1.81	13.36
1237863600	83	243.88	1.83	13.26
1237874400	83	244.2	1.88	13.19
1237885200	83	244.65	1.92	13.14
1237896000	83	246.04	1.92	16.11
1237906800	83	246.69	1.89	15.92
1237917600	83	246.26	1.84	15.47
1237928400	83	244.47	1.78	14.55
1237939200	84	244.56	1.7	14.36
1237950000	84	244.7	1.63	14.01
1237960800	84	244.42	1.6	13.32
1237971600	84	244.22	1.55	13.16
1237982400	84	244.01	1.45	13.02
1237993200	84	243.69	1.35	12.79
1238004000	84	243.18	1.27	12.22
1238014800	84	243.16	1.2	12.03
1238025600	85	243.05	1.15	11.94
1238036400	85	242.6	1.13	11.9
1238047200	85	242.12	1.13	11.87
1238058000	85	241.96	1.14	11.76
1238068800	85	241.91	1.19	11.35
1238079600	85	241.83	1.25	11.1
1238090400	85	237.2	1.3	13.31
1238101200	85	239.57	1.34	13.17
1238112000	86	241.47	1.43	12.97
1238122800	86	239.37	1.63	12.47
1238133600	86	240.57	2	11.99
1238144400	86	241.36	2.54	11.75
1238155200	86	251.72	2.72	9.85
1238166000	86	253.91	2.64	9.77
1238176800	86	255.04	2.5	9.63
1238187600	86	261.56	2.35	9.19
1238198400	87	260.93	2.24	9.02
1238209200	87	258.52	2.2	9.08
1238220000	87	255.49	2.27	9.32
1238230800	87	248.22	2.48	10.08
1238241600	87	247.9	2.71	12.79
1238252400	87	247.82	2.79	12.16
1238263200	87	246.67	2.73	11.86
1238274000	87	246.33	2.63	11.69
1238284800	88	246.4	2.56	11.63
1238295600	88	246.15	2.52	11.7
1238306400	88	245.57	2.52	11.95
1238317200	88	245.09	2.54	12.41
1238328000	88	245.12	2.56	12.82
1238338800	88	244.33	2.6	13.08
1238349600	88	243.42	2.68	13.39
1238360400	88	242.42	2.76	13.44
1238371200	89	241.59	2.77	13.31
1238382000	89	241.32	2.8	13.23
1238392800	89	241.14	2.81	13.17
1238403600	89	241.12	2.8	13.14
1238414400	89	241.39	2.77	13.13
1238425200	89	241.5	2.73	13.24
1238436000	89	241.25	2.69	13.47
1238446800	89	240.31	2.65	13.74
1238457600	90	239.25	2.6	13.78
1238468400	90	238.65	2.54	13.73
1238479200	90	238.5	2.46	13.62
1238490000	90	238.37	2.38	13.48
1238500800	90	238.34	2.28	13.35
1238511600	90	238.2	2.2	13.26
1238522400	90	238.18	2.13	13.2
1238533200	90	238.43	2.06	13.14
1238544000	91	239.17	1.98	13.03
1238554800	91	240.23	1.93	12.77
1238565600	91	241.32	1.89	12.38
1238576400	91	241.41	1.85	12.23
1238587200	91	241.58	1.8	12.16
1238598000	91	241.92	1.75	12.13
1238608800	91	242.45	1.7	12.12
1238619600	91	242.9	1.64	12.12
1238630400	92	243.17	1.59	12.13
1238641200	92	243.33	1.54	12.14
1238652000	92	243.45	1.5	12.1
1238662800	92	243.47	1.49	12.01
1238673600	92	243.32	1.42	11.9
1238684400	92	242.9	1.35	11.84
1238695200	92	242.45	1.29	11.8
1238706000	92	242.11	1.23	11.7
1238716800	93	242.37	1.17	11.44
