Unix	jday	dp	hs	tp
1169186400	19	242.92	1.19	10.85
1169197200	19	242.63	1.16	10.81
1169208000	19	242.33	1.09	10.75
1169218800	19	242.14	1.03	10.65
1169229600	19	243.61	0.99	10.46
1169240400	19	243.26	1.05	10.19
1169251200	20	262.44	1.33	5.27
1169262000	20	262.16	1.52	5.7
1169272800	20	262.31	1.56	5.78
1169283600	20	262.49	1.58	5.83
1169294400	20	263.44	1.61	5.9
1169305200	20	246.8	1.65	10.97
1169316000	20	245.05	1.69	15.75
1169326800	20	244.08	1.78	15.01
1169337600	21	243.7	1.92	14.63
1169348400	21	243.68	2.06	14.44
1169359200	21	243.38	2.13	14.18
1169370000	21	243.73	2.17	13.65
1169380800	21	243.38	2.21	13.39
1169391600	21	242.98	2.23	13.26
1169402400	21	242.62	2.19	13.17
1169413200	21	242.41	2.12	13.12
1169424000	22	242.32	2.02	13.06
1169434800	22	242.3	1.94	12.97
1169445600	22	242.31	1.9	12.76
1169456400	22	242.33	1.85	12.45
1169467200	22	242.32	1.85	12.3
1169478000	22	242.54	2.12	12.24
1169488800	22	243.06	2.35	12.14
1169499600	22	244.19	2.5	11.84
1169510400	23	265.72	2.62	10
1169521200	23	268.89	2.64	10.15
1169532000	23	271.46	2.57	10.1
1169542800	23	273.51	2.44	9.95
1169553600	23	274.69	2.29	9.75
1169564400	23	282.57	2.16	9.46
1169575200	23	283.59	2.03	9.3
1169586000	23	284.28	1.93	9.39
1169596800	24	274.87	1.86	9.66
1169607600	24	272.59	1.83	9.68
1169618400	24	267.92	1.83	9.6
1169629200	24	240.75	1.85	16.3
1169640000	24	240.84	1.84	16.11
1169650800	24	241.61	1.84	15.86
1169661600	24	241.07	1.83	15.36
1169672400	24	239.59	1.83	14.93
1169683200	25	239.57	1.83	14.74
1169694000	25	239.66	1.82	14.62
1169704800	25	239.51	1.81	14.56
1169715600	25	239.66	1.81	14.53
1169726400	25	239.89	1.81	14.51
1169737200	25	240.6	1.84	14.49
1169748000	25	241.18	1.9	14.44
1169758800	25	241.98	2.01	14.34
1169769600	26	242.43	2.17	14.18
1169780400	26	240.82	2.34	13.84
1169791200	26	241.19	2.41	13.42
1169802000	26	241.4	2.4	13.2
1169812800	26	241.54	2.36	13.02
1169823600	26	241.62	2.31	12.88
1169834400	26	241.7	2.23	12.73
1169845200	26	241.44	2.13	12.41
1169856000	27	241.5	2.01	12.17
1169866800	27	241.46	1.9	12
1169877600	27	241.41	1.79	11.87
1169888400	27	241.32	1.66	11.77
1169899200	27	241.3	1.62	11.68
1169910000	27	241.29	1.55	11.57
1169920800	27	241.81	1.55	11.34
1169931600	27	241.92	1.66	11.17
1169942400	28	7.53	2.01	5.23
1169953200	28	342.89	2.46	6.22
1169964000	28	322.48	2.54	7.16
1169974800	28	307.43	2.39	7.74
1169985600	28	306.88	2.27	7.85
1169996400	28	307.39	2.19	7.79
1170007200	28	307.94	2.18	7.87
1170018000	28	277.22	2.3	9
1170028800	29	262.16	2.73	9.75
1170039600	29	265.57	2.93	11.64
1170050400	29	261.37	2.93	10.16
1170061200	29	260.69	2.89	10.1
1170072000	29	260.05	2.9	10.12
1170082800	29	259.48	2.98	10.39
1170093600	29	256.95	3.06	11.56
1170104400	29	256.35	3.11	11.56
1170115200	30	259.3	3.14	11.35
1170126000	30	259.05	3.16	11.19
1170136800	30	258.1	3.14	11.14
1170147600	30	256.87	3.12	11.23
1170158400	30	255.78	3.1	11.38
1170169200	30	254.92	3.07	11.5
1170180000	30	250.02	2.98	11.73
1170190800	30	247.32	2.81	11.99
1170201600	31	245.12	2.62	12.07
1170212400	31	243.08	2.52	12.1
