Unix	jday	dp	hs	tp
1043064000	20	277.82	2.19	7.44
1043074800	20	242.13	2.46	13.83
1043085600	20	242.26	2.66	13.84
1043096400	20	243.66	2.73	13.74
1043107200	21	243.68	2.71	13.61
1043118000	21	244.61	2.63	13.48
1043128800	21	244.42	2.51	13.36
1043139600	21	245.26	2.37	13.22
1043150400	21	245.17	2.22	13.06
1043161200	21	243.07	2.06	12.71
1043172000	21	243.02	1.97	12.34
1043182800	21	243.27	1.93	12.16
1043193600	22	243.24	1.91	12.06
1043204400	22	243.38	1.94	11.96
1043215200	22	290.66	1.99	6.31
1043226000	22	288.32	2.08	6.47
1043236800	22	272.73	2.44	6.86
1043247600	22	261.42	2.76	7.55
1043258400	22	254.55	2.89	8.19
1043269200	22	255.08	2.96	8.66
1043280000	23	254.51	3	8.93
1043290800	23	255.64	3.07	9.13
1043301600	23	255.81	3.16	9.23
1043312400	23	252.12	3.26	10.97
1043323200	23	253.48	3.32	11.26
1043334000	23	254.37	3.25	11.31
1043344800	23	254.83	3.2	11.26
1043355600	23	255.05	3.31	10.94
1043366400	24	256.23	3.47	10.07
1043377200	24	256.56	3.49	10.14
1043388000	24	256.64	3.45	10.14
1043398800	24	256.26	3.38	10.06
1043409600	24	255.54	3.25	9.96
1043420400	24	255.07	3	10.03
1043431200	24	254.71	2.79	10.12
1043442000	24	254.22	2.59	10.21
1043452800	25	253.57	2.44	10.28
1043463600	25	252.75	2.33	10.27
1043474400	25	251.94	2.23	10.21
1043485200	25	251.2	2.1	10.14
1043496000	25	250.52	1.95	10.06
1043506800	25	249.83	1.81	9.97
1043517600	25	249.11	1.68	9.84
1043528400	25	248.28	1.56	9.7
1043539200	26	247.56	1.47	9.64
1043550000	26	246.14	1.41	9.7
1043560800	26	245.02	1.38	9.78
1043571600	26	244.01	1.34	9.82
1043582400	26	243.23	1.3	9.83
1043593200	26	242.65	1.27	9.82
1043604000	26	242.28	1.3	9.8
1043614800	26	272.71	1.56	5.61
1043625600	27	258.38	1.99	6.18
1043636400	27	248.78	2.38	6.71
1043647200	27	248.65	2.47	7.03
1043658000	27	246.57	2.55	7.39
1043668800	27	245.7	2.64	7.55
1043679600	27	244.61	2.7	7.68
1043690400	27	244.84	2.73	7.93
1043701200	27	246	2.74	8.17
1043712000	28	247.98	2.66	8.26
1043722800	28	250.64	2.57	8.25
1043733600	28	252.96	2.55	8
1043744400	28	254.5	2.61	7.87
1043755200	28	253.61	2.69	8.03
1043766000	28	251.67	2.72	8.18
1043776800	28	250.21	2.71	8.3
1043787600	28	250.11	2.64	8.43
1043798400	29	251.06	2.49	8.56
1043809200	29	248.2	2.32	8.92
1043820000	29	247.63	2.19	9.13
1043830800	29	246.83	2.07	9.3
1043841600	29	246.2	1.93	9.36
1043852400	29	245.84	1.79	9.37
1043863200	29	245.77	1.67	9.35
1043874000	29	245.79	1.56	9.32
1043884800	30	245.85	1.45	9.29
1043895600	30	245.89	1.36	9.24
1043906400	30	245.94	1.27	9.18
1043917200	30	246.02	1.19	9.1
1043928000	30	245.96	1.11	8.99
1043938800	30	245.88	1.04	8.84
1043949600	30	245.82	0.98	8.66
1043960400	30	245.56	0.94	8.6
1043971200	31	245.95	0.93	8.56
1043982000	31	330.29	1.06	3.95
1043992800	31	318.72	1.24	4.73
1044003600	31	308.49	1.53	5.5
1044014400	31	271.01	1.91	9.85
1044025200	31	275.22	2.48	9.77
1044036000	31	277.95	3.02	10.03
1044046800	31	279.58	3.36	10.42
1044057600	32	281.06	3.49	10.48
1044068400	32	282.23	3.48	10.43
1044079200	32	283.26	3.36	10.32
1044090000	32	284.3	3.19	10.19
1044100800	32	284.96	2.97	10.04
1044111600	32	284.89	2.76	9.85
1044122400	32	287.9	2.6	9.63
1044133200	32	286.4	2.46	9.47
1044144000	33	284.35	2.34	9.42
1044154800	33	281.99	2.26	9.44
1044165600	33	279.35	2.22	9.51
1044176400	33	276.53	2.17	9.64
1044187200	33	263.46	2.11	9.79
1044198000	33	260.27	2.06	9.9
1044208800	33	257.59	2.05	9.98
1044219600	33	255.44	2.07	10.03
1044230400	34	253.96	2.11	10.07
1044241200	34	253.04	2.16	10.1
1044252000	34	252.48	2.28	10.13
1044262800	34	251.94	2.38	10.14
1044273600	34	251.31	2.37	10.15
1044284400	34	250.65	2.29	10.21
1044295200	34	249.87	2.21	10.36
1044306000	34	252.45	2.13	6.84
1044316800	35	252.79	2.03	6.87
1044327600	35	247.27	1.91	10.88
1044338400	35	246.55	1.81	10.87
1044349200	35	245.75	1.7	10.85
1044360000	35	244.69	1.62	10.8
1044370800	35	243.53	1.54	10.74
1044381600	35	242.21	1.64	10.67
1044392400	35	242.45	1.46	10.5
1044403200	36	241.72	1.34	10.37
1044414000	36	240.89	1.25	10.28
1044424800	36	240.01	1.16	10.21
1044435600	36	239.06	1.09	10.15
1044446400	36	238.05	1.03	10.11
1044457200	36	236.97	0.98	10.07
1044468000	36	236.03	0.94	10.03
1044478800	36	235.14	0.9	9.97
1044489600	37	234.38	0.86	9.91
1044500400	37	233.94	0.84	9.83
1044511200	37	233.97	0.81	9.76
1044522000	37	234.33	0.78	9.71
1044532800	37	234.8	0.74	9.68
1044543600	37	235.35	0.69	9.69
1044554400	37	235.95	0.65	9.74
1044565200	37	236.51	0.63	9.84
1044576000	38	236.99	0.64	9.9
1044586800	38	237.41	0.72	9.9
1044597600	38	237.93	0.9	9.85
1044608400	38	247.85	0.96	13.83
1044619200	38	247.26	0.96	13.59
1044630000	38	247.9	0.98	13.42
1044640800	38	247.83	0.99	13.31
1044651600	38	248.87	1.01	13.21
1044662400	39	248.94	1.03	13.09
1044673200	39	249.68	1.04	12.92
1044684000	39	247.23	1.05	12.7
1044694800	39	247.2	1.06	12.56
1044705600	39	246.74	1.06	12.44
1044716400	39	246.46	1.07	12.31
1044727200	39	245.79	1.08	12.2
1044738000	39	245.27	1.1	12.1
1044748800	40	244.35	1.1	12.01
1044759600	40	243.61	1.09	11.93
1044770400	40	242.5	1.09	11.87
1044781200	40	241.64	1.08	11.82
1044792000	40	240.64	1.07	11.8
1044802800	40	240.28	1.06	11.76
1044813600	40	239.98	1.05	11.7
1044824400	40	240.68	1.05	11.54
1044835200	41	240.79	1.05	11.4
1044846000	41	241.28	1.07	11.31
1044856800	41	241.9	1.11	11.28
1044867600	41	251.56	1.15	14.64
1044878400	41	250.23	1.19	14.58
1044889200	41	251.51	1.24	14.47
1044900000	41	250.43	1.29	14.24
1044910800	41	244.25	1.35	13.39
1044921600	42	243.63	1.4	13.15
1044932400	42	244.32	1.44	13.02
1044943200	42	243.89	1.47	12.91
1044954000	42	241.53	1.49	12.69
1044964800	42	241.55	1.51	12.48
1044975600	42	241.91	1.54	12.36
1044986400	42	242.03	1.58	12.28
1044997200	42	242.48	1.61	12.24
1045008000	43	242.63	1.64	12.23
1045018800	43	243.05	1.66	12.23
1045029600	43	243.08	1.67	12.24
1045040400	43	243.35	1.67	12.23
1045051200	43	243.3	1.66	12.21
1045062000	43	243.54	1.64	12.19
1045072800	43	243.49	1.62	12.16
1045083600	43	243.73	1.57	12.13
1045094400	44	243.72	1.52	12.09
1045105200	44	244	1.45	12.04
1045116000	44	243.91	1.37	11.97
1045126800	44	244.01	1.27	11.89
1045137600	44	243.7	1.18	11.79
1045148400	44	41.75	1.41	3.14
1045159200	44	243.67	1.27	11.47
1045170000	44	242.96	1.36	11.31
1045180800	45	242.02	1.66	11.15
1045191600	45	262.78	2.09	6.08
1045202400	45	259.64	2.19	6.7
1045213200	45	257.75	2.12	7.12
1045224000	45	255.6	2.15	7.55
1045234800	45	243.34	2.2	13.62
1045245600	45	243.95	2.24	13.4
1045256400	45	245.67	2.24	13.25
1045267200	46	246.23	2.22	13.1
1045278000	46	247.55	2.2	12.89
1045288800	46	245.2	2.22	12.56
1045299600	46	245.69	2.2	12.36
1045310400	46	245.86	2.11	12.22
1045321200	46	246.22	2.01	12.09
1045332000	46	246.24	1.89	11.98
1045342800	46	246.48	1.77	11.87
1045353600	47	246.49	1.66	11.72
1045364400	47	245.84	1.56	11.41
1045375200	47	245.64	1.48	11.24
1045386000	47	245.14	1.46	11.16
1045396800	47	244.17	1.5	11.16
1045407600	47	243.85	1.56	15.42
1045418400	47	241.88	1.6	14.74
1045429200	47	245.17	1.63	14.5
1045440000	48	245.07	1.63	14.21
1045450800	48	240.67	1.69	13.72
1045461600	48	240.83	1.77	13.51
1045472400	48	242.67	1.86	13.38
1045483200	48	243.05	2	13.24
1045494000	48	312.68	2.31	6.21
1045504800	48	324.31	2.88	6.32
1045515600	48	313.21	3.22	7.05
1045526400	49	285.61	3.08	8.24
1045537200	49	284.68	2.96	8.53
1045548000	49	284.19	2.81	8.44
1045558800	49	284.6	2.64	8.27
1045569600	49	286.01	2.62	8.07
1045580400	49	286.87	2.9	8.02
1045591200	49	285.95	3.42	8.22
1045602000	49	281.62	3.65	8.69
1045612800	50	266.9	3.78	9.57
1045623600	50	258.84	3.81	10.18
1045634400	50	253.73	3.84	10.96
1045645200	50	254.41	3.94	11.24
1045656000	50	254.82	3.92	11.38
1045666800	50	255.08	3.78	11.41
1045677600	50	254.94	3.62	11.36
1045688400	50	254.29	3.51	11.27
1045699200	51	253.19	3.5	11.13
1045710000	51	252.04	3.59	10.93
1045720800	51	266.72	3.71	8.58
1045731600	51	266.64	3.78	8.77
1045742400	51	262.25	3.91	8.88
1045753200	51	258.11	4.17	9.29
1045764000	51	250.69	4.16	9.94
1045774800	51	249.39	3.91	10.09
1045785600	52	248.87	3.55	10.16
1045796400	52	248.67	3.18	10.22
1045807200	52	248.19	2.85	10.3
1045818000	52	247.35	2.54	10.31
1045828800	52	246.08	2.25	10.23
1045839600	52	244.43	1.99	10.1
1045850400	52	242.55	1.94	10.01
1045861200	52	240.5	1.74	9.96
1045872000	53	238.39	1.55	9.9
1045882800	53	236.39	1.4	9.83
1045893600	53	234.6	1.28	9.71
1045904400	53	242.42	1.18	9.29
1045915200	53	240.73	1.09	9.12
1045926000	53	239.25	1.02	9.08
1045936800	53	237.7	0.97	9.06
1045947600	53	236.09	0.92	9.05
1045958400	54	234.65	0.88	9.04
1045969200	54	233.48	0.84	9.04
1045980000	54	232.88	0.82	9.02
1045990800	54	232.56	0.81	9.04
1046001600	54	232.58	0.83	9.12
1046012400	54	248.03	0.84	4.65
1046023200	54	245.32	0.81	4.77
1046034000	54	245.75	0.75	4.91
1046044800	55	253.63	0.7	5.02
1046055600	55	254.25	0.65	5.08
1046066400	55	254.22	0.6	5.16
1046077200	55	254.02	0.57	5.22
1046088000	55	253.46	0.54	5.32
1046098800	55	249.87	0.52	5.46
1046109600	55	247.68	0.52	5.55
1046120400	55	245.9	0.53	5.63
1046131200	56	225.99	0.55	12.51
1046142000	56	225.54	0.58	12.2
1046152800	56	225.5	0.65	12
1046163600	56	240.48	0.83	3.28
1046174400	56	244.2	0.75	3.72
1046185200	56	226.02	0.69	11.11
1046196000	56	227.01	0.64	11.02
1046206800	56	228.18	0.59	10.95
1046217600	57	229.58	0.57	10.84
1046228400	57	254.93	0.61	16.09
1046239200	57	256	0.77	15.46
1046250000	57	253.88	0.82	15
1046260800	57	251.31	0.86	14.79
1046271600	57	253.27	0.89	14.58
1046282400	57	252.83	0.91	14.2
1046293200	57	248.26	1.06	13.73
1046304000	58	248.16	1.24	13.52
1046314800	58	248.87	1.16	13.35
1046325600	58	248.38	1.13	13.18
1046336400	58	248.79	1.13	12.95
1046347200	58	246.33	1.13	12.63
1046358000	58	246.29	1.14	12.44
1046368800	58	246.05	1.13	12.33
1046379600	58	246.17	1.14	12.26
1046390400	59	246.11	1.14	12.22
1046401200	59	246.34	1.15	12.19
1046412000	59	246.25	1.17	12.18
1046422800	59	246.31	1.2	12.19
1046433600	59	245.87	1.23	12.24
1046444400	59	245.51	1.26	12.3
1046455200	59	244.78	1.28	12.34
1046466000	59	244.53	1.29	12.37
1046476800	60	244.24	1.29	12.39
1046487600	60	244.51	1.29	12.44
1046498400	60	244.65	1.28	12.51
1046509200	60	245.12	1.27	12.62
1046520000	60	245.28	1.26	12.75
1046530800	60	247.15	1.26	12.98
1046541600	60	246.52	1.29	13.46
1046552400	60	252.1	1.4	14.26
1046563200	61	250.08	1.53	14.49
1046574000	61	251.31	1.74	14.49
1046584800	61	19.29	1.92	5.11
1046595600	61	16.22	2.19	5.58
1046606400	61	13.52	2.62	6.3
1046617200	61	2.29	3.6	7.29
1046628000	61	345.83	3.66	8.41
1046638800	61	340.21	3.61	8.56
1046649600	62	334.85	3.53	8.54
1046660400	62	330.24	3.45	8.47
1046671200	62	325.36	3.38	8.41
1046682000	62	315.09	3.29	8.41
1046692800	62	296.02	3.51	8.5
1046703600	62	278.68	3.78	8.88
1046714400	62	268.28	4.04	10.01
1046725200	62	259.92	4.21	11
1046736000	63	259.55	4.25	11.59
1046746800	63	252.33	4.17	11.93
1046757600	63	251.83	4.03	12.03
1046768400	63	251.22	3.83	12.04
1046779200	63	250.17	3.59	11.98
1046790000	63	249.4	3.35	11.85
1046800800	63	253.84	3.1	11.48
1046811600	63	251.91	2.86	11.12
1046822400	64	249.73	2.65	10.89
1046833200	64	247.83	2.46	10.7
1046844000	64	256.84	2.29	10.11
1046854800	64	254.56	2.11	9.79
1046865600	64	267.7	1.94	9.58
1046876400	64	266.47	1.79	9.29
1046887200	64	263.79	1.69	9
1046898000	64	271.97	1.62	8.73
1046908800	65	268.69	1.59	8.52
1046919600	65	265.89	1.55	8.42
1046930400	65	263.34	1.52	8.35
1046941200	65	261.01	1.47	8.29
1046952000	65	258.31	1.45	8.25
1046962800	65	255.64	1.48	8.25
1046973600	65	241.09	1.52	13.99
1046984400	65	241.79	1.76	13.36
1046995200	66	240.95	1.68	13.19
1047006000	66	241.75	1.61	13.09
1047016800	66	241.1	1.56	12.98
1047027600	66	239.58	1.53	12.67
1047038400	66	239.07	1.49	12.29
1047049200	66	239.08	1.44	12.09
1047060000	66	238.8	1.39	11.93
1047070800	66	238.91	1.33	11.78
1047081600	67	239.39	1.28	11.59
1047092400	67	239.42	1.23	11.4
1047103200	67	239.29	1.18	11.26
1047114000	67	239.13	1.35	11.13
1047124800	67	238.84	1.25	11.02
1047135600	67	238.51	1.11	10.91
1047146400	67	238.11	1.01	10.81
1047157200	67	237.97	0.94	10.72
1047168000	68	238.23	0.89	10.64
1047178800	68	239.78	0.86	10.53
1047189600	68	239.86	0.84	10.42
1047200400	68	239.91	0.81	10.33
1047211200	68	239.95	0.78	10.25
1047222000	68	239.92	0.76	10.18
1047232800	68	239.82	0.75	10.12
1047243600	68	239.72	1.01	10.05
1047254400	69	239.74	0.9	9.97
1047265200	69	239.96	0.77	9.85
1047276000	69	241.61	0.72	9.66
1047286800	69	241.65	1	9.49
1047297600	69	241.94	0.89	9.4
1047308400	69	242.39	0.79	9.35
1047319200	69	242.9	0.74	9.34
1047330000	69	243.34	0.72	9.4
1047340800	70	242.59	0.7	10.86
1047351600	70	241.81	0.7	10.8
1047362400	70	241.17	0.72	10.7
1047373200	70	238.21	0.78	10.44
1047384000	70	244.06	1	3.28
1047394800	70	237.25	0.86	10.17
1047405600	70	236.89	0.77	10.1
1047416400	70	236.57	0.7	10.04
1047427200	71	236.34	0.69	9.99
1047438000	71	236.14	0.73	9.91
1047448800	71	235.96	0.81	9.78
1047459600	71	239.81	0.88	8.31
1047470400	71	240.39	0.94	8.09
1047481200	71	239.51	1.01	7.61
1047492000	71	236.47	1.13	6.86
1047502800	71	235.93	1.3	6.46
1047513600	72	236.33	1.4	6.43
1047524400	72	237.85	1.41	6.44
1047535200	72	239.57	1.39	6.34
1047546000	72	241.65	1.3	6.2
1047556800	72	243.91	1.2	6.06
1047567600	72	246.13	1.12	5.93
1047578400	72	246.56	1.09	5.81
1047589200	72	246.22	1.13	5.7
1047600000	73	247.58	1.18	5.68
1047610800	73	249.81	1.28	5.49
1047621600	73	252.26	1.32	5.41
1047632400	73	254.19	1.29	5.54
1047643200	73	252.89	1.27	5.63
1047654000	73	251.51	1.23	5.72
1047664800	73	250.59	1.21	5.77
1047675600	73	249.81	1.23	5.83
1047686400	74	249.49	1.34	5.95
1047697200	74	238.76	1.56	13.41
1047708000	74	239	1.79	13.28
1047718800	74	240.78	1.94	13.17
1047729600	74	240.88	1.99	13.02
1047740400	74	241.31	1.97	12.73
1047751200	74	241.57	1.92	12.46
1047762000	74	241.85	1.85	12.29
1047772800	75	241.79	1.8	12.19
1047783600	75	242.04	1.75	12.11
1047794400	75	242.11	1.7	12.01
1047805200	75	242.52	1.63	11.86
1047816000	75	242.03	1.57	11.59
1047826800	75	241.92	1.5	11.31
1047837600	75	241.87	1.44	11.18
1047848400	75	242.04	1.38	11.08
1047859200	76	242.5	1.33	10.99
1047870000	76	243.33	1.28	10.89
1047880800	76	244.58	1.24	10.74
1047891600	76	244.75	1.18	10.42
1047902400	76	245.64	1.12	10.23
1047913200	76	246.48	1.07	10.13
1047924000	76	246.99	1.04	10.07
1047934800	76	247.16	1.06	10.02
1047945600	77	246.85	1.09	9.98
1047956400	77	233.61	1.1	13.66
1047967200	77	234.49	1.11	13.36
1047978000	77	237.46	1.11	13.16
1047988800	77	239.34	1.15	12.89
1047999600	77	233.1	1.16	12.42
1048010400	77	234.73	1.07	12.2
1048021200	77	236.7	1	12.04
1048032000	78	238.23	0.94	11.9
1048042800	78	240.12	0.89	11.79
1048053600	78	241.8	0.85	11.74
1048064400	78	243.79	0.81	11.74
1048075200	78	244.9	0.77	11.78
1048086000	78	245.4	0.76	11.86
1048096800	78	244.79	0.79	11.94
1048107600	78	244.95	0.86	11.99
1048118400	79	245.12	0.94	11.99
1048129200	79	245.86	1.03	12
1048140000	79	246.11	1.11	12.62
1048150800	79	240.69	1.46	3.14
1048161600	79	244.61	1.34	13.5
1048172400	79	245.03	1.28	13.55
1048183200	79	244.41	1.25	13.5
1048194000	79	244.93	1.24	13.44
1048204800	80	244.46	1.24	13.35
1048215600	80	245.13	1.23	13.18
1048226400	80	244.78	1.21	12.89
1048237200	80	244.47	1.18	12.75
1048248000	80	244.16	1.13	12.67
1048258800	80	244.29	1.08	12.62
1048269600	80	244.16	1.03	12.57
1048280400	80	244.22	0.98	12.54
1048291200	81	243.85	0.94	12.52
1048302000	81	243.66	0.9	12.52
1048312800	81	243.12	0.88	12.48
1048323600	81	243.04	0.86	12.38
1048334400	81	242.71	0.86	12.18
1048345200	81	242.76	0.87	11.91
1048356000	81	252.05	0.89	11.6
1048366800	81	252.48	0.91	11.3
1048377600	82	251.88	0.91	11.1
1048388400	82	250.74	0.9	10.96
1048399200	82	248.89	0.87	10.85
1048410000	82	246.83	0.85	10.75
1048420800	82	280.52	0.84	9.59
1048431600	82	278.62	0.83	9.35
1048442400	82	276.12	0.83	9.11
1048453200	82	287.62	0.84	8.75
1048464000	83	284.95	0.85	8.54
1048474800	83	282.37	0.85	8.39
1048485600	83	279.92	0.85	8.27
1048496400	83	277.65	0.84	8.15
1048507200	83	275.38	0.81	8.04
1048518000	83	282.78	0.79	7.84
1048528800	83	281.38	0.76	7.67
1048539600	83	280.68	0.74	7.56
1048550400	84	229.06	0.72	11.91
1048561200	84	230.07	0.71	11.96
1048572000	84	230.35	0.7	12.03
1048582800	84	230.85	0.72	12.22
1048593600	84	230.85	0.74	12.63
1048604400	84	234.35	0.77	12.98
1048615200	84	235.09	0.81	13.02
1048626000	84	237.13	0.85	13
1048636800	85	237.4	0.87	12.92
1048647600	85	233.38	0.89	12.73
1048658400	85	233.9	0.9	12.52
1048669200	85	234.78	0.92	12.38
1048680000	85	235.21	0.94	12.26
1048690800	85	236	0.96	12.18
1048701600	85	236.35	0.96	12.11
1048712400	85	237.03	0.95	12.05
1048723200	86	237.3	0.93	11.98
1048734000	86	237.86	0.91	11.92
1048744800	86	237.89	0.89	11.89
1048755600	86	238.14	0.9	11.92
1048766400	86	8.22	0.91	7.03
1048777200	86	8.89	0.91	7.19
1048788000	86	3.21	0.92	7.32
1048798800	86	2.38	1	7.39
1048809600	87	0.87	1.01	7.4
1048820400	87	5.08	1.02	7.41
1048831200	87	15.78	1.11	7.28
1048842000	87	13.93	1.23	8.11
1048852800	87	17.26	1.36	8.43
1048863600	87	20.74	1.57	8.4
1048874400	87	19.88	1.72	8.48
1048885200	87	17.23	1.74	8.51
1048896000	88	14.97	1.64	8.4
1048906800	88	12.97	1.51	8.26
1048917600	88	10.98	1.42	8.06
1048928400	88	14.11	1.4	7.81
1048939200	88	69.23	1.36	4.26
1048950000	88	68.96	1.35	4.29
1048960800	88	67	1.36	4.32
1048971600	88	249.15	1.38	14.35
1048982400	89	248.53	1.43	14.24
1048993200	89	20.24	1.64	5.69
1049004000	89	13.31	1.99	6.27
1049014800	89	5.71	2.35	6.83
1049025600	89	3.02	2.53	7.24
1049036400	89	352.98	2.58	7.52
1049047200	89	349.46	2.68	7.53
1049058000	89	343.33	2.71	7.57
1049068800	90	337.38	2.73	7.56
1049079600	90	329.8	2.67	7.59
1049090400	90	314.23	2.64	7.58
1049101200	90	290.61	2.52	7.64
1049112000	90	275.88	2.39	7.85
1049122800	90	261.17	2.21	8.25
1049133600	90	255.23	2.02	8.49
1049144400	90	251.11	1.83	8.62
1049155200	91	102.25	1.82	4.4
1049166000	91	97.44	1.76	4.76
1049176800	91	97.53	1.52	4.78
1049187600	91	95.99	1.41	4.71
1049198400	91	93.6	1.25	4.62
1049209200	91	91.94	1.15	4.53
1049220000	91	232.74	1.1	13.06
1049230800	91	233.57	1.08	12.49
1049241600	92	232.69	1.06	12.17
1049252400	92	232.54	1.05	12.05
1049263200	92	232.18	1.03	11.92
1049274000	92	232.24	1.03	11.73
1049284800	92	235.92	1.03	11.37
1049295600	92	236.22	1.03	11.23
1049306400	92	236.42	1.03	11.16
1049317200	92	236.83	1.03	11.14
1049328000	93	237.43	1.03	11.14
