Unix	jday	dp	hs	tp
1042988400	19	273.79	0.79	2.85
1042999200	19	263.92	0.6	3.44
1043010000	19	260.07	0.5	3.41
1043020800	20	166.91	0.38	8.11
1043031600	20	84.19	0.3	7.99
1043042400	20	187.82	0.36	8.47
1043053200	20	206.43	0.58	11.34
1043064000	20	244.43	0.97	3.14
1043074800	20	233.39	1.06	3.63
1043085600	20	183.08	0.97	12.44
1043096400	20	177.07	0.91	12.52
1043107200	21	177.06	0.95	12.47
1043118000	21	60.38	1.26	3.61
1043128800	21	61.16	1.43	4.25
1043139600	21	58.2	1.4	4.76
1043150400	21	60.17	1.26	5.08
1043161200	21	61.49	1.13	5.24
1043172000	21	62.37	1.02	5.29
1043182800	21	62.6	0.91	5.34
1043193600	22	320.4	1.15	3.16
1043204400	22	303.09	1.44	4.19
1043215200	22	295.16	1.35	4.65
1043226000	22	285.58	1.28	4.69
1043236800	22	277.4	1.11	4.69
1043247600	22	269.58	1.03	4.6
1043258400	22	268.22	0.89	4.48
1043269200	22	263.16	0.88	4.18
1043280000	23	257.72	0.77	4.27
1043290800	23	205	0.79	6.66
1043301600	23	201.59	0.88	6.79
1043312400	23	196.85	0.96	6.42
1043323200	23	194.82	1	6.26
1043334000	23	191.43	0.99	6.11
1043344800	23	188.5	0.88	6.1
1043355600	23	184.51	0.81	6.25
1043366400	24	173.77	0.87	9.88
1043377200	24	209.08	1.1	4.4
1043388000	24	199.41	1.17	5.52
1043398800	24	194.48	1.19	5.75
1043409600	24	194.77	1.38	5.47
1043420400	24	196.38	1.62	5.51
1043431200	24	195.62	1.94	5.92
1043442000	24	186.44	2.04	6.41
1043452800	25	183.5	1.94	6.73
1043463600	25	184.07	1.95	6.71
1043474400	25	185.95	2.13	6.77
1043485200	25	182.64	2.2	7
1043496000	25	179.78	2.08	7.13
1043506800	25	177.32	1.88	7.1
1043517600	25	176.41	1.67	7.02
1043528400	25	174.79	1.48	7
1043539200	26	174.12	1.31	7.04
1043550000	26	172.48	1.18	7.26
1043560800	26	178.79	1.05	8.01
1043571600	26	177.59	0.93	8.18
1043582400	26	178.34	0.81	8.29
1043593200	26	177.57	0.71	8.43
1043604000	26	178.56	0.63	8.59
1043614800	26	177.44	0.6	8.76
1043625600	27	196.18	0.89	3.19
1043636400	27	201.53	0.94	4.17
1043647200	27	200.6	0.94	4.28
1043658000	27	197.62	1.04	8.41
1043668800	27	199.08	1.14	8.84
1043679600	27	196.42	1.3	9.32
1043690400	27	200.49	1.31	10.17
1043701200	27	197.78	1.32	11.08
1043712000	28	199.69	1.24	11.17
1043722800	28	195.87	1.2	11.05
1043733600	28	196.42	1.17	10.9
1043744400	28	192.67	1.17	10.78
1043755200	28	194.62	1.19	10.62
1043766000	28	197.52	1.45	6.13
1043776800	28	195.18	1.51	6.5
1043787600	28	189.57	1.47	6.92
1043798400	29	189.71	1.4	7.54
1043809200	29	189.1	1.33	9.37
1043820000	29	192.22	1.26	9.7
1043830800	29	189.31	1.19	9.7
1043841600	29	188.02	1.13	9.48
1043852400	29	185.54	1.08	9.26
1043863200	29	186.45	1.01	9.17
1043874000	29	183.74	0.94	9.12
1043884800	30	184.46	0.86	9.07
1043895600	30	181.84	0.82	9.02
1043906400	30	182.06	0.82	8.93
1043917200	30	102.41	0.78	11.08
1043928000	30	334.14	1.09	3.13
1043938800	30	316.48	1.02	3.55
1043949600	30	311.17	0.88	3.64
1043960400	30	102.77	0.75	10.68
1043971200	31	98.61	0.65	10.37
1043982000	31	101.5	0.63	10.26
1043992800	31	326.55	0.93	3.25
1044003600	31	327.79	0.78	3.51
1044014400	31	340.98	0.81	3.51
1044025200	31	332.4	0.87	3.6
1044036000	31	340.81	0.73	3.83
1044046800	31	343.73	0.6	3.96
1044057600	32	15.32	0.52	4.59
1044068400	32	118.57	1.07	3.22
1044079200	32	96.78	1.55	4.41
1044090000	32	91.6	1.51	4.92
1044100800	32	94.88	1.28	5.18
1044111600	32	98.64	1	5.18
1044122400	32	278.56	1.19	3.16
1044133200	32	268.21	0.88	3.56
1044144000	33	258	0.71	4.35
1044154800	33	136.78	0.62	11.3
1044165600	33	138.73	0.56	11.18
1044176400	33	145.76	0.54	11
1044187200	33	148.74	0.57	10.75
1044198000	33	69.2	0.97	3.13
1044208800	33	69.17	0.86	3.58
1044219600	33	123.88	0.74	9.97
1044230400	34	118.98	0.65	9.75
1044241200	34	110.85	0.61	9.48
1044252000	34	108.39	0.82	9.38
1044262800	34	90.44	0.82	3.57
1044273600	34	110.17	0.72	9.3
1044284400	34	119.03	0.8	9.23
1044295200	34	192.44	0.96	3.38
1044306000	34	192.44	1.1	4.11
1044316800	35	197.99	1.25	4.38
1044327600	35	199.67	1.35	4.81
1044338400	35	197.34	1.32	5.45
1044349200	35	188.21	1.28	5.56
1044360000	35	186.39	1.25	5.65
1044370800	35	184.73	1.22	5.78
1044381600	35	183.77	1.17	5.86
1044392400	35	172.84	1.13	9.95
1044403200	36	171.5	1.08	9.92
1044414000	36	167.61	1.05	9.89
1044424800	36	166.35	1.1	9.85
1044435600	36	62.7	1.21	3.5
1044446400	36	165.94	1.08	9.69
1044457200	36	153.12	0.98	9.59
1044468000	36	153.04	0.92	9.56
1044478800	36	152.65	0.86	9.61
1044489600	37	170.74	0.86	9.78
1044500400	37	179.3	1.15	3.3
1044511200	37	162.76	0.99	9.94
1044522000	37	154.84	0.88	9.96
1044532800	37	147.88	0.8	9.95
1044543600	37	141.73	0.81	9.9
1044554400	37	44.31	1.03	3.42
1044565200	37	37.64	0.92	3.6
1044576000	38	101.84	0.86	9.54
1044586800	38	49.06	0.9	3.55
1044597600	38	56.1	1.01	3.86
1044608400	38	54.48	0.98	4
1044619200	38	57.61	0.91	4.2
1044630000	38	55.94	0.82	4.25
1044640800	38	55.9	0.76	4.29
1044651600	38	56.25	0.7	4.33
1044662400	39	56.71	0.67	4.45
1044673200	39	93.56	0.65	8.62
1044684000	39	89.76	0.63	8.5
1044694800	39	93.28	0.73	8.44
1044705600	39	265.81	1.04	3.55
1044716400	39	256.37	0.95	3.87
1044727200	39	249.83	0.8	3.99
1044738000	39	242.06	0.68	4
1044748800	40	231.38	0.62	4.09
1044759600	40	81.96	1.08	3.24
1044770400	40	73.1	1.47	4.28
1044781200	40	61.32	1.49	4.78
1044792000	40	59.78	1.22	4.87
1044802800	40	58.23	0.98	4.92
1044813600	40	65.19	0.85	4.98
1044824400	40	65.77	0.8	5.11
1044835200	41	66.85	0.77	5.32
1044846000	41	85.57	0.72	5.53
1044856800	41	82.23	0.75	5.58
1044867600	41	82.65	0.71	5.58
1044878400	41	81.53	0.63	5.53
1044889200	41	75.13	0.61	5.46
1044900000	41	67.51	0.63	5.47
1044910800	41	66.76	0.66	5.63
1044921600	42	66.41	0.67	5.73
1044932400	42	68.94	0.66	5.76
1044943200	42	70.33	0.64	5.75
1044954000	42	73.5	0.68	5.81
1044964800	42	187.69	1.02	3.61
1044975600	42	186.22	1.08	4.21
1044986400	42	185.64	1	4.39
1044997200	42	187.77	0.9	4.55
1045008000	43	186.18	0.82	4.65
1045018800	43	184.24	0.84	4.68
1045029600	43	83.4	1.01	3.45
1045040400	43	61.44	1.05	3.7
1045051200	43	59.82	1.2	4.07
1045062000	43	58.34	1.12	4.31
1045072800	43	61.69	0.97	4.33
1045083600	43	63.93	0.87	4.35
1045094400	44	66.31	0.82	4.4
1045105200	44	68.54	0.8	4.47
1045116000	44	68.78	0.79	10.99
1045126800	44	72.84	0.83	10.99
1045137600	44	309.32	1.14	3.36
1045148400	44	314.83	1.05	3.62
1045159200	44	69.83	0.98	11.05
1045170000	44	74.95	0.96	11.07
1045180800	45	192.16	1.51	4.04
1045191600	45	189.16	2.03	5.21
1045202400	45	184.7	2.09	5.68
1045213200	45	181.6	2.04	5.89
1045224000	45	173.54	1.96	6.26
1045234800	45	171.14	1.81	6.3
1045245600	45	169.58	1.62	6.27
1045256400	45	168.04	1.43	6.19
1045267200	46	172.96	1.29	5.99
1045278000	46	171.46	1.18	5.73
1045288800	46	79.17	1.12	11.02
1045299600	46	83.57	1.12	11
1045310400	46	79.89	1.14	10.94
1045321200	46	84.74	1.03	10.94
1045332000	46	82.03	0.95	10.95
1045342800	46	86.91	0.9	10.92
1045353600	47	84.14	0.9	10.88
1045364400	47	88.53	0.94	10.85
1045375200	47	86	0.99	10.86
1045386000	47	91.44	1.04	10.9
1045396800	47	88.92	1.1	10.97
1045407600	47	93.28	1.16	10.98
1045418400	47	88.85	1.42	10.94
1045429200	47	92.6	1.31	10.85
1045440000	48	88.8	1.2	10.76
1045450800	48	92.89	1.13	10.65
1045461600	48	90.23	1.07	10.57
1045472400	48	93.32	1.08	10.55
1045483200	48	89.54	1.13	10.52
1045494000	48	333.62	1.25	3.49
1045504800	48	88.96	1.12	10.51
1045515600	48	92.97	1	10.5
1045526400	49	90.56	0.93	10.47
1045537200	49	94.43	0.96	10.45
1045548000	49	90.44	0.93	10.39
1045558800	49	325.41	1.19	3.14
1045569600	49	89.76	0.93	10.34
1045580400	49	92.93	0.82	10.32
1045591200	49	90.77	0.78	10.28
1045602000	49	96.04	0.78	10.22
1045612800	50	218.05	1.16	3.14
1045623600	50	98.08	0.91	10.07
1045634400	50	95.99	0.81	10.05
1045645200	50	103.44	0.94	10.05
1045656000	50	246.89	1.22	3.93
1045666800	50	251.87	1.34	4.32
1045677600	50	255.68	1.15	4.48
1045688400	50	245.12	1	4.57
1045699200	51	238.82	0.88	4.56
1045710000	51	304.47	0.95	3.33
1045720800	51	302.11	1.01	3.71
1045731600	51	286.28	1.12	3.93
1045742400	51	276.1	1.03	4.2
1045753200	51	258.97	1.09	4.33
1045764000	51	222.62	1.63	5.15
1045774800	51	199.86	2.07	6.04
1045785600	52	195.93	2.41	6.84
1045796400	52	190.06	2.59	7.25
1045807200	52	189.43	2.65	7.59
1045818000	52	188.8	2.55	8.05
1045828800	52	187.06	2.34	8.08
1045839600	52	181.42	2.12	7.97
1045850400	52	180.17	1.94	7.62
1045861200	52	177.06	1.82	7.19
1045872000	53	175.51	1.68	6.95
1045882800	53	172.99	1.52	6.83
1045893600	53	171.83	1.38	6.8
1045904400	53	170.86	1.27	6.77
1045915200	53	171.08	1.18	6.74
1045926000	53	170.92	1.11	6.73
1045936800	53	171.4	1.05	6.72
1045947600	53	171.3	0.98	6.67
1045958400	54	186.62	0.94	10.4
1045969200	54	182.5	0.92	10.31
1045980000	54	181.52	0.9	10.22
1045990800	54	177.81	0.85	10.03
1046001600	54	177.09	0.76	9.9
1046012400	54	196.33	1.14	3.16
1046023200	54	198.17	1.03	4.18
1046034000	54	199.98	0.97	4.3
1046044800	55	199.68	0.92	4.46
1046055600	55	198.83	0.88	4.73
1046066400	55	182.35	0.85	8.58
1046077200	55	175.35	0.86	8.81
1046088000	55	178.2	1.01	9.44
1046098800	55	41.7	1.24	3.5
1046109600	55	165.02	1.17	10.94
1046120400	55	165.1	1.14	11.2
1046131200	56	166.87	1.13	11.21
1046142000	56	162.76	1.14	11.1
1046152800	56	158.38	1.23	11.01
1046163600	56	149.86	1.3	10.95
1046174400	56	139.91	1.31	10.86
1046185200	56	132.28	1.25	10.79
1046196000	56	138.71	1.23	10.63
1046206800	56	135.25	1.26	10.57
1046217600	57	103.02	1.31	13.02
1046228400	57	106.03	1.4	13
1046239200	57	102.6	1.58	12.89
1046250000	57	113.95	1.67	12.39
1046260800	57	111.89	1.62	12.23
1046271600	57	114.73	1.55	12.1
1046282400	57	111.5	1.5	11.99
1046293200	57	114.36	1.47	11.94
1046304000	58	110.69	1.48	11.91
1046314800	58	112.85	1.54	11.85
1046325600	58	108.92	1.69	11.79
1046336400	58	110.87	1.77	11.72
1046347200	58	115.19	1.82	11.62
1046358000	58	114.87	1.8	11.54
1046368800	58	109.63	1.81	11.45
1046379600	58	110.02	1.84	11.4
1046390400	59	68.36	1.91	5.17
1046401200	59	68.89	1.94	5.38
1046412000	59	67.64	2.1	5.44
1046422800	59	80.37	2.13	5.69
1046433600	59	81.68	2.05	5.8
1046444400	59	100	1.95	6.43
1046455200	59	97.27	1.86	7.21
1046466000	59	94.63	1.8	7.95
1046476800	60	87.82	1.82	8.35
1046487600	60	89.7	1.97	8.31
1046498400	60	75.25	2.12	5.53
1046509200	60	73.9	2.16	5.73
1046520000	60	87.57	2.13	6.87
1046530800	60	93.02	2.01	7.31
1046541600	60	92.79	1.87	7.81
1046552400	60	92.54	1.78	8.23
1046563200	61	87.76	1.83	8.18
1046574000	61	88.53	1.94	7.62
1046584800	61	81.47	2.09	8
1046595600	61	83.54	2.27	8.44
1046606400	61	78.27	2.48	8.87
1046617200	61	81.86	2.6	9.19
1046628000	61	76.9	2.78	9.21
1046638800	61	82.84	2.42	9.3
1046649600	62	82.13	2.14	9.3
1046660400	62	86.69	1.94	9.29
1046671200	62	84.88	1.76	9.3
1046682000	62	88.07	1.59	9.39
1046692800	62	84.62	1.52	9.65
1046703600	62	85.27	1.55	9.87
1046714400	62	81.3	1.44	9.98
1046725200	62	84.32	1.38	10.04
1046736000	63	80.92	1.27	10.05
1046746800	63	84.35	1.17	10
1046757600	63	81.55	1.14	9.95
1046768400	63	87.2	1.41	9.83
1046779200	63	86	1.3	9.68
1046790000	63	90.17	1.25	9.48
1046800800	63	87.91	1.23	9.37
1046811600	63	91.73	1.22	9.32
1046822400	64	89.63	1.3	9.3
1046833200	64	92.65	1.44	9.3
1046844000	64	71.54	1.58	5.56
1046854800	64	74.58	1.59	5.82
1046865600	64	78.72	1.48	5.89
1046876400	64	109.76	1.33	9.68
1046887200	64	90.39	1.3	9.65
1046898000	64	93.22	1.35	9.49
1046908800	65	90.47	1.29	9.34
1046919600	65	95.5	1.2	9.2
1046930400	65	94.14	1.12	9.07
1046941200	65	99.08	1.03	8.9
1046952000	65	88.59	0.96	8.66
1046962800	65	91.77	0.9	8.53
1046973600	65	89.08	0.87	8.44
1046984400	65	91.55	0.84	8.38
1046995200	66	88.45	0.82	8.33
1047006000	66	90.3	0.82	8.27
1047016800	66	87.45	0.86	8.19
1047027600	66	90.17	0.88	8.07
1047038400	66	89.74	0.88	7.9
1047049200	66	91.93	0.9	7.8
1047060000	66	90.78	0.89	7.76
1047070800	66	93.48	0.87	7.72
1047081600	67	92.14	0.89	7.7
1047092400	67	94.26	0.92	7.68
1047103200	67	91.89	0.97	7.65
1047114000	67	93.24	0.96	7.63
1047124800	67	90.6	0.94	7.6
1047135600	67	92.46	0.89	7.55
1047146400	67	90.31	0.86	7.51
1047157200	67	95.57	0.84	5.87
1047168000	68	96.25	0.82	5.85
1047178800	68	98.31	0.8	5.82
1047189600	68	99.18	0.78	5.78
1047200400	68	101.17	0.76	5.75
1047211200	68	101.93	0.73	5.72
1047222000	68	103.36	0.69	5.69
1047232800	68	103.75	0.67	5.66
1047243600	68	104.74	0.65	5.63
1047254400	69	104.3	0.62	5.59
1047265200	69	104.53	0.6	5.56
1047276000	69	92.09	0.59	7.52
1047286800	69	94.4	0.57	7.53
1047297600	69	93.05	0.55	7.53
1047308400	69	95.83	0.54	7.52
1047319200	69	94.55	0.52	7.5
1047330000	69	97.35	0.52	7.46
1047340800	70	95.8	0.51	7.41
1047351600	70	98.33	0.51	7.35
1047362400	70	96.59	0.52	7.34
1047373200	70	99.02	0.53	7.32
1047384000	70	97.27	0.54	7.35
1047394800	70	100.03	0.56	7.36
1047405600	70	99.04	0.58	7.4
1047416400	70	102.93	0.6	7.43
1047427200	71	103	0.62	7.53
1047438000	71	107.63	0.64	7.65
1047448800	71	113.03	0.64	8
1047459600	71	119.77	0.65	8.06
1047470400	71	121.21	0.68	8.08
1047481200	71	23.86	1.08	3.14
1047492000	71	28.08	0.87	3.57
1047502800	71	28.18	0.76	3.62
1047513600	72	118.54	0.67	7.44
1047524400	72	118.97	0.61	7.34
1047535200	72	115.74	0.58	7.22
1047546000	72	120.97	0.58	7.2
1047556800	72	126.53	0.63	7.31
1047567600	72	37.73	0.96	3.24
1047578400	72	56.51	0.78	4.16
1047589200	72	64.91	0.69	4.17
1047600000	73	69	0.64	4.18
1047610800	73	68.13	0.59	4.17
1047621600	73	65.01	0.58	4.13
1047632400	73	54.12	0.63	4.05
1047643200	73	88.72	0.83	11.36
1047654000	73	92.7	0.97	11.23
1047664800	73	89.98	1.02	11.05
1047675600	73	95.14	1.07	10.79
1047686400	74	97.04	1.11	10.61
1047697200	74	102.01	1.17	10.49
1047708000	74	99.16	1.2	10.47
1047718800	74	102.71	1.23	10.43
1047729600	74	100.28	1.29	10.41
1047740400	74	104.85	1.35	10.41
1047751200	74	103.52	1.39	10.44
1047762000	74	108.32	1.41	10.48
1047772800	75	107.31	1.4	10.52
1047783600	75	111.71	1.37	10.52
1047794400	75	110.41	1.35	10.5
1047805200	75	114.27	1.34	10.44
1047816000	75	113.12	1.48	10.37
1047826800	75	116.8	1.33	10.32
1047837600	75	115.43	1.21	10.29
1047848400	75	118.63	1.19	10.26
1047859200	76	116.97	1.28	10.23
1047870000	76	121.14	1.32	10.19
1047880800	76	124.82	1.35	10.16
1047891600	76	135.94	1.4	10.19
1047902400	76	156.74	1.45	13.17
1047913200	76	163.77	1.5	13.16
1047924000	76	168.78	1.49	13.13
1047934800	76	167.08	1.44	12.89
1047945600	77	162.95	1.36	12.3
1047956400	77	160.84	1.28	11.87
1047967200	77	65.6	1.42	3.18
1047978000	77	159.31	1.32	11.18
1047988800	77	160.24	1.23	10.84
1047999600	77	170.22	1.14	10.39
1048010400	77	171.73	1.07	10.16
1048021200	77	170.33	1.02	10.04
1048032000	78	170.6	1	9.99
1048042800	78	168.95	1.08	10.01
1048053600	78	61.91	1.18	3.58
1048064400	78	62.85	1.19	3.89
1048075200	78	54.95	1.19	3.93
1048086000	78	51.27	1.09	4.02
1048096800	78	63.52	0.97	4.18
1048107600	78	63.07	0.87	4.21
1048118400	79	62.45	0.78	4.23
1048129200	79	62.71	0.71	4.24
1048140000	79	63.4	0.65	4.25
1048150800	79	64.69	0.61	4.24
1048161600	79	66.3	0.58	4.23
1048172400	79	68.43	0.55	4.21
1048183200	79	70.64	0.53	4.19
1048194000	79	143.27	0.51	11.9
1048204800	80	61.98	0.52	3.96
1048215600	80	56.83	0.57	3.92
1048226400	80	55.06	0.66	3.94
1048237200	80	59.66	0.66	4.2
1048248000	80	58.94	0.62	4.33
1048258800	80	57.99	0.6	4.42
1048269600	80	60.54	0.63	4.67
1048280400	80	123.73	0.68	12.34
1048291200	81	118.95	0.74	12.34
1048302000	81	120.64	0.81	12.35
1048312800	81	117.75	0.87	12.36
1048323600	81	119.93	0.93	12.37
1048334400	81	116.8	0.98	12.39
1048345200	81	118.63	1.19	12.33
1048356000	81	114.76	1.18	12.27
1048366800	81	116.71	1.1	12.22
1048377600	82	113.5	1.03	12.18
1048388400	82	116.13	0.99	12.14
1048399200	82	114.32	0.96	12.1
1048410000	82	118.56	0.92	12.04
1048420800	82	118.38	0.89	11.98
1048431600	82	124.67	0.87	11.9
1048442400	82	128.55	0.87	11.77
1048453200	82	126.08	0.86	11.58
1048464000	83	127.24	0.86	11.45
1048474800	83	132.83	0.85	11.35
1048485600	83	134.8	0.89	11.28
1048496400	83	140.13	1.1	11.21
1048507200	83	144.3	0.96	11.18
1048518000	83	152.12	0.91	11.17
1048528800	83	160.83	0.93	11.24
1048539600	83	167.64	0.95	11.53
1048550400	84	187.78	0.97	14.26
1048561200	84	185.67	0.99	14.31
1048572000	84	188.13	1.04	14.27
1048582800	84	185.91	1.05	12.56
1048593600	84	189.35	1.02	12.6
1048604400	84	188.11	0.98	12.65
1048615200	84	191.54	0.97	12.65
1048626000	84	189.68	0.95	12.67
1048636800	85	192.49	0.94	12.45
1048647600	85	189.96	0.93	12.22
1048658400	85	192.16	0.93	12.01
1048669200	85	188.19	0.91	11.67
1048680000	85	76.19	0.88	5.3
1048690800	85	75.85	0.86	5.34
1048701600	85	74.95	0.84	5.39
1048712400	85	75.06	0.82	5.44
1048723200	86	94.36	0.81	5.54
1048734000	86	95.71	0.78	5.69
1048744800	86	96.37	0.76	5.75
1048755600	86	97.89	0.73	5.81
1048766400	86	98.43	0.7	5.87
1048777200	86	98.78	0.66	5.92
1048788000	86	97.03	0.63	5.9
1048798800	86	96.21	0.6	5.87
1048809600	87	93.88	0.6	5.84
1048820400	87	50.28	0.94	3.13
1048831200	87	52.47	0.96	3.6
1048842000	87	61.64	0.85	4.12
1048852800	87	68.18	0.77	4.17
1048863600	87	72.81	0.72	4.31
1048874400	87	74.07	0.7	4.62
1048885200	87	74.5	0.76	4.84
1048896000	88	147.93	0.87	3.28
1048906800	88	99.58	0.88	4.11
1048917600	88	106.03	0.94	4.41
1048928400	88	101.34	1.12	4.65
1048939200	88	99.16	1.29	5.22
1048950000	88	103.55	1.4	5.6
1048960800	88	109.4	1.48	5.79
1048971600	88	115.94	1.55	5.99
1048982400	89	119.87	1.55	6.18
1048993200	89	124.48	1.5	6.24
1049004000	89	126.03	1.45	6.26
1049014800	89	128.04	1.37	6.25
1049025600	89	127.64	1.29	6.23
1049036400	89	127.43	1.21	6.2
1049047200	89	125.21	1.12	6.14
1049058000	89	124.41	1.04	6.08
1049068800	90	123.44	0.98	6.06
1049079600	90	189.84	1.16	3.14
1049090400	90	192.78	1.77	4.63
1049101200	90	191.69	2.28	5.76
1049112000	90	184.85	2.41	6.4
1049122800	90	183.24	2.46	6.87
1049133600	90	182.5	2.37	7.03
1049144400	90	179.07	2.19	7.18
1049155200	91	179.66	1.98	7.29
1049166000	91	177.67	1.78	7.28
1049176800	91	174.89	1.61	7.2
1049187600	91	173.1	1.5	7.08
1049198400	91	172.26	1.42	6.99
1049209200	91	170.15	1.37	6.92
1049220000	91	168.69	1.32	6.84
1049230800	91	166.06	1.26	6.75
1049241600	92	163.75	1.21	6.64
1049252400	92	159.6	1.17	6.48
1049263200	92	158.09	1.22	6.37
1049274000	92	156.27	1.15	6.3
1049284800	92	154.03	1.09	6.26
1049295600	92	151.13	1	6.22
1049306400	92	146.38	0.95	6.17
1049317200	92	139.93	0.91	6.1
1049328000	93	122.06	0.88	5.89
1049338800	93	116.24	0.87	5.73
