Unix	jday	dp	hs	tp
885524400	23	60.96	0.9	4.62
885535200	23	51.74	0.96	4.59
885546000	23	356.5	1	3.72
885556800	23	56.82	0.98	5.28
885567600	23	74.87	0.95	5.68
885578400	23	75.41	0.9	5.8
885589200	23	76.47	0.83	5.83
885600000	24	76.53	0.75	5.83
885610800	24	77.85	0.71	5.84
885621600	24	77.98	0.7	5.87
885632400	24	79.08	0.67	5.89
885643200	24	78.94	0.62	5.93
885654000	24	79.75	0.58	5.96
885664800	24	79.33	0.54	5.97
885675600	24	79.7	0.51	5.95
885686400	25	78.61	0.48	5.92
885697200	25	78.45	0.45	5.86
885708000	25	77.3	0.44	5.82
885718800	25	78.07	0.42	5.77
885729600	25	78.35	0.41	5.7
885740400	25	80.54	0.4	5.61
885751200	25	NA	0.49	NA
885762000	25	69.51	0.58	3.16
885772800	26	61.4	0.74	3.47
885783600	26	57.41	0.83	3.83
885794400	26	51.5	0.96	4.04
885805200	26	50.08	0.92	4.51
885816000	26	51.27	0.88	4.82
885826800	26	60.71	0.82	5.06
885837600	26	60.85	0.78	5.2
885848400	26	61.21	0.78	5.24
885859200	27	61.21	0.81	5.26
885870000	27	61.03	0.78	5.25
885880800	27	60.73	0.72	5.24
885891600	27	342.87	0.84	3.29
885902400	27	9.52	1.07	4.08
885913200	27	12.36	1.16	4.42
885924000	27	32.46	1.12	5.39
885934800	27	320.76	1.12	3.59
885945600	28	66.41	1.03	6.25
885956400	28	69.08	0.91	6.31
885967200	28	70.73	0.82	6.12
885978000	28	53.25	0.78	5.94
885988800	28	287.1	0.79	3.17
885999600	28	276.61	0.81	3.26
886010400	28	266.4	0.78	3.52
886021200	28	265.17	0.64	3.6
886032000	29	123.73	0.55	9.88
886042800	29	125.35	0.49	9.76
886053600	29	124.29	0.49	9.54
886064400	29	120.66	0.58	9.36
886075200	29	336.53	0.94	3.29
886086000	29	312.68	1	3.66
886096800	29	311.81	1.29	4.2
886107600	29	306.42	1.36	4.54
886118400	30	308.82	1.17	4.68
886129200	30	310.88	0.94	4.64
886140000	30	321.76	0.81	4.17
886150800	30	327.89	0.83	3.89
886161600	30	319.08	0.81	3.91
886172400	30	307.93	0.87	3.87
886183200	30	302.43	0.73	3.91
886194000	30	294.5	0.69	3.84
886204800	31	294.62	0.53	3.84
886215600	31	293.48	0.43	3.86
886226400	31	133.22	0.7	3.12
886237200	31	124.32	0.96	3.98
886248000	31	119.41	0.98	4.21
886258800	31	115.49	0.97	4.32
886269600	31	106.21	0.96	4.38
886280400	31	88.42	0.95	4.39
886291200	32	69.03	1.04	4.37
886302000	32	62.06	1.13	4.74
886312800	32	59.81	1.34	5.1
886323600	32	61.38	1.38	5.35
886334400	32	70.79	1.33	5.64
886345200	32	76.19	1.21	5.69
886356000	32	81.18	1.09	5.68
886366800	32	87.05	0.97	5.63
886377600	33	92.14	0.88	5.54
886388400	33	75.76	0.84	5.39
