Unix	jday	tp
1020211200	121	7.01
1020222000	121	7.66
1020232800	121	8.16
1020243600	121	8.69
1020254400	121	9.37
1020265200	121	10.08
1020276000	121	10.8
1020286800	121	11.43
1020297600	122	8.68
1020308400	122	8.96
1020319200	122	9.31
1020330000	122	9.72
1020340800	122	9.71
1020351600	122	9.56
1020362400	122	9.51
1020373200	122	9.58
1020384000	123	9.83
1020394800	123	10.14
1020405600	123	10.3
1020416400	123	10.24
1020427200	123	10.12
1020438000	123	10
1020448800	123	10.08
1020459600	123	9.9
1020470400	124	9.77
1020481200	124	9.8
1020492000	124	9.33
1020502800	124	8.87
1020513600	124	9.1
1020524400	124	9.61
1020535200	124	9.82
1020546000	124	10.02
1020556800	125	10.42
1020567600	125	10.78
1020578400	125	10.89
1020589200	125	10.96
1020600000	125	11.03
1020610800	125	11.09
1020621600	125	11.16
1020632400	125	11.21
1020643200	126	11.21
1020654000	126	11.19
1020664800	126	11.16
1020675600	126	11.12
1020686400	126	11.1
1020697200	126	6.05
1020708000	126	6.32
1020718800	126	6.81
1020729600	127	7.06
1020740400	127	7.22
1020751200	127	7.34
1020762000	127	7.47
1020772800	127	7.57
1020783600	127	7.71
1020794400	127	9.91
1020805200	127	9.93
1020816000	128	9.9
1020826800	128	9.84
1020837600	128	9.76
1020848400	128	9.69
1020859200	128	9.76
1020870000	128	9.99
1020880800	128	10.5
1020891600	128	10.99
1020902400	129	11.17
1020913200	129	11.22
1020924000	129	11.18
1020934800	129	11.07
1020945600	129	10.97
1020956400	129	10.9
1020967200	129	10.84
1020978000	129	10.81
1020988800	130	10.81
1020999600	130	10.84
1021010400	130	10.87
1021021200	130	10.87
1021032000	130	10.86
1021042800	130	10.81
1021053600	130	10.73
1021064400	130	10.61
1021075200	131	16.65
1021086000	131	16.32
1021096800	131	16.03
1021107600	131	15.67
1021118400	131	15.17
1021129200	131	14.86
1021140000	131	14.66
1021150800	131	14.44
1021161600	132	14.19
1021172400	132	13.74
1021183200	132	13.54
1021194000	132	13.41
1021204800	132	13.32
1021215600	132	13.23
1021226400	132	13.11
1021237200	132	12.91
1021248000	133	12.47
1021258800	133	12.3
1021269600	133	12.22
1021280400	133	12.2
1021291200	133	12.2
1021302000	133	12.21
1021312800	133	12.24
1021323600	133	12.26
1021334400	134	12.3
1021345200	134	12.4
1021356000	134	12.7
1021366800	134	14.31
1021377600	134	14.16
1021388400	134	14.04
1021399200	134	14.03
1021410000	134	13.99
1021420800	135	13.8
1021431600	135	13.59
1021442400	135	13.46
1021453200	135	13.37
1021464000	135	13.31
1021474800	135	13.24
1021485600	135	13.16
1021496400	135	13.05
1021507200	136	12.87
1021518000	136	12.63
1021528800	136	12.48
1021539600	136	12.38
1021550400	136	12.3
1021561200	136	12.22
1021572000	136	12.14
1021582800	136	12.04
1021593600	137	11.92
1021604400	137	11.75
1021615200	137	11.5
1021626000	137	11.38
1021636800	137	11.33
1021647600	137	11.35
1021658400	137	11.41
1021669200	137	4.81
1021680000	138	5.31
1021690800	138	6.26
1021701600	138	7.07
1021712400	138	8.08
1021723200	138	8.37
1021734000	138	8.89
1021744800	138	8.95
1021755600	138	9.03
1021766400	139	8.94
1021777200	139	9.05
1021788000	139	9.2
1021798800	139	9.2
1021809600	139	9.07
1021820400	139	8.8
1021831200	139	8.34
1021842000	139	7.96
1021852800	140	7.6
1021863600	140	7.39
1021874400	140	7.11
1021885200	140	6.19
1021896000	140	5.85
1021906800	140	6.22
1021917600	140	6.8
1021928400	140	7.16
1021939200	141	7.89
1021950000	141	9.08
1021960800	141	9.65
1021971600	141	9.88
1021982400	141	9.91
1021993200	141	9.96
1022004000	141	10.09
1022014800	141	10.28
1022025600	142	10.6
1022036400	142	10.99
1022047200	142	11.07
1022058000	142	11.03
1022068800	142	10.89
1022079600	142	10.51
1022090400	142	9.98
1022101200	142	9.5
1022112000	143	9.41
1022122800	143	9.94
1022133600	143	10.29
1022144400	143	10.56
1022155200	143	10.71
1022166000	143	10.77
1022176800	143	10.96
1022187600	143	11.22
1022198400	144	11.43
1022209200	144	11.6
1022220000	144	11.83
1022230800	144	11.87
1022241600	144	11.78
1022252400	144	7.92
1022263200	144	8.01
1022274000	144	8.23
1022284800	145	8.51
1022295600	145	9.19
1022306400	145	9.92
1022317200	145	10.34
1022328000	145	10.75
1022338800	145	10.95
1022349600	145	10.94
1022360400	145	10.78
1022371200	146	10.37
1022382000	146	10.04
1022392800	146	9.95
1022403600	146	10.07
1022414400	146	10.18
1022425200	146	10.27
1022436000	146	10.19
1022446800	146	10.11
1022457600	147	10.09
1022468400	147	9.92
1022479200	147	9.92
1022490000	147	10.05
1022500800	147	10.22
1022511600	147	10.41
1022522400	147	10.64
1022533200	147	10.64
1022544000	148	10.57
1022554800	148	10.4
1022565600	148	10.41
1022576400	148	10.48
1022587200	148	10.43
1022598000	148	10.32
1022608800	148	10.17
1022619600	148	10.04
1022630400	149	9.97
1022641200	149	9.83
1022652000	149	9.64
1022662800	149	9.51
1022673600	149	9.52
1022684400	149	9.48
1022695200	149	9.32
1022706000	149	9.13
1022716800	150	8.92
1022727600	150	8.91
1022738400	150	8.85
1022749200	150	8.36
1022760000	150	7.96
1022770800	150	7.79
1022781600	150	7.83
1022792400	150	7.99
1022803200	151	8.08
1022814000	151	8.12
1022824800	151	8.13
1022835600	151	8.14
1022846400	151	8.14
1022857200	151	8.12
1022868000	151	8.07
1022878800	151	13
1022889600	152	12.72
