Unix	jday	tp
1114905600	121	12.86
1114916400	121	14.28
1114927200	121	14.5
1114938000	121	14.58
1114948800	121	14.59
1114959600	121	14.54
1114970400	121	14.42
1114981200	121	14.17
1114992000	122	13.71
1115002800	122	13.4
1115013600	122	13.15
1115024400	122	12.88
1115035200	122	12.39
1115046000	122	12.22
1115056800	122	12.14
1115067600	122	12.1
1115078400	123	12.11
1115089200	123	12.15
1115100000	123	12.26
1115110800	123	12.42
1115121600	123	12.63
1115132400	123	12.83
1115143200	123	12.87
1115154000	123	12.75
1115164800	124	12.59
1115175600	124	12.45
1115186400	124	12.35
1115197200	124	12.28
1115208000	124	12.23
1115218800	124	12.2
1115229600	124	12.26
1115240400	124	12.46
1115251200	125	12.63
1115262000	125	12.6
1115272800	125	12.52
1115283600	125	12.49
1115294400	125	12.5
1115305200	125	12.59
1115316000	125	12.81
1115326800	125	13.2
1115337600	126	13.36
1115348400	126	13.4
1115359200	126	13.38
1115370000	126	13.36
1115380800	126	13.36
1115391600	126	13.39
1115402400	126	13.41
1115413200	126	13.4
1115424000	127	13.32
1115434800	127	13.17
1115445600	127	12.99
1115456400	127	12.81
1115467200	127	12.79
1115478000	127	12.93
1115488800	127	13.36
1115499600	127	13.73
1115510400	128	13.83
1115521200	128	13.76
1115532000	128	13.67
1115542800	128	13.59
1115553600	128	13.51
1115564400	128	13.44
1115575200	128	13.37
1115586000	128	13.3
1115596800	129	13.22
1115607600	129	13.12
1115618400	129	12.99
1115629200	129	12.72
1115640000	129	12.47
1115650800	129	12.31
1115661600	129	12.21
1115672400	129	12.12
1115683200	130	12.05
1115694000	130	11.96
1115704800	130	6.79
1115715600	130	7.05
1115726400	130	7.42
1115737200	130	7.53
1115748000	130	7.58
1115758800	130	7.59
1115769600	131	11.67
1115780400	131	11.83
1115791200	131	11.98
1115802000	131	12.17
1115812800	131	12.42
1115823600	131	13.02
1115834400	131	13.45
1115845200	131	13.65
1115856000	132	13.7
1115866800	132	13.72
1115877600	132	13.68
1115888400	132	13.66
1115899200	132	13.61
1115910000	132	13.58
1115920800	132	13.56
1115931600	132	13.54
1115942400	133	13.49
1115953200	133	13.43
1115964000	133	13.34
1115974800	133	13.24
1115985600	133	13.12
1115996400	133	12.96
1116007200	133	12.75
1116018000	133	12.56
1116028800	134	12.43
1116039600	134	12.41
1116050400	134	12.44
1116061200	134	12.45
1116072000	134	12.38
1116082800	134	12.29
1116093600	134	12.19
1116104400	134	12.09
1116115200	135	11.97
1116126000	135	11.72
1116136800	135	11.15
1116147600	135	10.84
1116158400	135	10.52
1116169200	135	10.25
1116180000	135	10.03
1116190800	135	9.84
1116201600	136	9.59
1116212400	136	9.43
1116223200	136	9.39
1116234000	136	9.42
1116244800	136	9.6
1116255600	136	9.91
1116266400	136	10.11
1116277200	136	4.2
1116288000	137	4.45
1116298800	137	4.53
1116309600	137	4.99
1116320400	137	5.04
1116331200	137	5.25
1116342000	137	7.99
1116352800	137	8.38
1116363600	137	8.32
1116374400	138	8.24
1116385200	138	8.08
1116396000	138	7.64
1116406800	138	7.53
1116417600	138	7.51
1116428400	138	7.44
1116439200	138	7.33
1116450000	138	7.1
1116460800	139	6.89
1116471600	139	6.74
1116482400	139	6.62
1116493200	139	6.39
1116504000	139	6.25
1116514800	139	15.21
1116525600	139	14.94
1116536400	139	14.8
1116547200	140	14.66
1116558000	140	14.41
1116568800	140	13.75
1116579600	140	13.46
1116590400	140	13.34
1116601200	140	13.2
1116612000	140	13.05
1116622800	140	12.79
1116633600	141	12.48
1116644400	141	12.29
1116655200	141	12.17
1116666000	141	12.07
1116676800	141	11.97
1116687600	141	11.88
1116698400	141	11.79
1116709200	141	11.72
1116720000	142	11.64
1116730800	142	11.6
1116741600	142	11.59
1116752400	142	11.72
1116763200	142	11.82
1116774000	142	11.95
1116784800	142	12.09
1116795600	142	12.21
1116806400	143	12.32
1116817200	143	12.45
1116828000	143	12.62
1116838800	143	5.53
1116849600	143	5.78
1116860400	143	5.91
1116871200	143	6.06
1116882000	143	6.17
1116892800	144	6.19
1116903600	144	6.18
1116914400	144	13.1
1116925200	144	13.42
1116936000	144	13.53
1116946800	144	13.42
1116957600	144	13.33
1116968400	144	13.28
1116979200	145	13.25
1116990000	145	13.23
1117000800	145	13.24
1117011600	145	13.25
1117022400	145	13.28
1117033200	145	13.33
1117044000	145	13.4
1117054800	145	13.49
1117065600	146	13.54
1117076400	146	13.56
1117087200	146	13.51
1117098000	146	13.44
1117108800	146	13.38
1117119600	146	6.34
1117130400	146	6.84
1117141200	146	7.04
1117152000	147	7.49
1117162800	147	7.68
1117173600	147	7.75
1117184400	147	7.85
1117195200	147	8.09
1117206000	147	8.25
1117216800	147	8.2
1117227600	147	7.36
1117238400	148	7.96
1117249200	148	8.37
1117260000	148	8.98
1117270800	148	10.82
1117281600	148	11.43
1117292400	148	7.89
1117303200	148	9.01
1117314000	148	9.56
1117324800	149	9.98
1117335600	149	10.23
1117346400	149	10.44
1117357200	149	11.73
1117368000	149	13.16
1117378800	149	13.66
1117389600	149	13.86
1117400400	149	13.99
1117411200	150	13.82
1117422000	150	13.48
1117432800	150	13.33
1117443600	150	13.24
1117454400	150	13.12
1117465200	150	13.03
1117476000	150	12.95
1117486800	150	12.69
1117497600	151	12.24
1117508400	151	12.05
1117519200	151	12.02
1117530000	151	7.72
1117540800	151	7.94
1117551600	151	8.21
1117562400	151	8.46
1117573200	151	8.73
1117584000	152	8.84
