Unix	jday	tp
899251200	182	7.83
899262000	182	8.13
899272800	182	8.44
899283600	182	8.72
899294400	182	9.16
899305200	182	9.31
899316000	182	9.49
899326800	182	9.9
899337600	183	10.15
899348400	183	10.39
899359200	183	10.86
899370000	183	11.21
899380800	183	11.45
899391600	183	11.48
899402400	183	10.53
899413200	183	10.12
899424000	184	10.01
899434800	184	10.01
899445600	184	10.08
899456400	184	10.15
899467200	184	10.18
899478000	184	10.18
899488800	184	10.16
899499600	184	10.13
899510400	185	10.1
899521200	185	10.06
899532000	185	10.02
899542800	185	10.01
899553600	185	6.57
899564400	185	12.13
899575200	185	12.94
899586000	185	12.98
899596800	186	12.95
899607600	186	12.94
899618400	186	13.01
899629200	186	13.14
899640000	186	13.2
899650800	186	13.22
899661600	186	13.2
899672400	186	13.15
899683200	187	13.06
899694000	187	12.89
899704800	187	12.48
899715600	187	12.33
899726400	187	12.26
899737200	187	12.21
899748000	187	12.16
899758800	187	16.26
899769600	188	16.14
899780400	188	15.95
899791200	188	10.67
899802000	188	10.17
899812800	188	9.77
899823600	188	9.41
899834400	188	9.18
899845200	188	9.02
899856000	189	8.87
899866800	189	8.58
899877600	189	8.4
899888400	189	8.31
899899200	189	8.26
899910000	189	8.22
899920800	189	8.16
899931600	189	8.08
899942400	190	7.94
899953200	190	7.8
899964000	190	7.65
899974800	190	7.48
899985600	190	7.52
899996400	190	7.63
900007200	190	7.79
900018000	190	8.37
900028800	191	8.56
900039600	191	8.73
900050400	191	8.99
900061200	191	9.12
900072000	191	9.13
900082800	191	9.09
900093600	191	9
900104400	191	8.9
900115200	192	15.87
900126000	192	15.5
900136800	192	14.79
900147600	192	14.4
900158400	192	13.96
900169200	192	13.65
900180000	192	13.5
900190800	192	8.61
900201600	193	8.54
900212400	193	8.51
900223200	193	8.45
900234000	193	8.31
900244800	193	7.91
900255600	193	12.12
900266400	193	12.05
900277200	193	11.97
900288000	194	11.85
900298800	194	11.7
900309600	194	11.46
900320400	194	11.35
900331200	194	11.33
900342000	194	11.39
900352800	194	11.55
900363600	194	11.9
900374400	195	12.26
900385200	195	12.6
900396000	195	12.86
900406800	195	13.07
900417600	195	13.18
900428400	195	13.33
900439200	195	13.43
900450000	195	13.57
900460800	196	13.62
900471600	196	13.61
900482400	196	13.53
900493200	196	13.44
900504000	196	13.33
900514800	196	13.23
900525600	196	13.1
900536400	196	12.92
900547200	197	12.6
900558000	197	12.42
900568800	197	12.32
900579600	197	12.27
900590400	197	12.24
900601200	197	12.21
900612000	197	12.13
900622800	197	12.05
900633600	198	11.98
900644400	198	11.92
900655200	198	11.83
900666000	198	11.75
900676800	198	6.77
900687600	198	6.75
900698400	198	6.77
900709200	198	6.83
900720000	199	6.94
900730800	199	7.06
900741600	199	7.23
900752400	199	7.46
900763200	199	11.9
900774000	199	12.07
900784800	199	12.13
900795600	199	12.14
900806400	200	12.12
900817200	200	12.09
900828000	200	12.05
900838800	200	11.99
900849600	200	11.91
900860400	200	11.79
900871200	200	11.51
900882000	200	11.28
900892800	201	11.16
900903600	201	11.1
900914400	201	11.07
900925200	201	5.52
900936000	201	6.01
900946800	201	9.73
900957600	201	9.22
900968400	201	9.09
900979200	202	9
900990000	202	8.89
901000800	202	8.7
901011600	202	8.5
901022400	202	8.38
901033200	202	8.31
901044000	202	8.21
901054800	202	8.02
901065600	203	7.65
901076400	203	7.63
901087200	203	8.04
901098000	203	8.51
901108800	203	9.01
901119600	203	9.3
901130400	203	9.63
901141200	203	9.99
901152000	204	10.22
901162800	204	10.41
901173600	204	10.44
901184400	204	10.33
901195200	204	10.24
901206000	204	10.23
901216800	204	10.27
901227600	204	10.33
901238400	205	10.37
901249200	205	10.36
901260000	205	10.29
901270800	205	10.19
901281600	205	10.07
901292400	205	9.94
901303200	205	9.76
901314000	205	9.46
901324800	206	9.3
901335600	206	9.26
901346400	206	9.27
901357200	206	9.36
901368000	206	9.57
901378800	206	9.83
901389600	206	10.01
901400400	206	14.58
901411200	207	14.3
901422000	207	13.78
901432800	207	13.58
901443600	207	13.52
901454400	207	13.48
901465200	207	13.47
901476000	207	13.42
901486800	207	13.38
901497600	208	13.32
901508400	208	13.27
901519200	208	13.2
901530000	208	13.12
901540800	208	13.01
901551600	208	12.94
901562400	208	12.9
901573200	208	12.89
901584000	209	12.88
901594800	209	12.88
901605600	209	12.88
901616400	209	12.91
901627200	209	12.95
901638000	209	4.5
901648800	209	4.89
901659600	209	5.88
901670400	210	7.45
901681200	210	8.46
901692000	210	9.45
901702800	210	9.91
901713600	210	10.05
901724400	210	10.08
901735200	210	10.11
901746000	210	10.16
901756800	211	10.3
901767600	211	10.69
901778400	211	11.03
901789200	211	11.17
901800000	211	11.25
901810800	211	11.27
901821600	211	11.23
901832400	211	11.17
901843200	212	11.08
901854000	212	10.97
901864800	212	10.82
901875600	212	10.51
901886400	212	10.27
901897200	212	10.14
901908000	212	10
901918800	212	9.29
901929600	213	8.6
