Unix	jday	tp
1067644800	305	9.19
1067655600	305	9.23
1067666400	305	9.27
1067677200	305	6.68
1067688000	305	7.75
1067698800	305	8.42
1067709600	305	9.25
1067720400	305	10.07
1067731200	306	10.65
1067742000	306	10.97
1067752800	306	11.13
1067763600	306	11.24
1067774400	306	11.32
1067785200	306	11.39
1067796000	306	11.42
1067806800	306	11.4
1067817600	307	11.29
1067828400	307	11.11
1067839200	307	10.83
1067850000	307	10.55
1067860800	307	10.21
1067871600	307	9.8
1067882400	307	9.68
1067893200	307	9.93
1067904000	308	10.39
1067914800	308	11.06
1067925600	308	11.25
1067936400	308	11.27
1067947200	308	11.24
1067958000	308	11.16
1067968800	308	11.07
1067979600	308	10.95
1067990400	309	10.8
1068001200	309	10.56
1068012000	309	10.32
1068022800	309	10.2
1068033600	309	10.12
1068044400	309	10.07
1068055200	309	10.02
1068066000	309	10
1068076800	310	9.99
1068087600	310	10
1068098400	310	10.05
1068109200	310	10.27
1068120000	310	10.74
1068130800	310	10.94
1068141600	310	11.02
1068152400	310	11.03
1068163200	311	6.15
1068174000	311	7.06
1068184800	311	7.9
1068195600	311	8.52
1068206400	311	9.07
1068217200	311	9.68
1068228000	311	9.87
1068238800	311	10.08
1068249600	312	13.59
1068260400	312	13.58
1068271200	312	13.51
1068282000	312	13.44
1068292800	312	13.35
1068303600	312	13.22
1068314400	312	13.04
1068325200	312	12.66
1068336000	313	12.41
1068346800	313	12.26
1068357600	313	12.15
1068368400	313	12.03
1068379200	313	11.89
1068390000	313	11.73
1068400800	313	11.48
1068411600	313	11.31
1068422400	314	11.19
1068433200	314	11.09
1068444000	314	11.01
1068454800	314	10.97
1068465600	314	10.97
1068476400	314	11
1068487200	314	11.07
1068498000	314	11.18
1068508800	315	11.32
1068519600	315	11.43
1068530400	315	11.46
1068541200	315	11.44
1068552000	315	11.42
1068562800	315	11.4
1068573600	315	5.73
1068584400	315	6.08
1068595200	316	6.38
1068606000	316	6.59
1068616800	316	6.86
1068627600	316	6.97
1068638400	316	7.05
1068649200	316	7.1
1068660000	316	7.13
1068670800	316	7.2
1068681600	317	7.35
1068692400	317	7.45
1068703200	317	7.55
1068714000	317	12.13
1068724800	317	12.27
1068735600	317	12.45
1068746400	317	12.67
1068757200	317	12.95
1068768000	318	13.05
1068778800	318	13.08
1068789600	318	13.07
1068800400	318	13.02
1068811200	318	12.95
1068822000	318	12.78
1068832800	318	12.53
1068843600	318	12.39
1068854400	319	7.1
1068865200	319	7.56
1068876000	319	7.84
1068886800	319	8.04
1068897600	319	8.21
1068908400	319	8.34
1068919200	319	11.17
1068930000	319	11.59
1068940800	320	12
1068951600	320	12.26
1068962400	320	12.46
1068973200	320	6.47
1068984000	320	6.93
1068994800	320	7.32
1069005600	320	7.57
1069016400	320	7.71
1069027200	321	7.41
1069038000	321	7.61
1069048800	321	7.91
1069059600	321	8.16
1069070400	321	11.14
1069081200	321	11.11
1069092000	321	11.12
1069102800	321	11.15
1069113600	322	11.19
1069124400	322	11.23
1069135200	322	11.26
1069146000	322	11.3
1069156800	322	11.33
1069167600	322	11.41
1069178400	322	11.72
1069189200	322	11.79
1069200000	323	11.81
1069210800	323	11.78
1069221600	323	10.58
1069232400	323	10.86
1069243200	323	10.87
1069254000	323	10.86
1069264800	323	10.84
1069275600	323	10.8
1069286400	324	10.75
1069297200	324	10.67
1069308000	324	15.68
1069318800	324	15.2
1069329600	324	14.96
1069340400	324	14.77
1069351200	324	14.52
1069362000	324	14.23
1069372800	325	13.93
1069383600	325	13.79
1069394400	325	13.68
1069405200	325	13.6
1069416000	325	6.57
1069426800	325	7.11
1069437600	325	7.51
1069448400	325	7.73
1069459200	326	7.82
1069470000	326	7.79
1069480800	326	7.67
1069491600	326	7.54
1069502400	326	7.45
1069513200	326	7.39
1069524000	326	7.34
1069534800	326	7.28
1069545600	327	7.19
1069556400	327	7.12
1069567200	327	7.09
1069578000	327	7.11
1069588800	327	7.24
1069599600	327	7.45
1069610400	327	7.57
1069621200	327	7.63
1069632000	328	7.61
1069642800	328	5.74
1069653600	328	6.21
1069664400	328	6.41
1069675200	328	6.96
1069686000	328	8.08
1069696800	328	8.29
1069707600	328	8.36
1069718400	329	8.36
1069729200	329	8.32
1069740000	329	8.26
1069750800	329	8.18
1069761600	329	8.06
1069772400	329	12.13
1069783200	329	12.05
1069794000	329	11.98
1069804800	330	11.86
1069815600	330	11.51
1069826400	330	11.17
1069837200	330	11.06
1069848000	330	11.01
1069858800	330	10.97
1069869600	330	10.92
1069880400	330	10.84
1069891200	331	9.08
1069902000	331	8.74
1069912800	331	8.5
1069923600	331	8.32
1069934400	331	8.59
1069945200	331	9.59
1069956000	331	9.7
1069966800	331	9.67
1069977600	332	9.39
1069988400	332	8.65
1069999200	332	8.52
1070010000	332	8.31
1070020800	332	7.16
1070031600	332	6.82
1070042400	332	6.85
1070053200	332	6.79
1070064000	333	6.65
1070074800	333	6.44
1070085600	333	6.26
1070096400	333	6.24
1070107200	333	6.3
1070118000	333	6.4
1070128800	333	6.42
1070139600	333	6.4
1070150400	334	6.32
1070161200	334	6.16
1070172000	334	6.1
1070182800	334	6.01
1070193600	334	5.94
1070204400	334	5.88
1070215200	334	12.17
1070226000	334	12.1
1070236800	335	12.02
