Unix	jday	tp
1012521600	32	3.13
1012532400	32	4.16
1012543200	32	14.23
1012554000	32	13.57
1012564800	32	13.22
1012575600	32	12.81
1012586400	32	12.23
1012597200	32	11.87
1012608000	33	11.58
1012618800	33	11.43
1012629600	33	11.35
1012640400	33	11.29
1012651200	33	11.24
1012662000	33	11.19
1012672800	33	11.14
1012683600	33	11.09
1012694400	34	11.03
1012705200	34	10.97
1012716000	34	10.92
1012726800	34	10.88
1012737600	34	10.89
1012748400	34	16.18
1012759200	34	15.94
1012770000	34	15.53
1012780800	35	14.97
1012791600	35	14.78
1012802400	35	14.66
1012813200	35	14.54
1012824000	35	14.4
1012834800	35	14.23
1012845600	35	6.26
1012856400	35	6.8
1012867200	36	7.07
1012878000	36	7.58
1012888800	36	8.01
1012899600	36	8.49
1012910400	36	9.06
1012921200	36	10.26
1012932000	36	10.91
1012942800	36	11.13
1012953600	37	11.27
1012964400	37	11.38
1012975200	37	11.44
1012986000	37	11.41
1012996800	37	11.36
1013007600	37	11.28
1013018400	37	11.21
1013029200	37	11.12
1013040000	38	11.05
1013050800	38	10.97
1013061600	38	10.9
1013072400	38	10.82
1013083200	38	10.74
1013094000	38	10.66
1013104800	38	10.52
1013115600	38	10.41
1013126400	39	10.31
1013137200	39	10.23
1013148000	39	10.14
1013158800	39	10.11
1013169600	39	10.16
1013180400	39	12.06
1013191200	39	12.05
1013202000	39	11.98
1013212800	40	11.83
1013223600	40	11.4
1013234400	40	4.79
1013245200	40	5.56
1013256000	40	6.17
1013266800	40	6.45
1013277600	40	6.72
1013288400	40	6.8
1013299200	41	7.13
1013310000	41	7.63
1013320800	41	8.24
1013331600	41	8.56
1013342400	41	8.82
1013353200	41	8.98
1013364000	41	9.11
1013374800	41	9.01
1013385600	42	8.8
1013396400	42	8.44
1013407200	42	8.1
1013418000	42	7.72
1013428800	42	7.5
1013439600	42	7.34
1013450400	42	7.2
1013461200	42	7.12
1013472000	43	7.08
1013482800	43	7.06
1013493600	43	7.06
1013504400	43	7.07
1013515200	43	3.17
1013526000	43	4.02
1013536800	43	4.25
1013547600	43	4.29
1013558400	44	4.35
1013569200	44	4.36
1013580000	44	4.38
1013590800	44	4.39
1013601600	44	4.39
1013612400	44	4.41
1013623200	44	4.37
1013634000	44	4.21
1013644800	45	11.19
1013655600	45	11.18
1013666400	45	11.18
1013677200	45	11.19
1013688000	45	11.19
1013698800	45	11.18
1013709600	45	11.14
1013720400	45	11.09
1013731200	46	11.01
1013742000	46	10.92
1013752800	46	10.83
1013763600	46	10.73
1013774400	46	10.64
1013785200	46	10.6
1013796000	46	10.85
1013806800	46	11.78
1013817600	47	11.85
1013828400	47	11.7
1013839200	47	11.39
1013850000	47	3.52
1013860800	47	4.15
1013871600	47	4.15
1013882400	47	10.62
1013893200	47	10.36
1013904000	48	10.22
1013914800	48	10.15
1013925600	48	3.39
1013936400	48	3.63
1013947200	48	3.93
1013958000	48	3.99
1013968800	48	4.03
1013979600	48	4.05
1013990400	49	3.83
1014001200	49	3.9
1014012000	49	4.26
1014022800	49	4.39
1014033600	49	9.06
1014044400	49	9.02
1014055200	49	8.94
1014066000	49	12.35
1014076800	50	12.2
1014087600	50	12.06
1014098400	50	11.9
1014109200	50	11.72
1014120000	50	11.5
1014130800	50	6.99
1014141600	50	7.18
1014152400	50	12.95
1014163200	51	12.9
1014174000	51	12.6
1014184800	51	12.43
1014195600	51	12.32
1014206400	51	12.25
1014217200	51	12.17
1014228000	51	12.09
1014238800	51	11.97
1014249600	52	11.81
1014260400	52	11.47
1014271200	52	11.25
1014282000	52	11.11
1014292800	52	11.02
1014303600	52	10.94
1014314400	52	10.87
1014325200	52	4.15
1014336000	53	4.36
1014346800	53	4.76
1014357600	53	5.13
1014368400	53	5.55
1014379200	53	6.25
1014390000	53	7.22
1014400800	53	8.11
1014411600	53	8.22
1014422400	54	15.05
1014433200	54	14.74
1014444000	54	14.48
1014454800	54	14.24
1014465600	54	13.74
1014476400	54	13.33
1014487200	54	13.17
1014498000	54	13.05
1014508800	55	7.82
1014519600	55	8.27
1014530400	55	8.69
1014541200	55	9.38
1014552000	55	10.61
1014562800	55	11.71
1014573600	55	11.8
1014584400	55	11.88
1014595200	56	11.93
1014606000	56	11.94
1014616800	56	11.92
1014627600	56	11.82
1014638400	56	11.64
1014649200	56	11.38
1014660000	56	11.25
1014670800	56	11.16
1014681600	57	11.1
1014692400	57	11.04
1014703200	57	10.98
1014714000	57	10.91
1014724800	57	10.84
1014735600	57	10.77
1014746400	57	10.72
1014757200	57	10.71
1014768000	58	10.7
1014778800	58	10.69
1014789600	58	10.71
1014800400	58	10.8
1014811200	58	13.7
1014822000	58	13.52
1014832800	58	13.3
1014843600	58	4.62
1014854400	59	5.55
1014865200	59	6.39
1014876000	59	7.3
1014886800	59	7.88
1014897600	59	8.09
1014908400	59	8.09
1014919200	59	7.9
1014930000	59	7.6
1014940800	60	7.34
