Unix	jday	tp
891388800	91	7.63
891399600	91	8.56
891410400	91	8.83
891421200	91	9.07
891432000	91	9.26
891442800	91	9.78
891453600	91	10.27
891464400	91	10.56
891475200	92	11.14
891486000	92	11.9
891496800	92	12.28
891507600	92	12.73
891518400	92	13.27
891529200	92	13.52
891540000	92	13.53
891550800	92	13.47
891561600	93	13.35
891572400	93	13.27
891583200	93	13.2
891594000	93	13.2
891604800	93	13.21
891615600	93	13.23
891626400	93	13.27
891637200	93	13.29
891648000	94	13.29
891658800	94	13.24
891669600	94	13.15
891680400	94	12.97
891691200	94	11.91
891702000	94	12.27
891712800	94	12.97
891723600	94	13.23
891734400	95	13.37
891745200	95	13.43
891756000	95	13.45
891766800	95	13.41
891777600	95	13.33
891788400	95	13.23
891799200	95	13.11
891810000	95	12.95
891820800	96	7.5
891831600	96	7.75
891842400	96	7.89
891853200	96	12.3
891864000	96	12.48
891874800	96	12.83
891885600	96	13.18
891896400	96	13.4
891907200	97	13.52
891918000	97	13.57
891928800	97	13.53
891939600	97	13.47
891950400	97	13.4
891961200	97	13.33
891972000	97	13.25
891982800	97	13.16
891993600	98	13.05
892004400	98	12.92
892015200	98	12.67
892026000	98	12.51
892036800	98	12.4
892047600	98	12.34
892058400	98	12.29
892069200	98	12.25
892080000	99	12.22
892090800	99	12.2
892101600	99	12.2
892112400	99	12.22
892123200	99	12.27
892134000	99	12.32
892144800	99	12.31
892155600	99	12.2
892166400	100	12.03
892177200	100	11.9
892188000	100	11.79
892198800	100	11.78
892209600	100	11.99
892220400	100	12.52
892231200	100	13.11
892242000	100	13.24
892252800	101	13.23
892263600	101	13.18
892274400	101	13.11
892285200	101	13.03
892296000	101	12.93
892306800	101	12.83
892317600	101	12.7
892328400	101	12.6
892339200	102	12.51
892350000	102	12.42
892360800	102	12.34
892371600	102	12.27
892382400	102	12.22
892393200	102	12.18
892404000	102	12.18
892414800	102	12.19
892425600	103	12.2
892436400	103	12.22
892447200	103	12.24
892458000	103	12.25
892468800	103	12.25
892479600	103	4.57
892490400	103	5.11
892501200	103	5.52
892512000	104	6.2
892522800	104	7.15
892533600	104	8.2
892544400	104	8.54
892555200	104	8.86
892566000	104	9
892576800	104	8.89
892587600	104	9.06
892598400	105	9.32
892609200	105	9.59
892620000	105	9.85
892630800	105	10.01
892641600	105	10.07
892652400	105	10.07
892663200	105	10.02
892674000	105	9.9
892684800	106	9.71
892695600	106	9.53
892706400	106	9.36
892717200	106	9.28
892728000	106	9.45
892738800	106	10
892749600	106	10.96
892760400	106	11.18
892771200	107	11.4
892782000	107	11.75
892792800	107	12.13
892803600	107	12.47
892814400	107	12.63
892825200	107	12.57
892836000	107	6.14
892846800	107	7.15
892857600	108	7.79
892868400	108	8.37
892879200	108	9.06
892890000	108	11.5
892900800	108	12.12
892911600	108	12.64
892922400	108	13.5
892933200	108	14.18
892944000	109	14.55
892954800	109	14.65
892965600	109	14.66
892976400	109	14.71
892987200	109	14.81
892998000	109	14.92
893008800	109	14.98
893019600	109	15.03
893030400	110	15.07
893041200	110	15.15
893052000	110	15.23
893062800	110	15.26
893073600	110	15.14
893084400	110	14.98
893095200	110	14.82
893106000	110	14.69
893116800	111	14.58
893127600	111	14.44
893138400	111	14.24
893149200	111	13.85
893160000	111	13.64
893170800	111	13.57
893181600	111	13.55
893192400	111	13.54
893203200	112	13.52
893214000	112	13.47
893224800	112	13.41
893235600	112	13.36
893246400	112	13.3
893257200	112	13.23
893268000	112	13.14
893278800	112	13.06
893289600	113	4.39
893300400	113	5.15
893311200	113	5.48
893322000	113	5.71
893332800	113	5.78
893343600	113	5.7
893354400	113	5.61
893365200	113	5.75
893376000	114	6.05
893386800	114	8.17
893397600	114	8.02
893408400	114	7.82
893419200	114	7.94
893430000	114	9.84
893440800	114	9.78
893451600	114	9.69
893462400	115	9.28
893473200	115	9.08
893484000	115	8.94
893494800	115	8.75
893505600	115	8.3
893516400	115	8.1
893527200	115	7.8
893538000	115	7.55
893548800	116	12.16
893559600	116	12.06
893570400	116	11.92
893581200	116	11.67
893592000	116	11.38
893602800	116	11.28
893613600	116	11.26
893624400	116	11.3
893635200	117	4.15
893646000	117	4.81
893656800	117	5.65
893667600	117	6.12
893678400	117	6.36
893689200	117	6.43
893700000	117	6.44
893710800	117	6.26
893721600	118	6.28
893732400	118	6.87
893743200	118	8.08
893754000	118	8.56
893764800	118	8.96
893775600	118	9.13
893786400	118	9.2
893797200	118	9.22
893808000	119	9.19
893818800	119	9.12
893829600	119	9.01
893840400	119	8.82
893851200	119	8.28
893862000	119	8.02
893872800	119	7.8
893883600	119	13.31
893894400	120	13.3
893905200	120	13.32
893916000	120	13.34
893926800	120	13.36
893937600	120	13.37
893948400	120	13.38
893959200	120	13.38
893970000	120	13.49
893980800	121	13.99
