Unix	jday	tp
1017619200	91	12.44
1017630000	91	12.26
1017640800	91	12.14
1017651600	91	12.05
1017662400	91	11.96
1017673200	91	11.85
1017684000	91	11.7
1017694800	91	11.46
1017705600	92	11.37
1017716400	92	11.35
1017727200	92	11.35
1017738000	92	11.34
1017748800	92	11.32
1017759600	92	11.3
1017770400	92	11.27
1017781200	92	11.22
1017792000	93	11.16
1017802800	93	11.09
1017813600	93	11.03
1017824400	93	11.02
1017835200	93	11.16
1017846000	93	11.41
1017856800	93	11.59
1017867600	93	11.62
1017878400	94	11.55
1017889200	94	11.47
1017900000	94	11.46
1017910800	94	11.59
1017921600	94	12.07
1017932400	94	12.36
1017943200	94	12.4
1017954000	94	12.42
1017964800	95	12.4
1017975600	95	12.3
1017986400	95	12.18
1017997200	95	12.11
1018008000	95	5.31
1018018800	95	6.85
1018029600	95	7.12
1018040400	95	7.47
1018051200	96	7.78
1018062000	96	8.02
1018072800	96	8.83
1018083600	96	9.19
1018094400	96	13.15
1018105200	96	12.98
1018116000	96	7.11
1018126800	96	7.63
1018137600	97	8.28
1018148400	97	8.67
1018159200	97	9.25
1018170000	97	9.82
1018180800	97	10.46
1018191600	97	11.03
1018202400	97	11.49
1018213200	97	11.93
1018224000	98	12.12
1018234800	98	12.23
1018245600	98	12.23
1018256400	98	12.19
1018267200	98	12.14
1018278000	98	12.1
1018288800	98	12.07
1018299600	98	12.05
1018310400	99	12.04
1018321200	99	12.04
1018332000	99	12.06
1018342800	99	12.08
1018353600	99	12.09
1018364400	99	12.1
1018375200	99	12.08
1018386000	99	12.04
1018396800	100	11.99
1018407600	100	11.93
1018418400	100	11.83
1018429200	100	11.68
1018440000	100	11.45
1018450800	100	11.35
1018461600	100	11.32
1018472400	100	11.37
1018483200	101	13.35
1018494000	101	13.33
1018504800	101	13.27
1018515600	101	13.16
1018526400	101	12.87
1018537200	101	12.45
1018548000	101	12.27
1018558800	101	12.17
1018569600	102	12.09
1018580400	102	12.01
1018591200	102	11.91
1018602000	102	11.79
1018612800	102	11.73
1018623600	102	11.77
1018634400	102	11.79
1018645200	102	11.8
1018656000	103	14.35
1018666800	103	13.81
1018677600	103	13.51
1018688400	103	13.4
1018699200	103	13.29
1018710000	103	13.18
1018720800	103	13.08
1018731600	103	13.01
1018742400	104	12.97
1018753200	104	12.95
1018764000	104	12.91
1018774800	104	12.81
1018785600	104	12.67
1018796400	104	12.53
1018807200	104	12.43
1018818000	104	12.38
1018828800	105	12.36
1018839600	105	12.38
1018850400	105	12.46
1018861200	105	12.67
1018872000	105	13.01
1018882800	105	13.13
1018893600	105	13.12
1018904400	105	13.07
1018915200	106	12.96
1018926000	106	12.73
1018936800	106	12.53
1018947600	106	12.39
1018958400	106	12.3
1018969200	106	12.24
1018980000	106	12.21
1018990800	106	12.2
1019001600	107	12.19
1019012400	107	12.18
1019023200	107	12.16
1019034000	107	12.11
1019044800	107	12.06
1019055600	107	12.04
1019066400	107	12.05
1019077200	107	12.06
1019088000	108	12.05
1019098800	108	12.02
1019109600	108	11.97
1019120400	108	11.91
1019131200	108	11.81
1019142000	108	11.58
1019152800	108	11.35
1019163600	108	11.22
1019174400	109	11.13
1019185200	109	11.07
1019196000	109	11.01
1019206800	109	10.97
1019217600	109	10.91
1019228400	109	10.84
1019239200	109	10.75
1019250000	109	10.58
1019260800	110	10.42
1019271600	110	10.33
1019282400	110	10.28
1019293200	110	10.25
1019304000	110	10.24
1019314800	110	10.24
1019325600	110	10.28
1019336400	110	10.36
1019347200	111	10.55
1019358000	111	11
1019368800	111	11.32
1019379600	111	11.54
1019390400	111	11.65
1019401200	111	11.73
1019412000	111	3.55
1019422800	111	7.28
1019433600	112	7.38
1019444400	112	7.52
1019455200	112	7.9
1019466000	112	8.16
1019476800	112	8.34
1019487600	112	8.49
1019498400	112	15.02
1019509200	112	14.83
1019520000	113	14.7
1019530800	113	14.56
1019541600	113	6.46
1019552400	113	8.3
1019563200	113	8.49
1019574000	113	8.83
1019584800	113	9.14
1019595600	113	9.58
1019606400	114	9.83
1019617200	114	9.93
1019628000	114	9.8
1019638800	114	9.61
1019649600	114	9.47
1019660400	114	9.31
1019671200	114	9.14
1019682000	114	8.92
1019692800	115	8.54
1019703600	115	8.28
1019714400	115	8.03
1019725200	115	7.65
1019736000	115	7.42
1019746800	115	7.15
1019757600	115	6.81
1019768400	115	6.31
1019779200	116	5.88
1019790000	116	5.79
1019800800	116	10.53
1019811600	116	10.68
1019822400	116	10.71
1019833200	116	5.72
1019844000	116	10.45
1019854800	116	10.29
1019865600	117	10.2
1019876400	117	10.14
1019887200	117	10.07
1019898000	117	10
1019908800	117	9.9
1019919600	117	7.47
1019930400	117	7.43
1019941200	117	7.39
1019952000	118	7.31
1019962800	118	11.07
1019973600	118	10.88
1019984400	118	10.63
1019995200	118	10.35
1020006000	118	10.3
1020016800	118	10.45
1020027600	118	10.69
1020038400	119	10.76
1020049200	119	10.64
1020060000	119	10.23
1020070800	119	9.86
1020081600	119	8.67
1020092400	119	8.37
1020103200	119	8.17
1020114000	119	7.96
1020124800	120	7.78
1020135600	120	7.61
1020146400	120	7.47
1020157200	120	7.34
1020168000	120	7.18
1020178800	120	5
1020189600	120	5.65
1020200400	120	6.31
1020211200	121	7.01
