Unix	jday	tp
862444800	121	11.42
862455600	121	11.49
862466400	121	11.54
862477200	121	11.53
862488000	121	11.49
862498800	121	17.7
862509600	121	16.62
862520400	121	15.78
862531200	122	15.22
862542000	122	14.96
862552800	122	14.77
862563600	122	14.63
862574400	122	14.47
862585200	122	14.27
862596000	122	13.95
862606800	122	13.66
862617600	123	13.51
862628400	123	13.39
862639200	123	13.3
862650000	123	13.2
862660800	123	13.04
862671600	123	12.71
862682400	123	12.4
862693200	123	12.23
862704000	124	12.14
862714800	124	12.07
862725600	124	12.01
862736400	124	11.94
862747200	124	11.83
862758000	124	11.58
862768800	124	11.32
862779600	124	11.17
862790400	125	11.08
862801200	125	11.02
862812000	125	10.96
862822800	125	10.89
862833600	125	10.81
862844400	125	10.73
862855200	125	10.77
862866000	125	13.04
862876800	126	12.96
862887600	126	12.91
862898400	126	12.95
862909200	126	13
862920000	126	12.88
862930800	126	12.64
862941600	126	12.44
862952400	126	12.29
862963200	127	12.16
862974000	127	12.03
862984800	127	11.85
862995600	127	11.55
863006400	127	11.31
863017200	127	11.16
863028000	127	11.05
863038800	127	10.97
863049600	128	10.92
863060400	128	10.9
863071200	128	10.93
863082000	128	16.39
863092800	128	16.12
863103600	128	15.79
863114400	128	15.29
863125200	128	14.89
863136000	129	14.59
863146800	129	14.24
863157600	129	13.69
863168400	129	13.45
863179200	129	13.29
863190000	129	13.11
863200800	129	12.73
863211600	129	12.17
863222400	130	11.91
863233200	130	11.46
863244000	130	10.95
863254800	130	10.83
863265600	130	10.79
863276400	130	14.82
863287200	130	14.34
863298000	130	13.76
863308800	131	13.51
863319600	131	13.37
863330400	131	13.27
863341200	131	13.16
863352000	131	12.98
863362800	131	12.62
863373600	131	12.34
863384400	131	12.19
863395200	132	12.09
863406000	132	11.99
863416800	132	11.9
863427600	132	11.83
863438400	132	11.79
863449200	132	11.83
863460000	132	11.97
863470800	132	5.79
863481600	133	6.22
863492400	133	6.4
863503200	133	6.89
863514000	133	7.71
863524800	133	8.84
863535600	133	9.78
863546400	133	10.39
863557200	133	10.87
863568000	134	10.7
863578800	134	9.81
863589600	134	9.93
863600400	134	10.65
863611200	134	11.34
863622000	134	11.82
863632800	134	11.99
863643600	134	10.67
863654400	135	10.9
863665200	135	13.09
863676000	135	13.12
863686800	135	13.14
863697600	135	9.39
863708400	135	9.29
863719200	135	9.22
863730000	135	9.17
863740800	136	9.05
863751600	136	8.93
863762400	136	8.8
863773200	136	8.74
863784000	136	8.65
863794800	136	13.19
863805600	136	13.15
863816400	136	13.11
863827200	137	13.01
863838000	137	12.81
863848800	137	12.23
863859600	137	12.06
863870400	137	11.97
863881200	137	11.9
863892000	137	11.84
863902800	137	11.78
863913600	138	11.72
863924400	138	11.52
863935200	138	11.37
863946000	138	11.28
863956800	138	11.22
863967600	138	11.19
863978400	138	11.18
863989200	138	11.19
8.64e+08	139	5.69
864010800	139	5.95
864021600	139	6.82
864032400	139	12.41
864043200	139	12.19
864054000	139	12.02
864064800	139	11.81
864075600	139	7.55
864086400	140	8.17
864097200	140	8.85
864108000	140	9.82
864118800	140	10.14
864129600	140	10.39
864140400	140	10.6
864151200	140	10.64
864162000	140	10.56
864172800	141	10.44
864183600	141	10.35
864194400	141	10.28
864205200	141	10.21
864216000	141	10.17
864226800	141	10.19
864237600	141	10.27
864248400	141	10.34
864259200	142	10.35
864270000	142	10.34
864280800	142	10.39
864291600	142	10.45
864302400	142	10.5
864313200	142	10.43
864324000	142	10.3
864334800	142	10.16
864345600	143	9.9
864356400	143	9.59
864367200	143	9.4
864378000	143	9.24
864388800	143	9.1
864399600	143	8.95
864410400	143	8.73
864421200	143	8.5
864432000	144	8.35
864442800	144	8.24
864453600	144	8.1
864464400	144	7.87
864475200	144	7.66
864486000	144	7.52
864496800	144	7.4
864507600	144	7.21
864518400	145	3.97
864529200	145	6.47
864540000	145	6.03
864550800	145	6.04
864561600	145	6.12
864572400	145	6.14
864583200	145	6.14
864594000	145	6.1
864604800	146	6.05
864615600	146	5.95
864626400	146	5.84
864637200	146	16.36
864648000	146	16.26
864658800	146	16.11
864669600	146	3.43
864680400	146	15.21
864691200	147	14.94
864702000	147	14.8
864712800	147	14.67
864723600	147	14.52
864734400	147	14.29
864745200	147	13.8
864756000	147	13.56
864766800	147	13.41
864777600	148	13.29
864788400	148	13.17
864799200	148	13.02
864810000	148	12.8
864820800	148	12.6
864831600	148	12.46
864842400	148	12.35
864853200	148	12.24
864864000	149	12.21
864874800	149	13
864885600	149	13.34
864896400	149	13.37
864907200	149	13.28
864918000	149	13.14
864928800	149	13.06
864939600	149	13.28
864950400	150	14.3
864961200	150	15.32
864972000	150	15.85
864982800	150	15.83
864993600	150	15.68
865004400	150	15.24
865015200	150	14.89
865026000	150	6.41
865036800	151	8.06
865047600	151	9.2
865058400	151	9.97
865069200	151	10.15
865080000	151	10.18
865090800	151	10.12
865101600	151	10.02
865112400	151	9.87
865123200	152	9.84
