Unix	jday	tp
907200000	274	10.75
907210800	274	10.34
907221600	274	8.19
907232400	274	8.63
907243200	274	11.95
907254000	274	12.31
907264800	274	12.61
907275600	274	13
907286400	275	13.3
907297200	275	8.04
907308000	275	8.59
907318800	275	9.06
907329600	275	9.23
907340400	275	9.25
907351200	275	9.16
907362000	275	9.03
907372800	276	14.18
907383600	276	13.8
907394400	276	13.57
907405200	276	13.4
907416000	276	13.28
907426800	276	13.17
907437600	276	13.07
907448400	276	12.98
907459200	277	12.87
907470000	277	7.74
907480800	277	7.73
907491600	277	7.75
907502400	277	7.81
907513200	277	7.86
907524000	277	7.88
907534800	277	8.59
907545600	278	9.2
907556400	278	9.88
907567200	278	10.18
907578000	278	10.48
907588800	278	10.85
907599600	278	10.95
907610400	278	10.96
907621200	278	10.94
907632000	279	10.89
907642800	279	10.82
907653600	279	10.72
907664400	279	10.54
907675200	279	10.35
907686000	279	10.23
907696800	279	10.15
907707600	279	10.07
907718400	280	5.33
907729200	280	6.1
907740000	280	6.84
907750800	280	7.73
907761600	280	12.03
907772400	280	11.86
907783200	280	11.55
907794000	280	11.21
907804800	281	10.99
907815600	281	10.82
907826400	281	10.69
907837200	281	10.46
907848000	281	10.27
907858800	281	10.14
907869600	281	9.99
907880400	281	9.73
907891200	282	9.5
907902000	282	9.33
907912800	282	9.17
907923600	282	9.01
907934400	282	8.84
907945200	282	8.63
907956000	282	8.48
907966800	282	8.37
907977600	283	8.27
907988400	283	8.16
907999200	283	8.02
908010000	283	7.82
908020800	283	7.71
908031600	283	7.65
908042400	283	7.62
908053200	283	14.73
908064000	284	14.64
908074800	284	14.55
908085600	284	14.36
908096400	284	13.78
908107200	284	7.14
908118000	284	9.03
908128800	284	10.08
908139600	284	10.5
908150400	285	10.5
908161200	285	10.33
908172000	285	10.18
908182800	285	10.06
908193600	285	9.99
908204400	285	9.97
908215200	285	10.04
908226000	285	10.17
908236800	286	10.28
908247600	286	10.39
908258400	286	10.3
908269200	286	8.74
908280000	286	8.69
908290800	286	8.86
908301600	286	8.83
908312400	286	8.67
908323200	287	8.45
908334000	287	8.25
908344800	287	8.05
908355600	287	7.79
908366400	287	7.41
908377200	287	6.94
908388000	287	7.02
908398800	287	7.11
908409600	288	7.18
908420400	288	7.26
908431200	288	7.42
908442000	288	7.6
908452800	288	9.03
908463600	288	9.32
908474400	288	9.41
908485200	288	9.36
908496000	289	9.2
908506800	289	8.55
908517600	289	7.85
908528400	289	7.82
908539200	289	7.85
908550000	289	7.99
908560800	289	8.22
908571600	289	8.18
908582400	290	8.04
908593200	290	7.78
908604000	290	7.57
908614800	290	7.37
908625600	290	7.03
908636400	290	6.89
908647200	290	6.87
908658000	290	6.88
908668800	291	6.9
908679600	291	10.94
908690400	291	11.06
908701200	291	11.57
908712000	291	12.09
908722800	291	6.54
908733600	291	7.45
908744400	291	8.92
908755200	292	10.26
908766000	292	11
908776800	292	11.12
908787600	292	11.11
908798400	292	11.02
908809200	292	10.86
908820000	292	10.67
908830800	292	10.39
908841600	293	10.21
908852400	293	10.08
908863200	293	9.98
908874000	293	9.88
908884800	293	9.82
908895600	293	9.72
908906400	293	9.65
908917200	293	9.62
908928000	294	9.61
908938800	294	10.72
908949600	294	10.68
908960400	294	9.49
908971200	294	9.48
908982000	294	9.93
908992800	294	10.28
909003600	294	11.1
909014400	295	12.06
909025200	295	12.49
909036000	295	12.99
909046800	295	13.23
909057600	295	13.31
909068400	295	13.29
909079200	295	13.22
909090000	295	13.08
909100800	296	12.9
909111600	296	12.37
909122400	296	12.04
909133200	296	11.84
909144000	296	9.97
909154800	296	11.8
909165600	296	11.79
909176400	296	11.81
909187200	297	11.88
909198000	297	11.97
909208800	297	12.05
909219600	297	12.1
909230400	297	12.13
909241200	297	12.17
909252000	297	12.21
909262800	297	12.3
909273600	298	12.42
909284400	298	5.8
909295200	298	6.44
909306000	298	7.35
909316800	298	8.75
909327600	298	10.76
909338400	298	11.2
909349200	298	11.48
909360000	299	11.53
909370800	299	11.58
909381600	299	11.71
909392400	299	11.93
909403200	299	12.6
909414000	299	13.28
909424800	299	7.61
909435600	299	8.58
909446400	300	9.33
909457200	300	9.97
909468000	300	10.22
909478800	300	10.27
909489600	300	10.25
909500400	300	10.21
909511200	300	10.16
909522000	300	10.09
909532800	301	10.02
909543600	301	9.96
909554400	301	9.89
909565200	301	9.82
909576000	301	9.73
909586800	301	9.59
909597600	301	9.44
909608400	301	9.5
909619200	302	10.03
909630000	302	10.43
909640800	302	10.97
909651600	302	11.04
909662400	302	10.96
909673200	302	10.76
909684000	302	10.28
909694800	302	9.93
909705600	303	9.65
909716400	303	9.31
909727200	303	9.16
909738000	303	9.07
909748800	303	8.87
909759600	303	8.59
909770400	303	8.4
909781200	303	8.27
909792000	304	8.15
909802800	304	8.01
909813600	304	7.74
909824400	304	7.58
909835200	304	10.4
909846000	304	10.31
909856800	304	16.09
909867600	304	15.72
909878400	305	14.85
