Unix	jday	tp
946684800	1	9.46
946695600	1	9.21
946706400	1	8.96
946717200	1	8.55
946728000	1	8.25
946738800	1	8.03
946749600	1	7.77
946760400	1	7.62
946771200	2	7.53
946782000	2	7.46
946792800	2	7.42
946803600	2	7.4
946814400	2	7.4
946825200	2	7.41
946836000	2	7.51
946846800	2	9.35
946857600	3	9.5
946868400	3	9.7
946879200	3	9.83
946890000	3	10.01
946900800	3	10.21
946911600	3	10.38
946922400	3	10.53
946933200	3	11.03
946944000	4	11.73
946954800	4	11.85
946965600	4	11.95
946976400	4	12.04
946987200	4	12.14
946998000	4	12.25
947008800	4	12.36
947019600	4	12.54
947030400	5	12.96
947041200	5	13.56
947052000	5	13.85
947062800	5	13.92
947073600	5	13.82
947084400	5	13.71
947095200	5	13.62
947106000	5	13.6
947116800	6	13.6
947127600	6	13.59
947138400	6	13.54
947149200	6	13.46
947160000	6	13.37
947170800	6	13.26
947181600	6	13.12
947192400	6	12.96
947203200	7	12.64
947214000	7	12.39
947224800	7	12.23
947235600	7	12.14
947246400	7	12.07
947257200	7	12.01
947268000	7	11.95
947278800	7	11.89
947289600	8	11.84
947300400	8	11.83
947311200	8	11.91
947322000	8	12.15
947332800	8	3.2
947343600	8	14.33
947354400	8	14.27
947365200	8	14.11
947376000	9	13.86
947386800	9	13.68
947397600	9	13.55
947408400	9	13.46
947419200	9	13.37
947430000	9	13.27
947440800	9	13.13
947451600	9	12.93
947462400	10	12.57
947473200	10	12.38
947484000	10	12.28
947494800	10	12.22
947505600	10	12.19
947516400	10	12.19
947527200	10	12.19
947538000	10	12.16
947548800	11	12.11
947559600	11	12.04
947570400	11	11.95
947581200	11	11.83
947592000	11	11.52
947602800	11	11.27
947613600	11	11.14
947624400	11	11.06
947635200	12	11
947646000	12	10.94
947656800	12	10.88
947667600	12	10.84
947678400	12	10.85
947689200	12	10.91
947700000	12	10.93
947710800	12	10.9
947721600	13	10.83
947732400	13	10.72
947743200	13	13.64
947754000	13	13.51
947764800	13	13.4
947775600	13	13.25
947786400	13	13
947797200	13	12.6
947808000	14	12.41
947818800	14	12.3
947829600	14	12.24
947840400	14	12.18
947851200	14	12.13
947862000	14	12.06
947872800	14	11.95
947883600	14	11.77
947894400	15	11.53
947905200	15	11.4
947916000	15	11.32
947926800	15	11.27
947937600	15	11.24
947948400	15	11.23
947959200	15	11.24
947970000	15	13.77
947980800	16	13.53
947991600	16	13.41
948002400	16	13.33
948013200	16	13.25
948024000	16	13.15
948034800	16	13
948045600	16	12.52
948056400	16	12.21
948067200	17	12.08
948078000	17	11.96
948088800	17	11.78
948099600	17	11.37
948110400	17	11.12
948121200	17	10.95
948132000	17	10.79
948142800	17	10.6
948153600	18	6.78
948164400	18	6.74
948175200	18	6.64
948186000	18	6.5
948196800	18	6.4
948207600	18	6.29
948218400	18	6.2
948229200	18	6.08
948240000	19	5.97
948250800	19	5.9
948261600	19	5.87
948272400	19	9.4
948283200	19	9.53
948294000	19	13.05
948304800	19	12.57
948315600	19	12.29
948326400	20	12.17
948337200	20	12.08
948348000	20	12
948358800	20	11.91
948369600	20	11.79
948380400	20	11.64
948391200	20	11.5
948402000	20	11.42
948412800	21	11.35
948423600	21	4.01
948434400	21	4.38
948445200	21	4.65
948456000	21	4.39
948466800	21	4.88
948477600	21	6.31
948488400	21	6.8
948499200	22	6.96
948510000	22	6.87
948520800	22	7.01
948531600	22	7.21
948542400	22	7.44
948553200	22	7.53
948564000	22	7.57
948574800	22	7.58
948585600	23	7.56
948596400	23	7.53
948607200	23	9.86
948618000	23	9.91
948628800	23	9.92
948639600	23	6.89
948650400	23	7.65
948661200	23	7.87
948672000	24	8.29
948682800	24	8.43
948693600	24	8.45
948704400	24	8.4
948715200	24	8.31
948726000	24	8.21
948736800	24	8.14
948747600	24	8.07
948758400	25	7.98
948769200	25	7.9
948780000	25	7.87
948790800	25	7.95
948801600	25	4.04
948812400	25	4.31
948823200	25	10.09
948834000	25	9.98
948844800	26	9.91
948855600	26	9.85
948866400	26	9.79
948877200	26	9.75
948888000	26	9.69
948898800	26	9.36
948909600	26	9.15
948920400	26	9.06
948931200	27	9.02
948942000	27	9.05
948952800	27	3.26
948963600	27	4.13
948974400	27	13.06
948985200	27	12.92
948996000	27	12.67
949006800	27	12.48
949017600	28	12.35
949028400	28	12.25
949039200	28	12.16
949050000	28	12.09
949060800	28	12.03
949071600	28	11.98
949082400	28	11.92
949093200	28	11.89
949104000	29	3.93
949114800	29	5.13
949125600	29	6.08
949136400	29	6.66
949147200	29	7.13
949158000	29	7.74
949168800	29	8.3
949179600	29	8.47
949190400	30	8.53
949201200	30	8.55
949212000	30	8.49
949222800	30	8.44
949233600	30	8.45
949244400	30	8.52
949255200	30	8.66
949266000	30	8.87
949276800	31	9.01
949287600	31	12.98
949298400	31	12.54
949309200	31	12.02
949320000	31	10.79
949330800	31	10.26
949341600	31	10.15
949352400	31	9.76
949363200	32	9.11
