Unix	jday	tp
867715200	182	12.15
867726000	182	3.95
867736800	182	4.28
867747600	182	4.32
867758400	182	4.58
867769200	182	4.62
867780000	182	4.62
867790800	182	11.94
867801600	183	11.88
867812400	183	11.78
867823200	183	11.59
867834000	183	11.39
867844800	183	11.25
867855600	183	11.15
867866400	183	11.08
867877200	183	11.04
867888000	184	11.02
867898800	184	11.03
867909600	184	11.05
867920400	184	11.1
867931200	184	11.18
867942000	184	11.31
867952800	184	17.58
867963600	184	17.47
867974400	185	17.29
867985200	185	16.27
867996000	185	15.93
868006800	185	15.72
868017600	185	15.04
868028400	185	14.55
868039200	185	14.35
868050000	185	14.18
868060800	186	13.81
868071600	186	13.59
868082400	186	13.44
868093200	186	13.32
868104000	186	13.2
868114800	186	13.08
868125600	186	12.94
868136400	186	12.72
868147200	187	12.5
868158000	187	12.34
868168800	187	12.21
868179600	187	12.11
868190400	187	12.04
868201200	187	11.95
868212000	187	11.87
868222800	187	11.78
868233600	188	11.72
868244400	188	11.66
868255200	188	11.6
868266000	188	11.55
868276800	188	11.5
868287600	188	11.44
868298400	188	11.4
868309200	188	11.38
868320000	189	11.4
868330800	189	11.46
868341600	189	11.55
868352400	189	11.69
868363200	189	11.9
868374000	189	12.46
868384800	189	4.22
868395600	189	4.71
868406400	190	5.47
868417200	190	6.43
868428000	190	7.07
868438800	190	7.62
868449600	190	8.14
868460400	190	8.6
868471200	190	9.18
868482000	190	9.34
868492800	191	9.43
868503600	191	9.53
868514400	191	9.66
868525200	191	9.84
868536000	191	10.04
868546800	191	10.18
868557600	191	10.25
868568400	191	10.27
868579200	192	10.44
868590000	192	10.79
868600800	192	11.05
868611600	192	11.23
868622400	192	11.24
868633200	192	11.15
868644000	192	11.03
868654800	192	10.91
868665600	193	10.82
868676400	193	10.74
868687200	193	10.69
868698000	193	10.66
868708800	193	10.59
868719600	193	10.42
868730400	193	10.27
868741200	193	10.15
868752000	194	10.07
868762800	194	6.82
868773600	194	7.17
868784400	194	7.51
868795200	194	7.86
868806000	194	8.18
868816800	194	8.75
868827600	194	10.85
868838400	195	11.05
868849200	195	11.23
868860000	195	11.53
868870800	195	12.03
868881600	195	12.9
868892400	195	13.16
868903200	195	13.21
868914000	195	13.23
868924800	196	13.2
868935600	196	13.14
868946400	196	13.03
868957200	196	12.76
868968000	196	12.42
868978800	196	12.34
868989600	196	12.31
869000400	196	12.3
869011200	197	12.27
869022000	197	12.25
869032800	197	12.24
869043600	197	12.24
869054400	197	12.25
869065200	197	4.29
869076000	197	4.84
869086800	197	5.83
869097600	198	10.69
869108400	198	10.43
869119200	198	10.19
869130000	198	9.98
869140800	198	9.55
869151600	198	9.05
869162400	198	8.81
869173200	198	8.91
869184000	199	9.38
869194800	199	10.9
869205600	199	12.14
869216400	199	13.66
869227200	199	14.17
869238000	199	14.18
869248800	199	13.93
869259600	199	13.73
869270400	200	13.58
869281200	200	13.44
869292000	200	13.35
869302800	200	13.25
869313600	200	13.18
869324400	200	13.07
869335200	200	12.91
869346000	200	12.41
869356800	201	12.18
869367600	201	12.01
869378400	201	11.85
869389200	201	11.5
869400000	201	11.08
869410800	201	10.97
869421600	201	10.92
869432400	201	10.92
869443200	202	11
869454000	202	11.13
869464800	202	11.23
869475600	202	11.27
869486400	202	11.28
869497200	202	11.29
869508000	202	11.36
869518800	202	11.51
869529600	203	12.88
869540400	203	12.98
869551200	203	13.03
869562000	203	13.08
869572800	203	13.08
869583600	203	13.07
869594400	203	13.04
869605200	203	13.03
869616000	204	16.28
869626800	204	16.3
869637600	204	16.24
869648400	204	6.88
869659200	204	7.48
869670000	204	8.2
869680800	204	8.83
869691600	204	9.36
869702400	205	9.71
869713200	205	9.94
869724000	205	9.99
869734800	205	14.25
869745600	205	14.02
869756400	205	13.81
869767200	205	13.66
869778000	205	13.57
869788800	206	13.49
869799600	206	13.43
869810400	206	13.38
869821200	206	13.35
869832000	206	13.31
869842800	206	13.28
869853600	206	13.25
869864400	206	13.26
869875200	207	13.28
869886000	207	13.34
869896800	207	13.43
869907600	207	13.57
869918400	207	13.69
869929200	207	13.79
869940000	207	13.81
869950800	207	13.79
869961600	208	13.74
869972400	208	13.67
869983200	208	13.59
869994000	208	13.51
870004800	208	13.43
870015600	208	13.35
870026400	208	13.26
870037200	208	13.17
870048000	209	13.08
870058800	209	13.04
870069600	209	13
870080400	209	12.96
870091200	209	12.77
870102000	209	12.49
870112800	209	12.31
870123600	209	16.38
870134400	210	16.13
870145200	210	15.87
870156000	210	8.87
870166800	210	8.93
870177600	210	8.86
870188400	210	8.63
870199200	210	8.36
870210000	210	5.87
870220800	211	6.25
870231600	211	6.39
870242400	211	13.27
870253200	211	13.13
870264000	211	16.06
870274800	211	15.96
870285600	211	12.5
870296400	211	12.31
870307200	212	12.13
870318000	212	12.02
870328800	212	11.87
870339600	212	8.34
870350400	212	9.03
870361200	212	9.69
870372000	212	10.01
870382800	212	10.54
870393600	213	11.34
