Unix	jday	V-component_of_wind
1020211200	121	5.92458732575338
1020214800	121	5.5571039112641
1020218400	121	5.11695187480207
1020222000	121	5.57443774710263
1020225600	121	5.88284769174486
1020229200	121	6.05510842064447
1020232800	121	7.31293043588502
1020236400	121	6.30236308777741
1020240000	121	5.75268817574145
1020243600	121	5.35081428556026
1020247200	121	5.81090506067242
1020250800	121	5.83893659756989
1020254400	121	7.78384841755636
1020258000	121	5.32971496178209
1020261600	121	4.10243814624931
1020265200	121	3.41028313370591
1020268800	121	3.51689454636521
1020272400	121	3.45853517934792
1020276000	121	2.90923787268674
1020279600	121	2.37936205563976
1020283200	121	1.96969142431012
1020286800	121	1.47761791590547
1020290400	121	1.46752066898131
1020294000	121	1.72208463442112
1020297600	122	0.376999381395076
1020301200	122	1.86136682891021
1020304800	122	3.04591807540111
1020308400	122	4.77982836760115
1020312000	122	6.02935758540219
1020315600	122	6.78080817616146
1020319200	122	3.8264382538298
1020322800	122	4.51166452746336
1020326400	122	4.53561766348888
1020330000	122	4.66601476751161
1020333600	122	5.02594244454674
1020337200	122	5.23142916476455
1020340800	122	7.01918625378993
1020344400	122	5.68355829867908
1020348000	122	4.68764527380995
1020351600	122	4.1401124891792
1020355200	122	4.21929503750284
1020358800	122	4.23792273205403
1020362400	122	7.18495509915885
1020366000	122	5.36912954774669
1020369600	122	5.44784269183078
1020373200	122	5.08487624498854
1020376800	122	4.255484107054
1020380400	122	3.84471873749234
1020384000	123	6.30768387748981
1020387600	123	5.05461723603004
1020391200	123	5.25945218761443
1020394800	123	5.13208955998536
1020398400	123	5.44662942006835
1020402000	123	5.42747704675015
1020405600	123	6.74029128242934
1020409200	123	5.69562891050021
1020412800	123	5.98873890866675
1020416400	123	6.16100857281965
1020420000	123	6.16908030320162
1020423600	123	5.87873218101375
1020427200	123	7.52745136748693
1020430800	123	5.02959552741901
1020434400	123	3.88248633410138
1020438000	123	4.18876903736156
1020441600	123	4.71570074955801
1020445200	123	4.80438123068242
1020448800	123	5.81343131870992
1020452400	123	4.66821031589962
1020456000	123	4.17137138095499
1020459600	123	3.5619267765084
1020463200	123	3.04673785988921
1020466800	123	2.56171393304294
1020470400	124	-0.0767108934948969
1020474000	124	-0.530744160945563
1020477600	124	-0.585282159640791
1020481200	124	-0.0526455467085823
1020484800	124	0.613803761053662
