Unix	jday	Specific_humidity
699408000	61	0.00806206349323983
699411600	61	0.00764441726165057
699415200	61	0.00784516836096083
699418800	61	0.00810849051687633
699422400	61	0.0082912803944624
699426000	61	0.0083898780129871
699429600	61	0.00833743939053256
699433200	61	0.00829303626257956
699436800	61	0.00749365419107504
699440400	61	0.00726172153507614
699444000	61	0.00715616081292256
699447600	61	0.0072788654629291
699451200	61	0.00768900064272839
699454800	61	0.00744610606588332
699458400	61	0.00719268067870762
699462000	61	0.00689669670444708
699465600	61	0.00683187047298121
699469200	61	0.00685083826760706
699472800	61	0.007167084531113
699476400	61	0.00730743063722525
699480000	61	0.00749202991509669
699483600	61	0.00762424621148542
699487200	61	0.00769364663807457
699490800	61	0.0079027019453007
699494400	62	0.00805419461146028
699498000	62	0.00800624968119977
699501600	62	0.00805034112672824
699505200	62	0.00817474425529601
699508800	62	0.0085005347778915
699512400	62	0.00888504807095869
699516000	62	0.00900690226625007
699519600	62	0.0090994448795444
699523200	62	0.00904557532598958
699526800	62	0.00887304887456338
699530400	62	0.00852587766413078
699534000	62	0.00812859946887024
699537600	62	0.00778746768092973
699541200	62	0.00758815662664908
699544800	62	0.00719597670014929
699548400	62	0.00692944837011026
699552000	62	0.00679842032124846
699555600	62	0.00663038015701528
699559200	62	0.00628394034904167
699562800	62	0.00599261096256003
699566400	62	0.00617652752707583
699570000	62	0.00627121035674303
699573600	62	0.00579538438363083
699577200	62	0.00569920256379689
699580800	63	0.00588410870727626
699584400	63	0.00578569723480657
699588000	63	0.00612731582553785
699591600	63	0.00638788458806603
699595200	63	0.00667925568262102
699598800	63	0.00698790515000452
699602400	63	0.00703276226792192
699606000	63	0.00708668085124299
699609600	63	0.00706625798327584
699613200	63	0.00696896977527243
699616800	63	0.00681423673429848
699620400	63	0.00686479087652059
699624000	63	0.00710415169113765
699627600	63	0.00707611492794025
699631200	63	0.00702430945326447
699634800	63	0.00684746497581845
699638400	63	0.00651789676316127
699642000	63	0.0063211001735894
699645600	63	0.00629782213828808
699649200	63	0.00703013838528836
699652800	63	0.00714740032243544
699656400	63	0.00716114638094562
699660000	63	0.00732611697281295
699663600	63	0.00724485370595234
699667200	64	0.00741085313673871
699670800	64	0.00741128990037733
699674400	64	0.00764086494914273
699678000	64	0.00772801072018066
699681600	64	0.00779094047991514
699685200	64	0.00783242857211614
699688800	64	0.00768598633507964
699692400	64	0.00765062590590776
699696000	64	0.00739018377969919
699699600	64	0.00725496949739507
699703200	64	0.00727767158312205
699706800	64	0.00723733357865032
699710400	64	0.0071101772914834
699714000	64	0.00679896701560399
699717600	64	0.00693710131449469
699721200	64	0.00696837524106862
699724800	64	0.00694628899187649
699728400	64	0.00689680477103586
699732000	64	0.00678782252726262
699735600	64	0.00697678016793823
699739200	64	0.00743171235386262
699742800	64	0.00765020459086158
699746400	64	0.00762383402805961
699750000	64	0.00776569779760773
699753600	65	0.00799522098961115
699757200	65	0.00792074760380117
699760800	65	0.00804376729079078
699764400	65	0.00816943976580907
699768000	65	0.00828778871145526
699771600	65	0.00837521002478029
699775200	65	0.00821817359829196
699778800	65	0.00811486996884531
699782400	65	0.00790521563686759
699786000	65	0.00778642131048351
699789600	65	0.00778716341293674
699793200	65	0.00784737744859382
699796800	65	0.00798460325031618
699800400	65	0.00794024972523527
699804000	65	0.00782743212274192
699807600	65	0.00774260337188165
699811200	65	0.00763982847703995
699814800	65	0.00752946772176386
699818400	65	0.00715602156953032
699822000	65	0.00703945976968469
699825600	65	0.00702786768091157
699829200	65	0.00699348786095936
699832800	65	0.00694620564307595
699836400	65	0.00705433974182007
699840000	66	0.00703520608797253
699843600	66	0.00750817210407994
699847200	66	0.00790149292577487
699850800	66	0.00829153508749533
699854400	66	0.00840046252937732
699858000	66	0.00855345231629808
699861600	66	0.00838412546412072
699865200	66	0.00831221796790187
699868800	66	0.00781614621627667
699872400	66	0.00786521646513332
699876000	66	0.0076453741587382
699879600	66	0.00766502623955238
699883200	66	0.00820613681531772
699886800	66	0.00783385685233715
699890400	66	0.00747812956940528
699894000	66	0.00719722289148936
699897600	66	0.0071224230230865
699901200	66	0.00714344675643119
699904800	66	0.00701850342645151
699908400	66	0.00751085532735717
699912000	66	0.00767350634767148
699915600	66	0.00846152054037916
699919200	66	0.00841960729641884
699922800	66	0.00818510355352476
699926400	67	0.00800743070052071
699930000	67	0.00827151707185496
699933600	67	0.00846224315978791
699937200	67	0.0085259635882206
699940800	67	0.00849504142173244
699944400	67	0.00855991907670484
699948000	67	0.00905863411024812
699951600	67	0.00879653649638704
699955200	67	0.0084853086341952
699958800	67	0.00824525840638646
699962400	67	0.00802483230477702
699966000	67	0.0078507919459148
699969600	67	0.00788370104984
699973200	67	0.00780203541154609
699976800	67	0.00781875783830274
699980400	67	0.00791063639706122
699984000	67	0.00810844322911954
699987600	67	0.00836580202030885
699991200	67	0.00878569970789656
699994800	67	0.00924290666053048
699998400	67	0.00958908985618599
700002000	67	0.00982440944436917
700005600	67	0.010100852446128
700009200	67	0.0102273384233326
700012800	68	0.0100117692728715
700016400	68	0.00991525321718175
700020000	68	0.00966398451384284
700023600	68	0.00925103403439076
700027200	68	0.00886415479003889
700030800	68	0.00858750425018684
700034400	68	0.00847219224283527
700038000	68	0.00837699898572293
700041600	68	0.00836889029673107
700045200	68	0.00844682701497531
700048800	68	0.00847862275764828
700052400	68	0.00848421950447999
700056000	68	0.0085003778070128
700059600	68	0.00844447248553739
700063200	68	0.00809519689598478
700066800	68	0.00778508203661173
700070400	68	0.00763233186203115
700074000	68	0.00750469933629547
700077600	68	0.00727112482850938
700081200	68	0.0078632878846065
700084800	68	0.00881782910494443
700088400	68	0.00875801969004454
700092000	68	0.0082475144947344
700095600	68	0.00797450271037995
700099200	69	0.0083404056585656
700102800	69	0.00812237001863544
700106400	69	0.00813185935825562
700110000	69	0.00810006782212768
700113600	69	0.0081438482458306
700117200	69	0.00822378219963488
700120800	69	0.00791389717469196
700124400	69	0.00784681753362711
700128000	69	0.00780807110715345
700131600	69	0.00787253738500127
700135200	69	0.00809237136482296
700138800	69	0.00829898692490305
700142400	69	0.00873887711758326
700146000	69	0.00873219258933686
700149600	69	0.00876132874880949
700153200	69	0.00887701688275575
700156800	69	0.00904009789324887
700160400	69	0.00917857546789131
700164000	69	0.00925149861876869
700167600	69	0.00915414229067871
700171200	69	0.00904189022075528
700174800	69	0.00895445457730745
700178400	69	0.00890046241132302
700182000	69	0.00887022900062158
700185600	70	0.00847800208818369
700189200	70	0.00828166922899571
700192800	70	0.00820393682296891
700196400	70	0.00824119796058036
700200000	70	0.00834850909060744
700203600	70	0.0084430878734394
700207200	70	0.00875365933187667
700210800	70	0.00885332345136612
700214400	70	0.00887530229065247
700218000	70	0.00889516210537425
700221600	70	0.00887537820164361
700225200	70	0.00883555486185889
700228800	70	0.00827648673734456
700232400	70	0.00838017757013211
700236000	70	0.00850760568637965
700239600	70	0.00868290361964085
700243200	70	0.00882407177216376
700246800	70	0.00896480339289791
700250400	70	0.00895859318087441
700254000	70	0.00882230456490163
700257600	70	0.00879872116863199
700261200	70	0.00892731394148613
700264800	70	0.0090827151034975
700268400	70	0.00920886414259761
700272000	71	0.00941523395041485
700275600	71	0.00926036038200705
700279200	71	0.00930116048961447
700282800	71	0.00934094164058395
700286400	71	0.00933255905367119
700290000	71	0.00931326375839242
700293600	71	0.00933615086585174
700297200	71	0.00925058056223575
700300800	71	0.0091550648991406
700304400	71	0.00903447845186525
700308000	71	0.00891835094755893
700311600	71	0.00883327715968376
700315200	71	0.00845427579885433
700318800	71	0.00848701697284737
700322400	71	0.00860282944840264
700326000	71	0.00880204671285932
700329600	71	0.00906142858287366
700333200	71	0.00928951256905916
700336800	71	0.00955340241200127
700340400	71	0.00965955765258257
700344000	71	0.00985334962197912
700347600	71	0.0100365795608018
700351200	71	0.00904868055189235
700354800	71	0.00779160782926832
700358400	72	0.00631003168599308
700362000	72	0.0052031466605908
700365600	72	0.00505379437307288
700369200	72	0.00520565505356521
700372800	72	0.00524684883439385
700376400	72	0.00525411634015002
700380000	72	0.00543333885626501
700383600	72	0.00536170975476745
700387200	72	0.00529395110830976
700390800	72	0.00529380131681489
700394400	72	0.00528005629402138
700398000	72	0.00525777872619897
700401600	72	0.00503254217077488
700405200	72	0.0048664061419932
700408800	72	0.00471144786372535
700412400	72	0.00460829208609402
700416000	72	0.0045073675335159
700419600	72	0.00446501244375944
700423200	72	0.00495363851580916
700426800	72	0.00518430567565458
700430400	72	0.00542207217503521
700434000	72	0.00556241782630289
700437600	72	0.00566919656107837
700441200	72	0.00586546362875959
700444800	73	0.00618184632494899
700448400	73	0.00649961294026803
700452000	73	0.00673552026999188
700455600	73	0.00685323653488135
700459200	73	0.00690357155144748
700462800	73	0.00691639799304389
700466400	73	0.00688864354872337
700470000	73	0.00687443734866446
700473600	73	0.00676459798321674
700477200	73	0.00658476412146292
700480800	73	0.00653922148318446
700484400	73	0.00670949794670913
700488000	73	0.00644897167705959
700491600	73	0.00640414050937282
700495200	73	0.00633394668387113
700498800	73	0.00627067069683121
700502400	73	0.00623480785064353
700506000	73	0.00618759335543744
700509600	73	0.00606822815309278
700513200	73	0.00612664166135832
700516800	73	0.00630579099139708
700520400	73	0.00651111722309967
700524000	73	0.0068595127208903
700527600	73	0.00704713725739328
700531200	74	0.00713244506883644
700534800	74	0.00729841178129049
700538400	74	0.00739442176056597
700542000	74	0.00744754566945381
700545600	74	0.00749086789895434
700549200	74	0.00746391085005543
700552800	74	0.00754107075787011
700556400	74	0.00758217217575824
700560000	74	0.00765201191784855
700563600	74	0.00767513965657525
700567200	74	0.00765756408332296
700570800	74	0.00765311237103896
700574400	74	0.00741508081614053
700578000	74	0.00745701586273928
700581600	74	0.00773126183225012
700585200	74	0.00805659951594753
700588800	74	0.00819108655115597
700592400	74	0.00833286668928437
700596000	74	0.00846414755933918
700599600	74	0.00868481474920541
700603200	74	0.00903665364709451
700606800	74	0.00926852599235616
700610400	74	0.00931747371966271
700614000	74	0.00937959690388281
700617600	75	0.0091994927398395
700621200	75	0.00903618390564742
700624800	75	0.00893361741095005
700628400	75	0.00876870845417034
700632000	75	0.00860641439319924
700635600	75	0.00845932325274484
700639200	75	0.00853138080576781
700642800	75	0.00835550289562321
700646400	75	0.00823044758949077
700650000	75	0.00811866073223113
700653600	75	0.00801816683499552
700657200	75	0.007907507130748
700660800	75	0.00793360611303986
700664400	75	0.00777862146658058
700668000	75	0.00762446042427307
700671600	75	0.007472399676154
700675200	75	0.00755077342502011
700678800	75	0.00759484260295919
700682400	75	0.00837291228224301
700686000	75	0.00948701004330232
700689600	75	0.0103795151606468
700693200	75	0.0105443254800945
700696800	75	0.0101464333357154
700700400	75	0.0096959832732355
700704000	76	0.00894391837877068
700707600	76	0.00840347626139228
700711200	76	0.0080338173470511
700714800	76	0.007747717315056
700718400	76	0.00749283248677269
700722000	76	0.00732985691110465
700725600	76	0.00769986636922899
700729200	76	0.00774279691597093
700732800	76	0.0076495777070154
700736400	76	0.00749982374600724
700740000	76	0.00742425365667886
700743600	76	0.0073631118645695
700747200	76	0.00774102553989973
700750800	76	0.00779401374256632
700754400	76	0.00776951554053221
700758000	76	0.00785686819311898
700761600	76	0.00787406231628875
700765200	76	0.00753994078546104
700768800	76	0.00713148219232826
700772400	76	0.00651758830772849
700776000	76	0.00606415389448271
700779600	76	0.00575980929570638
700783200	76	0.00563354412359837
700786800	76	0.00558998302503668
700790400	77	0.0057207412220504
700794000	77	0.00565104183704178
700797600	77	0.00576476046784542
700801200	77	0.00585742780814698
700804800	77	0.00593361708772101
700808400	77	0.00595530075050733
700812000	77	0.00609206397166739
700815600	77	0.00616636019058825
700819200	77	0.00619582319095477
700822800	77	0.00620331030503683
700826400	77	0.00621406824415433
700830000	77	0.00622190195904402
700833600	77	0.00641776342796827
700837200	77	0.00648463431411851
700840800	77	0.00657020604277179
700844400	77	0.00663846488960576
700848000	77	0.00662784459693672
700851600	77	0.00661026277785526
700855200	77	0.00664747527222981
700858800	77	0.00645793817692641
700862400	77	0.00643111174647534
700866000	77	0.00652672523088281
700869600	77	0.00660154420561459
700873200	77	0.00672618924703202
700876800	78	0.0069617135666241
700880400	78	0.00720396884014894
700884000	78	0.00749383521759319
700887600	78	0.00775937620198365
700891200	78	0.00806212647038171
700894800	78	0.00835227911307274
700898400	78	0.00907675622929097
700902000	78	0.00922680100501158
700905600	78	0.00932932694140699
700909200	78	0.00924615431824067
700912800	78	0.00909631017788261
700916400	78	0.00902678411853333
700920000	78	0.00842181555063755
700923600	78	0.0086519993583884
700927200	78	0.00881769205036688
700930800	78	0.00874801230212108
700934400	78	0.00837252778825628
700938000	78	0.00802334780231533
700941600	78	0.00748270813851788
700945200	78	0.00707741071973008
700948800	78	0.00664563161565035
700952400	78	0.00624240075152474
700956000	78	0.00585558478185759
700959600	78	0.00545220675282412
700963200	79	0.00535157031232128
700966800	79	0.00545257294343229
700970400	79	0.00555624899833434
700974000	79	0.00562562260537977
700977600	79	0.00564857444210995
700981200	79	0.00570842736850752
700984800	79	0.00588406221925249
700988400	79	0.00600764260494855
700992000	79	0.00612395587689687
700995600	79	0.00629207013692685
700999200	79	0.00648791162610986
701002800	79	0.00664749314934856
701006400	79	0.00651701986653507
701010000	79	0.00669989330393723
701013600	79	0.00679507894913584
701017200	79	0.00687337613354146
701020800	79	0.00700093150061276
701024400	79	0.0071405341798823
701028000	79	0.00726042573618446
701031600	79	0.00741303005523171
701035200	79	0.00781284885984799
701038800	79	0.00827703813150054
701042400	79	0.00859227581754555
701046000	79	0.00880992054089702
701049600	80	0.0087506661525958
701053200	80	0.0088406691473677
701056800	80	0.00891276843140127
701060400	80	0.00896939739313371
701064000	80	0.00902390562176398
701067600	80	0.00909178820900249
701071200	80	0.00911437999267753
701074800	80	0.00915623354144237
701078400	80	0.00896725182448248
701082000	80	0.00854551828422591
701085600	80	0.00822430983817677
701089200	80	0.00793402290703437
701092800	80	0.00768447893728105
701096400	80	0.00771869622840867
701100000	80	0.00776178699464221
701103600	80	0.00752976545487416
701107200	80	0.00726622439421191
701110800	80	0.00712599171095964
701114400	80	0.00756663710428439
701118000	80	0.00754253964831855
701121600	80	0.00745816995431981
701125200	80	0.00726077719466753
701128800	80	0.00699993203997969
701132400	80	0.00678899989874143
701136000	81	0.006385589564599
701139600	81	0.00637264583367286
701143200	81	0.00631397759771852
701146800	81	0.00620598059073884
701150400	81	0.00612947216778397
