Unix	jday	V-component_of_wind
1180656000	152	-5.07767626875443
1180659600	152	-5.28416558866202
1180663200	152	-6.2444397209887
1180666800	152	-6.16280944574327
1180670400	152	-5.88972265172031
1180674000	152	-5.8065811523489
1180677600	152	-3.08755606178259
1180681200	152	-4.85133848761414
1180684800	152	-5.26359760465629
1180688400	152	-4.45733497193003
1180692000	152	-3.51053548508725
1180695600	152	-2.67025668429482
1180699200	152	0.69035046527857
1180702800	152	0.0252113751215317
1180706400	152	-0.382328406345456
1180710000	152	-0.832296906823639
1180713600	152	-1.17292484891288
1180717200	152	-1.42175194032978
1180720800	152	-2.26520510006596
1180724400	152	-1.6735865814582
1180728000	152	-1.21023715941036
1180731600	152	-1.03839841471922
1180735200	152	-0.830447532332875
1180738800	152	-0.654293781619525
1180742400	153	-2.48691503169798
1180746000	153	-1.38378498525205
1180749600	153	0.116277289420785
1180753200	153	1.76768764803555
1180756800	153	3.54881035886191
1180760400	153	5.0012432143883
1180764000	153	6.23879207792924
1180767600	153	9.1325461744116
1180771200	153	9.74092411924211
1180774800	153	8.60217367372591
1180778400	153	7.1961251909548
1180782000	153	6.00956032497028
1180785600	153	7.21313627351621
1180789200	153	5.49149229579577
1180792800	153	4.2746061802295
1180796400	153	3.37449807175818
1180800000	153	2.66200300828911
1180803600	153	1.84038452859403
1180807200	153	1.95168531308797
1180810800	153	1.25272112427741
1180814400	153	0.667328893517637
1180818000	153	-0.0453799756715987
1180821600	153	-0.210036311350758
1180825200	153	-0.158743004740463
1180828800	154	1.1687104406006
1180832400	154	1.19912356218538
1180836000	154	1.08768273418842
1180839600	154	0.922596587742086
1180843200	154	0.770557339028402
1180846800	154	0.719222336298248
1180850400	154	0.642370071133366
1180854000	154	0.613338625488707
1180857600	154	-0.224293853991527
1180861200	154	-1.22320791800875
1180864800	154	-1.63138007173209
1180868400	154	-2.01826145374837
1180872000	154	-3.47621670256858
1180875600	154	-3.16108055034093
1180879200	154	-3.03475239963593
1180882800	154	-2.88905842200811
1180886400	154	-2.6604544354485
1180890000	154	-2.40122871248646
1180893600	154	-1.3447392307564
1180897200	154	-1.38390078536159
1180900800	154	-1.37763187376502
1180904400	154	-1.45476926901307
1180908000	154	-1.59343640581246
1180911600	154	-1.65767753701136
1180915200	155	-2.84483196385685
1180918800	155	-2.31341993619905
1180922400	155	-2.12242193163139
1180926000	155	-1.97689575395698
1180929600	155	-1.72160598110569
1180933200	155	-1.92630028884977
1180936800	155	-2.21600183948653
1180940400	155	-2.90467332299223
1180944000	155	-2.89859024751989
1180947600	155	-2.52015370861832
1180951200	155	-2.07491325687096
1180954800	155	-2.02782556259067
1180958400	155	-2.88870479702113
1180962000	155	-2.53481471511092
1180965600	155	-2.73129144691076
1180969200	155	-2.74833603923201
1180972800	155	-2.69962471399636
1180976400	155	-2.75176079469559
1180980000	155	-2.75532365778484
1180983600	155	-2.51616013795666
1180987200	155	-3.13995333679984
1180990800	155	-3.15630056768051
1180994400	155	-3.29473063999556
1180998000	155	-3.58681561688045
1181001600	156	-2.85835526956065
1181005200	156	-3.25617560173121
1181008800	156	-3.96846202068586
1181012400	156	-4.01701434686847
1181016000	156	-3.58660291923995
1181019600	156	-3.45515023259108
1181023200	156	-2.71390377923197
1181026800	156	-3.53400335464827
1181030400	156	-3.00886097976698
1181034000	156	-1.91740725780914
1181037600	156	-1.84214266126098
1181041200	156	-1.79940749119019
1181044800	156	0.433816589790413
1181048400	156	0.325063943933371
1181052000	156	1.07170153328964
1181055600	156	1.47588571783581
1181059200	156	0.474045037838584
1181062800	156	-0.55841334522134
1181066400	156	-0.782104147586938
1181070000	156	-2.53459045699851
1181073600	156	-1.51202656715054
1181077200	156	-0.727628476978236
1181080800	156	-1.49034564065757
1181084400	156	-1.88957226430851
1181088000	157	-3.19588251474569
1181091600	157	-3.53167301909646
1181095200	157	-3.6345084216185
1181098800	157	-4.11597745430675
1181102400	157	-3.90001112655455
1181106000	157	-3.91245151234604
1181109600	157	-2.9577860506715
1181113200	157	-4.55359510948866
1181116800	157	-4.67737449397894
1181120400	157	-4.61967606597765
1181124000	157	-4.49158886426557
1181127600	157	-4.31359388139236
1181131200	157	-4.83339359924523
1181134800	157	-4.00477435083879
1181138400	157	-3.90186172302911
1181142000	157	-4.47594314086406
1181145600	157	-3.97957435210321
1181149200	157	-3.38656671748463
1181152800	157	-5.40328053173506
1181156400	157	-4.07676590324733
1181160000	157	-3.02691471032276
1181163600	157	1.03257960973757
1181167200	157	4.10387875316487
1181170800	157	5.94817164942636
1181174400	158	6.49053022938499
1181178000	158	2.08034385512952
1181181600	158	0.903907407541733
1181185200	158	-0.00959664054504204
1181188800	158	-1.00885121552023
1181192400	158	-2.31881257042
1181196000	158	-1.93633884005463
1181199600	158	-2.13408442419912
1181203200	158	-2.29166881884663
1181206800	158	-3.35954250356905
1181210400	158	-3.58045353440348
1181214000	158	-2.91571523271514
1181217600	158	-2.00378110344218
1181221200	158	-0.785021893100467
1181224800	158	0.790775973858208
1181228400	158	3.91712305898425
1181232000	158	4.85218086239249
1181235600	158	5.03829133531199
1181239200	158	3.63312795199107
1181242800	158	2.92499804485075
1181246400	158	1.69401627392366
1181250000	158	-1.78560247564451
1181253600	158	-3.100404590193
1181257200	158	-3.91942465457164
1181260800	159	-4.37862280572112
1181264400	159	-4.80128284144358
1181268000	159	-4.32125992023052
1181271600	159	-1.14693147609979
1181275200	159	3.93935274336079
1181278800	159	5.93738174942568
1181282400	159	6.1056164319579
1181286000	159	7.41246146812282
1181289600	159	6.08761365735156
1181293200	159	4.91342638398572
1181296800	159	4.32851908107003
1181300400	159	3.86872956008658
1181304000	159	8.12744534224281
1181307600	159	5.42478295846896
1181311200	159	3.51610696091577
1181314800	159	2.34422099369523
1181318400	159	1.60654111690648
1181322000	159	1.16083105897888
1181325600	159	3.10290913256016
1181329200	159	1.8413782998809
1181332800	159	1.26897241952367
1181336400	159	0.851455470882789
1181340000	159	-0.593930156987255
1181343600	159	-1.55491092477113
1181347200	160	2.96786508229202
