Unix	jday	U-component_of_wind
1172707200	60	-4.69886138021455
1172710800	60	-4.29189186642332
1172714400	60	-3.59674275937086
1172718000	60	-3.20912335195097
1172721600	60	-3.1260707621357
1172725200	60	-3.24732968178821
1172728800	60	-0.217552341600939
1172732400	60	-0.750265440125891
1172736000	60	-0.653255442844515
1172739600	60	-0.08201913744062
1172743200	60	0.650820396473632
1172746800	60	1.32013214336023
1172750400	60	2.07052701996778
1172754000	60	2.52942991939618
1172757600	60	2.74570455277012
1172761200	60	2.94790972074218
1172764800	60	2.89930889392099
1172768400	60	2.69698258649122
1172772000	60	0.0493431204783464
1172775600	60	0.734035687745448
1172779200	60	1.04665587378287
1172782800	60	0.505653611322993
1172786400	60	-0.670217827191809
1172790000	60	-1.7813346577423
1172793600	61	-2.37558982673174
1172797200	61	-3.25630275173405
1172800800	61	-4.51529834515281
1172804400	61	-5.34416308752033
1172808000	61	-5.51621862353155
1172811600	61	-5.41866304318169
1172815200	61	-4.26769522927144
1172818800	61	-4.3735904470857
1172822400	61	-3.83222697966323
1172826000	61	-3.02797196377392
1172829600	61	-2.34547348723406
1172833200	61	-1.94029496942407
1172836800	61	-1.79071603994863
1172840400	61	-1.91566751158173
1172844000	61	-1.95324895241273
1172847600	61	-1.73938666935821
1172851200	61	-1.62719104559981
1172854800	61	-1.62484237782165
1172858400	61	-0.580014652763956
1172862000	61	-1.2347472602457
1172865600	61	-1.63182864668022
1172869200	61	-2.09189898683992
1172872800	61	-3.09685449142608
1172876400	61	-4.13097177457844
1172880000	62	-3.93267357182156
1172883600	62	-4.77104835046256
1172887200	62	-5.64211338253461
1172890800	62	-6.22069888849609
1172894400	62	-6.08452297355806
1172898000	62	-5.72060361614692
1172901600	62	-5.71778962372323
1172905200	62	-4.86623783590433
1172908800	62	-4.043322335052
1172912400	62	-3.373179906132
1172916000	62	-2.89109059650633
1172919600	62	-2.51128931957099
1172923200	62	-1.59094343423964
1172926800	62	-1.77538971080243
1172930400	62	-1.59399753120888
1172934000	62	-1.15317548509439
1172937600	62	-0.748592563184623
1172941200	62	-0.352263168269616
1172944800	62	-4.08793019385919
1172948400	62	-2.19298920103351
1172952000	62	-1.4041081439427
1172955600	62	-1.48943199235137
1172959200	62	-2.59452894750406
1172962800	62	-3.61392859992165
1172966400	63	-5.89789157605001
1172970000	63	-5.75855787054354
1172973600	63	-5.89009158743164
1172977200	63	-5.8629795363748
1172980800	63	-5.54245113821704
1172984400	63	-5.10956480226518
1172988000	63	-3.23872259300267
1172991600	63	-2.00152018564942
1172995200	63	-0.192255208693829
1172998800	63	1.61226982750585
1173002400	63	2.89781643717029
1173006000	63	3.76711066511119
1173009600	63	5.04805605104529
1173013200	63	4.61680513770063
1173016800	63	4.36261814273469
1173020400	63	4.00211470582889
1173024000	63	3.55959097325393
1173027600	63	3.22845053685666
1173031200	63	1.58599439182016
1173034800	63	1.91239623074272
1173038400	63	1.90838764889121
1173042000	63	1.28794591571577
1173045600	63	0.473793785682418
1173049200	63	-0.273118291943814
1173052800	64	-3.46314949390181
1173056400	64	-4.03239205277061
1173060000	64	-4.65419392257175
1173063600	64	-4.74414385826146
1173067200	64	-4.06842428057433
1173070800	64	-3.33074238755116
1173074400	64	-2.06590560579755
1173078000	64	-0.846115371536234
1173081600	64	0.739303675743666
1173085200	64	2.48590629653619
1173088800	64	3.75562785840474
1173092400	64	4.6928229194376
1173096000	64	2.72097957930775
1173099600	64	4.53049867139422
1173103200	64	5.16937273417489
1173106800	64	4.8317990855448
1173110400	64	4.46897804845793
1173114000	64	4.17492065031639
1173117600	64	2.02253109430701
1173121200	64	2.49654011858613
1173124800	64	3.23884745557571
1173128400	64	3.44253719546699
1173132000	64	3.47551614337796
1173135600	64	3.43486527938772
1173139200	65	1.40297394711581
1173142800	65	1.66701900252611
1173146400	65	2.5563700872544
1173150000	65	4.13285700761772
1173153600	65	5.04150090150269
1173157200	65	5.47954950937375
1173160800	65	6.86900186092799
1173164400	65	5.45652229922951
1173168000	65	5.0745387772476
1173171600	65	4.54954483048492
1173175200	65	3.98119529540899
1173178800	65	3.45547163033075
1173182400	65	4.44735297499695
1173186000	65	4.07103785674716
1173189600	65	3.8902958701991
1173193200	65	3.9497128956541
1173196800	65	3.95972266117718
1173200400	65	3.91435645082493
1173204000	65	1.04096734875292
1173207600	65	2.02995484426184
1173211200	65	2.36628494554184
1173214800	65	1.27856478569957
1173218400	65	0.141384299990462
1173222000	65	-0.738352269597329
1173225600	66	-3.30574446062548
1173229200	66	-4.7115120107171
1173232800	66	-5.54540889608881
1173236400	66	-3.85783354358012
1173240000	66	0.552117308688459
1173243600	66	3.90417793381604
1173247200	66	3.58175908169398
1173250800	66	2.30490548699144
1173254400	66	1.91198057253283
1173258000	66	1.25496981148999
1173261600	66	0.621509679404846
1173265200	66	0.31744095780105
1173268800	66	3.6023100568511
1173272400	66	1.48814194835796
1173276000	66	0.326653193251591
1173279600	66	0.313666095496455
1173283200	66	1.4452178679016
1173286800	66	2.9991664594385
1173290400	66	4.04947092564264
1173294000	66	5.07391270463624
1173297600	66	4.82806648948771
1173301200	66	3.49714457478551
1173304800	66	2.80260607688677
1173308400	66	2.20150557007323
1173312000	67	-0.300165866295816
1173315600	67	-0.564136416661658
1173319200	67	-1.20947700924257
1173322800	67	-2.28650615253267
1173326400	67	-3.16166227767867
1173330000	67	-3.89593285908155
1173333600	67	-3.28515535589114
1173337200	67	-4.33181208678354
1173340800	67	-4.62834332805671
1173344400	67	-4.18422432845704
1173348000	67	-3.65353160453978
1173351600	67	-3.11696550340405
1173355200	67	-2.79081353358614
1173358800	67	-2.51299084694026
1173362400	67	-1.94141436143785
1173366000	67	-1.23246947303257
1173369600	67	-0.707660814520122
1173373200	67	-0.172275176344792
1173376800	67	0.529451620476761
1173380400	67	0.957079293845274
1173384000	67	1.0271755385632
1173387600	67	0.0777531447551639
1173391200	67	-1.27431033178416
1173394800	67	-2.37299323181262
1173398400	68	-5.57531845349455
1173402000	68	-5.05923294868457
1173405600	68	-5.0281195001147
1173409200	68	-5.28644999367007
1173412800	68	-5.50800898165183
1173416400	68	-5.67721635103323
1173420000	68	-4.68782836137765
1173423600	68	-4.78233807820231
1173427200	68	-4.47917702083667
1173430800	68	-3.66930460761039
1173434400	68	-2.62870911331568
1173438000	68	-1.72991719670254
1173441600	68	-1.32728003940882
1173445200	68	-0.705262919179242
1173448800	68	-0.510645458145268
1173452400	68	-0.507076418585479
1173456000	68	-0.497445930904903
1173459600	68	-0.396164793808864
1173463200	68	0.860085746963719
1173466800	68	0.854709859718574
1173470400	68	0.231131953685623
1173474000	68	-0.79541936666392
1173477600	68	-2.02483476379871
1173481200	68	-3.09158360916255
1173484800	69	-4.01457117878047
1173488400	69	-4.33158285704659
1173492000	69	-5.14336788768142
1173495600	69	-5.79808488800961
1173499200	69	-5.96689635623902
1173502800	69	-5.93621741822546
1173506400	69	-4.47592204779987
1173510000	69	-4.43529970940085
1173513600	69	-3.85220585675697
1173517200	69	-2.72478188723819
1173520800	69	-1.7290374984514
1173524400	69	-0.990574440300705
1173528000	69	-0.839794892185065
1173531600	69	-0.237144399052216
1173535200	69	0.49797635330366
1173538800	69	1.07391028262224
1173542400	69	1.44044019077311
1173546000	69	1.73171198043659
1173549600	69	2.59330601049149
1173553200	69	2.2177715641646
1173556800	69	2.04074195917732
1173560400	69	1.54696963810664
1173564000	69	0.836543475131437
1173567600	69	0.171588633417653
1173571200	70	-3.10221217049431
1173574800	70	-2.58344620807815
1173578400	70	-3.18920149652643
1173582000	70	-4.16157947755393
1173585600	70	-5.03051809952184
1173589200	70	-5.62497934321289
1173592800	70	-4.2816057528689
1173596400	70	-3.60365655862613
1173600000	70	-2.70399212489811
1173603600	70	-1.83257195963428
1173607200	70	-0.875473474065972
1173610800	70	0.00461478285415358
1173614400	70	0.56333888378127
1173618000	70	1.69352467329365
1173621600	70	2.34419487808743
1173625200	70	2.62397315212524
1173628800	70	2.50653889692152
1173632400	70	2.4816923261328
1173636000	70	0.448765286221058
1173639600	70	1.5854189203368
1173643200	70	2.16722915525501
1173646800	70	1.91935600620489
1173650400	70	1.28964281071749
1173654000	70	0.727704867857122
1173657600	71	-0.649045627416677
1173661200	71	0.0675264738785085
1173664800	71	0.226010849468822
1173668400	71	0.981748598697613
1173672000	71	2.0922427745496
1173675600	71	2.79395526587523
1173679200	71	1.11282702512973
1173682800	71	1.60685898029866
1173686400	71	2.13608573492654
1173690000	71	2.17616831314169
1173693600	71	1.16510779457517
1173697200	71	0.243262824675867
1173700800	71	-0.973100254371365
1173704400	71	-0.760225837117302
1173708000	71	-1.50506256518758
1173711600	71	-1.77564056585404
1173715200	71	-1.72239994555796
1173718800	71	-1.50906480696964
1173722400	71	1.11263614029902
1173726000	71	2.91312539339899
1173729600	71	4.89401509618281
1173733200	71	5.78712547530132
1173736800	71	5.43785580085103
1173740400	71	4.51814070303505
1173744000	72	4.39217219421355
1173747600	72	4.4764260704615
1173751200	72	4.53159305771406
1173754800	72	4.75503838335353
1173758400	72	4.19020987975631
1173762000	72	3.56400665845157
1173765600	72	3.81450806274809
1173769200	72	3.16480813311059
1173772800	72	1.97440354703445
1173776400	72	1.1038225905657
1173780000	72	1.30335583226271
1173783600	72	1.70441218474137
1173787200	72	1.44325536403395
1173790800	72	2.61064034361444
1173794400	72	3.74117201034436
1173798000	72	4.53384553748857
1173801600	72	4.13831719913005
1173805200	72	3.39667244088662
1173808800	72	1.6700822113633
1173812400	72	2.41093260683815
1173816000	72	1.4481696069148
1173819600	72	0.20614952416724
1173823200	72	-1.61810113528534
1173826800	72	-3.09335448391264
1173830400	73	1.73071295405636
1173834000	73	4.66454892205902
1173837600	73	5.86307183203419
1173841200	73	5.91809847178796
1173844800	73	5.7099784348109
1173848400	73	6.06293846815011
1173852000	73	8.09560445019635
1173855600	73	8.17119188572324
1173859200	73	8.2578635559657
1173862800	73	7.70681952386617
1173866400	73	6.90697190338555
1173870000	73	6.38501357332827
1173873600	73	6.18914391780019
1173877200	73	6.64143816094972
1173880800	73	7.41770672596545
1173884400	73	8.00365702045191
1173888000	73	8.22907425623747
1173891600	73	8.31292449316196
1173895200	73	5.49037308032612
1173898800	73	6.27970390728739
1173902400	73	6.417543338533
1173906000	73	6.43931511958207
1173909600	73	6.40969691658145
1173913200	73	6.2588712088265
1173916800	74	4.56853936356261
1173920400	74	3.71452734396458
1173924000	74	4.03451038925712
1173927600	74	4.85529045807598
1173931200	74	5.00391438355209
1173934800	74	5.10839617233405
1173938400	74	1.91307609549667
1173942000	74	3.53454328559309
1173945600	74	5.1073625155008
1173949200	74	6.95486262724298
1173952800	74	7.76440076654277
1173956400	74	8.02474071004784
1173960000	74	4.28591285217602
1173963600	74	5.79712789659508
1173967200	74	6.17973160287241
1173970800	74	6.17338375593891
1173974400	74	6.02577002728312
1173978000	74	5.92895008231203
1173981600	74	1.99671704559764
1173985200	74	3.12635620628326
1173988800	74	3.20208214318815
1173992400	74	2.74409254936023
1173996000	74	2.09556769292996
1173999600	74	1.49906591170027
1174003200	75	-5.83270135918928
1174006800	75	-4.74623890461135
1174010400	75	-4.44926034272879
1174014000	75	-4.24341549887448
1174017600	75	-3.3771796121417
1174021200	75	-2.26820977134765
1174024800	75	-3.199831632324
1174028400	75	-1.90423561984008
1174032000	75	-0.42542684736246
1174035600	75	0.400061728644331
1174039200	75	0.797296537261656
1174042800	75	1.18165674316915
1174046400	75	-0.555812476159067
1174050000	75	0.606391966197681
1174053600	75	1.51238544316379
1174057200	75	0.8545098832115
1174060800	75	-1.29270800693146
1174064400	75	-2.85619770018175
1174068000	75	-0.440246535434082
1174071600	75	-1.96633202754021
1174075200	75	-1.71021519211179
1174078800	75	-0.381714605728424
1174082400	75	1.52653752591583
1174086000	75	2.53036075616794
1174089600	76	2.69342463686607
1174093200	76	2.88422461932125
1174096800	76	3.85397783011803
1174100400	76	5.12030782738598
1174104000	76	5.85124000983412
1174107600	76	5.59411887797559
1174111200	76	5.1360217978623
1174114800	76	2.86037270880302
1174118400	76	0.72693435103841
1174122000	76	-1.21178064080278
1174125600	76	-1.84690828599481
1174129200	76	-2.46157479559833
1174132800	76	-2.3730556810511
1174136400	76	-2.04671706703432
1174140000	76	-2.00559741746951
1174143600	76	-2.26716489116424
1174147200	76	-2.36370826308585
1174150800	76	-2.12101031528638
1174154400	76	-6.80826511315946
1174158000	76	-4.26520780725933
1174161600	76	-1.36565293713527
1174165200	76	2.69499747587816
1174168800	76	5.00918235642291
1174172400	76	7.17011348562054
1174176000	77	3.43290738226711
1174179600	77	7.11337446972793
1174183200	77	7.85766717226229
1174186800	77	4.4518640831799
1174190400	77	4.27503653564055
1174194000	77	3.94793942205776
1174197600	77	1.45145776565668
1174201200	77	1.33898239911136
1174204800	77	1.69058327107988
1174208400	77	2.57045335361611
1174212000	77	3.92485548587377
1174215600	77	5.18971973071927
1174219200	77	6.24725713897917
1174222800	77	5.96543501701707
1174226400	77	5.98512219034861
1174230000	77	6.38901360141335
1174233600	77	6.01018383508865
1174237200	77	5.55970421729613
1174240800	77	3.29411336953901
1174244400	77	3.05264518058793
1174248000	77	3.51402228751849
1174251600	77	3.48392462572483
1174255200	77	2.93500254675818
1174258800	77	2.59344783905622
1174262400	78	-5.03162911580591
1174266000	78	-2.01004914208623
1174269600	78	0.646179601718692
1174273200	78	3.24424579135774
1174276800	78	5.12109524238734
1174280400	78	6.43559054351883
1174284000	78	0.583054182772717
1174287600	78	4.83012455592332
1174291200	78	6.3818442646946
1174294800	78	6.39785076680605
1174298400	78	5.76303307579366
1174302000	78	5.28213161561891
1174305600	78	3.58856042025529
1174309200	78	4.43552296144798
1174312800	78	4.64567597566113
1174316400	78	4.60636761474314
1174320000	78	4.4798409497039
1174323600	78	4.29633219099956
1174327200	78	3.01214924842903
1174330800	78	3.24445386089145
1174334400	78	3.29644782645494
1174338000	78	3.16573061707831
1174341600	78	2.15028422426783
1174345200	78	0.924391430287
1174348800	79	-1.69975051075733
1174352400	79	-3.03461714871517
1174356000	79	-4.18697512866005
1174359600	79	-4.86861485614568
1174363200	79	-4.96735862136617
1174366800	79	-4.98230098542513
1174370400	79	-3.99992580462369
1174374000	79	-3.15800179565701
1174377600	79	-1.96872242462158
1174381200	79	-0.695169381551917
1174384800	79	0.304477311090953
1174388400	79	1.07760075713111
1174392000	79	0.895848851193857
1174395600	79	1.67346527974807
1174399200	79	1.78439975953515
1174402800	79	1.62658915366267
1174406400	79	1.4668470943388
1174410000	79	1.34242387017111
1174413600	79	0.0170340168602645
1174417200	79	0.611300088649276
1174420800	79	1.04841053114354
1174424400	79	1.02919837267778
1174428000	79	0.950138913547414
1174431600	79	1.17080832616122
1174435200	80	1.00286640791008
1174438800	80	2.97333493492743
1174442400	80	3.90785384729111
1174446000	80	4.68945100994597
1174449600	80	4.0496325661668
1174453200	80	3.30956537856101
1174456800	80	3.09024243414046
1174460400	80	3.45140915436119
1174464000	80	3.96005891946294
1174467600	80	4.16901978399356
1174471200	80	3.77619097270787
1174474800	80	2.98643022699782
1174478400	80	1.79562674559977
1174482000	80	-0.600125275642282
1174485600	80	-1.49710575066582
1174489200	80	-1.38788027296591
1174492800	80	-1.29093666562172
1174496400	80	-1.20884958817025
1174500000	80	1.2715668978086
1174503600	80	0.0413699428472743
1174507200	80	-1.32626136920746
1174510800	80	-2.39283519596613
1174514400	80	-2.92645568431349
1174518000	80	-3.39335867527306
1174521600	81	-4.84943296201229
1174525200	81	-4.99939487573243
1174528800	81	-5.44877364193174
1174532400	81	-5.36615652426284
1174536000	81	-5.5997448771117
1174539600	81	-5.80292513230768
1174543200	81	-5.68084664492014
1174546800	81	-4.99745475604764
1174550400	81	-3.53952494297188
1174554000	81	-2.40464056395255
1174557600	81	-1.83999798702491
1174561200	81	-1.31451727400231
1174564800	81	-4.51589444060819
1174568400	81	-2.16771518874909
1174572000	81	-0.600974966212268
1174575600	81	0.363175281773361
1174579200	81	0.948150102021254
1174582800	81	1.47176419054395
1174586400	81	0.543797302236556
1174590000	81	1.50742202845374
1174593600	81	2.10321898217196
1174597200	81	2.11872785693527
1174600800	81	1.2069805999009
1174604400	81	0.203393418487651
1174608000	82	-2.76722043839589
1174611600	82	-3.88946118688144
1174615200	82	-4.97589582985742
1174618800	82	-5.5670686937733
1174622400	82	-5.58511820902051
1174626000	82	-5.47718951325274
1174629600	82	-3.31712095584164
1174633200	82	-3.11461566397098
1174636800	82	-2.08965988909697
1174640400	82	-0.915474484225372
1174644000	82	-0.134044321178965
1174647600	82	0.539117034908455
1174651200	82	-0.201657441767883
1174654800	82	0.992794506106399
1174658400	82	1.52511204426857
1174662000	82	1.82592253299236
1174665600	82	1.99464252296219
1174669200	82	2.20048800636065
1174672800	82	1.65743852707511
1174676400	82	2.04886261301493
1174680000	82	2.41784954595003
1174683600	82	2.19063473564636
1174687200	82	1.44122781099383
1174690800	82	0.763420840431455
1174694400	83	-2.57883140622358
1174698000	83	-2.76053651416099
1174701600	83	-3.18184677188253
1174705200	83	-3.4339981245212
1174708800	83	-3.36536927124968
1174712400	83	-3.21219281036866
1174716000	83	-2.92016478333062
1174719600	83	-0.945268753712501
1174723200	83	0.938819796783737
1174726800	83	2.35383043296931
1174730400	83	3.01206310391959
1174734000	83	3.55135075101938
1174737600	83	2.15198501339059
1174741200	83	3.43851154424743
1174744800	83	4.51831796754989
1174748400	83	4.9818068114897
1174752000	83	4.52790111188272
1174755600	83	4.27139101322366
1174759200	83	4.0651791401605
1174762800	83	2.86424268538291
1174766400	83	2.38224999655218
1174770000	83	2.14101302631355
1174773600	83	1.8233393914641
1174777200	83	1.26366429625821
1174780800	84	-1.94584486809861
1174784400	84	-2.4866320494397
1174788000	84	-3.29381911149051
1174791600	84	-3.4929120703848
1174795200	84	-2.95038305167968
1174798800	84	-2.46376852988993
1174802400	84	-2.00282685852943
1174806000	84	-0.400195163783517
1174809600	84	1.25585321833019
1174813200	84	2.63218850621767
1174816800	84	3.10322766978139
1174820400	84	3.26132512520351
1174824000	84	2.75561029268109
1174827600	84	2.48363733324322
1174831200	84	2.46663325151085
1174834800	84	2.87214764347775
1174838400	84	3.37973531114238
1174842000	84	3.64293168407625
1174845600	84	1.30921535529626
1174849200	84	2.03981237623394
1174852800	84	1.70871929273763
1174856400	84	0.4982642416122
1174860000	84	-0.760035947866205
1174863600	84	-1.74973222876757
1174867200	85	-1.26772013814036
1174870800	85	-2.36300262200131
1174874400	85	-3.57416132670808
1174878000	85	-4.0852992392459
1174881600	85	-3.83149488664677
1174885200	85	-3.49198606952517
1174888800	85	-2.32480747059534
1174892400	85	-2.37982373415666
