Unix	jday	Downward_Short-Wave_Rad_Flux
1172707200	60	892.517234605824
1172710800	60	892.517234605824
1172714400	60	884.612650837745
1172718000	60	856.834980049747
1172721600	60	810.853339789472
1172725200	60	749.029158908785
1172728800	60	107.863019552937
1172732400	60	107.863019552937
1172736000	60	55.38724352846
1172739600	60	36.9175706886983
1172743200	60	27.69362176423
1172746800	60	22.1511218493543
1172750400	60	0
1172754000	60	0
1172757600	60	0
1172761200	60	0
1172764800	60	0
1172768400	60	0
1172772000	60	23.7274922503331
1172775600	60	23.7274922503331
1172779200	60	87.5367329527809
1172782800	60	157.069291828375
1172786400	60	246.204349387827
1172790000	60	330.792476999562
1172793600	61	805.328915794353
1172797200	61	805.328915794353
1172800800	61	667.744021928653
1172804400	61	530.69730345917
1172808000	61	445.394732127642
1172811600	61	381.291377160582
1172815200	61	27.549012336469
1172818800	61	27.549012336469
1172822400	61	14.2713346309851
1172826000	61	9.50800317423241
1172829600	61	7.13655768299603
1172833200	61	5.70127715635337
1172836800	61	0
1172840400	61	0
1172844000	61	0
1172847600	61	0
1172851200	61	0
1172854800	61	0
1172858400	61	18.0880770330666
1172862000	61	18.0880770330666
1172865600	61	77.6964094654806
1172869200	61	164.819104462509
1172872800	61	259.309501693964
1172876400	61	347.019861215673
1172880000	62	793.797556204356
1172883600	62	793.797556204356
1172887200	62	786.443711184142
1172890800	62	758.996339843729
1172894400	62	717.523189287373
1172898000	62	661.848484856446
1172901600	62	94.357286102111
1172905200	62	94.357286102111
1172908800	62	48.0918473473805
1172912400	62	32.0603589710785
1172916000	62	24.0459236736903
1172919600	62	19.2286989756246
1172923200	62	0
1172926800	62	0
1172930400	62	0
1172934000	62	0
1172937600	62	0
1172941200	62	0
1172944800	62	21.0958234157163
1172948400	62	21.0958234157163
1172952000	62	98.1585052867447
1172955600	62	188.425006213596
1172959200	62	279.065911306005
1172962800	62	362.872446773245
1172966400	63	846.248355204553
1172970000	63	846.248355204553
1172973600	63	840.356597887438
1172977200	63	812.973411655199
1172980800	63	762.877464830562
1172984400	63	696.464274848888
1172988000	63	69.0517550237573
1172991600	63	69.0517550237573
1172995200	63	35.199872176419
1172998800	63	23.4671946077287
1173002400	63	17.5906162835985
1173006000	63	14.0681301348229
1173009600	63	0
1173013200	63	0
1173016800	63	0
1173020400	63	0
1173024000	63	0
1173027600	63	0
1173031200	63	19.8367766365047
1173034800	63	19.8367766365047
1173038400	63	97.7032632437727
1173042000	63	189.753455376376
1173045600	63	281.897515046539
1173049200	63	367.137984332588
1173052800	64	863.626544531704
1173056400	64	863.626544531704
1173060000	64	855.566086257572
1173063600	64	827.534386378392
1173067200	64	781.595997261148
1173070800	64	720.302524447834
1173074400	64	90.0867338220149
1173078000	64	90.0867338220149
1173081600	64	45.564572901309
1173085200	64	30.3696354387083
1173088800	64	22.7822864506545
1173092400	64	18.2225644197948
1173096000	64	0
1173099600	64	0
1173103200	64	0
1173106800	64	0
1173110400	64	0
1173114000	64	0
1173117600	64	17.8611799369256
1173121200	64	17.8611799369256
1173124800	64	93.5755976626635
1173128400	64	183.56779352339
1173132000	64	273.590568741416
1173135600	64	356.203507738077
1173139200	65	846.613409727544
1173142800	65	846.613409727544
1173146400	65	840.11572156171
1173150000	65	812.351655430582
1173153600	65	766.285595106831
1173157200	65	705.05594625931
1173160800	65	70.1503646331808
1173164400	65	70.1503646331808
1173168000	65	35.3647630203425
1173171600	65	23.5827274599718
1173175200	65	17.681601847743
