Unix	jday	V-component_of_wind
1188604800	244	-7.65199367877744
1188608400	244	-8.19599271544211
1188612000	244	-8.2971444453096
1188615600	244	-7.47124448355982
1188619200	244	-6.83413995539873
1188622800	244	-5.82647528695935
1188626400	244	-3.46016994986866
1188630000	244	-4.58114733729308
1188633600	244	-4.9148088040938
1188637200	244	-5.04221013510542
1188640800	244	-6.0425033505188
1188644400	244	-6.58470581539368
1188648000	244	-4.00734295912796
1188651600	244	-4.12654066041511
1188655200	244	-4.06987871604214
1188658800	244	-3.77668617029526
1188662400	244	-2.16385408953918
1188666000	244	-0.247706953053437
1188669600	244	7.60204375369931
1188673200	244	9.69581576343329
1188676800	244	9.78340738445679
1188680400	244	8.48265205494089
1188684000	244	7.20418322551342
1188687600	244	5.79983808235399
1188691200	245	4.29929477551426
1188694800	245	2.42430578119439
1188698400	245	0.107785436593794
1188702000	245	-2.12304018427556
1188705600	245	-3.80673165391827
1188709200	245	-4.67791249008509
1188712800	245	-4.79169955065341
1188716400	245	-4.66273935546108
1188720000	245	-4.09657217402488
1188723600	245	-3.6416283074918
1188727200	245	-3.27825607829102
1188730800	245	-3.11084597680408
1188734400	245	-2.1201183440556
1188738000	245	-2.64064065968579
1188741600	245	-2.59384024479617
1188745200	245	-2.55506422743964
1188748800	245	-2.66051699160401
1188752400	245	-2.71823884311874
1188756000	245	-5.61034563200545
1188759600	245	-3.96870973804198
1188763200	245	-3.14526128090599
1188766800	245	-2.99181956346
1188770400	245	-2.9917371384171
1188774000	245	-3.12177275721235
1188777600	246	-4.3990001154725
1188781200	246	-4.68557770024471
1188784800	246	-4.84777938410378
1188788400	246	-4.92634603196482
1188792000	246	-4.90021527004492
1188795600	246	-4.73649073504169
1188799200	246	-4.70605703234007
1188802800	246	-5.79966028349984
1188806400	246	-5.75782089229451
1188810000	246	-5.39788174421457
1188813600	246	-4.99013516131366
1188817200	246	-4.82334127521891
1188820800	246	-5.08201239045267
1188824400	246	-5.28786879651431
1188828000	246	-5.49738793017121
1188831600	246	-5.49963242791984
1188835200	246	-4.83682645039707
1188838800	246	-4.64417366483695
1188842400	246	-1.6997325806571
1188846000	246	-0.428745798966585
1188849600	246	2.53058179034871
1188853200	246	5.95271162050481
