Unix	jday	Precipitation_rate
1230768000	1	0
1230771600	1	0
1230775200	1	0
1230778800	1	0
1230782400	1	0
1230786000	1	0
1230789600	1	0
1230793200	1	0
1230796800	1	0
1230800400	1	0
1230804000	1	0
1230807600	1	0
1230811200	1	0
1230814800	1	0
1230818400	1	0
1230822000	1	0
1230825600	1	0
1230829200	1	0
1230832800	1	0
1230836400	1	0
1230840000	1	0
1230843600	1	1.76669979187351e-06
1230847200	1	7.88132068618751e-06
1230850800	1	9.91952784405659e-06
1230854400	2	0
1230858000	2	0
1230861600	2	0
1230865200	2	0
1230868800	2	0
1230872400	2	0
1230876000	2	0.000502471042455737
1230879600	2	0.00132221038003322
1230883200	2	0.0031518791916317
1230886800	2	0.00342866032083454
1230890400	2	0.00284809559533868
1230894000	2	0.00239472795610716
1230897600	2	0.000128013441036649
1230901200	2	0.000164608170207904
1230904800	2	0.000163717903998643
1230908400	2	0.000135201697970408
1230912000	2	0.000121032295743262
1230915600	2	0.000115599588259215
1230919200	2	0.000153755900124633
1230922800	2	0.000140858665157603
1230926400	2	0.000140745323681331
1230930000	2	0.000134434566800437
1230933600	2	0.00011473669030212
1230937200	2	9.59000445656902e-05
1230940800	3	0
1230944400	3	0
1230948000	3	5.58992922676535e-06
1230951600	3	1.5274333953338e-05
1230955200	3	1.91021364348202e-05
1230958800	3	1.94056857220867e-05
1230962400	3	0
1230966000	3	0
1230969600	3	4.56073783787437e-06
1230973200	3	9.77497537678838e-06
1230976800	3	1.1945959224322e-05
1230980400	3	1.47862272188967e-05
1230984000	3	1.85279604441362e-05
1230987600	3	2.28330612708272e-05
1230991200	3	2.85851494337378e-05
1230994800	3	3.4598047723546e-05
1230998400	3	3.90422246633943e-05
1231002000	3	4.1023121571999e-05
1231005600	3	3.27976996980216e-05
1231009200	3	3.02001662432006e-05
1231012800	3	2.87289927058174e-05
1231016400	3	2.86938028515286e-05
1231020000	3	2.83870655200272e-05
1231023600	3	2.5847027644073e-05
1231027200	4	1.10862722933869e-06
1231030800	4	5.36718682901886e-07
1231034400	4	2.68359341450943e-07
1231038000	4	2.68359341450943e-07
1231041600	4	8.14602592515397e-08
1231045200	4	8.14602592515397e-08
1231048800	4	0
1231052400	4	0
1231056000	4	0
1231059600	4	1.86899082199403e-07
1231063200	4	4.55258423650346e-07
1231066800	4	2.09741597873223e-06
1231070400	4	9.93620909167854e-06
1231074000	4	1.18963151270324e-05
1231077600	4	1.47668979305743e-05
1231081200	4	1.93500181236132e-05
1231084800	4	2.22334988344428e-05
1231088400	4	2.17943262337171e-05
1231092000	4	4.78127074677645e-06
1231095600	4	3.19815092953412e-06
1231099200	4	3.16296117623965e-06
1231102800	4	4.43132050298708e-06
1231106400	4	6.19012811476899e-06
1231110000	4	7.57513753977462e-06
1231113600	5	3.39626134188928e-06
1231117200	5	1.41217640381562e-06
1231120800	5	8.40267875900739e-07
1231124400	5	9.21728125891319e-07
1231128000	5	8.40267875900739e-07
1231131600	5	8.40267875900739e-07
1231135200	5	0
1231138800	5	1.86899082199403e-07
1231142400	5	0
1231146000	5	1.86899082199403e-07
1231149600	5	4.55258423650346e-07
1231153200	5	9.45706710835609e-07
1231156800	5	3.03549183737893e-07
1231160400	5	5.71908525188836e-07
1231164000	5	9.56917968178269e-07
1231167600	5	2.03837826867556e-06
1231171200	5	3.49363662478267e-06
1231174800	5	4.25244423089634e-06
1231178400	5	7.71261840875057e-06
1231182000	5	1.10893032111703e-05
1231185600	5	1.23655543689834e-05
1231189200	5	1.54979889784482e-05
1231192800	5	1.82375216814976e-05
1231196400	5	2.04626275218754e-05
1231200000	6	3.81682607362353e-05
1231203600	6	4.74828502440577e-05
1231207200	6	5.41841355737299e-05
1231210800	6	5.15039009315194e-05
1231214400	6	4.72789267248318e-05
1231218000	6	4.14579317980342e-05
1231221600	6	0
1231225200	6	5.09551731537946e-07
1231228800	6	2.71555427428848e-06
1231232400	6	4.65319755476537e-06
1231236000	6	5.85920019465135e-06
1231239600	6	6.36875163654267e-06
1231243200	6	5.09551731537946e-07
1231246800	6	5.09551731537946e-07
1231250400	6	5.09551731537946e-07
1231254000	6	3.48225398950946e-06
1231257600	6	2.14306348406783e-05
1231261200	6	4.90180763850477e-05
1231264800	6	0.000197288015951492
1231268400	6	0.000178624951693863
1231272000	6	0.000156489838100945
1231275600	6	0.00013655572816239
1231279200	6	0.000127573178212143
1231282800	6	0.00011796457131329
1231286400	7	5.62288908069486e-05
1231290000	7	6.01936614089656e-05
1231293600	7	6.10851620113082e-05
1231297200	7	5.52661598725747e-05
1231300800	7	4.67889530295967e-05
1231304400	7	3.95177457757045e-05
1231308000	7	2.32265270221835e-06
1231311600	7	4.3962207619782e-06
1231315200	7	6.36922509759135e-06
1231318800	7	8.29095305043074e-06
1231322400	7	1.13020339260846e-05
1231326000	7	1.25352033551665e-05
1231329600	7	8.84668555186779e-06
1231333200	7	7.60549303063046e-06
1231336800	7	9.05285906825399e-06
1231340400	7	1.65847027992146e-05
1231344000	7	2.05734912001292e-05
1231347600	7	2.37572025094902e-05
1231351200	7	7.69330312309598e-06
1231354800	7	4.74759631869858e-06
1231358400	7	4.91051685572358e-06
1231362000	7	4.66932457804884e-06
1231365600	7	4.32269332560657e-06
1231369200	7	4.40415353855331e-06
1231372800	8	1.51761521477648e-06
1231376400	8	7.5880760738824e-07
1231380000	8	5.36718682901886e-07
1231383600	8	2.68359341450943e-07
1231387200	8	4.55258423650346e-07
1231390800	8	6.773473481367e-07
1231394400	8	0
1231398000	8	0
1231401600	8	0
1231405200	8	0
1231408800	8	0
1231412400	8	0
1231416000	8	0
1231419600	8	0
1231423200	8	0
1231426800	8	5.09551731537946e-07
1231430400	8	5.09551731537946e-07
1231434000	8	5.09551731537946e-07
1231437600	8	3.99180589483538e-06
1231441200	8	1.34197667331212e-05
1231444800	8	1.90106069236541e-05
1231448400	8	1.98780014426515e-05
1231452000	8	2.19051277336517e-05
1231455600	8	2.14498691547307e-05
1231459200	9	2.26029585063814e-06
1231462800	9	6.62417245206397e-06
1231466400	9	5.60506910484673e-06
1231470000	9	4.58596575762949e-06
1231473600	9	7.50924983287161e-06
1231477200	9	2.14654325259895e-05
1231480800	9	0.000205285591434559
1231484400	9	0.000263712122742089
1231488000	9	0.000360016788197024
1231491600	9	0.00042352093964781
1231495200	9	0.000398503003450002
1231498800	9	0.000357183883866453
1231502400	9	1.03996842440777e-05
1231506000	9	3.43611429770582e-06
1231509600	9	1.4632813120486e-06
1231513200	9	1.24119238756225e-06
1231516800	9	7.31640656024299e-07
1231520400	9	7.31640656024299e-07
1231524000	9	0
1231527600	9	0
1231531200	9	0
1231534800	9	0
1231538400	9	0
1231542000	9	0
1231545600	10	0
1231549200	10	0
1231552800	10	0
1231556400	10	0
1231560000	10	0
1231563600	10	0
1231567200	10	0
1231570800	10	0
1231574400	10	0
1231578000	10	0
1231581600	10	0
1231585200	10	0
1231588800	10	2.63909984972634e-06
1231592400	10	7.34357363489774e-06
1231596000	10	1.43355104167641e-05
1231599600	10	2.32173038690302e-05
1231603200	10	2.81611528104771e-05
1231606800	10	2.92649051487431e-05
1231610400	10	1.58647415345525e-05
1231614000	10	4.45689087534748e-06
1231617600	10	1.93293943646673e-06
1231621200	10	1.5479299497068e-06
1231624800	10	1.05748169303046e-06
1231628400	10	9.76021443039878e-07
1231632000	11	0
1231635600	11	0
1231639200	11	0
1231642800	11	0
1231646400	11	0
1231650000	11	0
1231653600	11	0
1231657200	11	5.09551731537946e-07
1231660800	11	5.09551731537946e-07
1231664400	11	5.09551731537946e-07
1231668000	11	5.09551731537946e-07
1231671600	11	0
1231675200	11	0
1231678800	11	0
