Unix	jday	Precipitation_rate
852076800	1	5.77852880013284e-06
852080400	1	1.23936499935914e-05
852084000	1	1.99926847884946e-05
852087600	1	2.65102595657113e-05
852091200	1	2.97021642859495e-05
852094800	1	3.08890636004448e-05
852098400	1	3.73164067895895e-06
852102000	1	9.99999997475242e-07
852105600	1	5.09551731537946e-07
852109200	1	0
852112800	1	0
852116400	1	0
852120000	1	6.96450813737349e-07
852123600	1	6.96450813737349e-07
852127200	1	5.09551731537946e-07
852130800	1	5.09551731537946e-07
852134400	1	5.09551731537946e-07
852138000	1	5.09551731537946e-07
852141600	1	0
852145200	1	5.09551731537946e-07
852148800	1	6.96450813737349e-07
852152400	1	6.96450813737349e-07
852156000	1	0
852159600	1	1.86899082199403e-07
852163200	2	9.14369140645836e-06
852166800	2	1.34679455794111e-05
852170400	2	8.5271088855035e-06
852174000	2	5.68843259774585e-06
852177600	2	4.19324011013435e-06
852181200	2	3.36418360707706e-06
852184800	2	0
852188400	2	2.44380787015578e-07
852192000	2	3.25841037006159e-07
852195600	2	2.44380787015578e-07
852199200	2	2.99861525688105e-06
852202800	2	4.45719291688638e-06
852206400	2	0
852210000	2	0
852213600	2	0
852217200	2	0
852220800	2	6.96450813737349e-07
852224400	2	6.96450813737349e-07
852228000	2	0
852231600	2	0
852235200	2	1.86899082199403e-07
852238800	2	6.96450813737349e-07
852242400	2	2.06235683509793e-06
852246000	2	3.11194635437995e-06
852249600	3	2.54775859976041e-06
852253200	3	5.09551731537946e-07
852256800	3	5.09551731537946e-07
852260400	3	0
852264000	3	0
852267600	3	0
852271200	3	0
852274800	3	0
852278400	3	0
852282000	3	0
852285600	3	0
852289200	3	0
852292800	3	0
852296400	3	0
852300000	3	0
852303600	3	2.68359341450943e-07
852307200	3	8.40267875900739e-07
852310800	3	1.9488950627435e-06
852314400	3	1.36358075595641e-05
852318000	3	1.90863623244983e-05
852321600	3	1.9845300490666e-05
852325200	3	2.02397987040783e-05
852328800	3	1.51040049867711e-05
852332400	3	1.20144808857475e-05
852336000	4	0
852339600	4	0
852343200	4	0
852346800	4	0
852350400	4	0
852354000	4	0
852357600	4	9.70920481061285e-05
852361200	4	0.000137865227395106
852364800	4	0.00010915573033531
