Unix	jday	Precipitation_rate
1199145600	1	0
1199149200	1	0
1199152800	1	0
1199156400	1	0
1199160000	1	0
1199163600	1	0
1199167200	1	0
1199170800	1	0
1199174400	1	0
1199178000	1	0
1199181600	1	0
1199185200	1	0
1199188800	1	0
1199192400	1	0
1199196000	1	0
1199199600	1	0
1199203200	1	0
1199206800	1	0
1199210400	1	0
1199214000	1	6.42157527097715e-07
1199217600	1	1.82905656427643e-06
1199221200	1	2.68842796026076e-06
1199224800	1	3.17887619568913e-06
1199228400	1	2.99197713473769e-06
1199232000	2	0
1199235600	2	0
1199239200	2	0
1199242800	2	0
1199246400	2	0
1199250000	2	2.68359341450943e-07
1199253600	2	3.80511873112025e-06
1199257200	2	5.3451564289903e-06
1199260800	2	6.48897359850073e-06
1199264400	2	7.936339806108e-06
1199268000	2	1.03485159522018e-05
1199271600	2	1.55114364255726e-05
1199275200	2	5.13988310074448e-05
1199278800	2	8.40757011753772e-05
1199282400	2	0.000105182576042634
1199286000	2	0.000114195432780542
1199289600	2	0.000112883858645171
1199293200	2	0.000109938191550823
1199296800	2	6.66135837589499e-05
1199300400	2	6.4207954326919e-05
1199304000	2	6.73546182356107e-05
1199307600	2	7.47342780708458e-05
1199311200	2	7.99591742563849e-05
1199314800	2	8.34717002612812e-05
1199318400	3	4.82642342158648e-05
1199322000	3	4.57549838280287e-05
1199325600	3	3.57169470650442e-05
1199329200	3	2.71371885671756e-05
1199332800	3	2.22267110540221e-05
1199336400	3	2.00669792884897e-05
1199340000	3	1.59936235743405e-05
1199343600	3	3.12858357385815e-05
1199347200	3	3.34984761148321e-05
1199350800	3	3.42287318676301e-05
1199354400	3	2.98503599234606e-05
1199358000	3	2.64446922691494e-05
1199361600	3	1.45857752196715e-06
1199365200	3	6.88558635988285e-07
1199368800	3	3.03549183737893e-07
1199372400	3	3.03549183737893e-07
1199376000	3	3.85009442989433e-07
1199379600	3	3.85009442989433e-07
1199383200	3	0
1199386800	3	0
1199390400	3	0
1199394000	3	0
1199397600	3	0
1199401200	3	0
1199404800	4	0
1199408400	4	0
1199412000	4	0
1199415600	4	0
1199419200	4	0
1199422800	4	0
