Unix	jday	Precipitation_rate
725846400	1	8.14602592515397e-08
725850000	1	2.68359341450943e-07
725853600	1	3.49819600702483e-07
725857200	1	8.40267875900739e-07
725860800	1	1.68053575180148e-06
725864400	1	2.76199599400696e-06
725868000	1	8.94561174527379e-07
725871600	1	1.01910346307589e-06
725875200	1	1.52865525254316e-06
725878800	1	3.65319759397149e-06
725882400	1	5.89439008343485e-06
725886000	1	7.81292961028204e-06
725889600	1	1.7295314635431e-05
725893200	1	2.10269550136833e-05
725896800	1	2.33114009537525e-05
725900400	1	2.40702084799726e-05
725904000	1	2.44200280518094e-05
725907600	1	2.39919364335179e-05
725911200	1	1.58848515498457e-05
725914800	1	1.33753000963062e-05
725918400	1	1.14104896134909e-05
725922000	1	8.63257881341547e-06
725925600	1	7.63257870659702e-06
725929200	1	6.36421928014929e-06
725932800	2	8.14602592515397e-08
725936400	2	0
725940000	2	4.55258423650346e-07
725943600	2	1.28431505419543e-06
725947200	2	2.66932446415118e-06
725950800	2	2.48242540319974e-06
725954400	2	0
725958000	2	0
725961600	2	0
725965200	2	4.55258423650346e-07
725968800	2	4.16296107000936e-06
725972400	2	9.03992050057441e-06
725976000	2	1.4135925143461e-05
725979600	2	1.52473706583e-05
725983200	2	2.3274542480649e-05
725986800	2	4.69778082162188e-05
725990400	2	5.8323965858334e-05
725994000	2	6.17149670261261e-05
725997600	2	9.29481856241521e-05
726001200	2	2.11308244012644e-05
726004800	2	1.46179534249944e-05
726008400	2	1.25364931574903e-05
726012000	2	9.70110032554566e-06
726015600	2	7.80653933188587e-06
726019200	3	0
726022800	3	0
726026400	3	0
726030000	3	0
726033600	3	0
726037200	3	0
726040800	3	0
726044400	3	0
726048000	3	0
726051600	3	0
726055200	3	0
726058800	3	0
726062400	3	0
726066000	3	0
726069600	3	0
726073200	3	0
726076800	3	0
726080400	3	0
726084000	3	0
726087600	3	0
726091200	3	0
726094800	3	1.01910346307589e-06
726098400	3	1.24119238756225e-06
726102000	3	1.17581853024559e-06
726105600	4	0
726109200	4	5.09551731537946e-07
726112800	4	0
726116400	4	0
726120000	4	0
726123600	4	0
726127200	4	0
726130800	4	0
726134400	4	0
726138000	4	0
726141600	4	0
726145200	4	0
726148800	4	3.85009442989433e-07
726152400	4	3.1198385028798e-06
726156000	4	8.31462970244821e-06
726159600	4	1.36292595428553e-05
726163200	4	2.43800442380541e-05
726166800	4	4.43288080912041e-05
726170400	4	0.000241677233792826
726174000	4	0.000262094123439028
726177600	4	0.000232811811862144
726181200	4	0.000243284075516432
726184800	4	0.000268473557624757
726188400	4	0.000312713268508205
726192000	5	0.000382097900296388
726195600	5	0.000609636179322266
726199200	5	0.000596062344230137
726202800	5	0.000483168848323787
726206400	5	0.000376630397529405
726210000	5	0.000303736826280519
726213600	5	4.52059170127628e-06
726217200	5	2.86598759594707e-05
726220800	5	5.54279201344275e-05
726224400	5	7.66964506254225e-05
726228000	5	9.24521122072647e-05
726231600	5	0.000102150417335564
726235200	5	8.22173360960432e-05
726238800	5	0.000121195786832311
726242400	5	0.000144043170543848
726246000	5	0.000179104486444471
726249600	5	0.000211994181196571
726253200	5	0.000258425851108139
726256800	5	0.000576547214301143
726260400	5	0.000401791899152753
726264000	5	0.000300219139022829
726267600	5	0.000239374039980361
726271200	5	0.000204853831596469
726274800	5	0.000176653439349004
726278400	6	5.54493680389049e-05
726282000	6	5.14277077280962e-05
726285600	6	5.98285432007004e-05
726289200	6	6.44946801716473e-05
726292800	6	6.63128269970401e-05
726296400	6	6.70686177732843e-05
726300000	6	9.20244151593257e-05
726303600	6	9.05339680034897e-05
726307200	6	7.11572419586318e-05
726310800	6	7.01232670874899e-05
726314400	6	7.1695005143809e-05
