Unix	jday	Precipitation_rate
1136073600	1	1.75880763537241e-06
1136077200	1	5.71908525188836e-07
1136080800	1	4.90448265937297e-07
1136084400	1	2.68359341450943e-07
1136088000	1	1.26835933892619e-06
1136091600	1	2.91051688474711e-06
1136095200	1	6.06205483957999e-06
1136098800	1	2.7858032549494e-06
1136102400	1	1.90245341694197e-06
1136106000	1	1.3929016274747e-06
1136109600	1	8.83349895936753e-07
1136113200	1	8.83349895936753e-07
1136116800	1	0
1136120400	1	1.87103280821665e-05
1136124000	1	0.000130759966217306
1136127600	1	0.0002144248140106
1136131200	1	0.000251856393671459
1136134800	1	0.000309987312987809
1136138400	1	0.000699349730902976
1136142000	1	0.00163394388859682
1136145600	1	0.00183033073119453
1136149200	1	0.00173180460022347
1136152800	1	0.00147471571437957
1136156400	1	0.00125195350039822
1136160000	2	0.0001754006643145
1136163600	2	0.000176752481990009
1136167200	2	0.000167358408516397
1136170800	2	0.000133109312272555
1136174400	2	0.000111203521790778
1136178000	2	9.60662530306522e-05
1136181600	2	0.000108870207412883
1136185200	2	8.46270718779368e-05
1136188800	2	7.48545096016274e-05
1136192400	2	6.32797559019453e-05
1136196000	2	5.90385636374314e-05
1136199600	2	5.75943852984314e-05
1136203200	2	4.13996349626754e-05
1136206800	2	4.69636514016563e-05
1136210400	2	5.50067356017801e-05
1136214000	2	6.0418738143166e-05
1136217600	2	6.13372781946673e-05
1136221200	2	7.52714709790375e-05
1136224800	2	0.000510824956555634
1136228400	2	0.000621340365216487
1136232000	2	0.000602388723009784
1136235600	2	0.000601947700473263
1136239200	2	0.000587974177418819
1136242800	2	0.000616506157956976
1136246400	3	0.000613326404376752
1136250000	3	0.000666760026123041
1136253600	3	0.00082706911757009
1136257200	3	0.000970484397101556
1136260800	3	0.000901100571668323
1136264400	3	0.00088221556014427
1136268000	3	0.000438438480766105
1136271600	3	0.000381252180583484
1136275200	3	0.000361463406963116
1136278800	3	0.00036212488876809
1136282400	3	0.000331744537455308
