Unix	jday	Precipitation_rate
662688000	1	5.41204572431315e-06
662691600	1	1.07346981256678e-05
662695200	1	1.3878344017547e-05
662698800	1	1.70219893674699e-05
662702400	1	2.09244430514489e-05
662706000	1	2.85967449309682e-05
662709600	1	5.15215533106619e-05
662713200	1	5.58293612176082e-05
662716800	1	7.50590300896844e-05
662720400	1	0.000205737589653992
662724000	1	0.000293218134413204
662727600	1	0.000516253677436739
662731200	1	0.000394280446561431
662734800	1	0.000299955002799557
662738400	1	0.000278089280092161
662742000	1	0.00026852594684765
662745600	1	0.000269013385457695
662749200	1	0.000259975337990629
662752800	1	0
662756400	1	1.3459916370411e-05
662760000	1	1.14757008806978e-05
662763600	1	7.75164999496843e-06
662767200	1	5.62680594023285e-06
662770800	1	4.63469793957417e-06
662774400	2	0
662778000	2	0
662781600	2	0
662785200	2	0
662788800	2	0
662792400	2	0
662796000	2	0
662799600	2	0
662803200	2	0
662806800	2	0
662810400	2	0
662814000	2	0
662817600	2	0
662821200	2	0
662824800	2	0
662828400	2	0
662832000	2	0
662835600	2	0
662839200	2	0
662842800	2	0
662846400	2	0
662850000	2	0
662853600	2	0
662857200	2	0
662860800	3	0
662864400	3	0
662868000	3	0
662871600	3	0
662875200	3	0
662878800	3	0
662882400	3	0
662886000	3	0
662889600	3	0
662893200	3	0
662896800	3	0
662900400	3	0
662904000	3	0
662907600	3	0
662911200	3	5.09551731537946e-07
662914800	3	1.50955172901319e-06
662918400	3	2.50955178441776e-06
662922000	3	3.59101202971177e-06
662925600	3	6.08146046221571e-06
662929200	3	6.24938648397111e-06
662932800	3	3.94583748762619e-06
662936400	3	2.82918726166404e-06
662940000	3	1.82918729869834e-06
662943600	3	1.52563813094808e-06
662947200	4	0
662950800	4	0
662954400	4	0
662958000	4	0
662961600	4	0
662965200	4	0
662968800	4	0
662972400	4	0
662976000	4	0
662979600	4	1.15170925863566e-06
662983200	4	2.60696771027018e-06
662986800	4	5.75867689794061e-06
662990400	4	2.46864804634591e-05
662994000	4	2.20171958977366e-05
662997600	4	2.00523860018231e-05
663001200	4	1.78894654408143e-05
663004800	4	1.71930143895451e-05
663008400	4	1.70061152436018e-05
663012000	4	1.20190131613414e-05
663015600	4	1.70191849105476e-05
663019200	4	1.97892033806662e-05
663022800	4	2.03802151095919e-05
