Unix	jday	V.component_of_wind
757382400	1	-1.70923226594644
757386000	1	-1.9055642564613
757389600	1	-2.55822501377
757393200	1	-3.1413100592257
757396800	1	-2.56322546232817
757400400	1	-2.02525478665463
757404000	1	-0.701684882997073
757407600	1	-0.0698765906421072
757411200	1	0.329232730117687
757414800	1	0.287739571893462
757418400	1	-0.309819305625658
757422000	1	-0.952155661847098
757425600	1	-3.37568129643216
757429200	1	-3.11411547525504
757432800	1	-2.69585285004615
757436400	1	-2.10328091700282
757440000	1	-1.94408682427746
757443600	1	-1.95599543686579
757447200	1	-0.309832388341275
757450800	1	-0.869870037003314
757454400	1	-0.959063977478398
757458000	1	-1.23996700513309
757461600	1	-1.12986896739416
757465200	1	-0.697596957920245
757468800	2	-0.775704309506712
757472400	2	-0.0570187554000517
757476000	2	0.910018898855322
757479600	2	2.42106226837185
757483200	2	2.87772889011141
757486800	2	2.66456756535255
757490400	2	-0.261465841896698
757494000	2	-0.329422761837513
757497600	2	-1.22270500395087
757501200	2	-1.4655290895141
757504800	2	-1.42335304009537
757508400	2	-1.54850001971729
757512000	2	-0.0677957376234212
757515600	2	-0.763048052007144
757519200	2	-1.77966164791795
757522800	2	-2.59987970336161
757526400	2	-2.64728085841285
757530000	2	-2.54252407005002
757533600	2	0.408018475139398
757537200	2	0.0703287463638686
757540800	2	-0.927592945814314
757544400	2	-1.78412804328053
757548000	2	-2.24334704541946
757551600	2	-2.53580054051197
757555200	3	-2.39636776165054
757558800	3	-3.39099478919144
757562400	3	-4.54818398835962
757566000	3	-5.78745472687217
757569600	3	-6.00457468494124
757573200	3	-5.45670119453288
757576800	3	-5.69129333112923
757580400	3	-4.09706835298463
757584000	3	-3.44717779892319
757587600	3	-3.55243672669777
757591200	3	-3.59791887788089
757594800	3	-3.93729472727539
757598400	3	-4.59547258873071
757602000	3	-4.45931947757986
757605600	3	-5.41490484357066
757609200	3	-6.41067385102996
757612800	3	-6.69712841888065
757616400	3	-7.03631009735829
757620000	3	-5.17220763404351
757623600	3	-6.43804338410874
757627200	3	-6.77073812564204
757630800	3	-6.5459101255762
757634400	3	-6.19663889214283
757638000	3	-5.60091789340831
757641600	4	-6.78433147334052
757645200	4	-7.67494358679239
757648800	4	-4.88801076002145
757652400	4	-4.67776708569523
757656000	4	-4.63003250653142
757659600	4	-4.1625272112574
757663200	4	-2.51695769111019
757666800	4	-4.09251761877462
757670400	4	-5.37632167432912
757674000	4	-5.67943666528239
757677600	4	-5.45439730076655
757681200	4	-5.49973459273032
757684800	4	-6.01179077131342
757688400	4	-4.95728150041479
757692000	4	-4.62952997144721
757695600	4	-5.76717578886838
757699200	4	-6.78168446525965
757702800	4	-8.13534378560621
757706400	4	-6.60750435661041
757710000	4	-5.28291253388105
757713600	4	1.77891242194967
757717200	4	5.61929280683283
757720800	4	6.63268854032427
757724400	4	8.44437643288155
757728000	5	10.8866120369042
757731600	5	7.86556244357196
757735200	5	6.23822789045634
757738800	5	5.20887235800029
757742400	5	4.20764709885734
757746000	5	3.22257523734239
757749600	5	1.51777759630211
757753200	5	1.64290548334818
757756800	5	1.07725863852241
757760400	5	0.185180737387724
757764000	5	-0.580390427042137
757767600	5	-1.16715067748377
757771200	5	-4.00824768180671
757774800	5	-3.0806414325078
757778400	5	-2.72641812569601
757782000	5	-2.63913763857421
757785600	5	-2.6604006450807
757789200	5	-2.66055441905473
757792800	5	-2.71137685514443
757796400	5	-2.95917549308206
757800000	5	-2.58026834056361
757803600	5	-2.28440784672612
757807200	5	-2.02207121285821
757810800	5	-1.96889983997125
757814400	6	-2.95048051794417
757818000	6	-2.54432951420379
757821600	6	-2.64649303480954
757825200	6	-3.03540350182021
757828800	6	-3.32747805806385
757832400	6	-3.65843069334801
757836000	6	-2.58452338256917
757839600	6	-3.52149317204435
757843200	6	-3.98695512747499
757846800	6	-3.97006836880023
757850400	6	-3.92549759475993
757854000	6	-4.0235497903348
757857600	6	-5.03345991952949
757861200	6	-5.14478330633735
757864800	6	-5.36029075277708
757868400	6	-5.45736007744792
757872000	6	-5.2005603975678
757875600	6	-4.9353481526108
757879200	6	-5.59446001541271
757882800	6	-4.76050295853195
757886400	6	-5.05947567780944
757890000	6	-5.53095038736332
757893600	6	-6.07044301377053
757897200	6	-6.44481126853274
757900800	7	-6.19999506622508
757904400	7	-6.96258951456232
757908000	7	-7.02208898365788
757911600	7	-6.98939601989752
757915200	7	-6.84117383539797
757918800	7	-6.53657522935349
757922400	7	-5.69840042519192
757926000	7	-4.75455719724828
757929600	7	-4.10227185099999
757933200	7	-3.616526144332
757936800	7	-3.28798572904264
757940400	7	-2.96739294277907
757944000	7	-5.24395326244259
757947600	7	-3.84132566301659
757951200	7	-3.15144054515742
757954800	7	-3.38850897500647
757958400	7	-4.62382948847575
757962000	7	-5.58875720007112
757965600	7	-6.77009312271695
757969200	7	-4.68158252025473
757972800	7	-2.34125535614183
757976400	7	-0.946407495294015
757980000	7	-1.73574227785104
757983600	7	-2.69389509884513
757987200	8	-5.94333114142564
757990800	8	-6.83471093636556
757994400	8	-7.44789510042236
757998000	8	-8.17511018731729
758001600	8	-8.20550201784995
758005200	8	-8.1017252549653
758008800	8	-7.98245375240063
758012400	8	-7.40683792062601
758016000	8	-6.27830962869417
758019600	8	-5.38227480271867
758023200	8	-5.22785456964528
758026800	8	-5.32348475343799
758030400	8	-3.31374418412878
758034000	8	-5.2551894692321
758037600	8	-5.3400848841344
758041200	8	-5.10148075621521
758044800	8	-5.5417520952036
758048400	8	-6.09716359594432
758052000	8	-4.02584306963488
758055600	8	-6.22699631506907
758059200	8	-7.62600075750216
758062800	8	-7.99211612568602
758066400	8	-8.05318338429974
758070000	8	-8.34195638883721
758073600	9	-12.1244520443723
758077200	9	-11.2775094464917
758080800	9	-10.8500291014856
758084400	9	-10.8067581552253
758088000	9	-9.81080755991634
758091600	9	-8.56863646092067
758095200	9	-6.4828086626008
758098800	9	-2.79457625785401
758102400	9	0.258692855190195
758106000	9	0.874330388725284
758109600	9	-0.163496569792011
758113200	9	-1.06402340456856
758116800	9	-5.38826921023028
758120400	9	-3.54470912576643
758124000	9	-2.41427931735154
758127600	9	-1.48972894784166
758131200	9	-1.30218301799362
758134800	9	-1.27788740800404
758138400	9	-1.52358841308301
758142000	9	-2.21206173661782
758145600	9	-2.81862820187814
758149200	9	-2.70042709541209
758152800	9	-2.37055522981099
758156400	9	-1.65776475498666
