Unix	jday	V.component_of_wind
1009843200	1	-5.05240794550038
1009846800	1	-4.04329004851839
1009850400	1	-4.68689310922955
1009854000	1	-5.64851225439499
1009857600	1	-6.15257432128599
1009861200	1	-6.77215606652052
1009864800	1	-5.9003286653421
1009868400	1	-6.35484643321225
1009872000	1	-6.58701788483449
1009875600	1	-6.13801437307003
1009879200	1	-5.74528567150316
1009882800	1	-5.29584566115027
1009886400	1	-6.12599487196646
1009890000	1	-5.97845310584669
1009893600	1	-6.17203632053662
1009897200	1	-6.42443032094029
1009900800	1	-5.6304286018057
1009904400	1	-5.20084346882303
1009908000	1	-3.8328651303418
1009911600	1	-4.22971987441749
1009915200	1	-4.07196362395674
1009918800	1	-4.43100276490809
1009922400	1	-5.18691594460276
1009926000	1	-6.36774239074026
1009929600	2	-11.8240748124424
1009933200	2	-9.88744591308057
1009936800	2	-8.03111880419182
1009940400	2	-6.09857139853927
1009944000	2	-4.49385541616916
1009947600	2	-3.52552510672628
1009951200	2	-3.67666521917154
1009954800	2	-3.87625985678734
1009958400	2	-5.0760699679633
1009962000	2	-5.74302715577167
1009965600	2	-5.69989029677182
1009969200	2	-5.62451308381426
1009972800	2	-5.50547617767977
1009976400	2	-6.12580812356092
1009980000	2	-7.18377335351919
1009983600	2	-7.33063269983784
1009987200	2	-7.10201600807149
1009990800	2	-7.00084976169749
1009994400	2	-5.05686126132021
1009998000	2	-6.5630948147675
1010001600	2	-7.63985718895929
1010005200	2	-7.77252691395905
1010008800	2	-7.93542649197275
1010012400	2	-8.21232137396719
1010016000	3	-9.32025201349492
1010019600	3	-8.32140980760177
1010023200	3	-9.03650319528373
1010026800	3	-9.45776938329312
1010030400	3	-9.21307598287103
1010034000	3	-8.84983450605096
1010037600	3	-6.58564326306777
1010041200	3	-7.47201740693804
1010044800	3	-7.96754502547177
1010048400	3	-8.70164698657162
1010052000	3	-8.34232033735959
1010055600	3	-7.91611708636982
1010059200	3	-10.323059579058
1010062800	3	-8.15675203298734
1010066400	3	-6.40991507964514
1010070000	3	-5.77633083916261
1010073600	3	-4.43595684395133
1010077200	3	-2.88873686172596
1010080800	3	0.527275366270064
1010084400	3	0.189142843835936
1010088000	3	-0.322069541997454
1010091600	3	-0.753264963550046
1010095200	3	-0.773025358229186
1010098800	3	-0.78870676815205
1010102400	4	-1.56681027316137
1010106000	4	-2.27625985789713
1010109600	4	-2.38779113346642
1010113200	4	-2.04373151440687
1010116800	4	-0.750697938404241
1010120400	4	0.334215397105422
1010124000	4	0.450330082182576
1010127600	4	1.29000682380202
1010131200	4	2.56368641311163
1010134800	4	3.35426297966501
1010138400	4	2.32981482746446
1010142000	4	1.12501349100071
1010145600	4	0.902276726064186
1010149200	4	0.197138363374784
1010152800	4	-0.26970096972455
1010156400	4	-0.491189462807271
1010160000	4	-0.53935646732691
1010163600	4	-0.613228020904379
1010167200	4	-0.405342816379076
1010170800	4	-0.839596683305203
1010174400	4	0.163159385767324
1010178000	4	1.94174706695422
1010181600	4	3.74786485860945
1010185200	4	5.22197194541741
1010188800	5	6.61386744141512
1010192400	5	5.97121067468196
1010196000	5	5.07491769768102
1010199600	5	4.26480120425912
1010203200	5	4.57967519649515
1010206800	5	4.98456795335141
1010210400	5	3.82538119704943
1010214000	5	3.5501208369997
1010217600	5	4.09286771166776
1010221200	5	5.11835813327618
1010224800	5	5.73185350721309
1010228400	5	6.3207850965231
1010232000	5	6.94601597655358
1010235600	5	6.97373009708445
1010239200	5	6.90329525219044
1010242800	5	6.55882932463006
1010246400	5	6.13699074666041
1010250000	5	5.77284868143212
1010253600	5	5.79256236701223
1010257200	5	5.73478405003977
1010260800	5	5.59194155386801
1010264400	5	5.61553562250266
1010268000	5	5.51888152991065
1010271600	5	5.5196170417501
1010275200	6	5.34409088055977
1010278800	6	5.62158917638568
1010282400	6	5.72828138282213
1010286000	6	5.56568418962489
1010289600	6	5.10304223948106
1010293200	6	4.64816606646276
1010296800	6	3.328848164845
1010300400	6	2.70905522264285
1010304000	6	2.23307693373279
1010307600	6	1.88304473476089
1010311200	6	1.46103081963697
