Unix	jday	Downward_Short.Wave_Rad_Flux
788918400	1	668.017337896174
788922000	1	668.017337896174
788925600	1	762.129681333605
788929200	1	794.741817261715
788932800	1	778.514017078288
788936400	1	734.551193796868
788940000	1	197.514485271514
788943600	1	197.514485271514
788947200	1	132.991184238243
788950800	1	89.0749975371092
788954400	1	66.8050147757141
788958000	1	53.4421278586491
788961600	1	0
788965200	1	0
788968800	1	0
788972400	1	0
788976000	1	0
788979600	1	0
788983200	1	53.735200266708
788986800	1	53.735200266708
788990400	1	120.233970483338
788994000	1	187.906254854423
788997600	1	272.527779774581
789001200	1	356.333245064771
789004800	2	1006.60875645102
789008400	2	1006.60875645102
789012000	2	962.29060556793
789015600	2	869.193245124709
789019200	2	809.951593681371
789022800	2	755.743290671138
789026400	2	46.3729349345343
789030000	2	46.3729349345343
789033600	2	25.6660371064343
789037200	2	17.1359473427292
789040800	2	12.8595500461877
789044400	2	10.2790036367804
789048000	2	0
789051600	2	0
789055200	2	0
789058800	2	0
789062400	2	0
789066000	2	0
789069600	2	182.814179454542
789073200	2	182.814179454542
789076800	2	280.363786380282
789080400	2	373.763868922984
789084000	2	470.755286611718
789087600	2	559.766163952634
789091200	3	1070.20765784873
789094800	3	1070.20765784873
789098400	3	1063.7721939365
789102000	3	1036.46701920168
789105600	3	990.551897932895
789109200	3	928.987532073225
789112800	3	279.164380258746
789116400	3	279.164380258746
789120000	3	184.561908941235
789123600	3	123.597531536111
789127200	3	92.7006593790988
789130800	3	74.1572410677046
789134400	3	0
789138000	3	0
789141600	3	0
789145200	3	0
789148800	3	0
789152400	3	0
789156000	3	182.207535148186
789159600	3	182.207535148186
789163200	3	283.720635074781
789166800	3	384.838789707602
789170400	3	480.904441708021
789174000	3	567.485716942747
789177600	4	1051.99783590681
789181200	4	1051.99783590681
789184800	4	1044.93085219583
789188400	4	1017.21547664495
789192000	4	965.853128026014
789195600	4	897.845018780488
789199200	4	273.465296276714
789202800	4	273.465296276714
789206400	4	180.178330303205
789210000	4	120.656185498001
789213600	4	90.4906660338782
789217200	4	72.3940801670499
789220800	4	0
789224400	4	0
789228000	4	0
789231600	4	0
789235200	4	0
789238800	4	0
789242400	4	80.5124162830243
789246000	4	80.5124162830243
789249600	4	98.8662253335166
789253200	4	118.168631033171
789256800	4	147.501296907684
789260400	4	182.883032255756
789264000	5	558.734519136876
789267600	5	558.734519136876
789271200	5	722.239986636296
789274800	5	776.018698569611
789278400	5	757.543035938264
789282000	5	707.868838337085
789285600	5	152.843450155841
789289200	5	152.843450155841
789292800	5	99.364089674785
789296400	5	66.4826751219025
789300000	5	49.862781268723
789303600	5	39.8973838451924
789307200	5	0
789310800	5	0
789314400	5	0
789318000	5	0
789321600	5	0
789325200	5	0
789328800	5	29.8487174133183
789332400	5	29.8487174133183
789336000	5	55.0850817547809
789339600	5	91.6886129731544
789343200	5	133.553783093317
789346800	5	176.393248479524
789350400	6	336.11214807494
789354000	6	336.11214807494
789357600	6	340.883589883689
789361200	6	343.926647447248
789364800	6	316.63708991488
789368400	6	282.396819698238
789372000	6	60.2228999707662
789375600	6	60.2228999707662
789379200	6	40.34874002856
789382800	6	27.0742535114054
789386400	6	20.3067699686348
789390000	6	16.2500478044056
789393600	6	0
789397200	6	0
789400800	6	0
789404400	6	0
789408000	6	0
789411600	6	0
789415200	6	19.2824917616386
789418800	6	19.2824917616386
789422400	6	32.7933768638537
789426000	6	44.7224123030493
789429600	6	59.9601309510475
789433200	6	76.6576328769977
789436800	7	263.295144718204
789440400	7	263.295144718204
789444000	7	247.529378184698
789447600	7	246.270621273578
789451200	7	246.298673310138
789454800	7	238.457152957249
789458400	7	60.6503304686673
789462000	7	60.6503304686673
789465600	7	39.9467504648994
789469200	7	26.7379328879342
789472800	7	20.0521897648407
789476400	7	16.0455676622148
789480000	7	0
789483600	7	0
789487200	7	0
789490800	7	0
789494400	7	0
789498000	7	0
789501600	7	5.43731081813497
789505200	7	5.43731081813497
789508800	7	9.55218769410843
789512400	7	16.5146905283672
789516000	7	26.6344583593625
789519600	7	41.5545241493151
789523200	8	330.95637560296
789526800	8	330.95637560296
789530400	8	293.786246182216
789534000	8	292.735230885508
789537600	8	297.318541392156
789541200	8	286.012519440824
789544800	8	64.2584082891153
789548400	8	64.2584082891153
789552000	8	41.5406320381529
789555600	8	27.8337669848895
789559200	8	20.8655028836442
789562800	8	16.6941225492409
789566400	8	0
789570000	8	0
789573600	8	0
789577200	8	0
789580800	8	0
789584400	8	0
789588000	8	117.291148258889
789591600	8	117.291148258889
789595200	8	213.360866622412
789598800	8	321.059450755239
789602400	8	427.077065031572
789606000	8	522.015106173678
789609600	9	1048.3837510941
789613200	9	1048.3837510941
789616800	9	1042.47167575261
789620400	9	1015.98631605493
789624000	9	971.999580099407
789627600	9	912.03053441787
789631200	9	269.375288625183
789634800	9	269.375288625183
789638400	9	174.363457203455
789642000	9	116.742303490465
789645600	9	87.5603603902122
789649200	9	70.0420966937646
789652800	9	0
789656400	9	0
789660000	9	0
789663600	9	0
789667200	9	0
789670800	9	0
789674400	9	59.8218394812636
789678000	9	59.8218394812636
789681600	9	94.6696906517632
789685200	9	128.769999135723
789688800	9	173.917132193804
789692400	9	226.67614152069
789696000	10	905.665365187335
789699600	10	905.665365187335
789703200	10	955.207628808772
789706800	10	942.543796684217
789710400	10	910.24817234233
789714000	10	858.960390167087
789717600	10	265.298332872439
789721200	10	265.298332872439
789724800	10	173.376947551369
789728400	10	116.03018433336
789732000	10	87.020127946605
789735600	10	69.6101289944689
789739200	10	0
789742800	10	0
789746400	10	0
789750000	10	0
789753600	10	0
789757200	10	0
789760800	10	142.436423540861
789764400	10	142.436423540861
789768000	10	245.205876309236
789771600	10	348.474297021053
789775200	10	430.075666411809
789778800	10	486.267256614291
789782400	11	940.276555103354
789786000	11	940.276555103354
789789600	11	966.966189881072
789793200	11	962.027879753806
789796800	11	930.415397200775
789800400	11	878.271634632082
789804000	11	267.708106705048
789807600	11	267.708106705048
789811200	11	175.498977343256
789814800	11	117.449843389202
789818400	11	88.085052173737
789822000	11	70.4721816810655
789825600	11	0
789829200	11	0
789832800	11	0
789836400	11	0
789840000	11	0
789843600	11	0
789847200	11	82.3664066652032
789850800	11	82.3664066652032
789854400	11	168.995571261358
789858000	11	263.431191625932
789861600	11	335.16933233563
789865200	11	392.671087067897
789868800	12	844.000419950436
789872400	12	844.000419950436
789876000	12	930.695471150995
789879600	12	940.007246940388
789883200	12	914.524126847336
789886800	12	866.387336413633
789890400	12	274.143538375779
789894000	12	274.143538375779
789897600	12	178.976439217303
789901200	12	119.729635815092
789904800	12	89.7971699595129
789908400	12	71.8408919405498
789912000	12	0
789915600	12	0
789919200	12	0
789922800	12	0
789926400	12	0
789930000	12	0
789933600	12	28.4349466000489
789937200	12	28.4349466000489
789940800	12	60.3909886703692
789944400	12	101.805065448028
789948000	12	157.34280730215
789951600	12	213.924326636805
