Unix	jday	Downward_Short.Wave_Rad_Flux
662688000	1	584.224471305777
662691600	1	584.224471305777
662695200	1	506.738053112749
662698800	1	451.240309075605
662702400	1	397.259103219981
662706000	1	343.631249544525
662709600	1	36.935263563916
662713200	1	36.935263563916
662716800	1	24.0183894132224
662720400	1	16.0688151670991
662724000	1	12.0484060757694
662727600	1	9.63716771198683
662731200	1	0
662734800	1	0
662738400	1	0
662742000	1	0
662745600	1	0
662749200	1	0
662752800	1	172.606226585507
662756400	1	172.606226585507
662760000	1	279.332314644692
662763600	1	383.262644833691
662767200	1	482.606314399893
662770800	1	572.388552984934
662774400	2	1077.73636869136
662778000	2	1077.73636869136
662781600	2	1070.05949588529
662785200	2	1042.50410318202
662788800	2	996.841210899918
662792400	2	934.603806194277
662796000	2	278.705569990144
662799600	2	278.705569990144
662803200	2	183.538630522076
662806800	2	122.870613498068
662810400	2	92.1547489888705
662814000	2	73.7267818136723
662817600	2	0
662821200	2	0
662824800	2	0
662828400	2	0
662832000	2	0
662835600	2	0
662839200	2	184.497610510024
662842800	2	184.497610510024
662846400	2	285.41803071728
662850000	2	387.02418618275
662853600	2	483.759447732941
662857200	2	571.314868838253
662860800	3	1062.55639349672
662864400	3	1062.55639349672
662868000	3	1054.57017389707
662871600	3	1027.70005579257
662875200	3	983.013460613092
662878800	3	922.664249393229
662882400	3	261.077243681841
662886000	3	261.077243681841
662889600	3	169.134558298045
662893200	3	113.284105611299
662896800	3	84.9640366572311
662900400	3	67.9691240085276
662904000	3	0
662907600	3	0
662911200	3	0
662914800	3	0
662918400	3	0
662922000	3	0
662925600	3	63.9330345732404
662929200	3	63.9330345732404
662932800	3	115.857732402502
662936400	3	240.715888864209
662940000	3	364.67657727179
662943600	3	475.127518314156
662947200	4	1060.48078233695
662950800	4	1060.48078233695
662954400	4	1053.2989154169
662958000	4	1027.08597379508
662961600	4	982.599266189034
662965200	4	922.140109434121
662968800	4	271.138828111716
662972400	4	271.138828111716
662976000	4	175.089436661463
662979600	4	117.210961935844
662983200	4	87.8974440315275
662986800	4	70.3269455496688
662990400	4	0
662994000	4	0
662997600	4	0
663001200	4	0
663004800	4	0
663008400	4	0
663012000	4	54.7216977789743
663015600	4	54.7216977789743
663019200	4	83.5615301453984
663022800	4	116.004115468644
663026400	4	163.551927790859
663030000	4	222.206513136965
663033600	5	796.689350475758
663037200	5	796.689350475758
663040800	5	756.962397077333
663044400	5	698.83825368429
663048000	5	625.860755185689
663051600	5	552.321272894523
663055200	5	64.7541504004889
663058800	5	64.7541504004889
663062400	5	39.8431132242257
663066000	5	26.6472904552973
663069600	5	19.9819173461176
663073200	5	15.9889626219616
663076800	5	0
663080400	5	0
663084000	5	0
663087600	5	0
663091200	5	0
663094800	5	0
663098400	5	48.2983186556918
663102000	5	48.2983186556918
663105600	5	86.065785928893
663109200	5	124.31650156898
663112800	5	154.043512282025
663116400	5	175.633917405445
663120000	6	182.248930441413
663123600	6	182.248930441413
663127200	6	142.670034500188
663130800	6	118.94104502549
663134400	6	109.872332927621
663138000	6	101.83447690396
663141600	6	52.7250478201911
663145200	6	52.7250478201911
663148800	6	35.7501752357451
663152400	6	23.9573895625975
663156000	6	17.9655311396138
663159600	6	14.3746889323298
663163200	6	0
663166800	6	0
663170400	6	0
663174000	6	0
