Unix	jday	Downward_Short.Wave_Rad_Flux
725846400	1	979.500964651411
725850000	1	979.500964651411
725853600	1	958.2951777101
725857200	1	915.057699185439
725860800	1	824.447963893391
725864400	1	725.444986600465
725868000	1	142.313888991945
725871600	1	142.313888991945
725875200	1	99.7688265430328
725878800	1	66.872483115629
725882400	1	50.1518504460031
725886000	1	40.1184839486778
725889600	1	0
725893200	1	0
725896800	1	0
725900400	1	0
725904000	1	0
725907600	1	0
725911200	1	46.362564582741
725914800	1	46.362564582741
725918400	1	86.9696226681597
725922000	1	145.624904853354
725925600	1	230.770564436213
725929200	1	317.478151994304
725932800	2	997.088281780036
725936400	2	997.088281780036
725940000	2	981.797162618075
725943600	2	929.084394531778
725947200	2	846.753452111147
725950800	2	757.908566426624
725954400	2	207.301062301945
725958000	2	207.301062301945
725961600	2	139.740809970909
725965200	2	93.6783179998945
725968800	2	70.2552058460335
725972400	2	56.2150179748984
725976000	2	0
725979600	2	0
725983200	2	0
725986800	2	0
725990400	2	0
725994000	2	0
725997600	2	68.3337403445403
726001200	2	68.3337403445403
726004800	2	139.54481285102
726008400	2	267.033676831097
726012000	2	385.430096192859
726015600	2	488.826795017552
726019200	3	1045.29719607101
726022800	3	1045.29719607101
726026400	3	1037.1520131827
726030000	3	1008.28460426725
726033600	3	961.488724393389
726037200	3	897.416423397702
726040800	3	260.427991081122
726044400	3	260.427991081122
726048000	3	172.046148025043
726051600	3	115.25308153211
726055200	3	86.439672060827
726058800	3	69.1469647415167
726062400	3	0
726066000	3	0
726069600	3	0
726073200	3	0
726076800	3	0
726080400	3	0
726084000	3	172.205655507882
726087600	3	172.205655507882
726091200	3	270.854067878157
726094800	3	369.650041618302
726098400	3	468.230924001888
726102000	3	557.524864313932
726105600	4	1060.85028579617
726109200	4	1060.85028579617
726112800	4	1053.98021157669
726116400	4	1026.40078250277
726120000	4	980.734738737686
726123600	4	918.793408563802
726127200	4	268.32482524595
726130800	4	268.32482524595
726134400	4	177.080054215287
726138000	4	118.621003980062
726141600	4	88.9608123714988
726145200	4	71.1756794526292
726148800	4	0
726152400	4	0
726156000	4	0
726159600	4	0
726163200	4	0
726166800	4	0
726170400	4	17.8716659441929
726174000	4	17.8716659441929
726177600	4	32.9861526051592
726181200	4	44.6509680866223
726184800	4	55.1284123500792
726188400	4	61.0387223978455
726192000	5	60.5663727343351
726195600	5	60.5663727343351
726199200	5	62.3686865276361
726202800	5	72.5494131422751
726206400	5	94.9526460855461
726210000	5	132.362276564193
726213600	5	128.556957547336
726217200	5	128.556957547336
726220800	5	86.3414906517746
726224400	5	57.9365666348627
726228000	5	43.4523270148137
726231600	5	34.7666454647751
726235200	5	0
726238800	5	0
726242400	5	0
726246000	5	0
726249600	5	0
726253200	5	0
726256800	5	22.5748451872872
726260400	5	22.5748451872872
726264000	5	47.2307184471465
726267600	5	96.601931640803
726271200	5	164.338831775036
726274800	5	237.157888966367
726278400	6	661.455757848991
726282000	6	661.455757848991
726285600	6	561.497240144612
726289200	6	552.95973773079
726292800	6	538.650847707742
726296400	6	479.616394397615
726300000	6	59.6099666207792
726303600	6	59.6099666207792
726307200	6	46.8886707350815
726310800	6	31.6810056428906
726314400	6	23.7607792023276
726318000	6	19.0038069325202
726321600	6	0
726325200	6	0
726328800	6	0
726332400	6	0
726336000	6	0
726339600	6	0
726343200	6	85.6859782760126
726346800	6	85.6859782760126
726350400	6	168.831539656944
726354000	6	279.479606237721
726357600	6	303.569832675069
726361200	6	286.503950184104
726364800	7	66.247237114502
726368400	7	66.247237114502
726372000	7	63.7785038114817
726375600	7	66.2083142076729
726379200	7	69.2234605728247
726382800	7	73.752249323802
726386400	7	155.635879345423
726390000	7	155.635879345423
726393600	7	113.372636706925
726397200	7	76.0759259845365
726400800	7	57.0500504461642
726404400	7	45.647976908032
726408000	7	0
726411600	7	0
726415200	7	0
726418800	7	0
726422400	7	0
726426000	7	0
726429600	7	32.6474570693635
726433200	7	32.6474570693635
726436800	7	48.0351899007077
726440400	7	67.7107096817148
726444000	7	88.8089036160452
726447600	7	108.908830846577
726451200	8	242.654868597084
726454800	8	242.654868597084
726458400	8	313.769992878466
726462000	8	468.696323680094
726465600	8	506.639537968131
726469200	8	483.66908662079
726472800	8	123.52002506227
726476400	8	123.52002506227
726480000	8	84.3210005988722
726483600	8	56.6423073689745
726487200	8	42.4786375571389
726490800	8	33.9841543560678
726494400	8	0
726498000	8	0
726501600	8	0
726505200	8	0
726508800	8	0
726512400	8	0
726516000	8	26.7417348851788
726519600	8	26.7417348851788
726523200	8	51.1280639071794
726526800	8	69.5314836837807
726530400	8	83.043580278897
726534000	8	94.5771759016994
726537600	9	209.982742843305
726541200	9	209.982742843305
726544800	9	259.730988462211
726548400	9	273.242963453485
726552000	9	264.502120278074
726555600	9	245.12849033977
726559200	9	55.0294530648194
726562800	9	55.0294530648194
726566400	9	39.9931981746857
726570000	9	26.9222195959029
726573600	9	20.1897505645607
726577200	9	16.1560991222269
726580800	9	0
726584400	9	0
726588000	9	0
726591600	9	0
726595200	9	0
726598800	9	0
726602400	9	61.2869826092501
726606000	9	61.2869826092501
726609600	9	159.499098753613
726613200	9	268.273469275197
726616800	9	369.107126005788
726620400	9	458.886518151778
726624000	10	735.364146204324
726627600	10	735.364146204324
726631200	10	674.615648733636
