Unix	jday	Downward_Short.Wave_Rad_Flux
757382400	1	559.776117531988
757386000	1	559.776117531988
757389600	1	651.806007821971
757393200	1	666.796776234467
757396800	1	617.288938159731
757400400	1	560.951058748389
757404000	1	147.996587210899
757407600	1	147.996587210899
757411200	1	93.6064754760829
757414800	1	62.7143092316253
757418400	1	47.0360103577263
757422000	1	37.6220813336199
757425600	1	0
757429200	1	0
757432800	1	0
757436400	1	0
757440000	1	0
757443600	1	0
757447200	1	72.7711352918651
757450800	1	72.7711352918651
757454400	1	144.728425118932
757458000	1	178.956058305216
757461600	1	201.068044795291
757465200	1	223.859454390514
757468800	2	991.485573939479
757472400	2	991.485573939479
757476000	2	908.583314136501
757479600	2	859.884339857009
757483200	2	805.716012569194
757486800	2	742.848918342234
757490400	2	152.6835551468
757494000	2	152.6835551468
757497600	2	109.262391929204
757501200	2	73.3069621166677
757504800	2	54.9861927928598
757508400	2	43.9879853765784
757512000	2	0
757515600	2	0
757519200	2	0
757522800	2	0
757526400	2	0
757530000	2	0
757533600	2	32.8215802724331
757537200	2	32.8215802724331
757540800	2	57.6815946631516
757544400	2	76.9411187038123
757548000	2	99.1306831316776
757551600	2	121.379687590376
757555200	3	156.954514129028
757558800	3	156.954514129028
757562400	3	142.603001398275
757566000	3	126.421264256041
757569600	3	122.654446167211
757573200	3	112.553883766769
757576800	3	38.4664856471748
757580400	3	38.4664856471748
757584000	3	26.0514340101008
757587600	3	17.4321171531276
757591200	3	13.0704241258975
757594800	3	10.4583600495855
757598400	3	0
757602000	3	0
757605600	3	0
757609200	3	0
757612800	3	0
757616400	3	0
757620000	3	10.0604789430545
757623600	3	10.0604789430545
757627200	3	13.4780330916726
757630800	3	18.0844133793169
757634400	3	21.9982497235223
757638000	3	24.2109393625822
757641600	4	56.5508372144955
757645200	4	56.5508372144955
757648800	4	64.7484579969152
757652400	4	65.4580956094703
757656000	4	65.207074782707
757659600	4	59.0627016062446
757663200	4	15.7311483150564
757666800	4	15.7311483150564
757670400	4	11.849095328002
757674000	4	7.94723854511183
757677600	4	5.96303777606667
757681200	4	4.77012954447433
757684800	4	0
757688400	4	0
757692000	4	0
757695600	4	0
757699200	4	0
757702800	4	0
757706400	4	132.667303452155
757710000	4	132.667303452155
757713600	4	177.891736642842
757717200	4	223.144088462045
757720800	4	293.057634030692
757724400	4	386.072579245125
757728000	5	1021.05509622396
757731600	5	1021.05509622396
757735200	5	962.166227367593
757738800	5	941.910961312787
757742400	5	910.278801631168
757746000	5	857.755610531957
757749600	5	162.772719313213
757753200	5	162.772719313213
757756800	5	103.503723295993
757760400	5	69.2632671127557
757764000	5	51.9504771106691
757767600	5	41.5524316139119
757771200	5	0
757774800	5	0
757778400	5	0
757782000	5	0
757785600	5	0
757789200	5	0
757792800	5	154.866931789484
757796400	5	154.866931789484
757800000	5	262.139767365994
757803600	5	368.045498647883
757807200	5	467.387918759553
757810800	5	556.695982237838
757814400	6	1063.22061132546
757818000	6	1063.22061132546
757821600	6	1057.02763578394
757825200	6	1031.446147735
757828800	6	987.809155394711
757832400	6	928.110073979875
757836000	6	282.605126451997
757839600	6	282.605126451997
757843200	6	186.413074431947
757846800	6	124.83012618881
757850400	6	93.6231335698749
757854000	6	74.8975203810919
757857600	6	0
757861200	6	0
757864800	6	0
757868400	6	0
757872000	6	0
757875600	6	0
757879200	6	11.9452208680153
757882800	6	11.9452208680153
757886400	6	21.9082260767045
757890000	6	36.1299024114595
757893600	6	57.3390361114935
757897200	6	83.8911180228055
757900800	7	332.313264953513
757904400	7	332.313264953513
757908000	7	301.569578455433
757911600	7	265.071355893909
757915200	7	235.516102739408
757918800	7	209.781373331485
757922400	7	38.8952521022858
757926000	7	38.8952521022858
757929600	7	26.2742450934986
757933200	7	17.6133516915102
757936800	7	13.2154106485015
757940400	7	10.5690188482921
757944000	7	0
757947600	7	0
757951200	7	0
757954800	7	0
757958400	7	0
757962000	7	0
757965600	7	70.4609172951276
757969200	7	70.4609172951276
