Unix	jday	Downward_Short-Wave_Rad_Flux
649468800	213	459.808298733945
649472400	213	459.808298733945
649476000	213	450.801865572641
649479600	213	424.711637962345
649483200	213	383.505068708001
649486800	213	330.271825532942
649490400	213	0
649494000	213	0
649497600	213	0
649501200	213	0
649504800	213	0
649508400	213	0
649512000	213	0
649515600	213	0
649519200	213	0
649522800	213	0
649526400	213	0
649530000	213	0
649533600	213	0
649537200	213	0
649540800	213	0.160411456133273
649544400	213	22.8810280129615
649548000	213	71.6735548132962
649551600	213	126.908390451271
649555200	214	473.909960214887
649558800	214	473.909960214887
649562400	214	465.160438534721
649566000	214	438.900104510351
649569600	214	396.952568329835
649573200	214	342.555316913739
649576800	214	0
649580400	214	0
649584000	214	0
649587600	214	0
649591200	214	0
649594800	214	0
649598400	214	0
649602000	214	0
649605600	214	0
649609200	214	0
649612800	214	0
649616400	214	0
649620000	214	0
649623600	214	0
649627200	214	0.263053215769415
649630800	214	24.0596785280779
649634400	214	73.5708489207817
649638000	214	129.262778597867
649641600	215	477.270941084088
649645200	215	477.270941084088
649648800	215	467.698361155409
649652400	215	440.825725225878
649656000	215	398.072060746125
649659600	215	342.681270541654
649663200	215	0
649666800	215	0
649670400	215	0
649674000	215	0
649677600	215	0
649681200	215	0
649684800	215	0
649688400	215	0
649692000	215	0
649695600	215	0
649699200	215	0
649702800	215	0
649706400	215	0
649710000	215	0
649713600	215	0.36363202302722
649717200	215	17.8656076652777
649720800	215	51.6036611544985
649724400	215	87.7180640127077
649728000	216	272.425412584736
649731600	216	272.425412584736
649735200	216	260.374837173016
649738800	216	242.663372407057
649742400	216	213.456290084812
649746000	216	181.892433705983
649749600	216	0
649753200	216	0
649756800	216	0
649760400	216	0
649764000	216	0
649767600	216	0
649771200	216	0
649774800	216	0
649778400	216	0
649782000	216	0
649785600	216	0
649789200	216	0
649792800	216	0
649796400	216	0
649800000	216	0.463928668802118
649803600	216	17.6082724305971
649807200	216	47.8322871951442
649810800	216	88.3952989989902
649814400	217	412.61395352068
649818000	217	412.61395352068
649821600	217	409.905916043242
649825200	217	387.00979460127
649828800	217	352.32202848373
649832400	217	303.951005583266
649836000	217	0
649839600	217	0
649843200	217	0
649846800	217	0
649850400	217	0
649854000	217	0
649857600	217	0
649861200	217	0
649864800	217	0
649868400	217	0
649872000	217	0
649875600	217	0
649879200	217	0
649882800	217	0
649886400	217	0.65085571631353
649890000	217	27.2205653326009
649893600	217	78.1131571703713
649897200	217	134.393790192159
649900800	218	462.214850939397
649904400	218	462.214850939397
649908000	218	438.138871352755
649911600	218	412.127046349742
649915200	218	355.676905552113
649918800	218	298.871404973796
649922400	218	0
649926000	218	0
649929600	218	0
649933200	218	0
649936800	218	0
649940400	218	0
649944000	218	0
649947600	218	0
649951200	218	0
649954800	218	0
649958400	218	0
649962000	218	0
649965600	218	0
649969200	218	0
649972800	218	0.710494713702936
649976400	218	20.1323847499263
649980000	218	61.2434454237759
649983600	218	111.148177506717
649987200	219	440.957390761006
649990800	219	440.957390761006
649994400	219	429.099790336472
649998000	219	402.442324117521
650001600	219	367.705425880648
650005200	219	319.193113340265
650008800	219	0
650012400	219	0
650016000	219	0
650019600	219	0
650023200	219	0
650026800	219	0
650030400	219	0
650034000	219	0
650037600	219	0
650041200	219	0
