Unix	jday	Downward_Long-Wave_Rad_Flux
641520000	121	366.16159520902
641523600	121	365.307224380953
641527200	121	364.983777394753
641530800	121	364.485087644468
641534400	121	363.850787232345
641538000	121	363.15139182319
641541600	121	357.151508468821
641545200	121	356.403034008527
641548800	121	354.925948150933
641552400	121	353.798648820203
641556000	121	352.014908997447
641559600	121	349.716097020881
641563200	121	320.50681187141
641566800	121	319.785190235667
641570400	121	308.186306793127
641574000	121	295.531375460889
641577600	121	288.343462390386
641581200	121	283.721781394795
641584800	121	262.19768336492
641588400	121	262.029840668583
641592000	121	262.181140220679
641595600	121	263.798001101022
641599200	121	268.905198578742
641602800	121	274.121115538415
641606400	122	311.631661466029
641610000	122	314.079265237496
641613600	122	305.470575034133
641617200	122	304.996672326455
641620800	122	307.927314461641
641624400	122	312.409299473564
641628000	122	338.660285539658
641631600	122	337.236926865749
641635200	122	328.293818985539
641638800	122	324.176204417378
641642400	122	322.446973042686
641646000	122	321.516075869778
641649600	122	314.900739688476
641653200	122	315.265891892666
641656800	122	319.521944758446
641660400	122	323.696718507231
641664000	122	325.884612849906
641667600	122	327.798612853683
641671200	122	332.386552518738
641674800	122	333.599603614664
641678400	122	324.883773269085
641682000	122	315.812136062262
641685600	122	313.176017300284
641689200	122	313.727019820528
641692800	123	304.944689315791
641696400	123	306.743533346779
641700000	123	303.649167628613
641703600	123	300.004827967899
641707200	123	297.324496944584
641710800	123	294.973722476989
641714400	123	277.187119688165
641718000	123	275.467025371754
641721600	123	281.713077490323
641725200	123	292.350084954593
641728800	123	291.692350699238
641732400	123	290.081872955655
641736000	123	326.76429084079
641739600	123	324.567518299945
641743200	123	329.692674320082
641746800	123	330.762175570885
641750400	123	331.054964083286
641754000	123	330.879938303753
641757600	123	325.668268463657
641761200	123	325.80165425691
641764800	123	323.719038708452
641768400	123	323.876800221951
641772000	123	325.572163479288
641775600	123	327.823622308568
641779200	124	340.675010515819
641782800	124	340.71911430385
641786400	124	340.035437715129
641790000	124	339.430777642885
641793600	124	338.533699963406
641797200	124	336.624163419351
641800800	124	331.469640617968
641804400	124	331.585257073556
641808000	124	327.568165241636
641811600	124	321.451320032015
641815200	124	321.417699538586
641818800	124	322.131806877686
641822400	124	327.346228898356
641826000	124	327.255174486175
641829600	124	330.741645422531
641833200	124	333.08600421769
641836800	124	332.690968090615
641840400	124	329.149529492402
641844000	124	288.82341881468
641847600	124	288.7852324384
641851200	124	280.61918047991
641854800	124	276.053337810189
641858400	124	275.07401828129
641862000	124	275.473225019525
641865600	125	281.787013652722
641869200	125	283.043754762474
641872800	125	285.584403437797
641876400	125	287.817759035441
641880000	125	289.871575139964
641883600	125	291.23155734992
641887200	125	288.706291510201
641890800	125	287.455062020372
641894400	125	287.595939945426
641898000	125	290.501323566098
641901600	125	291.728599136643
641905200	125	292.109520638402
641908800	125	318.100930270485
641912400	125	319.049410184662
641916000	125	323.958693337397
641919600	125	325.771651699267
641923200	125	325.187455948208
641926800	125	325.50215785477
641930400	125	317.544439927116
641934000	125	318.178742278891
641937600	125	328.190717643838
641941200	125	325.430985432393
641944800	125	324.307914636339
641948400	125	324.410106567485
641952000	126	334.370885670376
641955600	126	336.892663516575
641959200	126	345.285134559986
641962800	126	346.660050306615
641966400	126	347.4250884383
641970000	126	347.725149910577
641973600	126	351.373911288937
641977200	126	350.567006187981
641980800	126	351.388444696464
641984400	126	352.251402234063
641988000	126	352.953754899521
641991600	126	353.714920678434
641995200	126	355.288114080875
641998800	126	355.871486358948
642002400	126	353.561863321626
642006000	126	351.790005812267
642009600	126	347.950917524137
642013200	126	342.749812982359
642016800	126	294.308954898233
642020400	126	292.345041267796
642024000	126	288.226308817348
642027600	126	285.493380067825
642031200	126	284.771769375418
642034800	126	284.650457188796
642038400	127	288.618658927603
642042000	127	289.157121029521
642045600	127	288.47287484603
642049200	127	287.40908716451
642052800	127	286.140153661849
642056400	127	284.393242133646
642060000	127	268.994812002867
642063600	127	266.999177343228
642067200	127	265.889974985673
642070800	127	265.110612993902
642074400	127	264.929969185802
642078000	127	265.158091278215
642081600	127	265.037257693189
642085200	127	265.603703790812
642088800	127	266.149572920142
642092400	127	266.612631339465
642096000	127	266.452049960221
642099600	127	266.058049863694
642103200	127	259.699250305567
642106800	127	259.267319716572
642110400	127	258.522479471296
642114000	127	259.050946586935
642117600	127	263.028931828115
642121200	127	269.537591750382
642124800	128	314.921332145152
642128400	128	314.609823456037
642132000	128	315.255312978508
642135600	128	314.864281139284
642139200	128	312.411042698096
642142800	128	307.133447487289
642146400	128	255.255787878434
642150000	128	254.19591911222
642153600	128	255.934871695695
642157200	128	262.64926783608
642160800	128	263.668012776148
642164400	128	263.733233562647
642168000	128	255.32940926631
642171600	128	254.816694091407
642175200	128	250.995418065017
642178800	128	246.338568978093
642182400	128	243.095367335925
642186000	128	240.954003713258
642189600	128	238.420279659681
642193200	128	239.727030578234
642196800	128	241.8309900169
642200400	128	249.687703034463
642204000	128	257.303350457235
642207600	128	261.456626764632
642211200	129	291.884151317145
642214800	129	292.084906781133
642218400	129	301.825199447347
642222000	129	305.471775786236
642225600	129	305.156660757707
642229200	129	303.070986359959
642232800	129	266.397275031902
642236400	129	266.174416544263
642240000	129	265.457496330697
642243600	129	265.683592286636
642247200	129	264.879999678415
642250800	129	264.24262620295
642254400	129	261.252931079876
642258000	129	260.798932581417
642261600	129	260.900493920723
642265200	129	260.642561654203
642268800	129	260.370167903871
642272400	129	260.052581293985
642276000	129	255.61313673421
642279600	129	255.983730730864
642283200	129	256.391581970717
642286800	129	257.027364242906
642290400	129	258.938977775048
642294000	129	261.235836515072
642297600	130	278.78871771849
642301200	130	280.660732803961
642304800	130	282.189696646807
642308400	130	283.309429514358
642312000	130	283.909525242028
642315600	130	283.801796375514
642319200	130	274.828014552746
642322800	130	272.019027816836
642326400	130	271.834484925475
642330000	130	271.050675264872
642333600	130	269.933535187609
642337200	130	268.713139300636
642340800	130	260.371561782906
642344400	130	260.254945904042
642348000	130	259.59939776303
642351600	130	259.328259119681
642355200	130	259.354968760752
642358800	130	259.583244442681
642362400	130	265.185337235971
642366000	130	265.390822407801
642369600	130	266.100643210767
642373200	130	267.823378839168
642376800	130	270.449594531324
642380400	130	273.475651991867
642384000	131	290.799787628581
642387600	131	292.000337840156
642391200	131	292.547799945627
642394800	131	293.602021580967
642398400	131	293.761443080114
642402000	131	293.027267575195
642405600	131	280.166806038057
642409200	131	278.910553906236
642412800	131	277.37839935913
642416400	131	276.599027643972
642420000	131	276.390590507127
642423600	131	276.777791591911
642427200	131	296.377547404088
642430800	131	297.948270613396
642434400	131	301.656169972787
642438000	131	306.034271778245
642441600	131	309.6305526786
642445200	131	313.137844309798
642448800	131	330.631941127487
642452400	131	332.585120120489
642456000	131	331.190463811943
642459600	131	325.603463444764
642463200	131	320.741718797692
642466800	131	317.814711618519
642470400	132	306.322698744284
642474000	132	307.494040437423
642477600	132	307.127473221382
642481200	132	306.264759399291
642484800	132	305.18880746548
642488400	132	303.576225760009
642492000	132	285.891975676261
642495600	132	284.676146335035
642499200	132	283.216638020026
642502800	132	282.070607844889
642506400	132	280.766447340429
642510000	132	279.548557189883
642513600	132	272.755206727286
642517200	132	272.939972012753
642520800	132	274.067341600421
642524400	132	275.680971437262
642528000	132	277.162048293953
642531600	132	278.726488622428
642535200	132	292.951182053918
642538800	132	296.586486625973
642542400	132	300.218962767641
642546000	132	304.100373791322
642549600	132	307.593683387249
642553200	132	311.878716541436
642556800	133	337.720939825419
642560400	133	338.048928045829
642564000	133	334.374029814291
642567600	133	332.521957870207
642571200	133	331.113316561943
642574800	133	329.764232494502
642578400	133	323.721279033829
642582000	133	323.185208539071
642585600	133	328.404382612985
642589200	133	323.721497278322
642592800	133	319.226322938975
642596400	133	315.206355611197
642600000	133	276.324888307813
642603600	133	274.526316758072
642607200	133	270.272504563655
642610800	133	267.583655183329
642614400	133	265.399754440326
642618000	133	263.678799568136
642621600	133	254.450160045207
642625200	133	254.642660259758
642628800	133	254.013670171564
642632400	133	253.799853466584
642636000	133	255.097900733041
642639600	133	257.356884914786
642643200	134	283.881503862728
642646800	134	284.336713249515
642650400	134	291.908749357067
642654000	134	295.597550061473
642657600	134	295.45512678155
642661200	134	292.571335791402
642664800	134	265.043109576875
642668400	134	264.131202705122
642672000	134	262.982215578709
642675600	134	262.806461628079
642679200	134	262.442412690395
642682800	134	261.767632927003
642686400	134	255.671928633024
642690000	134	254.867320891474
642693600	134	253.590805094696
642697200	134	252.124845253438
642700800	134	250.66607840143
642704400	134	249.294859908236
642708000	134	239.106901408509
642711600	134	238.585261777116
642715200	134	237.772618217749
642718800	134	237.331332551837
642722400	134	237.919695041769
642726000	134	239.00124168929
642729600	135	244.618675181222
642733200	135	244.554126666888
642736800	135	245.368770896891
642740400	135	246.032234368389
642744000	135	246.400236921817
642747600	135	246.357822548273
642751200	135	243.994533478493
642754800	135	242.499080431852
642758400	135	243.207300012321
642762000	135	243.350716694061
642765600	135	243.211655617477
642769200	135	243.121617364539
642772800	135	241.48361406734
642776400	135	241.655977915976
642780000	135	241.414414844931
642783600	135	242.074200969236
642787200	135	243.984955235747
642790800	135	247.502289665917
642794400	135	305.220260091016
642798000	135	306.704316533731
642801600	135	311.756264374655
642805200	135	312.718001218234
642808800	135	313.547551362464
642812400	135	313.350094933602
642816000	136	283.707517907788
642819600	136	285.105658459135
642823200	136	292.213345651814
642826800	136	301.949462553523
642830400	136	305.663561540673
642834000	136	305.157238096879
642837600	136	282.013436711521
642841200	136	280.633610119497
642844800	136	282.574901028853
642848400	136	280.171053195951
642852000	136	279.464794711375
642855600	136	281.029789223944
642859200	136	263.606815959681
642862800	136	263.541180826491
642866400	136	262.327503346792
642870000	136	261.737863680254
