Unix	jday	Temperature
852076800	1	292.721101932784
852080400	1	292.895344654447
852084000	1	293.784153351983
852087600	1	294.372359367874
852091200	1	294.200511797405
852094800	1	293.679844660211
852098400	1	292.67921575815
852102000	1	291.634775874477
852105600	1	290.394967895331
852109200	1	289.857575066418
852112800	1	289.624713170901
852116400	1	289.05844411675
852120000	1	288.964847284669
852123600	1	288.484450517058
852127200	1	287.728842216581
852130800	1	287.337594532212
852134400	1	287.362608066422
852138000	1	287.579201796567
852141600	1	288.63658788766
852145200	1	289.815712516079
852148800	1	291.201505987707
852152400	1	292.682990788969
852156000	1	293.809595675438
852159600	1	294.55396776584
852163200	2	294.421971149379
852166800	2	294.433804228459
852170400	2	293.554127319942
852174000	2	292.44518439546
852177600	2	291.412688685701
852181200	2	290.400244073447
852184800	2	289.508484917183
852188400	2	288.472623799029
852192000	2	287.573854666389
852195600	2	287.100135662412
852199200	2	286.930648086155
852202800	2	286.781302904014
852206400	2	286.230634112671
852210000	2	286.038382302731
852213600	2	285.884453030414
852217200	2	285.707626449978
852220800	2	285.496116888862
852224400	2	285.289437080165
852228000	2	285.442124629849
852231600	2	285.728859031785
852235200	2	286.079267163703
852238800	2	286.514737377428
852242400	2	287.313574318355
852246000	2	288.198961518032
852249600	3	289.278265691768
852253200	3	289.739179584282
852256800	3	290.086720917902
852260400	3	290.075864944165
852264000	3	290.175858110593
852267600	3	290.039378503519
852271200	3	289.947043265948
852274800	3	289.371761745693
852278400	3	288.195484020303
852282000	3	287.472388578764
852285600	3	287.290559862801
852289200	3	287.066334362415
852292800	3	287.084306035997
852296400	3	287.131128378673
852300000	3	286.537996375092
852303600	3	285.94099824978
852307200	3	285.333522235384
852310800	3	285.100411463591
852314400	3	285.57723830187
852318000	3	286.181975610633
852321600	3	285.891888189632
852325200	3	285.692045332753
852328800	3	285.165753742392
852332400	3	284.392957106917
852336000	4	283.870412888985
852339600	4	283.576613539318
852343200	4	283.204820015901
852346800	4	282.657717874471
852350400	4	282.376329483903
852354000	4	282.124111092696
852357600	4	282.69541774932
852361200	4	282.339405657312
852364800	4	282.015767094309
852368400	4	281.778668076563
852372000	4	281.464377758979
852375600	4	281.082623208253
852379200	4	281.857201657416
852382800	4	281.62383296987
852386400	4	281.33017289174
852390000	4	281.243379946652
852393600	4	281.353636226799
852397200	4	281.380431190196
852400800	4	282.12484984289
852404400	4	282.30751859673
852408000	4	282.953533765956
852411600	4	283.606859333912
852415200	4	284.035816287204
852418800	4	284.340456411333
852422400	5	285.903233469207
852426000	5	286.475180139516
852429600	5	286.793459181354
852433200	5	286.633236210893
852436800	5	286.335233382354
852440400	5	285.968054705815
852444000	5	285.205557046541
852447600	5	284.414361871494
852451200	5	282.694548561896
852454800	5	281.130667506797
852458400	5	280.081511089209
852462000	5	280.204548513274
852465600	5	280.872357743398
852469200	5	281.324775682444
