Unix	jday	V-component_of_wind
760060800	32	-2.59182755635535
760064400	32	-2.26820394200535
760068000	32	-2.32756945792115
760071600	32	-2.90522993898588
760075200	32	-3.72738805859933
760078800	32	-4.34016390720761
760082400	32	-5.72929487016655
760086000	32	-4.97070748758222
760089600	32	-4.80127200546079
760093200	32	-5.15812636696283
760096800	32	-5.15525226149176
760100400	32	-4.9986850260296
760104000	32	-3.24360838416665
760107600	32	-4.04718049061302
760111200	32	-4.06359259105619
760114800	32	-4.10636549634302
760118400	32	-4.1059451656347
760122000	32	-4.05023463948808
760125600	32	-4.21283189126003
760129200	32	-3.79436428904748
760132800	32	-3.62663894383159
760136400	32	-3.76869843765039
760140000	32	-3.86781955309179
760143600	32	-4.09847300573464
760147200	33	-5.38196620762352
760150800	33	-5.48003579152986
760154400	33	-4.83991858014952
760158000	33	-4.26365720289587
760161600	33	-4.48616536836006
760165200	33	-4.64630826246892
760168800	33	-3.41909203946463
760172400	33	-2.5911551165952
760176000	33	-2.72488213840013
760179600	33	-1.67858932710312
760183200	33	5.08424862338081
760186800	33	11.5747812118717
760190400	33	10.621099912977
760194000	33	11.2488390905412
760197600	33	10.4246750313598
760201200	33	9.52230249491041
760204800	33	8.07125090566455
760208400	33	6.70362588060718
760212000	33	5.03617194517027
760215600	33	5.04667229618294
760219200	33	5.00199692545835
760222800	33	4.71230897501711
760226400	33	4.91668073809692
760230000	33	4.97025636265441
760233600	34	5.47226390176667
760237200	34	4.96454204708677
760240800	34	4.45316832612219
760244400	34	4.07905167567449
760248000	34	4.41226127147234
760251600	34	4.77783863271321
760255200	34	3.56840285005046
760258800	34	4.25976668727527
760262400	34	4.59682470918132
760266000	34	4.69463802685573
760269600	34	4.63795198246861
760273200	34	4.52744515270732
760276800	34	3.16634197432172
760280400	34	3.4201941884678
760284000	34	3.10956339971488
760287600	34	2.33256244842479
760291200	34	1.95603864755361
760294800	34	1.54735772027805
760298400	34	0.30225204220851
760302000	34	0.0465372071212895
760305600	34	-0.633820150203738
760309200	34	-1.40681579800009
760312800	34	-1.75090161984531
760316400	34	-2.10422276502732
760320000	35	-1.38310177237715
760323600	35	-1.7471335145641
760327200	35	-2.24518998986298
760330800	35	-2.61893170482655
760334400	35	-2.66030190994735
760338000	35	-2.68449213042705
760341600	35	-3.48709171705801
760345200	35	-3.02726669784643
760348800	35	-2.62081563665152
760352400	35	-2.41870489917634
760356000	35	-2.45127339084751
760359600	35	-2.45866061023539
760363200	35	-1.6773004098033
760366800	35	-2.36051981024058
760370400	35	-2.63009975339389
760374000	35	-2.52402008272773
760377600	35	-2.30530784867501
760381200	35	-2.08202558133092
760384800	35	-2.1239887510264
760388400	35	-1.88907169113252
760392000	35	-1.44583117028116
760395600	35	-0.65055106051514
760399200	35	0.319684720367671
760402800	35	0.937846731181027
760406400	36	3.15912957358372
760410000	36	3.21033867853739
760413600	36	3.79381337837672
760417200	36	4.2556618816169
760420800	36	4.35116197665214
760424400	36	4.41307691891097
760428000	36	4.54596439549914
760431600	36	4.25368650976628
760435200	36	3.41289008745402
760438800	36	3.45545642774065
760442400	36	3.66656903506024
760446000	36	3.48709844789775
760449600	36	3.87839563544933
760453200	36	3.64987437822679
760456800	36	3.23962279375885
760460400	36	2.96973797409515
760464000	36	2.95427868963365
760467600	36	2.83519322994709
760471200	36	1.31887682946018
760474800	36	1.81866941033796
760478400	36	1.83113821757165
760482000	36	1.55716991807219
760485600	36	1.22036561931086
760489200	36	0.931770256546213
760492800	37	-0.381143161463566
760496400	37	-0.508247115628233
760500000	37	-0.940354290531129
760503600	37	-1.60555614662254
760507200	37	-2.48909086658557
760510800	37	-3.15540085489476
760514400	37	-4.03457897785055
760518000	37	-3.62180381262581
760521600	37	-3.45431235176661
760525200	37	-3.75094690066439
760528800	37	-4.25841031599421
760532400	37	-4.68768066581519
760536000	37	-3.27867256995942
760539600	37	-2.77276455687873
760543200	37	-2.43756938388112
760546800	37	-2.35637081770607
760550400	37	-2.51918180996644
760554000	37	-2.68201522710579
760557600	37	-6.16079879521275
760561200	37	-4.2002322864598
760564800	37	-3.41514921535868
760568400	37	-2.896255349604
760572000	37	-2.45028959989453
760575600	37	-2.00344755005383
760579200	38	-1.71057603923767
760582800	38	-1.315508960339
760586400	38	-1.28431698798512
760590000	38	-1.39551493474683
760593600	38	-1.66982921007239
760597200	38	-2.02079110770477
760600800	38	-3.59884341023969
760604400	38	-3.49489456046589
760608000	38	-3.34832691482143
760611600	38	-3.01915592482816
760615200	38	-2.80863023749659
760618800	38	-2.65516622798868
760622400	38	-2.40536052244415
760626000	38	-2.25901234167689
760629600	38	-2.16767385992785
760633200	38	-1.92876386008082
760636800	38	-1.74229111517827
760640400	38	-1.5689829133891
760644000	38	-2.69479843771864
760647600	38	-1.89399145234185
760651200	38	-1.30100814712052
760654800	38	-0.881986018334813
760658400	38	-0.335494721616761
760662000	38	0.0830775334809712
760665600	39	-1.22951281751622
760669200	39	-0.948643127167149
760672800	39	-0.940010760933282
760676400	39	-1.19745536197318
760680000	39	-1.86397585420257
760683600	39	-2.38282871840552
760687200	39	-3.26252544925396
760690800	39	-2.84785400211807
760694400	39	-2.94253885008518
760698000	39	-3.06253260750524
760701600	39	-3.05707692737471
760705200	39	-2.91676783723351
760708800	39	-2.3992114156592
760712400	39	-2.25647286184521
760716000	39	-2.05926377968093
760719600	39	-1.80034373555703
760723200	39	-1.51233532012181
760726800	39	-1.24554104174408
760730400	39	-2.21780295139399
760734000	39	-1.40861014883796
760737600	39	-0.763843378253374
760741200	39	0.016545513138048
760744800	39	0.68054539249257
760748400	39	1.33551695220229
760752000	40	0.838703875796693
760755600	40	1.57849434019416
760759200	40	2.23322051854917
760762800	40	2.63098623472209
760766400	40	2.08048219910937
760770000	40	1.56485406279125
760773600	40	1.28409924213636
760777200	40	0.868286653321775
760780800	40	1.20687452332794
760784400	40	1.82336848183482
760788000	40	2.27701993668602
760791600	40	2.56148430566359
760795200	40	5.37609272751995
760798800	40	3.05555101177685
760802400	40	1.6470846570816
760806000	40	0.577544055416387
760809600	40	0.528980622551063
760813200	40	0.502705493547155
760816800	40	-0.824411244441142
760820400	40	-0.18090018875075
760824000	40	0.322321462653944
760827600	40	0.922096623675969
760831200	40	1.36329245731015
760834800	40	1.56335987950685
760838400	41	-0.0198174107713444
760842000	41	-0.155216120225055
760845600	41	-0.849748256811488
760849200	41	-1.63628457385634
760852800	41	-2.28700864908612
760856400	41	-2.92694538130294
760860000	41	-2.85869822454502
760863600	41	-3.17786023215141
760867200	41	-3.67872394798315
760870800	41	-4.05684655495373
760874400	41	-3.94197406117735
760878000	41	-3.64787966945391
760881600	41	-3.64927547388417
760885200	41	-3.14017164232692
760888800	41	-2.7465359388614
760892400	41	-2.68192492562129
760896000	41	-2.75599760729419
760899600	41	-2.7921353346495
760903200	41	-2.28866839264633
760906800	41	-2.7596849488185
760910400	41	-3.00616070357009
760914000	41	-2.89835669518926
760917600	41	-3.2689909003143
760921200	41	-3.48507451705524
760924800	42	-6.39575612623063
760928400	42	-4.83360626421698
760932000	42	-4.24304250272711
760935600	42	-4.11165636886639
760939200	42	-4.48340249909673
760942800	42	-4.85875603546322
760946400	42	-6.18172291757017
760950000	42	-4.96966082262887
760953600	42	-4.25814666436025
760957200	42	-3.88195379959734
760960800	42	-3.511315958097
760964400	42	-3.05267932043708
