Unix	jday	Pressure
767750400	121	102034.385198846
767754000	121	101955.271134628
767757600	121	101855.351919555
767761200	121	101776.318640265
767764800	121	101735.628212848
767768400	121	101697.285360974
767772000	121	101687.723224123
767775600	121	101676.952011778
767779200	121	101686.180799434
767782800	121	101705.214078725
767786400	121	101645.904506141
767790000	121	101594.166573088
767793600	121	101333.038282523
767797200	121	101273.314575816
767800800	121	101272.347855107
767804400	121	101242.071561814
767808000	121	101173.038282523
767811600	121	101134.08578816
767815200	121	101045.708997776
767818800	121	101077.723224123
767822400	121	101139.541942104
767826000	121	101188.080302343
767829600	121	101217.80400905
767833200	121	101207.80400905
767836800	122	101116.675718485
767840400	122	101107.723224123
767844000	122	101096.594933558
767847600	122	101047.642439195
767851200	122	101026.952011778
767854800	122	101016.180799434
767858400	122	101026.180799434
767862000	122	101095.40958709
767865600	122	101144.442866381
767869200	122	101165.133293797
767872800	122	101145.133293797
767876400	122	101133.119067451
767880000	122	100992.071561814
767883600	122	100952.842774158
767887200	122	100912.76198923
767890800	122	100843.809494867
767894400	122	100774.776215576
767898000	122	100735.823721214
767901600	122	100665.328802162
767905200	122	100685.328802162
767908800	122	100714.281296525
767912400	122	100731.852936056
767916000	122	100679.838709709
767919600	122	100628.791204072
767923200	123	100410.252843833
767926800	123	100412.543363472
767930400	123	100434.362081453
767934000	123	100455.605095455
767937600	123	100479.323316345
767941200	123	100582.684459015
767944800	123	100695.769308391
767948400	123	100914.91731112
767952000	123	101092.408165722
767955600	123	101248.851514687
767959200	123	101325.375648581
767962800	123	101386.34236929
767966400	123	101423.91400882
767970000	123	101485.651941873
767973600	123	101577.194366562
767977200	123	101679.622727032
767980800	123	101757.608500685
767984400	123	101847.608500685
767988000	123	101886.918073269
767991600	123	101966.146860925
767995200	123	102045.375648581
767998800	123	102095.099355288
768002400	123	102074.051849651
768006000	123	102033.775556358
768009600	124	101962.451757428
768013200	124	101903.499263065
768016800	124	101814.960902825
768020400	124	101706.422542586
768024000	124	101648.241260567
768027600	124	101658.51755386
768031200	124	101700.727288571
768034800	124	101747.527715757
768038400	124	101776.756503413
768042000	124	101796.066075997
768045600	124	101815.214078725
768049200	124	101814.442866381
768052800	124	101846.180799434
768056400	124	101885.214078725
768060000	124	101897.032796706
768063600	124	101917.80400905
768067200	124	101917.80400905
768070800	124	101917.80400905
768074400	124	101928.575221394
768078000	124	102016.837288341
768081600	124	102107.608500685
768085200	124	102176.837288341
768088800	124	102156.837288341
768092400	124	102127.527715757
768096000	125	102167.251422464
768099600	125	102106.284701755
768103200	125	102068.022634809
768106800	125	102067.055914099
768110400	125	102097.055914099
768114000	125	102138.103419736
768117600	125	102275.594274339
768121200	125	102307.332207392
768124800	125	102355.594274339
768128400	125	102355.594274339
768132000	125	102316.284701755
768135600	125	102266.284701755
768139200	125	102148.713062225
768142800	125	102118.022634809
768146400	125	102098.022634809
768150000	125	102078.022634809
768153600	125	102058.022634809
768157200	125	102047.251422464
768160800	125	102048.298928102
768164400	125	102076.641779976
768168000	125	102118.298928102
768171600	125	102157.608500685
768175200	125	102147.332207392
768178800	125	102116.284701755
768182400	126	102087.332207392
768186000	126	102047.332207392
768189600	126	101987.332207392
768193200	126	101928.022634809
768196800	126	101908.989355518
768200400	126	101897.251422464
768204000	126	101877.251422464
768207600	126	101885.513489411
768211200	126	101886.48021012
768214800	126	101896.48021012
768218400	126	101886.48021012
768222000	126	101876.399425193
768225600	126	101818.575221394
768229200	126	101827.80400905
768232800	126	101808.575221394
768236400	126	101787.527715757
768240000	126	101757.527715757
768243600	126	101737.527715757
768247200	126	101686.560995048
768250800	126	101727.527715757
768254400	126	101776.560995048
768258000	126	101786.560995048
768261600	126	101747.251422464
768265200	126	101706.560995048
768268800	127	101616.203916827
768272400	127	101587.251422464
768276000	127	101558.022634809
768279600	127	101519.760567862
768283200	127	101509.070140446
768286800	127	101508.989355518
768290400	127	101490.036861155
768294000	127	101538.575221394
768297600	127	101549.346433739
768301200	127	101568.575221394
768304800	127	101537.527715757
768308400	127	101506.837288341
768312000	127	101426.675718485
768315600	127	101375.628212848
768319200	127	101364.937785432
768322800	127	101354.937785432
768326400	127	101315.708997776
768330000	127	101277.44693083
768333600	127	101206.560995048
768337200	127	101218.218143174
768340800	127	101237.527715757
768344400	127	101247.527715757
768348000	127	101209.184863883
768351600	127	101179.184863883
768355200	128	101099.265648811
768358800	128	101101.003581864
768362400	128	101070.922796936
768366000	128	101039.956076227
768369600	128	101010.727288571
768373200	128	101000.808073499
768376800	128	101052.546006552
768380400	128	101082.62679148
768384000	128	101122.903084773
768387600	128	101153.59351219
768391200	128	101153.674297117
768394800	128	101162.983869701
768398400	128	101183.064654629
768402000	128	101204.031375338
768405600	128	101233.260162994
768409200	128	101240.751017596
768412800	128	101220.751017596
768416400	128	101211.717738306
768420000	128	101220.751017596
768423600	128	101240.670232669
768427200	128	101269.784296887
768430800	128	101271.52222994
768434400	128	101220.474724303
768438000	128	101161.441445013
768441600	129	101140.474724303
768445200	129	101031.936364064
768448800	129	100952.131872429
768452400	129	100931.16515172
768456000	129	100881.16515172
768459600	129	100831.16515172
768463200	129	100821.084366792
768466800	129	100789.070140446
768470400	129	100730.808073499
768474000	129	100710.036861155
768477600	129	100670.808073499
768481200	129	100620.808073499
768484800	129	100600.808073499
768488400	129	100520.036861155
768492000	129	100431.774794208
768495600	129	100341.084366792
768499200	129	100251.774794208
768502800	129	100180.117646083
768506400	129	100180.036861155
768510000	129	100110.036861155
768513600	129	100050.036861155
768517200	129	100001.084366792
768520800	129	99901.084366792
768524400	129	99791.8555791361
768528000	130	99732.8222998454
768531600	130	99661.7747942084
768535200	130	99570.808073499
768538800	130	99473.5127272618
768542400	130	99382.8222998454
768546000	130	99292.1318724291
768549600	130	99213.5935121895
768553200	130	99152.8222998454
768556800	130	99093.7890205547
768560400	130	99054.0653138476
768564000	130	98984.0653138476
768567600	130	98904.1460987754
768571200	130	98875.1128194847
768574800	130	98832.6844590149
768578400	130	98773.731964652
768582000	130	98712.9607523079
768585600	130	98662.8799673801
768589200	130	98622.8799673801
768592800	130	98592.8799673801
768596400	130	98602.108755036
768600000	130	98611.4183276196
768603600	130	98630.6471152755
768607200	130	98612.3850483289
768610800	130	98601.4183276196
768614400	131	98621.4183276196
768618000	131	98571.4183276196
768621600	131	98553.1562606731
768625200	131	98553.1562606731
768628800	131	98561.4183276196
768632400	131	98542.3850483289
768636000	131	98512.3850483289
768639600	131	98512.5805566941
768643200	131	98521.6138359848
768646800	131	98561.533051057
768650400	131	98571.6138359848
768654000	131	98572.3042634012
768657600	131	98621.6138359848
768661200	131	98623.0754757453
768664800	131	98622.3850483289
768668400	131	98603.432553966
768672000	131	98593.432553966
768675600	131	98593.432553966
768679200	131	98583.7088472589
768682800	131	98613.6280623312
768686400	131	98622.6613416219
768690000	131	98634.3992746753
768693600	131	98633.7088472589
768697200	131	98634.3992746753
768700800	132	98784.4800596031
768704400	132	98785.332056875
768708000	132	98818.1174955655
768711600	132	98878.1174955655
