Unix	jday	Downward_Long-Wave_Rad_Flux
778377600	244	274.652906195602
778381200	244	274.57350104464
778384800	244	278.480392410787
778388400	244	279.230278714044
778392000	244	282.987351192749
778395600	244	288.026075071856
778399200	244	315.823703721909
778402800	244	314.020766277002
778406400	244	312.261787018726
778410000	244	311.056918789852
778413600	244	310.35705755429
778417200	244	309.781214356306
778420800	244	304.284656096735
778424400	244	304.420928341002
778428000	244	304.32143013238
778431600	244	304.085243101451
778435200	244	304.44157054585
778438800	244	303.814927116502
778442400	244	336.113778908514
778446000	244	335.01437104487
778449600	244	335.267998657052
778453200	244	333.146584028035
778456800	244	327.573114079346
778460400	244	318.250894973836
778464000	245	251.535668029788
778467600	245	251.220805043572
778471200	245	260.405319928063
778474800	245	267.751986000983
778478400	245	269.401161317552
778482000	245	268.559677426717
778485600	245	254.723240413527
778489200	245	254.308506439274
778492800	245	249.145970441397
778496400	245	246.58237297715
778500000	245	244.736444204347
778503600	245	243.349411402083
778507200	245	238.921251697958
778510800	245	238.396570449306
778514400	245	238.325798252075
778518000	245	238.150254607818
778521600	245	237.839853653762
778525200	245	237.658721308052
778528800	245	236.296973344253
778532400	245	235.959080851518
778536000	245	235.799891716431
778539600	245	237.326836048869
778543200	245	239.673657921306
778546800	245	242.319377555446
778550400	246	259.061701652851
778554000	246	259.752896059472
778557600	246	260.386943403383
778561200	246	261.373427336855
778564800	246	261.896563506868
778568400	246	261.957052593691
778572000	246	255.865784570283
778575600	246	253.902182844087
778579200	246	252.220553647781
778582800	246	252.863076058749
778586400	246	252.466962284973
778590000	246	252.110246534634
778593600	246	252.160925125034
778597200	246	252.820076486457
778600800	246	253.504134910035
778604400	246	254.67474317493
778608000	246	256.017122148004
778611600	246	256.555430285568
778615200	246	262.725308351066
778618800	246	263.197748115451
778622400	246	279.238837175064
778626000	246	290.14300876126
778629600	246	292.112290041174
778633200	246	290.600246096799
778636800	247	286.594847435707
778640400	247	288.096722733692
778644000	247	288.07043630957
778647600	247	288.034782376244
778651200	247	291.420764254038
778654800	247	295.075044646607
778658400	247	327.776724354083
778662000	247	326.08532309756
778665600	247	329.911359908789
778669200	247	326.560616756538
778672800	247	318.996325033375
778676400	247	310.394288520416
778680000	247	259.608151419512
778683600	247	258.168555218403
778687200	247	257.384071727636
778690800	247	258.500919831898
778694400	247	258.283163082471
778698000	247	257.394622721187
778701600	247	253.07701291778
778705200	247	252.653153753836
778708800	247	251.342240203705
778712400	247	252.304068983669
778716000	247	254.372428046304
778719600	247	256.818506620411
778723200	248	275.587990184252
778726800	248	276.904384114715
778730400	248	278.561162845303
778734000	248	279.369932750651
778737600	248	279.676701984557
778741200	248	279.556335776125
778744800	248	276.084170604017
778748400	248	273.597625780464
778752000	248	270.637861785773
778755600	248	268.055487315816
778759200	248	266.6363274797
778762800	248	265.764703324465
778766400	248	259.776488225936
778770000	248	259.819671200894
778773600	248	259.873843565246
778777200	248	259.277014662208
778780800	248	258.737985921898
778784400	248	258.738047571306
778788000	248	266.630794221441
778791600	248	267.11085293121
778795200	248	272.820622016194
778798800	248	279.293197937802
778802400	248	282.292934210758
778806000	248	283.372154797413
778809600	249	278.781458851977
778813200	249	278.787652057793
778816800	249	277.252505375928
778820400	249	276.978465574776
778824000	249	278.155453064027
778827600	249	279.441807013133
778831200	249	281.001500643354
778834800	249	279.284903885427
778838400	249	290.322674638096
778842000	249	296.950688176205
778845600	249	300.588241133795
778849200	249	302.997516517483
778852800	249	289.290668313214
778856400	249	289.779077712382
778860000	249	287.082863000849
778863600	249	286.051567000053
778867200	249	285.634877815983
778870800	249	285.560217854018
778874400	249	293.49124187139
778878000	249	294.892777918644
778881600	249	298.300985522575
778885200	249	304.635859406403
778888800	249	307.406498444163
778892400	249	305.507854716938
778896000	250	262.948511586614
778899600	250	252.919055638598
778903200	250	249.309063580554
778906800	250	248.219348113915
778910400	250	247.644834057045
778914000	250	247.729636306192
778917600	250	250.875691395223
778921200	250	249.988572784697
778924800	250	253.209610401248
778928400	250	252.746469046131
778932000	250	250.527324588177
778935600	250	248.228028470974
778939200	250	238.192903753136
778942800	250	237.616652489561
778946400	250	237.62740205352
778950000	250	239.134479289293
778953600	250	238.498976628355
778957200	250	237.401325675263
778960800	250	228.986167227044
778964400	250	228.363801766206
778968000	250	231.279211371257
778971600	250	236.226403872007
778975200	250	241.860435165444
778978800	250	246.566941832529
778982400	251	317.161272286909
778986000	251	312.798572544405
778989600	251	312.940417608675
778993200	251	314.799552531236
778996800	251	316.488607442645
779000400	251	317.742854992411
779004000	251	332.369959236437
779007600	251	331.066262795887
779011200	251	329.331237634086
779014800	251	325.955510955085
779018400	251	322.853644063609
779022000	251	318.488212265886
779025600	251	295.811265116265
779029200	251	294.392190341332
779032800	251	294.340379585682
779036400	251	295.622813968493
779040000	251	297.194124383904
779043600	251	297.764172516911
779047200	251	283.712429048768
779050800	251	282.675009844064
779054400	251	260.6577689151
779058000	251	251.177931804411
779061600	251	249.951527383343
779065200	251	253.197374364936
779068800	252	287.23004831685
779072400	252	285.352915684445
779076000	252	263.138644594578
779079600	252	254.495540917468
779083200	252	249.916157364424
779086800	252	247.206083331332
