Unix	jday	Downward_Long-Wave_Rad_Flux
757382400	1	335.308939007069
757386000	1	337.343761755432
757389600	1	337.324331962726
757393200	1	351.854510664245
757396800	1	356.029147248672
757400400	1	355.249296003833
757404000	1	325.485967765408
757407600	1	324.348690081024
757411200	1	321.280630157809
757414800	1	317.1446193948
757418400	1	313.87288531288
757422000	1	311.695590922297
757425600	1	318.18763529196
757429200	1	318.010016179008
757432800	1	322.207342463513
757436400	1	317.019298769289
757440000	1	312.071230709265
757443600	1	312.075440703554
757447200	1	327.628417880381
757450800	1	329.245480543496
757454400	1	331.890665853188
757458000	1	335.021358720568
757461600	1	338.057565346257
757465200	1	341.622173605656
757468800	2	337.779268762431
757472400	2	339.168627883467
757476000	2	340.43503518029
757479600	2	344.291318043407
757483200	2	343.709831106435
757486800	2	342.357966040597
757490400	2	305.188202689008
757494000	2	302.429047098779
757497600	2	299.025377218622
757501200	2	296.08820092987
757504800	2	293.73801912414
757508400	2	292.373255958327
757512000	2	308.207826989658
757515600	2	307.988859577814
757519200	2	311.152629043184
757522800	2	315.431099046385
757526400	2	318.040061502128
757530000	2	319.802347558006
757533600	2	322.358626222306
757537200	2	324.535785482943
757540800	2	328.79876174085
757544400	2	334.138853877114
757548000	2	336.949520173322
757551600	2	336.878558614681
757555200	3	341.014375755236
757558800	3	341.798110512426
757562400	3	347.253524018459
757566000	3	350.673600611847
757569600	3	351.336773956004
757573200	3	351.289503081419
757576800	3	327.997185011045
757580400	3	326.992153240182
757584000	3	317.014627164295
757587600	3	313.914079561052
757591200	3	312.025394342119
757594800	3	311.631633263683
757598400	3	323.747376080138
757602000	3	324.666110651735
757605600	3	332.46565412768
757609200	3	337.572685436489
757612800	3	338.137954646344
757616400	3	338.304814693211
757620000	3	342.224667383209
757623600	3	345.008581302219
757627200	3	348.563764220614
757630800	3	353.426218097688
757634400	3	357.606885217692
757638000	3	360.513766996776
757641600	4	387.396838330709
757645200	4	385.386707499884
757648800	4	385.798256620272
757652400	4	384.299799091681
757656000	4	382.921821375632
757659600	4	381.058034553555
757663200	4	358.334582825099
757666800	4	356.537423921431
757670400	4	352.396530454878
757674000	4	352.386796332963
757677600	4	352.545742371673
757681200	4	352.762542461927
757684800	4	351.154241562483
757688400	4	348.864610753903
757692000	4	355.770829387012
757695600	4	361.868148375632
757699200	4	363.592123473814
757702800	4	356.802207427845
757706400	4	314.537875697552
757710000	4	316.56757660418
757713600	4	316.439294190068
757717200	4	331.958726248387
757720800	4	331.118342966681
757724400	4	329.155551414961
757728000	5	317.783517260482
757731600	5	317.065519291004
757735200	5	337.964732634072
757738800	5	349.151142753627
757742400	5	352.233645199543
757746000	5	352.444121027908
757749600	5	324.042263883765
757753200	5	322.516219769676
757756800	5	318.908686799489
757760400	5	313.876683757222
757764000	5	309.323323555467
757767600	5	305.656813467003
757771200	5	279.624329703965
757774800	5	278.500010700683
757778400	5	276.253781622598
757782000	5	273.943850137526
757785600	5	272.005758598528
757789200	5	270.384408379244
757792800	5	264.268489168875
757796400	5	266.440000956143
757800000	5	269.53019413255
757803600	5	273.525390620528
757807200	5	278.24727434801
757810800	5	282.974209258884
757814400	6	314.768800462521
757818000	6	316.883849497915
757821600	6	319.17541608898
757825200	6	320.861159556311
757828800	6	321.654560365275
757832400	6	321.817993224641
757836000	6	315.505018562772
757839600	6	313.538501458986
757843200	6	309.128739093932
757846800	6	304.515293820211
757850400	6	301.156554847572
757854000	6	298.786600464906
757857600	6	295.28181367852
757861200	6	295.537111100022
757864800	6	296.445481028723
757868400	6	297.430800273143
757872000	6	300.39332750288
757875600	6	305.641911604977
757879200	6	357.51896141
757882800	6	361.893468011919
757886400	6	366.170360853135
757890000	6	370.118396775724
757893600	6	373.054829293058
757897200	6	375.493918537984
