Unix	jday	Downward_Short-Wave_Rad_Flux
681004800	213	133.265674415349
681008400	213	133.265674415349
681012000	213	149.058617945495
681015600	213	150.441012846788
681019200	213	147.350370886559
681022800	213	132.795070413612
681026400	213	0
681030000	213	0
681033600	213	0
681037200	213	0
681040800	213	0
681044400	213	0
681048000	213	0
681051600	213	0
681055200	213	0
681058800	213	0
681062400	213	0
681066000	213	0
681069600	213	0
681073200	213	0
681076800	213	0.055717069095706
681080400	213	13.7203514337507
681084000	213	49.9738763649327
681087600	213	100.01049814978
681091200	214	468.107108103317
681094800	214	468.107108103317
681098400	214	462.182874472927
681102000	214	438.732861139274
681105600	214	399.419070290273
681109200	214	347.535598435241
681112800	214	0
681116400	214	0
681120000	214	0
681123600	214	0
681127200	214	0
681130800	214	0
681134400	214	0
681138000	214	0
681141600	214	0
681145200	214	0
681148800	214	0
681152400	214	0
681156000	214	0
681159600	214	0
681163200	214	0.0595447622121181
681166800	214	3.82325652293789
681170400	214	11.0722485037526
681174000	214	20.7979124526926
681177600	215	120.830992561426
681181200	215	120.830992561426
681184800	215	115.705679647476
681188400	215	114.784745023505
681192000	215	115.848436469887
681195600	215	110.709620422949
681199200	215	0
681202800	215	0
681206400	215	0
681210000	215	0
681213600	215	0
681217200	215	0
681220800	215	0
681224400	215	0
681228000	215	0
681231600	215	0
681235200	215	0
681238800	215	0
681242400	215	0
681246000	215	0
681249600	215	0.256624085791576
681253200	215	16.8310671638885
681256800	215	46.1725987875844
681260400	215	75.34394637796
681264000	216	180.27808240393
681267600	216	180.27808240393
681271200	216	163.477681792065
681274800	216	134.305139756027
681278400	216	111.453613598292
681282000	216	92.9405640292333
681285600	216	0
681289200	216	0
681292800	216	0
681296400	216	0
681300000	216	0
681303600	216	0
681307200	216	0
681310800	216	0
681314400	216	0
681318000	216	0
681321600	216	0
681325200	216	0
681328800	216	0
681332400	216	0
681336000	216	0.246030334804104
681339600	216	13.5077841638698
681343200	216	54.7622214435848
681346800	216	110.52908132335
681350400	217	446.329646444035
681354000	217	446.329646444035
681357600	217	388.462443572067
681361200	217	333.876686505396
681364800	217	292.075240166669
681368400	217	250.407855329215
681372000	217	0
681375600	217	0
681379200	217	0
681382800	217	0
681386400	217	0
681390000	217	0
681393600	217	0
681397200	217	0
681400800	217	0
681404400	217	0
681408000	217	0
681411600	217	0
681415200	217	0
681418800	217	0
681422400	217	0.137348350191816
681426000	217	2.58498613851604
681429600	217	8.73655572485372
681433200	217	19.2867632993221
681436800	218	238.144668005053
681440400	218	238.144668005053
681444000	218	207.403186363631
681447600	218	169.407511783641
681451200	218	140.715921866224
681454800	218	116.163430807787
681458400	218	0
681462000	218	0
681465600	218	0
681469200	218	0
681472800	218	0
681476400	218	0
681480000	218	0
681483600	218	0
681487200	218	0
681490800	218	0
681494400	218	0
681498000	218	0
681501600	218	0
681505200	218	0
681508800	218	0.281724775504167
681512400	218	10.0343981194582
681516000	218	32.7827011292128
681519600	218	62.4486346366657
681523200	219	295.242833220501
681526800	219	295.242833220501
681530400	219	241.467273608131
681534000	219	230.618185488048
681537600	219	220.460181695655
681541200	219	196.254641680149
681544800	219	0
681548400	219	0
681552000	219	0
681555600	219	0
681559200	219	0
681562800	219	0
681566400	219	0
681570000	219	0
681573600	219	0
681577200	219	0
681580800	219	0
681584400	219	0
681588000	219	0
681591600	219	0
681595200	219	0.764243500193617
681598800	219	25.5076527001071
681602400	219	74.9244880676373
681606000	219	130.674799269701
681609600	220	351.452769854346
681613200	220	351.452769854346
681616800	220	295.746118273937
681620400	220	259.184750217552
681624000	220	228.351728134741
681627600	220	197.91183308984
681631200	220	0
681634800	220	0
681638400	220	0
681642000	220	0
681645600	220	0
681649200	220	0
681652800	220	0
681656400	220	0
681660000	220	0
681663600	220	0
681667200	220	0
681670800	220	0
681674400	220	0
681678000	220	0
681681600	220	0.448746222781773
681685200	220	5.72676079288095
681688800	220	28.927737482429
681692400	220	65.073068146416
681696000	221	295.022946844668
681699600	221	295.022946844668
681703200	221	302.797437620768
681706800	221	317.050305409377
681710400	221	309.893533895025
681714000	221	279.727782223343
681717600	221	0
681721200	221	0
681724800	221	0
681728400	221	0
681732000	221	0
681735600	221	0
681739200	221	0
681742800	221	0
681746400	221	0
681750000	221	0
681753600	221	0
681757200	221	0
681760800	221	0
681764400	221	0
681768000	221	0.336363357248083
681771600	221	6.62847763204528
681775200	221	18.3174093062478
681778800	221	31.3500955728775
681782400	222	188.634315676897
681786000	222	188.634315676897
681789600	222	207.181649160431
681793200	222	227.741079788166
681796800	222	207.844024087722
681800400	222	177.944080380083
681804000	222	0
681807600	222	0
681811200	222	0
681814800	222	0
681818400	222	0
681822000	222	0
681825600	222	0
681829200	222	0
681832800	222	0
681836400	222	0
681840000	222	0
681843600	222	0
681847200	222	0
681850800	222	0
681854400	222	1.36686821092732
681858000	222	29.1825675548266
681861600	222	74.8303580469389
681865200	222	119.786820262604
681868800	223	314.360149561836
681872400	223	314.360149561836
681876000	223	314.542736014898
681879600	223	295.952251777218
681883200	223	271.209269332402
681886800	223	240.232594559832
681890400	223	0
681894000	223	0
681897600	223	0
681901200	223	0
681904800	223	0
681908400	223	0
681912000	223	0
681915600	223	0
681919200	223	0
681922800	223	0
681926400	223	0
681930000	223	0
681933600	223	0
681937200	223	0
681940800	223	0.321410383000389
681944400	223	4.92899724689134
681948000	223	21.0635609856306
681951600	223	48.4197886811424
681955200	224	138.685084576603
681958800	224	138.685084576603
681962400	224	112.297302402833
681966000	224	93.659838142761
681969600	224	79.1386965877757
681973200	224	66.8075365115087
681976800	224	0
681980400	224	0
681984000	224	0
681987600	224	0
681991200	224	0
681994800	224	0
681998400	224	0
682002000	224	0
682005600	224	0
682009200	224	0
682012800	224	0
682016400	224	0
682020000	224	0
682023600	224	0
682027200	224	0.289827008381062
682030800	224	5.23130063917657
682034400	224	14.4585061682975
682038000	224	26.9494701035028
682041600	225	253.180240861051
682045200	225	253.180240861051
682048800	225	326.532560064758
682052400	225	352.701920533329
682056000	225	341.80458541608
682059600	225	307.200624794345
682063200	225	0
682066800	225	0
682070400	225	0
682074000	225	0
682077600	225	0
682081200	225	0
682084800	225	0
682088400	225	0
682092000	225	0
682095600	225	0
682099200	225	0
682102800	225	0
682106400	225	0
682110000	225	0
682113600	225	0.343959899408884
682117200	225	3.2898323755387
682120800	225	8.17241691248392
682124400	225	13.3684667464319
682128000	226	166.065878924206
682131600	226	166.065878924206
682135200	226	185.641321590854
682138800	226	216.550125557994
682142400	226	227.979501465317
682146000	226	216.760479441477
682149600	226	0
682153200	226	0
682156800	226	0
682160400	226	0
682164000	226	0
682167600	226	0
682171200	226	0
682174800	226	0
682178400	226	0
682182000	226	0
682185600	226	0
682189200	226	0
682192800	226	0
682196400	226	0
682200000	226	2.57784486202904
682203600	226	35.0902428978699
682207200	226	89.0794809570147
682210800	226	146.944851417179
682214400	227	490.124636519161
682218000	227	490.124636519161
682221600	227	445.940695997647
682225200	227	405.533199549185
682228800	227	372.688216356395
682232400	227	331.220400444213
682236000	227	0
682239600	227	0
682243200	227	0
682246800	227	0
682250400	227	0
682254000	227	0
682257600	227	0
682261200	227	0
682264800	227	0
682268400	227	0
682272000	227	0
682275600	227	0
682279200	227	0
682282800	227	0
682286400	227	1.26851584051064
682290000	227	11.2979399945585
682293600	227	35.2924631031077
682297200	227	79.3714685413249
682300800	228	226.690741036827
682304400	228	226.690741036827
682308000	228	195.926373301737
682311600	228	209.746774600279
682315200	228	215.078806526308
682318800	228	203.072072440418
682322400	228	0
682326000	228	0
682329600	228	0
682333200	228	0
682336800	228	0
682340400	228	0
682344000	228	0
682347600	228	0
682351200	228	0
682354800	228	0
682358400	228	0
682362000	228	0
682365600	228	0
682369200	228	0
682372800	228	0.654129567600814
682376400	228	6.91769637821334
682380000	228	20.2858205290466
682383600	228	42.983293846122
682387200	229	354.186807021152
682390800	229	354.186807021152
682394400	229	280.803713443831
682398000	229	224.379248026207
682401600	229	188.41178022961
682405200	229	157.875656930204
682408800	229	0
682412400	229	0
682416000	229	0
682419600	229	0
682423200	229	0
682426800	229	0
682430400	229	0
682434000	229	0
682437600	229	0
682441200	229	0
682444800	229	0
682448400	229	0
682452000	229	0
682455600	229	0
682459200	229	3.89798410668078
682462800	229	37.0762893450862
682466400	229	85.0770621129224
682470000	229	136.557634617154
682473600	230	477.710922965012
682477200	230	477.710922965012
682480800	230	464.467176038179
682484400	230	452.66630055463
682488000	230	426.205072186784
682491600	230	381.15866587148
682495200	230	0
682498800	230	0
682502400	230	0
682506000	230	0
682509600	230	0
682513200	230	0
682516800	230	0
682520400	230	0
682524000	230	0
682527600	230	0
682531200	230	0
682534800	230	0
682538400	230	0
682542000	230	0
682545600	230	4.45994376370141
682549200	230	43.9025345649969
682552800	230	104.016969017815
682556400	230	167.654106705388
682560000	231	556.469478672891
682563600	231	556.469478672891
682567200	231	533.318993999904
682570800	231	488.569854828831
682574400	231	416.195177714151
682578000	231	344.832543963909
682581600	231	0
682585200	231	0
682588800	231	0
682592400	231	0
682596000	231	0
682599600	231	0
682603200	231	0
682606800	231	0
682610400	231	0
682614000	231	0
682617600	231	0
682621200	231	0
682624800	231	0
682628400	231	0
682632000	231	1.68172263828991
682635600	231	11.6760262751022
682639200	231	30.3207645370833
682642800	231	57.5765639074552
682646400	232	357.183581025046
682650000	232	357.183581025046
682653600	232	353.068402541165
682657200	232	305.527928371585
682660800	232	267.280072001392
682664400	232	229.915711403659
682668000	232	0
682671600	232	0
682675200	232	0
682678800	232	0
682682400	232	0
682686000	232	0
682689600	232	0
682693200	232	0
682696800	232	0
682700400	232	0
682704000	232	0
682707600	232	0
682711200	232	0
682714800	232	0
682718400	232	2.28206500103648
682722000	232	19.4515062588803
682725600	232	56.0675577151478
682729200	232	107.037122318286
682732800	233	547.591230700735
682736400	233	547.591230700735
682740000	233	486.07674581818
682743600	233	410.952217656175
682747200	233	349.12755691901
682750800	233	295.51217242385
682754400	233	0
682758000	233	0
682761600	233	0
682765200	233	0
682768800	233	0
682772400	233	0
682776000	233	0
682779600	233	0
682783200	233	0
682786800	233	0
682790400	233	0
682794000	233	0
682797600	233	0
682801200	233	0
682804800	233	2.89058858541168
682808400	233	11.9190841142473
682812000	233	17.7302368022946
682815600	233	21.7551710622274
682819200	234	63.7079976400013
682822800	234	63.7079976400013
682826400	234	80.2901468962053
682830000	234	86.6904037488463
682833600	234	93.9066863753091
682837200	234	92.9974131964913
682840800	234	0
682844400	234	0
682848000	234	0
682851600	234	0
682855200	234	0
682858800	234	0
682862400	234	0
682866000	234	0
682869600	234	0
682873200	234	0
682876800	234	0
682880400	234	0
682884000	234	0
682887600	234	0
682891200	234	1.28347920493444
682894800	234	8.42307686457146
682898400	234	23.3246685936018
682902000	234	42.7239814850148
682905600	235	120.029904576614
682909200	235	120.029904576614
682912800	235	128.406735360761
682916400	235	135.635510675001
682920000	235	120.59943875283
682923600	235	102.21059126125
682927200	235	0
682930800	235	0
682934400	235	0
682938000	235	0
682941600	235	0
682945200	235	0
682948800	235	0
682952400	235	0
682956000	235	0
682959600	235	0
682963200	235	0
682966800	235	0
682970400	235	0
682974000	235	0
