Unix	jday	Precipitation_rate
665366400	32	0.000386132217130269
665370000	32	0.000398167756642217
665373600	32	0.000362021463435513
665377200	32	0.000303982691522225
665380800	32	0.000276127153624223
665384400	32	0.000255368996918754
665388000	32	0.000363985714726706
665391600	32	0.000337633389256352
665395200	32	0.00032586083387044
665398800	32	0.000314738016620244
665402400	32	0.000296550130247126
665406000	32	0.000286591699189087
665409600	32	0.000120983683815668
665413200	32	0.000171848395486086
665416800	32	0.000182821491704694
665420400	32	0.00017210838467956
665424000	32	0.000162623631020743
665427600	32	0.000159055250911401
665431200	32	8.83349895936753e-07
665434800	32	5.42408450805461e-05
665438400	32	6.02519239168356e-05
665442000	32	7.68606176813568e-05
665445600	32	8.62874666544142e-05
665449200	32	8.79392918738844e-05
665452800	33	4.29742197729617e-05
665456400	33	2.50668205092404e-05
665460000	33	2.30601824546984e-05
665463600	33	2.14037019485153e-05
665467200	33	2.06081485609607e-05
665470800	33	1.7854043988632e-05
665474400	33	7.43351625908294e-06
665478000	33	1.07356808570439e-06
665481600	33	6.07098367475786e-07
665485200	33	3.85009442989433e-07
665488800	33	3.85009442989433e-07
665492400	33	4.66469711501932e-07
665496000	33	8.51479135969446e-07
665499600	33	1.8898573541383e-06
665503200	33	2.4617659096443e-06
665506800	33	3.54641464830638e-06
665510400	33	3.70933507419987e-06
665514000	33	3.97769442218572e-06
665517600	33	3.44386214679288e-06
665521200	33	3.338423287884e-06
665524800	33	2.04777214744644e-06
665528400	33	2.99029035130478e-06
665532000	33	3.43446822552607e-06
665535600	33	3.35300801257933e-06
665539200	34	1.76355206279007e-06
665542800	34	4.60856410608336e-06
665546400	34	8.56535153948477e-06
665550000	34	1.87824341136836e-05
665553600	34	1.81563639143616e-05
665557200	34	1.92267430940629e-05
665560800	34	1.74648776926849e-05
665564400	34	2.74549972805342e-05
665568000	34	2.65013980787016e-05
665571600	34	2.20189730039975e-05
665575200	34	2.07697171927429e-05
665578800	34	1.96882565671727e-05
665582400	34	1.56337918300974e-05
665586000	34	2.62053587403925e-05
665589600	34	4.65897228838772e-05
665593200	34	6.59310069024324e-05
665596800	34	8.47868483655815e-05
665600400	34	9.9922258435957e-05
665604000	34	0.000112111020350631
665607600	34	0.000142180191813471
665611200	34	0.000154764564667314
665614800	34	0.000152664177584987
665618400	34	0.000147964879240268
665622000	34	0.000144723860758601
665625600	35	0.000103412013837432
665629200	35	0.000135048224767563
665632800	35	0.000154808638967487
665636400	35	0.000146219919850729
665640000	35	0.000127198266158072
665643600	35	0.000109840901777957
665647200	35	1.4632813120486e-06
665650800	35	1.33873904874867e-06
665654400	35	1.03518983976219e-06
665658000	35	5.25638108224247e-07
665661600	35	3.03549183737893e-07
665665200	35	3.03549183737893e-07
665668800	35	0
665672400	35	0
665676000	35	0
665679600	35	0
665683200	35	5.71908525188836e-07
665686800	35	1.65336878191562e-06
665690400	35	5.72525018666151e-06
665694000	35	4.01758803710016e-06
665697600	35	3.20448711929003e-06
665701200	35	2.93612784539185e-06
665704800	35	2.99848457402427e-06
665708400	35	2.91702428698985e-06
665712000	36	0
665715600	36	0
665719200	36	0
665722800	36	0
665726400	36	0
665730000	36	0
665733600	36	0
665737200	36	0
665740800	36	0
665744400	36	0
665748000	36	0
665751600	36	0
665755200	36	1.92491653881706e-06
665758800	36	5.04160739089347e-06
665762400	36	1.26165733704105e-05
665766000	36	1.84296745848677e-05
665769600	36	1.98929555285717e-05
665773200	36	2.29903305242707e-05
665776800	36	4.05072200660997e-05
665780400	36	4.60758103023978e-05
665784000	36	4.81922879682425e-05
665787600	36	4.75308560246031e-05
665791200	36	5.43565042167641e-05
665794800	36	7.32397087527165e-05
665798400	37	0.000235925881459326
665802000	37	0.000184049086945155
665805600	37	0.0001418153087403
665809200	37	0.00011084402205837
665812800	37	8.48550640844818e-05
665816400	37	6.81968218368303e-05
665820000	37	0
665823600	37	0
665827200	37	0
665830800	37	0
665834400	37	0
665838000	37	0
665841600	37	0
665845200	37	0
665848800	37	0
665852400	37	0
665856000	37	0
665859600	37	0
665863200	37	0
665866800	37	0
665870400	37	0
665874000	37	0
665877600	37	0
665881200	37	0
665884800	38	0
665888400	38	0
665892000	38	0
665895600	38	0
665899200	38	0
665902800	38	0
665906400	38	0
665910000	38	0
665913600	38	0
665917200	38	1.62920518503079e-07
665920800	38	6.29390211483093e-07
665924400	38	1.20129875519385e-06
665928000	38	5.23321006939348e-06
665931600	38	2.60087946435464e-05
665935200	38	2.66430201627954e-05
665938800	38	1.99579108485697e-05
665942400	38	1.96655728437175e-05
665946000	38	1.66305131557846e-05
665949600	38	0
665953200	38	0
665956800	38	0
665960400	38	0
665964000	38	0
665967600	38	0
665971200	39	0
665974800	39	0
665978400	39	0
665982000	39	0
665985600	39	0
665989200	39	0
665992800	39	0
665996400	39	0
6.66e+08	39	1.86899082199403e-07
666003600	39	1.95045103874964e-06
666007200	39	1.2125706243834e-05
666010800	39	1.45345635319384e-05
666014400	39	5.20587202012679e-06
666018000	39	4.50942096885756e-06
666021600	39	2.62607116079529e-06
666025200	39	1.74272124942515e-06
666028800	39	9.64810155188293e-07
666032400	39	9.64810155188293e-07
666036000	39	0
666039600	39	0
666043200	39	0
666046800	39	0
666050400	39	0
666054000	39	0
666057600	40	0
666061200	40	0
666064800	40	0
666068400	40	0
666072000	40	0
666075600	40	0
666079200	40	2.68359341450943e-07
666082800	40	7.5880760738824e-07
666086400	40	2.02716694631443e-06
666090000	40	3.80507816097432e-06
666093600	40	4.2955263711541e-06
666097200	40	4.37698662114468e-06
666100800	40	3.27154772554491e-06
666104400	40	2.57509693305553e-06
666108000	40	2.27154773333e-06
666111600	40	2.00318842238799e-06
666115200	40	2.00318842238799e-06
666118800	40	1.92172813535357e-06
666122400	40	1.53671871088605e-06
666126000	40	7.5880760738824e-07
666129600	40	3.49819600702483e-07
666133200	40	2.68359341450943e-07
666136800	40	2.68359341450943e-07
666140400	40	2.68359341450943e-07
666144000	41	4.66469711501932e-07
666147600	41	6.53368793701335e-07
666151200	41	9.56917968178269e-07
666154800	41	1.22527730036825e-06
666158400	41	1.30673758740267e-06
666162000	41	1.61028678712819e-06
666165600	41	2.40428422607609e-06
666169200	41	4.28763417017702e-06
666172800	41	6.06554522846239e-06
666176400	41	7.98408504171643e-06
666180000	41	8.76199614830277e-06
666183600	41	9.4936366201548e-06
666187200	41	5.5208038015593e-06
666190800	41	5.5208038015593e-06
666194400	41	6.2172544511275e-06
666198000	41	6.48561381001754e-06
666201600	41	6.48561381001754e-06
666205200	41	6.48561381001754e-06
666208800	41	1.84345625178264e-06
666212400	41	2.76199599400696e-06
666216000	41	2.76199599400696e-06
666219600	41	2.76199599400696e-06
666223200	41	2.53990704427202e-06
666226800	41	2.45844679428144e-06
666230400	42	6.18178951414385e-07
666234000	42	5.36718682901886e-07
666237600	42	5.36718682901886e-07
666241200	42	5.36718682901886e-07
666244800	42	3.49819600702483e-07
666248400	42	6.53368793701335e-07
666252000	42	1.03837821816885e-06
666255600	42	1.81628931894062e-06
666259200	42	3.03837825288922e-06
666262800	42	4.11983853957069e-06
666266400	42	4.30673760052213e-06
666270000	42	4.11983853957069e-06
666273600	42	6.53368793701335e-07
666277200	42	4.66469711501932e-07
666280800	42	1.13260577178705e-06
666284400	42	1.92647259055411e-06
666288000	42	1.84501232204161e-06
666291600	42	3.12932720625331e-06
666295200	42	0.00014605000669383
666298800	42	0.000236910868748233
666302400	42	0.0001374781841806
666306000	42	9.13459431844918e-05
666309600	42	6.8542640232013e-05
666313200	42	5.52791155172391e-05
666316800	43	1.35221883865214e-05
666320400	43	9.15947060041565e-06
666324000	43	1.6494629664322e-05
666327600	43	2.71603323611759e-05
666331200	43	3.16313760307524e-05
666334800	43	3.19731311894419e-05
666338400	43	7.64929197673991e-05
666342000	43	6.72248170183324e-05
666345600	43	7.65904427349397e-05
666349200	43	0.000116119237806454
666352800	43	0.000165125441825527
666356400	43	0.000187713201354664
666360000	43	1.36393072482978e-05
666363600	43	4.4781680570845e-06
666367200	43	3.92842070649953e-06
666370800	43	5.00975033975033e-06
666374400	43	7.67101123531817e-06
666378000	43	7.87701375969845e-06
666381600	43	0.000268246927181635
666385200	43	0.000129249363169204
666388800	43	0.00010331198848742
666392400	43	9.54363584272564e-05
666396000	43	8.47136348155192e-05
666399600	43	8.45583749014316e-05
666403200	44	6.66266798707648e-07
666406800	44	0.000156617656633654
666410400	44	0.000213682683596473
666414000	44	0.000222645141739117
666417600	44	0.000221228122689753
666421200	44	0.00021459860693413
666424800	44	6.33235111468809e-05
666428400	44	9.15506751252663e-05
666432000	44	8.22781823086437e-05
666435600	44	6.41244898136948e-05
666439200	44	5.1033768367989e-05
666442800	44	4.18493095896909e-05
666446400	44	1.42809146976165e-06
666450000	44	1.93764325922892e-06
666453600	44	1.93764325922892e-06
666457200	44	2.66928385732389e-06
666460800	44	2.66928385732389e-06
666464400	44	2.66928385732389e-06
666468000	44	0
666471600	44	0
666475200	44	0
666478800	44	0
666482400	44	0
666486000	44	0
666489600	45	0
666493200	45	0
666496800	45	0
666500400	45	0
666504000	45	0
666507600	45	0
666511200	45	0
666514800	45	1.18689907967465e-06
666518400	45	8.73151025045123e-06
666522000	45	1.54710427915779e-05
666525600	45	1.88830481164348e-05
666529200	45	2.3454785423185e-05
666532800	45	4.81345952079202e-05
666536400	45	4.70210932759847e-05
666540000	45	3.73296882852785e-05
666543600	45	3.40132406319969e-05
666547200	45	3.17368597025374e-05
666550800	45	3.14795810500052e-05
666554400	45	2.48165014083487e-05
666558000	45	1.58137867348953e-05
666561600	45	2.37973975976968e-05
666565200	45	5.58518174455906e-05
666568800	45	0.000127745983772958
666572400	45	0.000234696623542347
666576000	46	0.000639051818495041
666579600	46	0.000876959458502486
666583200	46	0.0010691895856133
666586800	46	0.00117100906228662
666590400	46	0.00121268678128489
666594000	46	0.00120766946855636
666597600	46	0.000562201275694711
666601200	46	0.000517127838294828
666604800	46	0.000382792925484244
666608400	46	0.000285321111626681
666612000	46	0.000232044109785495
666615600	46	0.000195718858215225
666619200	46	2.71395895541777e-05
666622800	46	4.19544892864275e-05
666626400	46	3.42988843234632e-05
666630000	46	2.40903439283378e-05
666633600	46	1.8159988296861e-05
666637200	46	1.46580266671658e-05
666640800	46	0
666644400	46	9.92107835713807e-07
666648000	46	9.69248162263757e-06
666651600	46	1.91826280038947e-05
666655200	46	1.4700071995792e-05
666658800	46	1.1789424642492e-05
666662400	47	0
666666000	47	0
666669600	47	0
666673200	47	0
666676800	47	0
666680400	47	0
666684000	47	0
666687600	47	0
666691200	47	0
666694800	47	8.29187317210727e-07
666698400	47	2.56082792947405e-06
666702000	47	3.81310092894953e-06
666705600	47	1.3929016274747e-06
666709200	47	6.96450813737349e-07
666712800	47	0
666716400	47	0
666720000	47	0
666723600	47	0
666727200	47	0.000130078803338232
666730800	47	0.000158510199903887
666734400	47	0.000280820346398373
666738000	47	0.000504252184033913
666741600	47	0.000692901430915149
666745200	47	0.000787883898463395
666748800	48	0.000219490630789405
666752400	48	0.000175362322085259
666756000	48	0.00018502575185134
666759600	48	0.000150744420788509
666763200	48	0.000115547433160642
666766800	48	9.39251163872676e-05
666770400	48	0.000169577248234788
666774000	48	0.000224546282673614
666777600	48	0.000201104321441234
666781200	48	0.000190622693540332
666784800	48	0.000188302027201741
666788400	48	0.000185972957752792
666792000	48	4.05198248276183e-05
666795600	48	3.80707718220519e-05
666799200	48	3.77883563049292e-05
